elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max
94155,lying,0,0,75.0,2010.8,57.7,1.11,2236.1
94555,lying,0,0,75.0,2020.7,71.1,1.13,2279.9
94955,lying,0,0,75.0,2020.3,66.8,1.13,2279.9
95355,lying,0,0,75.0,2027.2,68.6,1.12,2279.9
95755,lying,0,0,75.0,2031.9,75.2,1.12,2279.9
96155,lying,0,0,75.0,2034.3,107.3,1.14,2328.6
96555,lying,0,0,75.0,2032.5,118.9,1.15,2328.6
96955,lying,0,0,75.0,2046.3,154.8,1.37,2811.6
97354,lying,0,0,75.0,2058.0,162.7,1.37,2811.6
97754,lying,0,0,75.0,2060.4,167.6,1.36,2811.6
98154,lying,0,0,75.0,2060.6,169.2,1.36,2811.6
98554,lying,0,0,75.0,2065.7,151.7,1.36,2811.6
98954,lying,0,0,87.63,2082.6,145.4,1.35,2811.6
99354,lying,0,0,87.63,2073.8,110.9,1.15,2392.3
99754,lying,0,0,89.22,2073.0,98.3,1.15,2392.3
100154,lying,0,0,89.22,2092.1,87.9,1.14,2392.3
100554,lying,0,0,89.22,2109.7,112.3,1.13,2392.3
100954,lying,0,0,83.16,2097.4,125.1,1.14,2392.3
101355,lying,0,0,83.16,2103.5,120.6,1.13,2368.1
101754,lying,0,0,83.16,2123.3,130.1,1.12,2381.8
102154,lying,0,0,83.16,2104.8,142.9,1.13,2381.8
102554,lying,0,0,83.16,2105.0,146.0,1.14,2391.1
102964,lying,0,0,83.16,2100.5,123.5,1.14,2391.1
103363,lying,0,0,83.16,2119.1,109.1,1.13,2391.1
103763,lying,0,0,83.16,2108.9,113.9,1.13,2391.1
104163,lying,0,0,83.16,2084.1,97.9,1.15,2391.1
104563,lying,0,0,83.16,2115.6,84.9,1.13,2391.1
104963,lying,0,0,83.16,2111.6,77.1,1.07,2257.8
105363,lying,0,0,83.16,2111.3,75.5,1.07,2257.8
105763,lying,0,0,83.16,2108.8,92.0,1.11,2345.5
106163,lying,0,0,83.16,2115.5,81.2,1.11,2345.5
106563,lying,0,0,83.16,2129.6,75.8,1.1,2345.5
106963,lying,0,0,83.16,2122.4,78.9,1.11,2345.5
107363,lying,0,0,83.16,2121.9,79.4,1.11,2345.5
107763,lying,0,0,83.16,2125.0,83.7,1.1,2345.5
108163,lying,0,0,83.16,2123.1,66.6,1.08,2297.9
108563,lying,0,0,83.16,2126.2,74.9,1.08,2297.9
108963,lying,0,0,83.16,2124.2,70.1,1.07,2268.7
109363,lying,0,0,83.16,2127.0,62.9,1.07,2268.7
109863,lying,0,0,83.16,2134.8,58.8,1.06,2268.7
110263,lying,0,0,83.16,2121.1,59.5,1.06,2246.3
110662,lying,0,0,83.16,2126.3,63.6,1.06,2246.3
111062,lying,0,0,83.16,2130.5,57.5,1.04,2219.2
111462,lying,0,0,83.16,2127.9,62.3,1.05,2239.9
111862,lying,0,0,83.16,2127.2,70.4,1.08,2291.1
112262,lying,0,0,83.16,2126.3,72.6,1.08,2291.1
112662,lying,0,0,83.16,2141.0,70.0,1.07,2291.1
113062,lying,0,0,83.16,2148.9,65.8,1.07,2291.1
113462,lying,0,0,83.16,2138.6,85.1,1.12,2391.1
113862,lying,0,0,83.16,2128.1,93.9,1.12,2391.1
114262,lying,0,0,83.16,2124.9,90.0,1.13,2391.1
114697,lying,0,0,83.16,2117.1,92.2,1.13,2391.1
115062,lying,0,0,83.16,2135.0,113.8,1.22,2606.8
115462,lying,0,0,83.16,2118.3,116.5,1.23,2606.8
115862,lying,0,0,83.16,2125.9,104.2,1.23,2606.8
116262,lying,0,0,83.16,2141.4,95.0,1.22,2606.8
116661,lying,0,0,83.16,2133.2,101.8,1.22,2606.8
117062,lying,0,0,83.16,2119.1,112.2,1.23,2606.8
117462,lying,0,0,83.16,2108.3,101.8,1.15,2419.2
117862,lying,0,0,83.16,2131.3,103.2,1.14,2419.2
118262,lying,0,0,83.16,2130.1,104.2,1.14,2419.2
118662,lying,0,0,83.16,2130.3,103.2,1.14,2419.2
119062,lying,0,0,83.16,2140.2,96.6,1.13,2419.2
119462,lying,0,0,83.16,2154.7,75.1,1.12,2419.2
119862,lying,0,0,83.16,2141.5,53.6,1.07,2292.1
120262,lying,0,0,83.16,2124.3,43.7,1.04,2218.1
120662,lying,0,0,83.16,2126.4,40.8,1.04,2207.5
121062,lying,0,0,92.75,2118.6,50.8,1.07,2262.3
121462,lying,0,0,92.75,2121.5,48.5,1.07,2262.3
121862,lying,0,0,92.75,2123.3,47.1,1.07,2262.3
122262,lying,0,0,81.16,2124.8,46.3,1.06,2262.3
122662,lying,0,0,81.16,2127.4,42.7,1.06,2262.3
123062,lying,0,0,81.16,2126.3,42.1,1.06,2262.3
123462,lying,0,0,81.16,2134.9,32.9,1.04,2219.2
123862,lying,0,0,81.16,2125.4,36.6,1.04,2205.0
124262,lying,0,0,81.16,2109.1,56.6,1.05,2205.0
124662,lying,0,0,81.16,2156.9,146.6,1.23,2656.1
125062,lying,0,0,81.16,2162.4,152.2,1.23,2656.1
125462,lying,0,0,81.16,2174.2,193.6,1.22,2656.1
125862,lying,0,0,81.16,2135.5,243.6,1.24,2656.1
126262,lying,0,0,81.16,2146.4,243.1,1.24,2656.1
126662,lying,0,0,81.16,2159.4,237.9,1.23,2656.1
127087,lying,0,0,81.16,2106.3,196.6,1.18,2491.6
127462,lying,0,0,81.16,2115.3,206.8,1.18,2499.5
127862,lying,0,0,81.16,2103.4,170.1,1.19,2499.5
128262,lying,0,0,81.16,2119.9,105.0,1.18,2499.5
128662,lying,0,0,81.16,2129.8,117.4,1.17,2499.5
129061,lying,0,0,81.16,2143.1,125.3,1.17,2499.5
129461,lying,0,0,81.16,2144.5,130.1,1.17,2499.5
129862,lying,0,0,81.16,2135.2,116.0,1.11,2371.7
130261,lying,0,0,81.16,2141.4,113.7,1.11,2371.7
130662,lying,0,0,81.16,2151.8,107.2,1.1,2371.7
131061,lying,0,0,81.16,2149.3,99.1,1.1,2362.6
131462,lying,0,0,81.16,2136.6,90.3,1.1,2341.8
131862,lying,0,0,81.16,2142.8,81.9,1.09,2341.8
132262,lying,0,0,81.16,2135.8,71.5,1.1,2341.8
132662,lying,0,0,81.16,2125.6,70.8,1.1,2341.8
133061,lying,0,0,81.16,2134.7,64.9,1.1,2341.8
133461,lying,0,0,81.16,2118.1,55.4,1.07,2262.0
133862,lying,0,0,81.16,2127.4,59.7,1.06,2263.6
134262,lying,0,0,81.16,2122.8,59.5,1.07,2263.6
134661,lying,0,0,81.16,2124.5,64.5,1.08,2287.5
135061,lying,0,0,81.16,2124.6,52.8,1.08,2287.5
135462,lying,0,0,77.27,2138.6,167.3,1.4,2984.7
135862,lying,0,0,77.27,2143.0,167.5,1.39,2984.7
136261,lying,0,0,77.27,2138.6,166.1,1.4,2984.7
136661,lying,0,0,77.27,2146.3,165.3,1.39,2984.7
137062,lying,0,0,77.27,2145.7,162.7,1.39,2984.7
137462,lying,0,0,77.27,2147.8,162.1,1.39,2984.7
137862,lying,0,0,77.27,2134.5,35.6,1.04,2215.9
138261,lying,0,0,77.27,2135.7,30.0,1.04,2213.2
138662,lying,0,0,77.27,2137.2,25.9,1.03,2202.7
139062,lying,0,0,77.27,2134.5,29.2,1.03,2206.9
139530,lying,0,0,77.27,2137.9,27.0,1.03,2206.9
139862,lying,0,0,77.27,2141.0,29.4,1.04,2231.8
140261,lying,0,0,77.27,2139.6,28.0,1.04,2231.8
140662,lying,0,0,77.27,2140.8,26.5,1.04,2231.8
141062,lying,0,0,77.27,2139.6,25.2,1.04,2231.8
141461,lying,0,0,77.27,2138.9,35.1,1.06,2269.3
141862,lying,0,0,77.27,2139.8,35.5,1.06,2269.3
142262,lying,0,0,77.27,2139.3,33.8,1.06,2269.3
142662,lying,0,0,77.27,2140.3,33.7,1.06,2269.3
143062,lying,0,0,77.27,2142.0,34.0,1.06,2269.3
143462,lying,0,0,77.27,2130.5,50.7,1.07,2269.3
143861,lying,0,0,77.27,2164.3,131.9,1.2,2588.2
144262,lying,0,0,67.05,2140.6,146.9,1.21,2588.2
144662,lying,0,0,67.05,2153.3,154.3,1.2,2588.2
145062,lying,0,0,67.05,2150.5,161.7,1.2,2588.2
145463,lying,0,0,67.05,2150.1,175.0,1.2,2588.2
145863,lying,0,0,67.05,2172.6,171.3,1.19,2588.2
146263,lying,0,0,67.05,2135.9,120.3,1.17,2495.3
146663,lying,0,0,67.05,2162.2,103.3,1.15,2495.3
147063,lying,0,0,67.05,2144.1,94.3,1.16,2495.3
147463,lying,0,0,67.05,2148.0,82.1,1.16,2495.3
147863,lying,0,0,67.05,2142.7,49.3,1.08,2310.6
148263,lying,0,0,67.05,2132.4,34.9,1.05,2238.0
148663,lying,0,0,67.05,2136.0,30.2,1.05,2238.0
149063,lying,0,0,67.05,2129.7,23.7,1.03,2200.8
149463,lying,0,0,67.05,2131.9,21.1,1.03,2200.8
149863,lying,0,0,67.05,2128.8,15.8,1.01,2157.7
150263,lying,0,0,67.05,2130.7,15.8,1.01,2161.2
150663,lying,0,0,67.05,2128.9,14.7,1.02,2161.2
151063,lying,0,0,67.05,2127.0,13.6,1.02,2161.2
151463,lying,0,0,67.05,2119.4,27.3,1.02,2161.2
151907,lying,0,0,67.05,2120.6,31.4,1.04,2206.6
152263,lying,0,0,67.05,2129.7,60.1,1.15,2447.3
152663,lying,0,0,67.05,2113.2,73.0,1.16,2447.3
153063,lying,0,0,67.05,2104.8,81.9,1.16,2447.3
153463,lying,0,0,67.05,2124.6,157.1,1.31,2787.2
153862,lying,0,0,67.05,2121.2,158.9,1.31,2787.2
154263,lying,0,0,67.05,2117.0,197.0,1.32,2787.2
154663,lying,0,0,67.05,2106.5,195.6,1.32,2787.2
155053,lying,0,0,67.05,2119.5,207.3,1.32,2787.2
155454,lying,0,0,67.05,2116.1,209.6,1.32,2787.2
155854,lying,0,0,67.05,2075.2,164.5,1.3,2696.6
156254,lying,0,0,67.05,2082.9,163.7,1.29,2696.6
156654,lying,0,0,67.05,2077.3,120.9,1.15,2380.5
157053,lying,0,0,67.05,2067.7,119.3,1.15,2380.5
157453,lying,0,0,67.05,2059.7,109.5,1.1,2258.1
157854,lying,0,0,67.05,2064.6,105.8,1.09,2258.1
158254,lying,0,0,67.05,2071.7,108.8,1.09,2258.1
158654,sitting,1,0,67.05,2065.8,107.7,1.09,2258.1
159054,sitting,1,0,67.05,2059.5,100.8,1.1,2258.1
159454,sitting,1,0,67.05,2055.0,97.8,1.1,2258.1
159854,sitting,1,0,67.05,2060.1,79.6,1.08,2229.7
160253,sitting,1,0,67.05,2049.8,104.9,1.14,2346.1
160653,sitting,1,0,67.05,2054.8,103.0,1.14,2346.1
161054,sitting,1,0,67.05,2053.7,104.7,1.14,2346.1
161455,sitting,1,0,67.05,2054.2,105.1,1.14,2346.1
161855,sitting,1,0,67.05,2057.2,97.8,1.14,2346.1
162255,sitting,1,0,67.05,2051.3,92.3,1.14,2346.1
162655,sitting,1,0,67.05,2055.2,51.8,1.08,2223.4
163055,sitting,1,0,67.05,2051.5,35.1,1.05,2152.3
163454,sitting,1,0,67.05,2060.3,48.7,1.1,2265.3
163855,sitting,1,0,67.05,2082.4,72.6,1.13,2345.9
164292,sitting,1,0,67.05,2094.5,100.0,1.19,2499.0
164654,sitting,1,0,67.05,2111.4,102.0,1.18,2499.0
165054,sitting,1,0,67.05,2111.1,120.0,1.18,2499.0
165455,sitting,1,0,67.05,2122.3,123.8,1.18,2499.0
165855,sitting,1,0,67.05,2126.6,121.6,1.18,2499.0
166255,sitting,1,0,67.05,2125.1,115.3,1.18,2499.0
166655,sitting,1,0,67.05,2135.9,95.4,1.08,2314.6
167055,sitting,1,0,67.05,2123.8,110.5,1.11,2360.6
167454,sitting,1,0,67.05,2142.8,87.1,1.1,2360.6
167856,sitting,1,0,67.05,2139.6,81.5,1.1,2360.6
168256,sitting,1,0,67.05,2141.5,81.5,1.1,2360.6
168656,sitting,1,0,67.05,2137.0,79.1,1.1,2360.6
169056,sitting,1,0,67.05,2131.4,85.0,1.11,2360.6
169456,sitting,1,0,67.05,2148.1,103.9,1.16,2487.0
169855,sitting,1,0,67.05,2144.0,106.4,1.16,2487.0
170256,sitting,1,0,67.05,2157.6,104.8,1.15,2487.0
170656,sitting,1,0,67.05,2148.3,105.6,1.16,2487.0
171056,sitting,1,0,67.05,2150.0,108.0,1.16,2487.0
171455,sitting,1,0,67.05,2141.5,102.4,1.16,2487.0
171856,sitting,1,0,67.05,2137.2,60.4,1.05,2248.8
172255,sitting,1,0,67.05,2143.6,53.4,1.05,2248.8
172656,sitting,1,0,67.05,2134.6,59.1,1.06,2271.5
173056,sitting,1,0,67.05,2133.3,60.4,1.06,2271.5
173456,sitting,1,0,67.05,2126.4,56.7,1.07,2271.5
173857,sitting,0,0,67.05,2146.9,73.2,1.08,2309.8
174256,sitting,0,0,67.05,2131.0,94.0,1.08,2309.8
174656,sitting,0,0,67.05,2125.0,95.8,1.09,2309.8
175057,sitting,0,0,67.05,2129.6,92.6,1.08,2309.8
175456,sitting,0,0,67.05,2126.9,103.6,1.09,2309.8
175857,sitting,0,0,67.05,2134.1,107.3,1.08,2309.8
176257,sitting,0,0,67.05,2126.9,105.9,1.09,2312.8
176687,sitting,0,0,67.05,2152.4,90.5,1.07,2312.8
177056,sitting,0,0,67.05,2119.4,151.8,1.09,2312.8
177457,sitting,0,0,67.05,2117.3,169.4,1.18,2494.0
177857,sitting,0,0,67.05,2133.9,170.7,1.17,2494.0
178257,sitting,0,0,67.05,2084.8,201.8,1.2,2494.0
178657,sitting,0,0,67.05,2095.5,221.6,1.19,2494.0
179058,sitting,0,0,67.05,2114.0,240.7,1.21,2557.1
179458,sitting,0,0,67.05,2140.1,209.1,1.19,2557.1
179858,sitting,0,0,67.05,2130.7,238.3,1.27,2704.9
180258,sitting,0,0,67.05,2118.6,239.6,1.28,2704.9
180658,sitting,0,0,67.05,2162.2,204.9,1.25,2704.9
181058,sitting,0,0,61.83,2140.4,182.9,1.26,2704.9
181458,sitting,0,0,61.83,2121.4,166.4,1.28,2704.9
181858,sitting,0,0,61.83,2147.5,193.9,1.26,2704.9
182258,sitting,0,0,61.83,2123.7,156.7,1.22,2592.4
182657,sitting,0,0,61.83,2112.1,156.5,1.23,2592.4
183057,sitting,0,0,61.83,2118.0,161.6,1.22,2592.4
183458,sitting,0,0,61.83,2119.7,160.6,1.22,2592.4
183857,sitting,0,0,61.83,2105.3,149.3,1.23,2592.4
184259,sitting,0,0,61.83,2082.4,101.2,1.12,2326.5
184658,sitting,0,0,61.83,2112.1,85.1,1.1,2326.5
185058,sitting,0,0,61.83,2134.6,64.6,1.09,2326.5
185458,sitting,0,0,61.83,2136.5,61.9,1.09,2332.5
185859,sitting,0,0,61.83,2148.5,68.1,1.09,2332.5
186259,sitting,0,0,61.83,2139.8,75.5,1.09,2332.5
186659,sitting,0,0,61.83,2147.8,76.3,1.09,2332.5
187059,sitting,0,0,61.83,2146.1,89.5,1.1,2368.6
187459,sitting,0,0,61.83,2141.9,118.0,1.15,2471.6
187859,sitting,0,0,61.83,2136.9,117.7,1.16,2471.6
188259,sitting,0,0,61.83,2109.7,120.5,1.17,2471.6
188659,sitting,0,0,75.75,2144.7,140.7,1.15,2471.6
189107,sitting,0,0,75.75,2135.5,140.4,1.16,2471.6
189460,sitting,0,0,75.75,2129.0,131.5,1.16,2471.6
189860,sitting,0,0,75.75,2119.0,107.6,1.14,2407.3
190260,sitting,0,0,75.75,2109.1,103.9,1.14,2407.3
190660,sitting,0,0,75.75,2114.3,96.8,1.14,2407.3
191060,sitting,0,0,75.75,2079.7,36.9,1.09,2264.6
191460,sitting,0,0,75.75,2073.7,24.6,1.06,2191.5
191860,sitting,0,0,75.75,2074.2,20.3,1.06,2191.5
192260,sitting,0,0,75.75,2072.9,11.5,1.02,2107.9
192661,sitting,0,0,75.75,2072.6,9.5,1.01,2094.5
193061,sitting,0,0,75.75,2073.0,10.3,1.01,2094.9
193461,sitting,0,0,75.75,2072.8,10.6,1.01,2094.9
193861,sitting,0,0,75.75,2072.0,10.0,1.01,2094.9
194261,sitting,0,0,75.75,2071.2,9.2,1.01,2094.9
194661,sitting,0,0,75.75,2071.7,13.0,1.04,2145.8
195061,sitting,0,0,75.75,2071.7,13.3,1.04,2145.8
195461,sitting,0,0,75.75,2071.6,12.6,1.04,2145.8
195861,sitting,0,0,75.75,2071.6,12.2,1.04,2145.8
196262,sitting,0,0,75.75,2072.7,12.6,1.04,2145.8
196662,sitting,0,0,75.75,2073.8,12.8,1.03,2145.8
197062,sitting,0,0,75.75,2073.5,8.9,1.01,2089.6
197462,sitting,0,0,75.75,2073.3,8.5,1.01,2089.5
197862,sitting,0,0,75.75,2073.7,8.3,1.01,2089.5
198262,sitting,0,0,75.75,2072.7,9.1,1.01,2090.3
198662,sitting,0,0,75.75,2072.2,8.4,1.01,2090.3
199062,sitting,0,0,75.75,2076.9,24.0,1.05,2177.6
199463,sitting,0,0,75.75,2082.3,34.2,1.05,2177.6
199863,sitting,0,0,75.75,2079.3,37.1,1.05,2177.6
200263,sitting,0,0,75.75,2097.8,59.6,1.09,2296.7
200662,sitting,0,0,75.75,2106.2,65.5,1.09,2296.7
201063,sitting,0,0,75.75,2107.8,66.9,1.09,2296.7
201515,sitting,0,0,75.75,2113.2,68.0,1.09,2296.7
201863,sitting,0,0,75.75,2107.1,66.8,1.09,2296.7
202254,sitting,0,0,75.75,2104.4,71.8,1.09,2296.7
202654,sitting,0,0,75.75,2092.3,63.5,1.08,2265.3
203054,sitting,0,0,75.75,2102.7,77.3,1.11,2338.1
203454,sitting,0,0,75.75,2111.1,86.2,1.11,2338.1
203854,sitting,0,0,75.75,2103.1,83.3,1.11,2338.1
204254,sitting,0,0,75.75,2104.9,82.3,1.11,2338.1
204654,sitting,0,0,75.75,2112.8,74.5,1.11,2338.1
205055,sitting,0,0,75.75,2108.7,69.8,1.11,2338.1
205455,sitting,0,0,75.75,2092.8,45.7,1.1,2298.6
205855,sitting,0,0,75.75,2085.0,6.5,1.01,2098.5
206255,sitting,0,0,75.75,2083.9,6.7,1.01,2098.5
206655,sitting,0,0,75.75,2085.0,6.8,1.01,2098.5
207055,sitting,0,0,75.75,2085.2,7.7,1.01,2108.4
207455,sitting,0,0,75.75,2085.5,7.7,1.01,2108.4
207856,sitting,0,0,75.75,2085.8,7.5,1.01,2108.4
208256,sitting,0,0,75.75,2085.8,7.7,1.01,2108.4
208656,sitting,0,0,75.75,2086.2,11.5,1.02,2122.6
209056,sitting,0,0,75.75,2086.1,19.7,1.04,2160.5
209456,sitting,0,0,75.75,2087.9,26.6,1.03,2160.5
209856,sitting,0,0,75.75,2087.1,26.8,1.04,2160.5
210255,sitting,0,0,75.75,2087.0,26.9,1.04,2160.5
210657,sitting,0,0,75.75,2087.9,31.9,1.03,2160.5
211057,sitting,0,0,75.75,2087.5,31.0,1.03,2160.5
211457,sitting,0,0,75.75,2086.6,27.4,1.03,2155.7
211857,sitting,0,0,75.75,2084.5,24.8,1.03,2154.7
212257,sitting,0,0,75.75,2085.6,24.9,1.03,2154.7
212657,sitting,0,0,75.75,2084.8,25.0,1.03,2154.7
213057,sitting,0,0,75.75,2083.7,18.4,1.03,2154.7
213457,sitting,0,0,75.75,2083.5,18.3,1.03,2154.7
213898,sitting,0,0,75.75,2083.8,17.4,1.03,2154.7
214258,sitting,0,0,75.75,2083.9,11.5,1.01,2109.9
214658,sitting,0,0,75.75,2084.4,14.6,1.02,2128.1
215058,sitting,0,0,75.75,2083.9,14.9,1.02,2128.1
215458,sitting,0,0,75.75,2083.7,15.0,1.02,2128.1
215858,sitting,0,0,75.75,2084.5,14.9,1.02,2128.1
216258,sitting,0,0,75.75,2084.7,19.9,1.02,2131.0
216658,sitting,0,0,75.75,2084.2,19.9,1.02,2131.0
217058,sitting,0,0,75.75,2082.6,18.2,1.02,2131.0
217459,sitting,0,0,75.75,2083.2,18.8,1.02,2131.0
217859,sitting,0,0,75.75,2083.7,18.3,1.02,2131.0
218259,sitting,0,0,75.75,2082.8,18.0,1.02,2131.0
218659,sitting,0,0,75.75,2082.4,11.5,1.02,2113.8
219059,sitting,0,0,75.75,2081.8,10.6,1.02,2113.8
219459,sitting,0,0,75.75,2082.0,8.5,1.01,2109.6
219859,sitting,0,0,75.75,2082.5,7.0,1.01,2103.7
220259,sitting,0,0,75.75,2081.5,16.2,1.04,2156.9
220660,sitting,0,0,75.75,2083.9,19.8,1.04,2164.2
221060,sitting,0,0,75.75,2083.6,21.2,1.04,2164.2
221460,sitting,0,0,75.75,2084.4,20.9,1.04,2164.2
221860,sitting,0,0,75.75,2084.8,21.2,1.04,2164.2
222260,sitting,0,0,75.75,2084.7,21.0,1.04,2164.2
222660,sitting,0,0,75.75,2085.7,14.8,1.04,2164.2
223060,sitting,0,0,73.55,2084.4,9.7,1.02,2126.1
223460,sitting,0,0,73.55,2084.9,6.1,1.01,2101.5
223861,sitting,0,0,73.55,2085.4,6.6,1.01,2103.6
224261,sitting,0,0,73.55,2085.2,6.0,1.01,2103.6
224661,sitting,0,0,73.55,2084.9,6.3,1.01,2103.6
225061,sitting,0,0,73.55,2084.5,6.4,1.01,2103.6
225461,sitting,0,0,73.55,2083.9,8.9,1.01,2103.6
225861,sitting,0,0,73.55,2085.6,16.2,1.03,2141.4
226298,sitting,0,0,73.55,2084.4,20.6,1.03,2141.4
226661,sitting,0,0,73.55,2084.2,22.4,1.03,2141.4
227062,sitting,0,0,73.55,2083.5,22.7,1.03,2141.4
227462,sitting,0,0,73.55,2083.9,22.7,1.03,2141.4
227862,sitting,0,0,73.55,2083.6,22.5,1.03,2141.4
228262,sitting,0,0,73.55,2081.4,18.0,1.02,2127.3
228662,sitting,0,0,73.55,2082.4,13.2,1.02,2118.6
229062,sitting,0,0,73.55,2082.8,10.1,1.01,2103.3
229462,sitting,0,0,73.55,2083.3,9.4,1.01,2103.3
229862,sitting,0,0,73.55,2082.1,9.8,1.01,2103.3
230263,sitting,0,0,73.55,2082.8,8.6,1.01,2106.8
230663,sitting,0,0,73.55,2083.1,8.0,1.01,2106.8
231063,sitting,0,0,73.55,2083.1,7.9,1.01,2106.8
231463,sitting,0,0,73.55,2083.2,8.0,1.01,2106.8
231863,sitting,0,0,73.55,2084.7,10.1,1.02,2120.6
232263,sitting,0,0,73.55,2086.1,9.8,1.02,2120.6
232663,sitting,0,0,73.55,2086.1,9.6,1.02,2120.6
233063,sitting,0,0,73.55,2086.3,9.8,1.02,2120.6
233463,sitting,0,0,73.55,2086.6,9.9,1.02,2120.6
233854,sitting,0,0,73.55,2087.9,10.6,1.02,2120.6
234254,sitting,0,0,76.05,2089.9,15.4,1.03,2152.9
234654,sitting,0,0,76.05,2089.2,34.8,1.05,2196.0
235054,sitting,0,0,76.05,2087.4,36.4,1.05,2196.0
235454,sitting,0,0,76.05,2084.1,40.2,1.05,2196.0
235854,sitting,0,0,76.05,2089.1,46.3,1.05,2196.0
236254,sitting,0,0,76.05,2120.0,89.2,1.11,2356.4
236655,sitting,0,0,76.05,2113.6,93.3,1.11,2356.4
237054,sitting,0,0,76.05,2106.5,105.3,1.12,2356.4
237455,sitting,0,0,76.05,2106.5,113.7,1.12,2356.4
237855,sitting,0,0,76.05,2125.0,120.2,1.11,2356.4
238255,sitting,0,0,76.05,2124.7,128.4,1.11,2356.4
238713,sitting,0,0,76.05,2094.9,107.6,1.11,2319.9
239055,sitting,0,0,76.05,2100.8,106.3,1.1,2319.9
239455,sitting,0,0,76.05,2120.6,94.6,1.1,2323.0
239856,sitting,0,0,76.05,2122.3,87.0,1.09,2323.0
240256,sitting,0,0,76.05,2116.0,80.0,1.1,2323.0
240656,sitting,0,0,76.05,2176.8,173.6,1.25,2726.5
241055,sitting,0,0,76.05,2206.4,195.9,1.24,2726.5
241456,sitting,0,0,76.05,2152.7,263.4,1.27,2726.5
241856,sitting,0,0,76.05,2151.1,262.7,1.27,2726.5
242256,sitting,0,0,76.05,2161.6,260.6,1.26,2726.5
242656,sitting,0,0,76.05,2161.8,259.0,1.26,2726.5
243057,sitting,0,0,76.05,2105.8,198.5,1.22,2576.2
243457,sitting,0,0,76.05,2086.1,160.5,1.08,2248.1
243857,sitting,0,0,76.05,2147.7,35.5,1.05,2248.1
244257,sitting,0,0,76.05,2147.6,29.4,1.05,2248.1
244657,sitting,0,0,76.05,2147.4,20.1,1.04,2229.5
245057,sitting,0,0,76.05,2147.7,20.4,1.04,2229.5
245457,sitting,0,0,76.05,2149.7,18.9,1.04,2229.5
245857,sitting,0,0,76.05,2146.6,12.8,1.02,2184.9
246258,sitting,0,0,76.05,2146.6,12.6,1.02,2184.9
246658,sitting,0,0,76.05,2145.9,12.3,1.02,2184.9
247058,sitting,0,0,76.05,2146.5,11.8,1.02,2184.9
247458,sitting,0,0,76.05,2147.8,13.5,1.02,2188.8
247858,sitting,0,0,76.05,2144.7,20.9,1.02,2196.5
248258,sitting,0,0,76.05,2148.1,25.8,1.03,2216.1
