elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh,seconds_left
69815,lying,1,0,76.29,1985.5,154.1,1.18,2334.1,1,0,75
70221,lying,1,0,76.29,2001.6,124.6,1.17,2334.1,1,0,75
70617,lying,1,0,76.29,2028.9,104.7,1.15,2334.1,1,0,75
71018,lying,0,0,76.29,2051.5,65.2,1.14,2334.1,1,0,74
71576,lying,0,0,76.29,2035.9,21.7,1.03,2105.4,1,0,74
71825,lying,0,0,76.29,2034.8,16.4,1.02,2075.4,1,0,73
72228,lying,0,0,76.29,2037.2,19.2,1.04,2115.0,1,0,73
72617,lying,0,0,76.29,2039.6,21.1,1.04,2115.0,1,0,73
73018,lying,0,0,76.29,2043.1,22.1,1.04,2115.0,1,0,72
73425,lying,0,0,76.29,2043.5,27.0,1.05,2141.7,1,0,72
73817,lying,0,0,76.29,2045.4,29.3,1.05,2141.7,1,0,71
74232,lying,0,0,76.29,2046.2,31.5,1.05,2141.7,1,0,71
74609,lying,0,0,76.29,2048.7,30.0,1.05,2141.7,1,0,71
285460,standing,0,0,83.66,1893.6,10.6,1.02,1925.0,1,0,40
285857,standing,0,0,83.66,1893.2,10.4,1.02,1925.0,1,0,39
286263,standing,0,0,83.66,1892.9,10.5,1.02,1925.0,1,0,39
286658,standing,0,0,83.66,1893.6,10.8,1.02,1925.0,1,0,39
287072,standing,0,0,83.66,1894.5,10.4,1.02,1925.0,1,0,38
287595,standing,0,0,83.66,1894.5,9.5,1.01,1918.8,1,0,38
287938,standing,0,0,83.66,1893.8,9.2,1.01,1911.7,1,0,37
288248,standing,0,0,83.66,1892.7,9.6,1.01,1911.7,1,0,37
288649,standing,0,0,83.66,1893.0,9.7,1.01,1919.9,1,0,37
289050,standing,0,0,83.66,1892.4,9.3,1.01,1919.9,1,0,36
289450,standing,0,0,83.66,1892.4,8.8,1.01,1919.9,1,0,36
289882,standing,0,0,83.66,1891.9,8.7,1.01,1919.9,1,0,35
290250,standing,0,0,83.66,1891.3,8.5,1.02,1919.9,1,0,35
290649,standing,0,0,83.66,1892.3,8.2,1.01,1919.9,1,0,35
291058,standing,0,0,83.66,1892.3,7.8,1.01,1911.5,1,0,34
291632,standing,0,0,83.66,1892.7,7.7,1.01,1911.5,1,0,34
291945,standing,0,0,83.66,1892.9,7.8,1.01,1911.5,1,0,33
292273,standing,0,0,83.66,1893.8,9.0,1.01,1917.6,1,0,33
292651,standing,0,0,83.66,1894.5,9.4,1.01,1917.6,1,0,33
293066,standing,0,0,83.66,1894.3,9.0,1.01,1917.6,1,0,32
293451,standing,0,0,83.66,1895.7,10.5,1.02,1930.2,1,0,32
293895,standing,0,0,83.66,1896.2,10.4,1.02,1930.2,1,0,31
294250,standing,0,0,83.66,1895.7,11.3,1.02,1930.2,1,0,31
294652,standing,0,0,83.66,1895.2,10.6,1.02,1930.2,1,0,31
295059,standing,0,0,83.66,1894.2,10.5,1.02,1930.2,1,0,30
295458,standing,0,0,83.66,1894.0,10.9,1.02,1930.2,1,0,30
295941,standing,0,0,83.66,1892.2,8.8,1.01,1909.8,1,0,29
296274,standing,0,0,83.66,1891.5,9.8,1.01,1911.9,1,0,29
296653,standing,0,0,83.66,1891.7,8.6,1.01,1911.9,1,0,29
297097,standing,0,0,83.66,1891.9,9.5,1.02,1920.7,1,0,28
297453,standing,0,0,83.66,1892.4,9.1,1.01,1920.7,1,0,28
297870,standing,0,0,83.66,1892.1,9.1,1.02,1920.7,1,0,27
298252,standing,0,0,83.66,1892.6,9.3,1.01,1920.7,1,0,27
298653,standing,0,0,71.25,1892.3,8.0,1.01,1920.7,1,1,27
299055,standing,0,0,71.25,1892.5,8.4,1.01,1920.7,1,1,26
299460,standing,0,0,71.25,1891.5,8.4,1.01,1907.5,1,1,26
299921,standing,0,0,71.25,1891.7,9.0,1.01,1917.4,1,1,25
300255,standing,0,0,71.25,1891.7,8.9,1.01,1917.4,1,1,25
300655,standing,0,0,71.25,1891.4,9.4,1.01,1917.4,1,1,25
301110,standing,0,0,71.25,1891.5,9.0,1.01,1917.4,1,1,24
301455,standing,0,0,74.97,1891.0,9.3,1.01,1917.4,1,1,24
301855,standing,0,0,74.97,1891.8,8.2,1.01,1917.4,1,1,23
302255,standing,0,0,81.29,1892.0,8.4,1.01,1908.5,1,1,23
302656,standing,0,0,81.29,1892.5,8.3,1.01,1908.5,1,1,23
303106,standing,0,0,81.29,1891.9,7.5,1.01,1908.5,1,1,22
303476,standing,0,0,81.29,1891.3,8.3,1.01,1908.5,1,1,22
304056,standing,0,0,75.12,1901.4,40.6,1.12,2131.6,1,1,21
304335,standing,0,0,75.12,1895.5,47.6,1.12,2131.6,1,1,21
304662,standing,0,0,75.12,1872.6,72.8,1.14,2131.6,1,1,21
305058,standing,0,0,75.12,1860.9,75.0,1.15,2131.6,1,1,20
305458,standing,0,0,75.12,1857.3,75.2,1.15,2131.6,1,1,20
305857,standing,0,0,75.12,1854.5,76.1,1.15,2131.6,1,1,19
306282,standing,0,0,75.12,1843.6,57.4,1.06,1954.7,1,1,19
306649,standing,0,0,75.12,1847.9,59.1,1.06,1958.2,1,1,19
307052,standing,0,0,75.12,1859.9,42.6,1.05,1958.2,1,1,18
307492,standing,0,0,75.12,1866.6,43.1,1.05,1958.2,1,1,18
307853,standing,0,0,75.12,1870.8,43.0,1.05,1958.2,1,0,17
308281,standing,0,0,75.12,1869.8,39.9,1.05,1958.2,1,0,17
308649,standing,0,0,75.12,1870.4,39.5,1.05,1958.2,1,0,17
309049,standing,0,0,75.12,1870.2,35.2,1.04,1942.8,1,0,16
309470,standing,0,0,75.12,1872.9,30.1,1.04,1942.8,1,0,16
309851,standing,0,0,75.12,1869.6,24.1,1.04,1942.8,1,0,15
310253,standing,0,0,75.12,1864.5,20.7,1.02,1909.3,1,0,15
310650,standing,0,0,75.12,1864.8,20.4,1.02,1909.3,1,0,15
311062,standing,0,0,75.12,1860.1,16.7,1.02,1900.3,1,0,14
311450,standing,0,0,75.12,1856.8,13.5,1.01,1882.2,1,0,14
311854,standing,0,0,75.12,1859.1,15.2,1.02,1900.0,1,0,13
312316,standing,0,0,75.12,1870.1,24.5,1.04,1942.6,1,0,13
312652,standing,0,0,75.12,1873.4,31.2,1.05,1961.5,1,0,13
313051,standing,0,0,75.12,1871.0,33.5,1.05,1961.5,1,0,12
313457,standing,0,0,75.12,1872.1,33.5,1.05,1961.5,1,0,12
313851,standing,0,0,75.12,1875.5,35.9,1.05,1961.5,1,0,11
314290,standing,0,0,75.12,1876.3,34.2,1.05,1961.5,1,0,11
314653,standing,0,0,75.12,1868.2,29.3,1.05,1961.5,1,0,11
315065,standing,0,0,75.12,1867.2,27.8,1.05,1955.2,1,0,10
315452,standing,0,0,75.12,1863.1,33.0,1.05,1955.2,1,0,10
315857,standing,0,0,75.12,1867.0,36.2,1.05,1955.2,1,0,9
316336,standing,0,0,75.12,1861.2,36.2,1.05,1955.2,1,0,9
316661,standing,0,0,75.12,1870.6,58.3,1.13,2121.2,1,0,9
317053,standing,0,0,75.12,1870.7,63.3,1.13,2121.2,1,0,8
317471,standing,0,0,75.12,1869.4,61.4,1.13,2121.2,1,0,8
317853,standing,0,0,75.12,1877.7,56.9,1.13,2121.2,1,0,7
318254,standing,0,0,75.12,1877.8,56.5,1.13,2121.2,1,0,7
318676,standing,0,0,75.12,1879.7,57.3,1.13,2121.2,1,0,7
319055,standing,0,0,75.12,1875.1,38.3,1.07,2010.2,1,0,6
319462,standing,0,0,75.12,1876.1,29.5,1.06,1981.4,1,0,6
319855,standing,0,0,75.12,1878.3,28.5,1.05,1981.4,1,0,5
320398,standing,0,0,75.12,1877.3,28.5,1.06,1981.4,1,0,5
320666,standing,0,0,75.12,1874.6,26.3,1.06,1981.4,1,0,5
321061,standing,0,0,75.12,1876.6,17.0,1.02,1922.0,1,0,4
321456,standing,0,0,75.12,1874.5,14.9,1.02,1907.2,1,0,4
321892,standing,0,0,75.12,1877.1,18.2,1.03,1928.7,1,0,3
322256,standing,0,0,75.12,1877.8,19.2,1.03,1928.7,1,0,3
322656,standing,0,0,75.12,1878.0,19.7,1.03,1928.7,1,0,3
323070,standing,0,0,75.12,1880.0,20.8,1.03,1928.7,1,0,2
323457,standing,0,0,75.12,1881.9,20.1,1.02,1928.7,1,0,2
323871,standing,0,0,75.12,1882.4,18.8,1.02,1928.7,1,0,1
324405,standing,0,0,75.12,1880.8,15.3,1.02,1920.2,1,0,1
324669,standing,0,0,75.12,1880.0,12.6,1.02,1920.2,1,0,1
325108,standing,0,0,75.12,1880.7,10.5,1.02,1920.2,1,0,0
325459,standing,0,0,75.12,1879.8,8.0,1.01,1901.6,1,0,0
325849,walking,1,0,75.12,1877.7,8.7,1.01,1901.6,1,0,89
326280,walking,1,0,75.12,1873.3,13.2,1.02,1901.6,1,0,89
326649,walking,1,0,75.12,1882.1,57.8,1.15,2173.2,1,0,89
327053,walking,1,0,75.12,1931.5,192.9,1.68,3248.7,1,0,88
327449,walking,1,0,75.12,1935.7,197.9,1.68,3248.7,1,0,88
