elapsed_ms,ir
77539,210309
77549,210297
77558,210340
77568,210219
77579,210236
77589,210266
77598,210379
77609,210281
77619,210363
77629,210402
77638,210514
77649,210486
77659,210548
77669,210585
77678,210601
77689,210555
77699,210565
77709,210550
77718,210549
77728,210543
77739,210510
77749,210470
77758,210484
77769,210485
77779,210484
77789,210362
77798,210436
77809,210455
77849,210368
77859,210444
77869,210382
77879,210422
77889,210412
77899,210410
77909,210428
77918,210459
77928,210458
77970,210315
77980,210408
78010,210413
78018,210396
78058,210334
78089,210418
78099,210574
78139,210483
78148,210480
78159,210495
78169,210502
78179,210486
78189,210468
78198,210422
78209,210509
78219,210526
78230,210531
78239,210525
78280,210548
78289,210528
78299,210410
78308,210517
78318,210514
78328,210509
78338,210518
78348,210505
78359,210591
78369,210580
78378,210519
78388,210525
78398,210550
78408,210541
78418,210549
78428,210527
78438,210524
78448,210543
78458,210525
78468,210553
78478,210540
78488,210459
78498,210480
78508,210481
78518,210443
78528,210438
78538,210391
78548,210393
78558,210400
78568,210389
78578,210342
78588,210348
78598,210377
78608,210358
78650,210378
78691,210295
78700,210419
78713,210354
78742,210375
78772,210377
78778,210310
78788,210258
78798,210265
78808,210240
78818,210279
78828,210278
78838,210352
78848,210299
78858,210342
78868,210326
78878,210389
78888,210377
78898,210411
78908,210367
78919,210432
78928,210389
78938,210418
78948,210404
78959,210470
78968,210465
78978,210521
78989,210530
79000,210591
79010,210626
79049,210694
79059,210736
79069,210709
79079,210740
79089,210759
79098,210734
79108,210769
79120,210770
79130,210781
79138,210805
79149,210798
79158,210875
79169,210853
79178,210926
79190,210954
79199,210973
79210,211024
79220,211061
79230,211063
79238,211134
79269,211116
79279,211123
79289,211104
79299,211110
79310,211108
79320,211090
79329,211097
79339,211184
79350,211144
79359,211134
79369,211148
79381,211152
79389,211135
79399,211182
79410,211164
79419,211175
79429,211155
79440,211181
79449,211199
79480,211346
79491,211300
79499,211414
79531,211393
79538,211415
79572,211282
79579,211307
79610,211478
79621,211408
79631,211434
79639,211413
79649,211490
79659,211474
79669,211477
79679,211494
79689,211477
79699,211443
79709,211431
79719,211428
79729,211389
79739,211375
79749,211395
79759,211476
79769,211483
79779,211557
79789,211624
79799,211645
79809,211638
79819,211680
79829,211714
79872,211683
79880,211708
79889,211695
79899,211712
79909,211682
79919,211723
79929,211711
79939,211745
79949,211779
79959,211809
79969,211839
79979,211820
79989,211822
79999,211838
80009,211843
80019,211840
80029,211808
80039,211822
80049,211825
80059,211789
80069,211773
80111,211774
80121,211786
80162,211692
80169,211730
80199,211609
80209,211675
80219,211747
80253,211711
80259,211665
80270,211703
80279,211680
80289,211743
80299,211743
80309,211728
80319,211724
80329,211638
80339,211707
80349,211711
80359,211710
80369,211709
80379,211705
80389,211701
80399,211694
80409,211686
80419,211674
80429,211658
80439,211632
80449,211649
80459,211644
80469,211635
80479,211631
80489,211653
80499,211650
80509,211675
80519,211666
80529,211673
80539,211672
80549,211676
80559,211665
80569,211646
80580,211697
80589,211613
80599,211595
80610,211690
80644,211438
80650,211514
80659,211569
80669,211529
80680,211676
80689,211544
80700,211676
80709,211568
80742,211624
80752,211548
80761,211597
80792,211494
80800,211494
80840,211361
80849,211457
80859,211344
80869,211319
80879,211373
80890,211449
80899,211361
80909,211391
80919,211411
80930,211459
80939,211422
80949,211421
80959,211463
80970,211497
80979,211455
80989,211464
80999,211481
81010,211489
81043,211316
81049,211476
81060,211167
81070,211430
81079,211404
81090,211383
81099,211380
81110,211358
81120,211341
81130,211311
81140,211304
81150,211295
81160,211305
81170,211300
81180,211299
81190,211280
81200,211244
81210,211205
81220,211159
81230,211120
81240,211114
81250,211122
81260,211104
81270,211122
81280,211141
81290,211128
81300,211132
81310,211128
81320,211130
81330,211144
81340,211128
81350,211111
81381,211214
81392,211225
81461,211388
81493,211437
81502,211299
81513,211466
81521,211531
81562,211412
81570,211454
81580,211410
81590,211399
81600,211415
81610,211410
81620,211393
81630,211416
81640,211409
81650,211366
81660,211374
81670,211378
81680,211354
81691,211345
81700,211341
81711,211325
81720,211335
81731,211432
81740,211431
81751,211412
81760,211450
81770,211471
81781,211482
81790,211490
81800,211461
81811,211487
81850,211580
81861,211550
81870,211456
81880,211454
81891,211476
81900,211554
81911,211504
81920,211496
81931,211500
81940,211524
81950,211540
81960,211542
81971,211542
81980,211589
81991,211624
82000,211667
82011,211608
82020,211663
82030,211659
82040,211751
82051,211644
82060,211768
82071,211705
82104,211764
82135,211809
82143,211812
82172,211501
82176,211535
82180,211798
82212,211817
82222,211808
82283,211846
82293,211542
82303,211936
82311,211813
82320,211918
82331,211941
82341,211927
82350,211870
82360,211917
82371,211966
82380,211982
82391,212025
82400,211999
82411,212089
82420,212105
82431,212176
82440,212161
82451,212213
82460,212199
82470,212168
82480,212241
82491,212298
82500,212274
82511,212263
82521,212272
82530,212228
82541,212353
82550,212271
82560,212383
82571,212517
82580,212481
82591,212612
82600,212516
82611,212688
82643,212844
82652,213007
82661,213082
82670,213128
82680,213205
82690,213207
82701,213335
82710,213193
82720,213314
82731,213416
82740,213315
82751,213455
82792,213827
82830,214306
82863,214694
82870,214611
82880,214588
82891,214726
82900,214652
82910,214704
82920,214845
82930,214882
82941,214982
82950,214805
82960,214718
82970,214644
82981,214681
82990,214535
83000,214598
83010,214710
83051,214981
83062,214768
83071,214738
83080,214438
83090,214333
83100,214221
83110,214179
83121,214445
83131,214324
83141,214394
83151,214649
83161,214848
83171,214990
83180,214965
83190,215104
83200,215128
83232,214704
83241,215183
83251,215185
83261,215150
83271,215143
83282,215118
83291,215120
83301,215077
83310,215049
83321,215030
83331,214959
