elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
135418,lying,0,0,69.35,1849.4,13.4,1.02,1893.0,1,0
135818,lying,0,0,69.35,1850.3,13.2,1.02,1893.0,1,0
136209,lying,0,0,69.35,1850.4,13.7,1.02,1893.0,1,0
136643,lying,0,0,69.35,1851.5,15.4,1.02,1893.0,1,0
137018,lying,0,0,69.35,1852.2,14.8,1.02,1893.0,1,0
137446,lying,0,0,69.35,1852.5,16.4,1.02,1893.0,1,0
137980,lying,0,0,69.35,1852.8,16.0,1.02,1889.3,1,0
138236,lying,0,0,69.35,1853.9,17.2,1.03,1904.8,1,0
138609,lying,0,0,69.35,1854.2,19.1,1.03,1904.8,1,0
139028,lying,0,0,69.35,1853.2,18.3,1.03,1904.8,1,0
139410,lying,0,0,69.35,1851.6,19.5,1.03,1904.8,1,0
139832,lying,0,0,69.35,1849.5,20.6,1.03,1904.8,1,0
140210,lying,0,0,69.35,1847.1,21.3,1.03,1904.8,1,0
140643,lying,0,0,69.35,1845.5,19.9,1.03,1892.8,1,0
141009,lying,0,0,69.35,1844.2,17.8,1.03,1892.8,1,0
141445,lying,0,0,69.35,1844.0,16.8,1.03,1892.8,1,0
141835,lying,0,0,69.35,1844.3,16.5,1.03,1892.8,1,0
142351,lying,0,0,69.35,1844.9,14.7,1.03,1892.8,1,0
142650,lying,0,0,69.35,1844.8,12.3,1.02,1872.8,1,0
143051,lying,0,0,69.35,1843.4,12.8,1.02,1872.8,1,0
143454,lying,0,0,69.35,1844.4,12.8,1.02,1872.8,1,0
143852,lying,0,0,69.35,1844.4,15.8,1.03,1894.7,1,0
144268,lying,0,0,69.35,1844.9,15.2,1.03,1894.7,1,0
144651,lying,0,0,69.35,1845.5,15.1,1.03,1894.7,1,0
145052,lying,0,0,69.35,1846.1,14.7,1.03,1894.7,1,0
145468,lying,0,0,69.35,1847.1,13.9,1.03,1894.7,1,0
146001,sitting,1,0,69.35,1846.4,14.2,1.03,1894.7,1,0
146252,sitting,1,0,69.35,1846.5,10.5,1.01,1869.1,1,0
146653,sitting,1,0,69.35,1845.6,11.3,1.01,1869.1,1,0
147054,sitting,1,0,69.35,1845.1,10.8,1.01,1869.1,1,0
147455,sitting,1,0,69.35,1845.9,13.5,1.01,1873.4,1,0
147874,sitting,1,0,69.35,1844.8,14.0,1.02,1873.4,1,0
148254,sitting,1,0,69.35,1843.9,13.5,1.02,1873.4,1,0
148655,sitting,1,0,69.35,1844.0,14.5,1.02,1873.6,1,0
149056,sitting,1,0,69.35,1845.4,14.2,1.02,1873.8,1,0
149455,sitting,1,0,69.35,1846.7,15.1,1.02,1874.7,1,0
149862,sitting,1,0,69.35,1846.5,13.5,1.02,1874.7,1,0
150357,sitting,1,0,69.35,1846.4,13.5,1.02,1874.7,1,0
150654,sitting,1,0,69.35,1847.6,12.8,1.01,1874.7,1,0
151055,sitting,1,0,69.35,1847.2,12.6,1.01,1874.7,1,0
151482,sitting,1,0,69.35,1846.0,12.9,1.02,1874.7,1,0
151855,sitting,1,0,69.35,1845.1,11.8,1.01,1867.8,1,0
152256,sitting,1,0,69.35,1844.6,12.4,1.01,1867.8,1,0
152656,sitting,1,0,69.35,1845.2,11.2,1.01,1867.8,1,0
153056,sitting,1,0,69.35,1845.2,12.2,1.01,1872.7,1,0
153457,sitting,1,0,69.35,1845.3,12.6,1.01,1872.7,1,0
153966,sitting,1,0,71.57,1845.4,12.3,1.01,1872.7,1,1
154256,sitting,1,0,71.57,1845.5,13.1,1.02,1878.1,1,1
154663,sitting,1,0,71.57,1844.8,12.0,1.02,1878.1,1,1
155057,sitting,1,0,71.57,1846.8,12.9,1.02,1878.1,1,1
155458,sitting,1,0,71.57,1846.6,11.9,1.02,1878.1,1,1
155872,sitting,1,0,71.35,1847.1,13.2,1.02,1886.9,1,1
156258,sitting,1,0,71.35,1846.3,13.6,1.02,1886.9,1,1
156650,sitting,1,0,71.35,1845.5,13.9,1.02,1886.9,1,1
157048,sitting,1,0,63.82,1846.6,14.9,1.02,1886.9,1,1
157451,sitting,1,0,63.82,1845.6,14.7,1.02,1886.9,1,1
157849,sitting,1,0,63.82,1845.4,15.2,1.02,1886.9,1,1
158289,sitting,1,0,66.14,1844.8,13.2,1.02,1879.7,1,1
158649,sitting,1,0,66.14,1846.9,13.4,1.02,1879.7,1,1
159050,sitting,1,0,66.14,1847.0,12.9,1.02,1879.7,1,1
159467,sitting,1,0,66.14,1846.3,11.3,1.01,1871.1,1,1
159850,sitting,1,0,66.14,1845.9,12.2,1.01,1871.4,1,1
160251,sitting,1,0,66.14,1846.0,11.7,1.01,1871.4,1,1
160662,sitting,1,0,70.29,1846.8,13.4,1.02,1878.7,1,1
161050,sitting,0,0,70.29,1845.7,13.1,1.02,1878.7,1,1
161457,sitting,0,0,70.02,1846.5,13.1,1.02,1878.7,1,1
161956,sitting,0,0,70.02,1846.8,14.2,1.02,1878.7,1,1
162250,sitting,0,0,70.02,1847.1,20.1,1.06,1957.8,1,1
162651,sitting,0,0,70.02,1850.4,33.6,1.06,1957.8,1,1
163076,sitting,0,0,70.02,1850.3,37.2,1.06,1957.8,1,1
163452,sitting,0,0,70.02,1852.3,37.8,1.06,1957.8,1,1
163852,sitting,0,0,70.02,1853.1,37.9,1.06,1957.8,1,1
164257,sitting,0,0,70.02,1854.1,37.5,1.06,1957.8,1,1
164652,sitting,0,0,62.28,1854.0,34.7,1.05,1942.5,1,1
165056,sitting,0,0,62.28,1851.7,22.7,1.05,1937.4,1,1
165452,sitting,0,0,62.28,1852.2,20.3,1.04,1920.9,1,1
165991,sitting,0,0,62.28,1849.1,26.1,1.05,1936.4,1,1
166252,sitting,0,0,61.30,1848.9,27.7,1.05,1936.4,1,1
166676,sitting,0,0,61.30,1848.8,28.5,1.05,1936.4,1,1
167053,sitting,0,0,61.30,1852.6,32.4,1.06,1962.6,1,1
167455,sitting,0,0,61.30,1853.0,65.8,1.13,2091.9,1,1
167868,sitting,0,0,61.30,1862.4,76.0,1.12,2091.9,1,1
168254,sitting,0,0,61.30,1885.4,88.3,1.11,2091.9,1,1
168655,sitting,0,0,57.34,1931.7,138.1,1.29,2500.0,1,1
169068,sitting,0,0,57.34,1919.2,190.2,1.30,2500.0,1,1
169461,sitting,0,0,57.34,1912.6,197.5,1.31,2500.0,1,1
169874,sitting,0,0,57.34,1924.4,194.2,1.30,2500.0,1,1
170267,sitting,0,0,57.34,1927.5,193.7,1.30,2500.0,1,1
170656,sitting,0,0,57.34,1940.3,206.1,1.29,2500.0,1,1
171056,sitting,0,0,57.34,1905.9,199.4,1.24,2354.4,1,1
171474,sitting,0,0,57.34,1941.5,166.5,1.20,2337.1,1,1
171856,sitting,0,0,57.34,1954.5,204.6,1.39,2709.8,1,1
172282,sitting,0,0,57.34,1952.6,202.2,1.39,2709.8,1,0
172657,sitting,0,0,57.34,1952.9,199.5,1.39,2709.8,1,0
173077,sitting,0,0,57.34,1931.4,185.1,1.40,2709.8,1,0
173456,sitting,0,0,57.34,1931.1,162.6,1.40,2709.8,1,0
173852,sitting,0,0,57.34,1914.7,144.6,1.42,2709.8,1,0
174257,sitting,0,0,57.34,1917.2,52.4,1.07,2055.1,1,0
174661,sitting,0,0,65.66,1902.0,49.8,1.04,1986.3,1,1
175057,sitting,0,0,65.66,1888.6,52.1,1.05,1986.3,1,1
175458,sitting,0,0,65.66,1873.8,51.1,1.06,1986.3,1,1
175850,sitting,0,0,65.66,1859.6,44.3,1.07,1986.3,1,1
176249,sitting,0,0,65.66,1850.4,39.6,1.07,1986.3,1,1
176670,sitting,0,0,65.66,1835.5,16.3,1.02,1874.6,1,1
177049,sitting,0,0,65.66,1837.9,15.0,1.02,1874.6,1,1
177450,sitting,0,0,65.66,1835.8,12.1,1.02,1863.8,1,1
177979,sitting,0,0,65.66,1835.6,11.5,1.02,1863.8,1,1
178249,sitting,0,0,65.66,1835.4,10.4,1.02,1863.8,1,1
178665,sitting,0,0,65.66,1834.7,8.8,1.02,1863.0,1,0
179050,sitting,0,0,65.66,1832.9,10.2,1.02,1863.0,1,0
179450,sitting,0,0,65.66,1832.8,9.0,1.01,1851.8,1,0
179849,sitting,0,0,65.66,1832.7,9.1,1.01,1852.0,1,0
180251,sitting,0,0,65.66,1832.1,10.2,1.02,1870.4,1,0
180650,sitting,0,0,65.66,1831.7,11.4,1.02,1870.4,1,0
181050,sitting,0,0,65.66,1831.5,12.0,1.02,1870.4,1,0
181485,sitting,0,0,65.66,1833.1,12.1,1.02,1870.4,1,0
181850,sitting,0,0,65.66,1833.2,13.5,1.02,1870.4,1,0
182277,sitting,0,0,65.66,1833.1,13.9,1.02,1870.4,1,0
182652,sitting,0,0,65.66,1833.7,13.5,1.01,1856.8,1,0
183053,sitting,0,0,65.66,1834.4,12.7,1.01,1856.8,1,0
183451,sitting,0,0,65.66,1835.2,12.1,1.01,1856.8,1,0
183851,sitting,0,0,65.66,1834.3,11.4,1.01,1854.3,1,0
184253,sitting,0,0,65.66,1833.8,9.7,1.01,1854.3,1,0
184653,sitting,0,0,65.66,1833.8,9.1,1.01,1854.3,1,0
185052,sitting,0,0,65.66,1834.3,24.4,1.05,1926.9,1,0
185469,sitting,0,0,65.66,1831.5,33.0,1.05,1926.9,1,0
185865,sitting,0,0,65.66,1830.5,40.4,1.05,1927.5,1,0
186253,sitting,0,0,65.66,1830.8,40.7,1.05,1927.5,1,0
186654,sitting,0,0,65.66,1830.4,42.5,1.05,1927.5,1,0
187057,sitting,0,0,65.66,1830.0,47.4,1.07,1963.1,1,0
187453,sitting,0,0,65.66,1835.3,50.1,1.07,1963.1,1,0
187855,sitting,0,0,65.66,1842.9,51.8,1.07,1963.1,1,0
188270,sitting,0,0,65.66,1846.0,47.5,1.06,1963.1,1,0
188654,sitting,0,0,65.66,1850.5,47.4,1.06,1963.1,1,0
189056,sitting,0,0,65.66,1857.3,46.1,1.06,1963.1,1,0
189455,sitting,0,0,65.66,1854.0,55.1,1.05,1954.3,1,0
189990,sitting,0,0,65.66,1861.1,59.8,1.09,2020.2,1,0
190256,sitting,0,0,65.66,1862.5,60.6,1.08,2020.2,1,0
190669,sitting,0,0,65.66,1867.4,61.8,1.08,2020.2,1,0
191055,sitting,0,0,65.66,1874.6,65.4,1.08,2020.2,1,0
191456,sitting,0,0,65.66,1880.9,67.0,1.07,2020.2,1,0
191879,sitting,0,0,65.66,1892.5,50.1,1.07,2020.2,1,0
192256,sitting,0,0,65.66,1883.9,66.7,1.08,2025.3,1,0
192657,sitting,0,0,65.66,1875.0,67.1,1.08,2025.3,1,0
193063,sitting,0,0,65.66,1866.1,68.5,1.09,2025.3,1,0
193453,sitting,0,0,65.66,1850.4,72.2,1.09,2025.3,1,0
193857,sitting,0,0,65.66,1838.6,67.6,1.10,2025.3,1,0
194284,sitting,0,0,65.66,1828.0,64.8,1.11,2025.3,1,0
194658,sitting,0,0,65.66,1820.1,38.9,1.08,1963.2,1,0
195059,sitting,0,0,65.66,1819.6,37.1,1.08,1963.2,1,0
195505,sitting,0,0,65.66,1818.6,35.0,1.08,1963.2,1,0
195849,sitting,0,0,65.66,1819.7,21.0,1.06,1926.9,1,0
196276,sitting,0,0,65.66,1817.1,14.7,1.02,1857.0,1,0
196752,sitting,0,0,65.66,1817.4,13.3,1.02,1857.0,1,0
197051,sitting,0,0,65.66,1817.5,11.3,1.02,1857.0,1,0
197451,sitting,0,0,65.66,1817.8,11.6,1.02,1857.0,1,0
197873,sitting,0,0,65.66,1817.2,11.8,1.02,1857.0,1,0
198249,sitting,0,0,65.66,1817.7,12.1,1.02,1857.0,1,0
198650,sitting,0,0,65.66,1817.7,12.0,1.01,1840.4,1,0
199064,sitting,0,0,65.66,1818.1,12.0,1.01,1838.9,1,0
199450,sitting,0,0,65.66,1817.5,11.5,1.01,1838.9,1,0
199862,sitting,0,0,65.66,1817.7,11.6,1.01,1838.9,1,0
200250,sitting,0,0,65.66,1818.1,15.5,1.03,1865.5,1,0
200792,sitting,0,0,65.66,1818.1,14.9,1.03,1865.5,1,0
201087,sitting,0,0,65.66,1817.5,14.4,1.03,1865.5,1,0
201457,sitting,0,0,65.66,1816.9,14.5,1.03,1865.5,1,0
201853,sitting,0,0,65.66,1817.5,14.6,1.03,1865.5,1,0
202281,sitting,0,0,65.66,1817.5,14.9,1.03,1865.5,1,0
202652,sitting,0,0,65.66,1818.5,10.5,1.01,1842.8,1,0
203053,sitting,0,0,65.66,1818.5,12.2,1.02,1854.5,1,0
203453,sitting,0,0,65.66,1818.8,11.9,1.02,1854.5,1,0
203853,sitting,0,0,65.66,1818.8,11.9,1.02,1854.5,1,0
204278,sitting,0,0,65.66,1818.6,12.1,1.02,1854.5,1,0
204778,sitting,0,0,65.66,1817.7,14.2,1.02,1854.5,1,0
205053,sitting,0,0,65.66,1817.5,14.2,1.02,1854.5,1,0
205454,sitting,0,0,65.66,1817.9,13.4,1.02,1850.2,1,0
205854,sitting,0,0,65.66,1816.4,16.2,1.02,1850.2,1,0
206254,sitting,0,0,65.66,1817.1,21.3,1.04,1884.1,1,0
206679,sitting,0,0,65.66,1818.9,23.9,1.04,1884.1,1,0
207054,sitting,0,0,65.66,1821.0,23.6,1.03,1884.1,1,0
207455,sitting,0,0,65.66,1820.5,26.7,1.04,1892.3,1,0
207881,sitting,0,0,65.66,1818.4,27.8,1.04,1892.3,1,0
