elapsed_ms,ir
57045,202521
57056,202619
57065,202626
57075,202637
57086,202717
57095,202709
57106,202759
57115,202708
57125,202739
57136,202746
57145,202705
57187,202751
57195,202694
57205,202727
57215,202728
57225,202763
57236,202831
57245,202838
57256,202883
57265,202887
57275,202966
57286,203032
57317,203208
57326,203258
57337,203310
57369,202521
57377,203565
57386,203704
57419,203974
57429,204062
57437,204146
57446,204197
57456,204269
57467,204329
57476,204383
57486,204450
57497,204524
57506,204564
57516,204625
57527,204698
57536,204717
57546,204764
57587,204829
57597,204792
57606,204690
57616,204583
57627,204479
57636,204345
57646,204208
57657,204092
57666,204040
57676,203972
57687,203950
57696,203939
57706,203946
57716,203957
57727,204015
57736,204031
57746,204086
57756,204130
57767,204207
57776,204245
57786,204287
57796,204329
57807,204388
57816,204442
57826,204483
57836,204520
57847,204579
57856,204603
57866,204601
57876,204623
57887,204656
57896,204663
57907,204673
57916,204666
57926,204664
57966,204703
57979,204737
58033,203939
58039,204879
58077,205029
58086,205080
58097,205113
58136,205192
58167,205276
58176,205282
58217,205425
58226,205439
58236,205424
58247,205501
58256,205471
58266,205505
58276,205523
58287,205588
58296,205545
58306,205609
58316,205624
58327,205664
58336,205644
58346,205671
58381,205605
58386,205528
58396,205427
58406,205282
58417,205209
58426,205047
58436,204958
58447,204921
58456,204856
58466,204846
58476,204837
58487,204846
58496,204863
58507,204895
58516,204918
58527,204950
58536,204982
58547,205000
58558,205022
58567,205061
58578,205101
58587,205099
58598,205145
58607,205170
58618,205212
58627,205243
58638,205283
58647,205291
58658,205297
58667,205304
58678,205301
58687,205308
58698,205314
58707,205299
58747,205278
58818,205427
58851,205457
58859,205515
58868,205555
58878,205567
58888,205605
58897,205638
58908,205641
58917,205692
58927,205686
58937,205687
58948,205723
58957,205737
58968,205720
58977,205775
58989,205760
58997,205791
59008,205783
59018,205795
59029,205814
59038,205818
59047,205861
59058,205852
59068,205857
59078,205928
59128,205997
59138,205985
59148,206046
59158,206056
59167,206020
59178,205966
59187,205857
59197,205744
59208,205605
59218,205504
59229,205411
59237,205331
59248,205254
59257,205201
59267,205198
59278,205185
59287,205145
59297,205189
59308,205243
59318,205272
59328,205288
59337,205282
59347,205311
59357,205307
59399,205430
59407,205404
59418,205465
59427,205445
59438,205515
59447,205475
59458,205507
59467,205479
59478,205476
59487,205430
59498,205442
59507,205409
59518,205430
59527,205380
59538,205415
59547,205386
59588,205420
59597,205433
59608,205493
59617,205499
59627,205513
59638,205536
59647,205546
59658,205578
59667,205585
59678,205600
59687,205632
59698,205639
59708,205649
59718,205655
59728,205662
59738,205686
59748,205715
59758,205710
59768,205715
59778,205736
59788,205740
59798,205758
59808,205754
59818,205761
59828,205780
59838,205781
59848,205813
59858,205827
59899,205891
59940,205944
59948,205943
59989,205685
60028,205193
60038,205120
60048,205057
60058,205017
60068,205011
60078,204988
60088,204990
60098,204986
60108,205000
60118,204994
60128,205026
60138,205016
60148,205047
60158,205037
60168,205058
60178,205062
60188,205112
60198,205126
60208,205144
60218,205146
60228,205155
60238,205154
60248,205146
60258,205134
60268,205099
60278,205094
60288,205045
60298,205016
60308,205017
60318,205001
60328,204986
60338,204961
60348,204957
60389,204956
60398,204962
60408,205012
60418,204985
60428,205025
60438,205006
60448,205026
60458,205019
60469,205052
60478,205045
60489,205080
60498,205036
60509,205100
60518,205079
60529,205089
60568,205075
60610,205128
60619,205126
60659,205167
60668,205167
60678,205129
60689,205213
60698,205149
60709,205178
60718,205115
60729,205085
60738,204957
60749,204866
60790,204307
60798,204219
60809,204177
60818,204096
60829,204067
60838,204055
60849,204049
60858,204030
60869,204013
60878,204006
60889,204020
60898,204014
60909,204018
60918,204004
60929,203996
60938,204005
60949,203984
60959,204008
60969,204016
60979,204016
60989,204005
60999,203994
61009,203990
61019,203982
61029,203932
61039,203932
61049,203864
61059,203850
61069,203802
61079,203768
61089,203746
61099,203755
61109,203731
61119,203733
61129,203726
61139,203715
61149,203717
61182,203814
61221,203803
61229,203754
61271,203823
61280,203781
61320,203801
61329,203792
61340,203864
61349,203776
61359,203775
61369,203772
61379,203772
61389,203807
61399,203806
61409,203823
61419,203830
61429,203847
61439,203849
61449,203865
61459,203867
61469,203889
61479,203889
61489,203841
61499,203787
61509,203696
61519,203559
61529,203432
61539,203270
61549,203126
61584,202811
61590,202776
61599,202729
61609,202686
61619,202658
61629,202627
61639,202618
61649,202606
61659,202598
61669,202582
61679,202544
61689,202550
61699,202537
61709,202525
61719,202525
61729,202524
61739,202548
61749,202532
61759,202518
61769,202516
61779,202480
61789,202460
61799,202442
61809,202393
61819,202362
61829,202340
61871,202266
61880,202241
61913,202192
61921,202209
61961,202215
62001,202235
62012,202247
62099,202295
62109,202294
62120,202315
62129,202316
62139,202317
62150,202329
62161,202320
62171,202349
62181,202349
62190,202362
62201,202363
62211,202371
62221,202394
62230,202386
62241,202407
62251,202405
62260,202372
62270,202315
62281,202216
62291,202099
62301,201933
62310,201803
62321,201663
62331,201546
62341,201448
62351,201387
62401,201170
62409,201255
62421,201234
62430,201229
62441,201217
62451,201205
62461,201204
62470,201228
62481,201226
62491,201238
62501,201245
62510,201251
62521,201268
62531,201249
62541,201240
62550,201248
62561,201223
62571,201176
62581,201161
62590,201152
62601,201106
62651,201038
62698,201084
62749,201144
62751,201262
62761,201225
62771,201210
62814,201229
62821,201264
62831,201265
62841,201322
62851,201349
62861,201359
62870,201356
62881,201380
62891,201389
62901,201394
62910,201380
62921,201432
62931,201458
62941,201446
62950,201463
62961,201482
62971,201499
62981,201493
62990,201473
63001,201447
63011,201376
63021,201278
63030,201103
63041,201021
63051,200874
63061,200771
63070,200630
63081,200597
63091,200549
63100,200451
63110,200453
63121,200464
63131,200435
63141,200450
63192,200431
63201,200420
63211,200436
63220,200448
63230,200506
63241,200527
63251,200538
63300,200561
63302,201463
63312,200522
63321,200509
63371,200448
63427,200524
63431,200548
63441,200556
63451,200583
63461,200604
63471,200633
63480,200647
63491,200669
63502,200666
63512,200726
63522,200723
63532,200738
63542,200759
63552,200763
63563,200795
63571,200792
63581,200826
63591,200845
63600,200863
63611,200848
63621,200893
63631,200904
63641,200907
63652,200903
63662,200934
63672,200962
63722,201060
63731,201085
63741,201095
63751,201114
63762,201113
63771,201101
63781,201022
63790,200932
63802,200792
63812,200678
63822,200514
63832,200412
63842,200323
63852,200193
63862,200128
63872,200068
63882,200041
63893,200015
63902,200056
63911,200024
63921,200045
63931,200036
63941,200038
63952,200037
63961,200023
64013,200099
64066,200087
64072,200130
64081,200103
64092,200112
64102,200093
64111,200056
64122,200069
64132,200050
64142,200026
64151,200019
64162,200046
64172,200052
64182,200054
64191,200061
64202,200083
64212,200101
64222,200109
64231,200095
64242,200145
64252,200175
64262,200189
64271,200164
64282,200228
64292,200249
64302,200258
64311,200226
64322,200297
64332,200324
64342,200315
64352,200326
64396,200368
64403,200420
64411,200403
64422,200446
64432,200454
64442,200480
64452,200491
64463,200502
64512,200614
64523,200605
64576,200724
64583,200738
64628,200719
64630,200228
64633,200208
64643,200135
64651,199954
64662,199905
64673,199824
64683,199743
64693,199730
64703,199696
64712,199691
64722,199676
64732,199675
64742,199680
64791,199672
64803,199697
64813,199725
64822,199743
64832,199751
64842,199779
64852,199791
64862,199794
64873,199809
64883,199794
64893,199781
64903,199763
64912,199745
64922,199744
64932,199713
64942,199706
64953,199671
64963,199651
64973,199667
64983,199684
64992,199691
65002,199725
65012,199733
65022,199746
65033,199765
65043,199794
65053,199801
65063,199826
65072,199850
65082,199862
65092,199883
65102,199909
65113,199938
65123,199962
65133,199965
65143,200005
65192,200020
65203,200082
65265,200206
65273,200189
65334,200338
65344,200314
65395,200430
65405,200438
65412,200387
65422,200272
65432,200174
65442,200031
65452,199866
65462,199732
65473,199696
65483,199603
65493,199519
65503,199453
65512,199373
65522,199361
65532,199331
65542,199335
65589,199398
65591,200158
65594,199402
65604,199398
65613,199402
65622,199423
65632,199440
65642,199482
65652,199494
65662,199513
65673,199521
65683,199533
65693,199530
65703,199527
65712,199516
65722,199486
65732,199476
65742,199460
65753,199435
65763,199413
65773,199408
65783,199416
65794,199428
65803,199434
65813,199432
65823,199452
65834,199460
65843,199477
65853,199487
65863,199495
65874,199529
65883,199568
65893,199572
65903,199606
65955,199676
65965,199690
65974,199699
66058,199527
66064,199761
66073,199730
66125,199790
66134,199789
66184,199744
66235,199204
66245,199070
66294,198605
66304,198575
66313,198570
66323,198526
66333,198517
66343,198486
66394,198482
66406,198477
66414,198482
66424,198520
66433,198495
66443,198506
66453,198505
66463,198511
66474,198567
66483,198526
66493,198485
66503,198490
66514,198493
66523,198464
66533,198429
66543,198409
66554,198435
66563,198399
66573,198364
66583,198334
66594,198375
66603,198330
66613,198308
66623,198273
66634,198338
66643,198290
66653,198290
66663,198282
66674,198340
66683,198311
66693,198308
66703,198304
66714,198347
66723,198337
66733,198340
66743,198342
66799,198408
66808,198340
66852,198426
66855,198490
66864,198390
66916,198399
66966,198505
66974,198544
66984,198532
66994,198530
67004,198503
67014,198437
67024,198356
67034,198213
67044,198046
67054,197894
67064,197771
67074,197632
67084,197524
67094,197422
67104,197351
67115,197308
67124,197269
67134,197274
67144,197258
67153,197250
67205,197228
67215,197224
67224,197246
67234,197274
67244,197288
67254,197293
67264,197319
67275,197359
67284,197314
67294,197329
67304,197311
67315,197319
67324,197308
67334,197332
67344,197302
67354,197283
67364,197296
67374,197313
67384,197313
67395,197313
67404,197324
67414,197353
67424,197393
67435,197382
67444,197417
67454,197432
67464,197472
67514,197597
67566,197752
67621,197852
67625,197971
67676,198089
67685,198101
67695,198104
67705,198208
67714,198195
67725,198251
67734,198273
67744,198286
67755,198305
67764,198271
67774,198196
67784,198139
67795,198062
67804,197920
67814,197787
67824,197730
67835,197708
67844,197668
67854,197597
67864,197652
67875,197682
67884,197691
67894,197695
67904,197741
67915,197791
67924,197792
67934,197780
67944,197829
67999,198089
68006,198022
68014,197991
68024,198018
68035,198010
68044,197996
68054,197990
68064,197985
68075,197964
68085,197944
68095,197930
68105,197949
68114,197941
68124,197965
68174,197998
68225,198090
68235,198141
68246,198161
68256,198204
68266,198207
68275,198239
68285,198277
68295,198291
68305,198307
68316,198332
68326,198374
68336,198398
68345,198416
68356,198453
68365,198372
68375,198484
68386,198523
68396,198557
68405,198592
68416,198625
68425,198651
68436,198675
68446,198690
68456,198740
68504,198881
68515,198880
68526,198846
68535,198799
68546,198689
68554,198597
68564,198483
68575,198366
68585,198283
68595,198196
68605,198143
68616,198107
68627,198065
68636,198058
68645,198067
68656,198081
68667,198077
68675,198124
68685,198143
68696,198164
68706,198190
68716,198205
68726,198217
68735,198227
68797,198393
68847,198414
68849,198849
68857,198451
68867,198444
68913,198460
68926,198475
68937,198475
68945,198516
68955,198523
68965,198550
68975,198588
68985,198607
68995,198621
69005,198655
69015,198695
69025,198712
69035,198760
69045,198781
69055,198804
69065,198826
69075,198890
69085,198881
69095,198913
69105,198915
69115,198970
69125,198968
69135,198995
69145,199020
69200,198451
69205,199119
69216,199202
69225,199178
69235,199217
69245,199220
69255,199262
69265,199271
69276,199341
69285,199329
69295,199368
69305,199387
69316,199408
69327,199371
69336,199318
69347,199205
69356,199108
69367,198997
69421,198563
69427,198580
69436,198537
69480,198537
69487,198590
69496,198618
69547,198624
69558,198718
69567,198740
69618,198865
69628,198877
69637,198874
69646,198894
69657,198880
69666,198875
69676,198865
69687,198865
69696,198861
69707,198875
69716,198878
69727,198886
69736,198908
69747,198915
69756,198927
69767,198961
69776,198994
69787,198990
69796,198997
69807,199034
69816,199094
69827,199089
69836,199111
69847,199145
69856,199175
69867,199191
69876,199202
69887,199242
69896,199272
69907,199293
69916,199311
69927,199342
69936,199364
69947,199385
70000,199486
70007,199489
70017,199542
70026,199576
70036,199581
70046,199624
70057,199671
70110,199591
70116,199497
70172,199079
70177,198994
70228,199063
70271,199130
70277,199137
70286,199164
70328,199288
70336,199306
70346,199328
70398,199812
70408,199462
70417,199470
70426,199441
70436,199466
70446,199442
70456,199462
70466,199493
70477,199481
70486,199491
70498,199518
70507,199531
70517,199553
70528,199574
70537,199608
70547,199638
70557,199655
70567,199658
70578,199696
70587,199702
70597,199723
70608,199750
70617,199749
70627,199781
70637,199775
70648,199804
70657,199831
70667,199851
70677,199866
70688,199870
70697,199904
70708,199901
70717,199915
70728,199929
70737,199945
70747,199973
70800,200060
70807,200057
70817,200109
70827,200071
70881,199655
70888,199584
70985,199142
70997,199121
71007,199141
71018,199124
71027,199138
71037,199151
71048,199154
71057,199162
71067,199146
71077,199207
71088,199197
71097,199229
71107,199214
71117,199237
71128,199256
71137,199263
71147,199252
71200,199211
71207,199240
71219,199199
71227,199162
71238,199223
71247,199225
71258,199238
71267,199232
71277,199241
71288,199277
71297,199268
71307,199283
71317,199289
71328,199327
71337,199328
71347,199339
71357,199363
71368,199403
71377,199380
71387,199384
71397,199418
71408,199456
71417,199445
71427,199460
71437,199466
71448,199529
71457,199470
71467,199512
71477,199504
71488,199529
71540,199628
71548,199633
71558,199648
71649,199399
71659,199288
71669,199149
71712,198810
71718,198776
71728,198746
71739,198738
71748,198725
71758,198706
71768,198729
71779,198702
71788,198699
71798,198703
71809,198710
71818,198676
71828,198703
71839,198699
71848,198724
71858,198739
71868,198750
71879,198767
71888,198785
71898,198791
71909,198783
71919,198796
71928,198776
71938,198791
71949,198759
71999,198698
72010,198753
72019,198753
72028,198757
72039,198769
72048,198763
72058,198783
72069,198810
72079,198801
72088,198801
72098,198829
72109,198823
72119,198832
72128,198869
72138,198878
72149,198885
72159,198904
72168,198937
72178,198962
72188,198981
72199,199005
72208,199002
72218,198998
72271,199050
72278,199095
72330,199141
72338,199161
72388,199196
72399,199239
72451,198914
72461,198801
72468,198682
72478,198536
72489,198519
72498,198415
72508,198352
72519,198345
72528,198292
72538,198265
72549,198296
72559,198281
72568,198252
72578,198250
72588,198232
72599,198283
72608,198247
72618,198256
72629,198291
72639,198289
72648,198269
72658,198276
72669,198338
72679,198333
72688,198311
72698,198320
72709,198361
72719,198347
72728,198310
72738,198317
72749,198328
72799,198278
72809,198290
72819,198342
72829,198343
72838,198359
72848,198378
72859,198398
72868,198402
72880,198409
72889,198436
72940,198451
72943,198232
72951,198554
72960,198546
72969,198587
72979,198605
72990,198606
72999,198654
73009,198614
73020,198661
73030,198665
73040,198700
73049,198728
73059,198702
73069,198786
73078,198740
73089,198772
73099,198817
73109,198817
73119,198819
73129,198825
73139,198841
73149,198838
73160,198788
73170,198786
73179,198719
73189,198579
73199,198521
73249,198281
73259,198301
73269,198339
73279,198405
73290,198464
73299,198536
73309,198620
73319,198705
73330,198787
73339,198936
73350,199033
73359,199202
73369,199380
73379,199551
73389,199731
73399,199882
73409,200030
73419,200172
73429,200308
73440,200434
73450,200515
73460,200534
73470,200561
73521,200816
73572,201358
73581,201537
73591,201659
73639,201820
73649,202759
73704,203494
73710,203645
73720,203820
73729,203907
73740,204085
73749,204137
73760,204289
73769,204332
73779,204442
73789,204546
73799,204629
73810,204761
73819,204817
73829,204910
73839,205027
73849,205135
73860,205246
73869,205344
73880,205461
73889,205526
73899,205608
73909,205674
73919,205720
73930,205719
73939,205593
73949,205489
74000,204806
74011,204736
74019,204745
74029,204780
74040,204822
74051,204904
74060,204999
74070,205125
74081,205221
74090,205317
74100,205401
74111,205479
74120,205532
74130,205603
74140,205661
74151,205720
74160,205756
74171,205804
74180,205850
74190,205871
74201,205866
74210,205869
74220,205913
74273,206011
74283,205978
74330,206018
74384,205970
74392,205985
74402,206012
74486,205603
74493,205953
74502,205951
74511,205933
74555,205891
74561,205871
74610,205744
74621,205745
74630,205703
74640,205653
74651,205656
74660,205624
74670,205592
74681,205610
74690,205580
74700,205549
74711,205530
74720,205437
74730,205346
74740,205183
74751,205073
74803,204217
74812,204118
74820,203975
74831,203884
74840,203767
74850,203673
74860,203549
74871,203506
74880,203370
74891,203320
74900,203202
74910,203113
74921,203057
74930,202975
74940,202869
74951,202895
74960,202802
74971,202841
74980,202797
74990,202817
75001,202826
75010,202787
75020,202767
75031,202776
75040,202685
75050,202651
75060,202608
75071,202599
75080,202512
75091,202483
75100,202384
75110,202369
75162,202207
75251,201966
75260,201932
75312,201864
75322,201809
75331,201780
75341,201772
75352,201724
75361,201716
75371,201710
75382,201681
75391,201675
75401,201661
75412,201635
75421,201615
75431,201611
75442,201587
75451,201589
75462,201544
75471,201498
75481,201442
75492,201315
75501,201216
75511,201084
75522,200940
75531,200826
75541,200705
75552,200632
75603,200386
75612,200339
75622,200317
75631,200274
75642,200221
75651,200197
75661,200174
75672,200162
75681,200159
75691,200116
75702,200146
75711,200141
75721,200121
75732,200126
75741,200128
75751,200089
75762,200068
75771,200039
75781,200004
75792,199975
75801,199941
75811,199893
75863,199773
75913,199748
75964,199715
75971,199689
76022,199656
76033,199712
76041,199670
76051,199694
76061,199691
76072,199709
76081,199690
76091,199696
76102,199710
76111,199676
76121,199663
76132,199721
76141,199691
76151,199665
76162,199709
76171,199699
76181,199714
76192,199731
76201,199688
76211,199608
76222,199566
76231,199412
76241,199273
76252,199221
76261,199046
76271,198979
76282,198897
76291,198787
76301,198771
76312,198730
76321,198690
76332,198683
76342,198658
76351,198637
76403,198444
76414,198550
76422,198523
76432,198528
76443,198530
76452,198529
76463,198539
76517,199731
76522,198522
76572,198461
76623,198478
76634,198464
76642,198469
76653,198487
76662,198493
76673,198499
76682,198519
76692,198540
76703,198569
76712,198558
76722,198580
76733,198594
76742,198582
76793,198653
76805,198665
76813,198699
76822,198681
76832,198716
76843,198725
76852,198684
76863,198745
76872,198784
76882,198763
76893,198797
76902,198836
76912,198866
76922,198880
76932,198882
76943,198913
76952,198934
76962,198921
76973,198907
76982,198870
76992,198784
77003,198700
77012,198595
77022,198488
77033,198400
77042,198336
77052,198273
77063,198268
77072,198237
77082,198231
77093,198241
77102,198237
77112,198217
77123,198266
77132,198260
77185,198325
77194,198332
77243,198417
77294,198452
77304,198457
77313,198465
77365,198336
77374,198547
77382,198487
77393,198552
77402,198557
77412,198573
77423,198616
77432,198611
77442,198656
77453,198699
77462,198687
77472,198726
77483,198773
77492,198756
77502,198813
77513,198845
77522,198862
77533,198896
77542,198906
77593,199013
77606,199036
77613,199060
77623,199102
77633,199127
77643,199150
77653,199174
77663,199195
77673,199226
77683,199219
77693,199251
77703,199232
77713,199206
77723,199172
77734,199074
77744,198991
77755,198904
77763,198850
77773,198787
77783,198752
77793,198758
77803,198776
77814,198757
77823,198781
77835,198797
77843,198824
77903,198974
77914,198978
77924,198996
77933,199051
77943,199043
77953,199076
77963,199090
77974,199126
77984,199146
77993,199160
78003,199175
78013,199182
78023,199194
78033,199205
78043,199211
78053,199234
78063,199218
78074,199206
78084,199250
78093,199249
78105,199255
78113,199294
78123,199320
78134,199358
78184,199376
78187,198797
78196,199447
78204,199524
78255,199672
78264,199680
78274,199701
78324,199863
78333,199807
78343,199846
78395,199947
78406,199940
78454,200051
78464,200013
78474,199956
78483,199858
78494,199824
78503,199678
78514,199661
78523,199546
78534,199558
78543,199504
78554,199528
78563,199517
78574,199586
78583,199562
78594,199620
78603,199615
78614,199665
78623,199660
78634,199689
78643,199694
78654,199726
78663,199725
78674,199760
78683,199783
78694,199771
78704,199809
78714,199848
78724,199874
78734,199864
78744,199888
78796,199923
78805,199919
78814,199932
78824,199934
78834,199936
78844,199964
78854,199950
78864,199977
78874,199989
78884,200011
78894,200046
78904,200056
78914,200071
78924,200106
78934,200127
78944,200148
78954,200170
78964,200190
79019,199771
79026,200313
79035,200315
79086,200416
79094,200426
79196,200609
79206,200611
79296,200246
79306,200197
79315,200117
79325,200097
79334,200114
79344,200149
79354,200151
79364,200177
79374,200192
79384,200213
79394,200246
79404,200252
79414,200264
79424,200254
79434,200284
79444,200299
79454,200311
79464,200312
79474,200318
79484,200341
79494,200360
79504,200394
79514,200394
79524,200412
79534,200410
79544,200424
79596,200376
79605,200392
79616,200414
79624,200378
79634,200400
79644,200415
79654,200416
79664,200437
79674,200455
79684,200460
79694,200483
79704,200480
79714,200526
79724,200519
79734,200551
79744,200553
79754,200565
79764,200577
79774,200620
79784,200637
79794,200616
79804,200640
79814,200675
79867,200739
79875,200768
79925,200844
79975,200895
80025,200692
80037,200586
80047,200483
80056,200390
80065,200359
80075,200296
80085,200267
80095,200267
80105,200260
80115,200275
80125,200278
80135,200296
80145,200306
80155,200311
80165,200347
80175,200330
80185,200336
80195,200328
80205,200333
80215,200339
80225,200337
80235,200358
80245,200359
80255,200377
80265,200393
80275,200378
80285,200381
80295,200363
80305,200366
80315,200356
80325,200337
80335,200336
80345,200304
80396,200311
80407,200329
80417,200311
80425,200335
80435,200359
