elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact
97073,lying,0,0,77.13,1990.5,228.5,1.42,2829.5,1
97474,lying,0,0,77.13,1983.5,116.5,1.17,2311.4,1
97873,lying,0,0,77.13,1976.6,93.0,1.14,2246.4,1
98273,lying,0,0,77.13,1967.8,85.3,1.14,2246.4,1
98674,lying,0,0,77.13,1972.3,89.1,1.14,2246.4,1
99074,lying,0,0,77.13,1988.1,103.8,1.14,2271.2,1
99475,lying,0,0,77.13,1988.3,101.7,1.14,2271.2,1
99875,lying,0,0,77.13,1997.3,96.3,1.14,2271.2,1
100276,lying,0,0,75.98,2015.1,93.4,1.13,2271.2,1
100675,lying,0,0,75.98,2021.9,92.1,1.12,2271.2,1
101075,lying,0,0,74.13,2004.9,126.6,1.15,2301.3,1
101475,lying,0,0,74.13,2023.4,149.4,1.30,2635.4,1
101876,lying,0,0,74.13,2038.7,153.6,1.29,2635.4,1
102276,lying,0,0,74.13,2049.1,172.4,1.29,2635.4,1
102676,lying,0,0,74.13,2056.3,175.0,1.28,2635.4,1
103076,lying,0,0,74.13,2064.7,175.8,1.28,2635.4,1
103477,lying,0,0,74.13,2090.4,157.3,1.26,2635.4,1
103878,lying,0,0,74.13,2083.3,133.4,1.22,2547.0,1
104278,lying,0,0,67.96,2085.2,121.9,1.22,2547.0,1
104677,lying,0,0,67.96,2078.3,102.4,1.10,2286.6,1
105079,lying,0,0,67.96,2080.3,108.8,1.12,2325.3,1
105478,lying,0,0,67.96,2092.1,154.4,1.19,2481.5,1
105878,lying,0,0,67.96,2107.5,160.8,1.26,2657.5,1
106279,lying,0,0,67.96,2122.8,201.6,1.31,2786.9,1
106679,lying,0,0,67.96,2159.1,343.3,1.99,4300.9,1
107079,lying,0,0,67.96,2163.6,340.4,1.99,4300.9,1
107479,lying,0,0,67.96,2160.8,338.9,1.99,4300.9,1
107880,lying,0,0,60.79,2172.0,332.6,1.98,4300.9,1
108281,lying,0,0,60.79,2166.0,344.7,1.99,4300.9,1
108680,lying,0,0,60.79,2144.6,327.8,2.01,4300.9,1
109080,lying,0,0,60.79,2108.3,174.5,1.23,2587.7,1
109481,lying,0,0,60.79,2103.1,175.0,1.23,2587.7,1
109881,lying,0,0,60.79,2102.6,174.3,1.23,2587.7,1
110281,lying,0,0,60.79,2084.5,140.9,1.24,2587.7,1
110672,lying,0,0,60.79,2093.7,84.6,1.14,2378.7,1
111072,lying,0,0,60.79,2094.0,78.8,1.14,2378.7,1
111472,lying,0,0,72.84,2094.2,68.4,1.14,2378.7,1
111872,lying,0,0,72.84,2102.2,75.0,1.13,2378.7,1
112273,lying,0,0,83.64,2111.1,86.6,1.13,2378.7,1
112674,lying,0,0,83.64,2118.3,97.3,1.12,2378.7,1
113074,lying,0,0,83.64,2125.1,122.1,1.15,2439.0,1
113477,lying,0,0,80.14,2109.6,176.1,1.16,2439.0,1
113875,lying,0,0,80.14,2105.0,216.6,1.26,2645.6,1
114274,lying,0,0,80.14,2095.3,222.8,1.26,2645.6,1
114675,lying,0,0,80.14,2080.4,220.5,1.27,2645.6,1
115076,lying,0,0,80.14,2075.0,271.9,1.36,2827.7,1
115476,lying,0,0,80.14,2047.9,254.9,1.38,2827.7,1
115875,lying,0,0,80.14,2060.0,224.0,1.37,2827.7,1
116277,lying,0,0,80.14,2054.7,185.1,1.38,2827.7,1
116677,lying,0,0,80.14,2053.7,174.2,1.38,2827.7,1
117077,lying,0,0,80.14,2054.5,170.4,1.38,2827.7,1
117477,lying,0,0,80.14,2047.2,29.5,1.05,2150.8,1
117878,lying,0,0,80.14,2044.7,29.1,1.04,2120.5,1
118277,lying,0,0,80.14,2043.2,56.4,1.10,2256.8,1
118677,lying,0,0,80.14,2052.1,75.0,1.15,2363.9,1
119079,lying,0,0,80.14,2045.6,102.9,1.16,2363.9,1
119479,lying,0,0,80.14,2047.8,111.0,1.15,2363.9,1
119879,lying,0,0,89.75,2038.9,114.0,1.16,2363.9,1
120279,lying,0,0,89.75,2043.7,118.8,1.16,2363.9,1
120679,lying,0,0,89.75,2036.4,112.4,1.16,2363.9,1
121080,lying,0,0,89.75,2021.6,104.3,1.15,2323.3,1
121480,lying,0,0,89.75,2020.4,78.3,1.15,2323.3,1
121881,lying,0,0,89.75,2017.0,77.0,1.15,2328.7,1
122281,sitting,1,0,89.75,2018.8,74.9,1.15,2328.7,1
122681,sitting,1,0,89.75,2011.8,62.9,1.16,2328.7,1
123081,sitting,1,0,77.24,2016.1,59.1,1.16,2328.7,1
123482,sitting,1,0,77.24,2017.8,51.6,1.15,2328.7,1
123882,sitting,1,0,77.24,2017.9,57.6,1.15,2328.7,1
124282,sitting,1,0,77.24,2013.0,47.3,1.05,2108.8,1
124673,sitting,1,0,77.24,2014.0,47.3,1.05,2108.8,1
125073,sitting,1,0,77.24,2013.4,47.5,1.05,2108.8,1
125472,sitting,1,0,77.24,2017.7,51.6,1.05,2124.9,1
125873,sitting,1,0,77.24,2024.7,56.0,1.06,2147.9,1
126273,sitting,1,0,77.24,2026.9,49.7,1.06,2147.9,1
126673,sitting,1,0,77.24,2037.3,69.5,1.14,2325.5,1
127073,sitting,1,0,77.24,2043.7,69.4,1.14,2325.5,1
127475,sitting,1,0,77.24,2055.2,126.2,1.29,2660.6,1
127875,sitting,1,0,77.24,2063.1,136.1,1.29,2660.6,1
128275,sitting,1,0,77.24,2123.3,780.0,3.59,7625.2,1
128676,sitting,1,0,77.24,2148.1,779.0,3.55,7625.2,1
129075,sitting,1,0,77.24,2167.1,776.6,3.52,7625.2,1
129476,sitting,1,0,77.24,2186.1,775.1,3.49,7625.2,1
129876,sitting,1,0,77.24,2196.4,768.9,3.47,7625.2,1
130277,sitting,1,0,77.24,2224.6,767.2,3.43,7625.2,1
130698,sitting,1,0,77.24,2171.8,144.7,1.23,2675.9,1
131077,sitting,1,0,77.24,2127.6,231.2,1.32,2802.2,1
131478,sitting,1,0,77.24,2079.6,254.8,1.35,2802.2,1
131878,sitting,1,0,86.82,2033.2,282.3,1.38,2802.2,1
132278,sitting,1,0,86.82,1981.5,293.4,1.41,2802.2,1
132679,sitting,1,0,86.82,1915.4,286.0,1.46,2802.2,1
133079,sitting,1,0,86.82,1886.6,266.6,1.49,2802.2,1
133479,sitting,1,0,86.82,1895.4,246.1,1.34,2537.0,1
133879,sitting,1,0,86.82,1901.3,260.7,1.35,2559.8,1
134280,sitting,1,0,86.82,1891.8,242.1,1.35,2559.8,1
134680,sitting,1,0,86.82,1918.3,270.5,1.39,2673.4,1
135079,sitting,1,0,86.82,1926.2,249.7,1.39,2673.4,1
135481,sitting,1,0,86.82,1927.9,240.1,1.39,2673.4,1
135881,sitting,1,0,86.82,1905.0,218.5,1.40,2673.4,1
136281,sitting,1,0,86.82,1879.1,208.2,1.42,2673.4,1
136680,sitting,1,0,86.82,1881.8,239.3,1.42,2673.4,1
137082,sitting,0,0,86.82,1870.7,232.9,1.56,2923.4,1
137481,sitting,0,0,86.82,1864.0,230.1,1.57,2923.4,1
137881,sitting,0,0,86.82,1849.3,224.7,1.58,2923.4,1
138281,sitting,0,0,86.82,1848.6,222.7,1.58,2923.4,1
138673,sitting,0,0,86.82,1839.4,219.7,1.59,2923.4,1
139073,sitting,0,0,86.82,1831.2,182.1,1.60,2923.4,1
139473,sitting,0,0,87.39,1816.4,107.9,1.13,2056.7,1
139874,sitting,0,0,87.39,1809.9,104.9,1.13,2036.9,1
140274,sitting,0,0,87.39,1796.5,102.2,1.13,2036.9,1
140673,sitting,0,0,87.39,1799.7,103.3,1.13,2036.9,1
141073,sitting,0,0,87.39,1815.5,76.1,1.12,2036.9,1
141475,sitting,0,0,87.39,1818.9,67.4,1.12,2036.9,1
141875,sitting,0,0,87.39,1815.6,56.9,1.08,1956.1,1
142275,sitting,0,0,87.39,1814.1,42.4,1.06,1920.5,1
142675,sitting,0,0,87.39,1823.3,25.7,1.05,1920.5,1
143076,sitting,0,0,87.39,1820.4,16.8,1.03,1870.6,1
143476,sitting,0,0,87.39,1821.0,14.1,1.03,1870.6,1
143876,sitting,0,0,87.39,1821.8,12.4,1.01,1844.9,1
144275,sitting,0,0,88.85,1820.1,13.6,1.01,1844.9,1
144677,sitting,0,0,88.85,1821.5,17.3,1.03,1871.6,1
145077,sitting,0,0,88.85,1823.3,16.5,1.03,1871.6,1
145477,sitting,0,0,88.85,1822.0,19.4,1.03,1871.6,1
145877,sitting,0,0,88.85,1821.4,19.3,1.03,1871.6,1
146277,sitting,0,0,88.85,1821.4,21.7,1.03,1871.6,1
146677,sitting,0,0,77.29,1822.4,21.4,1.03,1871.6,1
147077,sitting,0,0,77.29,1821.1,20.8,1.03,1870.7,1
147479,sitting,0,0,77.29,1819.1,20.9,1.03,1870.7,1
147878,sitting,0,0,77.29,1820.3,18.6,1.03,1870.7,1
148279,sitting,0,0,77.29,1821.3,18.7,1.03,1870.7,1
148678,sitting,0,0,77.29,1818.6,18.6,1.03,1865.3,1
149079,sitting,0,0,77.29,1819.6,19.2,1.03,1865.3,1
149480,sitting,0,0,77.29,1818.9,18.3,1.02,1852.8,1
149879,sitting,0,0,77.29,1819.2,18.2,1.02,1852.8,1
150280,sitting,0,0,77.29,1817.0,18.8,1.02,1852.8,1
150680,sitting,0,0,77.29,1814.4,22.0,1.03,1863.0,1
151080,sitting,0,0,77.29,1817.4,24.7,1.06,1918.8,1
151481,sitting,0,0,77.29,1816.8,24.1,1.06,1918.8,1
151881,sitting,0,0,77.29,1816.1,28.6,1.06,1918.8,1
152281,sitting,0,0,77.29,1815.7,30.8,1.06,1918.8,1
152681,sitting,0,0,77.29,1816.0,37.1,1.06,1918.8,1
153081,sitting,0,0,77.29,1815.9,36.1,1.06,1918.8,1
153472,sitting,0,0,77.29,1812.6,34.5,1.04,1889.5,1
153899,sitting,0,0,85.65,1812.3,34.8,1.04,1889.5,1
154272,sitting,0,0,85.65,1814.0,31.2,1.04,1889.5,1
154673,sitting,0,0,79.23,1812.7,30.7,1.04,1889.5,1
155073,sitting,0,0,79.23,1815.1,25.7,1.04,1894.6,1
155474,sitting,0,0,79.23,1820.2,30.4,1.06,1933.7,1
155873,sitting,0,0,79.23,1819.8,30.5,1.06,1933.7,1
156274,sitting,0,0,72.00,1820.5,35.3,1.06,1933.7,1
156674,sitting,0,0,72.00,1818.7,37.1,1.06,1933.7,1
157075,sitting,0,0,72.00,1816.6,40.1,1.06,1933.7,1
157475,sitting,0,0,72.00,1815.3,38.0,1.07,1933.7,1
157875,sitting,0,0,72.00,1811.0,32.8,1.04,1891.3,1
158276,sitting,0,0,72.00,1812.4,31.5,1.04,1891.3,1
158676,sitting,0,0,72.00,1812.0,24.9,1.03,1874.6,1
159077,sitting,0,0,72.00,1812.6,22.7,1.01,1837.5,1
159477,sitting,0,0,72.00,1815.1,13.0,1.01,1837.5,1
159876,sitting,0,0,72.00,1815.1,12.4,1.01,1837.5,1
160277,sitting,0,0,72.00,1816.2,13.3,1.02,1847.4,1
160677,sitting,0,0,72.00,1816.6,12.6,1.02,1847.4,1
161077,sitting,0,0,72.00,1816.2,12.5,1.02,1847.4,1
161477,sitting,0,0,72.00,1816.4,10.9,1.02,1847.4,1
161879,sitting,0,0,72.00,1817.3,11.2,1.02,1847.4,1
162278,sitting,0,0,72.00,1817.0,11.5,1.02,1847.4,1
162678,sitting,0,0,72.00,1816.2,10.1,1.01,1840.7,1
163079,sitting,0,0,72.00,1814.7,13.5,1.01,1840.7,1
163479,sitting,0,0,79.29,1816.4,15.8,1.02,1856.2,1
163879,sitting,0,0,79.29,1814.9,16.8,1.02,1856.2,1
164279,sitting,0,0,79.29,1811.3,26.6,1.04,1877.5,1
164680,sitting,0,0,79.29,1811.7,32.5,1.06,1920.4,1
165081,sitting,0,0,79.29,1811.8,33.4,1.06,1920.4,1
165481,sitting,0,0,79.29,1817.3,37.9,1.07,1946.6,1
165880,sitting,0,0,79.29,1815.2,37.6,1.07,1946.6,1
166281,sitting,0,0,79.29,1820.2,41.7,1.07,1955.6,1
166682,sitting,0,0,79.29,1827.1,42.1,1.07,1955.6,1
167081,sitting,0,0,79.29,1828.5,56.9,1.10,2008.0,1
167472,sitting,0,0,79.29,1827.8,57.9,1.10,2008.0,1
167873,sitting,0,0,79.29,1822.0,59.9,1.10,2008.0,1
168273,sitting,0,0,79.29,1823.3,62.3,1.10,2008.0,1
168673,sitting,0,0,79.29,1811.7,80.7,1.11,2008.0,1
169073,sitting,0,0,79.29,1805.9,77.1,1.11,2008.0,1
169473,sitting,0,0,79.96,1805.5,65.1,1.08,1956.2,1
169874,sitting,0,0,79.96,1806.7,64.5,1.08,1956.2,1
170273,sitting,0,0,77.94,1808.3,60.9,1.05,1905.9,1
170674,sitting,0,0,77.94,1807.5,60.1,1.05,1892.7,1
171074,sitting,0,0,77.94,1813.0,37.3,1.04,1892.7,1
171475,sitting,0,0,77.94,1819.9,40.6,1.05,1905.9,1
171876,sitting,0,0,77.94,1818.3,39.6,1.05,1905.9,1
172276,sitting,0,0,76.69,1817.9,39.6,1.05,1905.9,1
172676,sitting,0,0,90.54,1819.0,40.2,1.05,1905.9,1
173076,sitting,0,0,90.54,1817.9,41.9,1.05,1906.5,1
173477,sitting,0,0,90.54,1823.0,39.0,1.06,1933.8,1
173876,sitting,0,0,90.54,1819.0,39.3,1.06,1933.8,1
174276,sitting,0,0,90.54,1818.1,39.8,1.06,1933.8,1
174676,sitting,0,0,90.54,1817.2,55.2,1.09,1983.3,1
175077,sitting,0,0,90.54,1815.2,55.9,1.09,1983.3,1
175477,sitting,0,0,90.54,1817.4,56.4,1.09,1983.3,1
175877,sitting,0,0,90.54,1815.1,52.0,1.09,1983.3,1
176278,sitting,0,0,90.54,1814.5,48.5,1.09,1983.3,1
176679,sitting,0,0,90.54,1818.4,58.1,1.13,2063.4,1
177078,sitting,0,0,90.54,1815.3,45.0,1.14,2063.4,1
177479,sitting,0,0,78.81,1818.1,45.4,1.13,2063.4,1
177879,sitting,0,0,78.81,1814.8,43.9,1.14,2063.4,1
178279,sitting,0,0,78.81,1815.0,44.6,1.14,2063.4,1
178680,sitting,0,0,78.81,1813.6,52.6,1.14,2063.4,1
179080,sitting,0,0,78.81,1810.7,41.5,1.07,1933.4,1
179480,sitting,0,0,78.81,1814.0,42.2,1.07,1933.4,1
179880,sitting,0,0,78.81,1811.3,40.8,1.07,1933.4,1
180280,sitting,0,0,78.81,1811.1,42.6,1.07,1933.4,1
180682,sitting,0,0,78.81,1808.2,42.2,1.07,1933.4,1
181082,sitting,0,0,78.81,1809.1,33.3,1.05,1902.9,1
181482,sitting,0,0,78.81,1808.8,32.4,1.05,1902.9,1
181872,sitting,0,0,78.81,1809.4,30.4,1.04,1889.3,1
182272,sitting,0,0,78.81,1811.2,35.9,1.07,1935.8,1
182673,sitting,0,0,78.81,1817.6,38.2,1.07,1935.8,1
183073,sitting,0,0,78.81,1817.4,44.2,1.07,1935.8,1
183474,sitting,0,0,78.81,1812.1,48.8,1.07,1935.8,1
183873,sitting,0,0,78.81,1818.1,62.3,1.07,1950.0,1
184273,sitting,0,0,78.81,1818.4,64.7,1.07,1953.4,1
184675,sitting,0,0,78.81,1818.1,61.1,1.07,1953.4,1
185074,sitting,0,0,78.81,1815.9,60.6,1.08,1953.4,1
185474,sitting,0,0,78.81,1827.5,62.6,1.07,1953.4,1
185876,sitting,0,0,78.81,1837.0,58.6,1.06,1953.4,1
186275,sitting,0,0,78.81,1830.8,50.7,1.07,1953.4,1
186676,sitting,0,0,78.81,1830.1,50.6,1.06,1942.6,1
187076,sitting,0,0,78.81,1830.2,53.7,1.06,1942.6,1
187477,sitting,0,0,78.81,1833.2,57.7,1.12,2046.6,1
187877,sitting,0,0,78.81,1826.0,51.9,1.12,2046.6,1
188277,sitting,0,0,78.81,1819.0,57.6,1.13,2046.6,1
188695,sitting,0,0,83.60,1816.0,61.0,1.13,2046.6,1
189077,sitting,0,0,83.60,1815.5,59.9,1.13,2046.6,1
189478,sitting,0,0,83.60,1813.5,58.2,1.13,2046.6,1
189878,sitting,0,0,83.60,1804.9,67.2,1.05,1897.9,1
190278,sitting,0,0,83.60,1810.0,72.2,1.07,1937.8,1
190679,sitting,0,0,83.60,1819.1,70.9,1.07,1946.3,1
191078,sitting,0,0,83.60,1830.1,75.5,1.10,2009.4,1
191479,sitting,0,0,84.44,1832.0,78.2,1.10,2009.4,1
191879,sitting,0,0,95.03,1840.6,80.5,1.09,2009.4,1
192279,sitting,0,0,95.03,1851.8,72.3,1.09,2022.7,1
192679,sitting,0,0,95.03,1852.3,87.4,1.21,2234.5,1
193080,sitting,0,0,95.03,1846.8,87.5,1.21,2234.5,1
