elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact
1370332,lying,0,0,92.40,1851.3,9.7,1.01,1869.6,1
1370732,lying,0,0,92.40,1852.4,9.7,1.01,1869.6,1
1371132,lying,0,0,86.98,1852.9,9.8,1.01,1869.6,1
1371532,lying,0,0,86.98,1852.1,10.5,1.01,1869.6,1
1371933,lying,0,0,86.98,1851.0,11.0,1.01,1869.6,1
1372333,lying,0,0,86.98,1849.7,10.8,1.01,1870.2,1
1372733,lying,0,0,86.98,1849.2,10.4,1.01,1870.2,1
1373134,lying,0,0,82.19,1848.4,9.7,1.01,1870.2,1
1373534,lying,0,0,82.19,1848.1,9.2,1.01,1870.2,1
1373934,lying,0,0,82.19,1849.0,8.5,1.01,1870.2,1
1374334,lying,0,0,82.19,1851.0,8.0,1.01,1870.2,1
1374735,lying,0,0,82.19,1851.0,6.9,1.01,1868.7,1
1375135,lying,0,0,82.19,1851.1,6.8,1.01,1868.7,1
1375535,lying,0,0,82.19,1852.2,8.0,1.01,1870.8,1
1375936,lying,0,0,77.85,1852.3,8.4,1.01,1875.8,1
1376336,lying,0,0,77.85,1852.9,9.0,1.01,1875.8,1
1376736,lying,0,0,77.85,1852.7,9.5,1.01,1875.8,1
1377136,lying,0,0,77.85,1853.0,10.2,1.01,1875.8,1
1377537,lying,0,0,84.33,1852.6,13.6,1.02,1892.7,1
1377937,lying,0,0,84.33,1852.9,14.0,1.02,1892.7,1
1378337,lying,0,0,84.33,1852.7,13.7,1.02,1892.7,1
1378738,lying,0,0,84.33,1851.8,13.3,1.02,1892.7,1
1379138,lying,0,0,96.66,1852.9,13.6,1.02,1892.7,1
1379538,lying,0,0,96.66,1852.3,13.5,1.02,1892.7,1
1379939,lying,0,0,96.66,1853.3,9.8,1.02,1881.4,1
1380339,lying,0,0,91.38,1852.7,8.4,1.01,1873.5,1
1380739,lying,0,0,91.38,1851.9,9.2,1.01,1873.5,1
1381130,lying,0,0,91.38,1851.9,9.7,1.01,1873.5,1
1381530,lying,0,0,91.38,1850.5,9.6,1.01,1873.6,1
1381930,lying,0,0,92.33,1851.7,23.7,1.04,1924.9,1
1382331,lying,0,0,92.33,1851.4,23.9,1.04,1924.9,1
1382731,lying,0,0,83.93,1851.4,23.7,1.04,1924.9,1
1383131,lying,0,0,83.93,1852.6,23.6,1.04,1924.9,1
1383531,lying,0,0,96.51,1852.8,23.6,1.04,1924.9,1
1383932,lying,0,0,100.69,1853.1,23.7,1.04,1924.9,1
1384332,lying,0,0,100.69,1851.7,11.2,1.02,1881.6,1
1384732,lying,0,0,100.69,1850.9,11.6,1.02,1881.6,1
1385133,lying,0,0,100.69,1852.0,12.9,1.02,1882.2,1
1385533,lying,0,0,114.35,1851.7,12.7,1.02,1882.2,1
1385933,lying,0,0,114.35,1851.2,13.3,1.02,1882.2,1
1386334,lying,0,0,106.11,1851.4,12.4,1.02,1882.2,1
1386734,lying,0,0,106.11,1851.7,11.4,1.02,1882.2,1
1387134,lying,0,0,106.11,1852.2,10.9,1.02,1882.2,1
1387535,lying,0,0,92.51,1851.2,11.4,1.01,1874.2,1
1387935,lying,0,0,92.51,1850.5,11.2,1.01,1874.2,1
1388335,lying,0,0,92.51,1850.7,10.6,1.01,1874.2,1
1388736,lying,0,0,85.54,1849.9,10.5,1.01,1874.2,1
1389136,lying,0,0,85.54,1850.3,10.2,1.01,1874.2,1
1389536,lying,0,0,84.52,1850.7,10.2,1.01,1874.2,1
1389936,lying,0,0,84.52,1850.1,8.2,1.01,1866.7,1
1390337,lying,0,0,84.52,1850.1,8.5,1.01,1866.7,1
1390737,lying,0,0,84.52,1850.4,9.1,1.01,1866.7,1
1391137,lying,0,0,84.52,1851.4,9.6,1.01,1866.7,1
1391538,lying,0,0,84.52,1850.8,9.5,1.01,1866.7,1
1391938,lying,0,0,84.52,1850.5,9.6,1.01,1866.8,1
1392338,lying,0,0,84.52,1850.2,9.6,1.01,1866.8,1
1392739,lying,0,0,82.29,1850.2,10.1,1.01,1866.8,1
1393139,lying,0,0,82.29,1850.2,9.3,1.01,1866.8,1
1393539,lying,0,0,72.43,1848.9,8.9,1.01,1866.8,1
1393930,lying,0,0,72.43,1849.3,9.3,1.01,1874.9,1
1394330,lying,0,0,72.43,1848.0,9.0,1.01,1874.9,1
1394730,lying,0,0,69.80,1848.0,9.5,1.01,1874.9,1
1395130,lying,0,0,69.80,1848.6,8.8,1.01,1874.9,1
1395531,lying,0,0,69.80,1849.2,8.6,1.01,1874.9,1
1395931,lying,0,0,69.80,1850.4,8.8,1.01,1874.9,1
1396331,lying,0,0,69.80,1849.9,8.9,1.01,1869.2,1
1396732,lying,0,0,79.44,1850.9,9.0,1.01,1869.2,1
1397132,lying,0,0,79.44,1851.0,8.0,1.01,1867.3,1
1397532,lying,0,0,79.44,1849.6,11.8,1.01,1872.0,1
1397933,lying,0,0,79.44,1848.6,16.7,1.02,1886.0,1
1398333,lying,0,0,79.44,1849.9,27.8,1.05,1948.9,1
1398733,lying,0,0,69.07,1851.0,30.0,1.05,1948.9,1
1399134,lying,0,0,69.07,1850.7,30.5,1.05,1948.9,1
1399534,lying,0,0,71.41,1851.1,30.8,1.05,1948.9,1
1399934,lying,0,0,80.34,1852.2,29.7,1.05,1948.9,1
1400335,lying,0,0,80.34,1853.2,28.1,1.05,1948.9,1
1400735,lying,0,0,80.34,1851.2,17.6,1.02,1897.3,1
1401135,lying,0,0,80.34,1849.2,15.0,1.02,1883.7,1
1401536,lying,0,0,80.34,1849.3,14.2,1.02,1883.7,1
1401936,lying,0,0,80.34,1848.7,13.8,1.02,1883.7,1
1402336,lying,0,0,80.34,1849.3,14.1,1.02,1883.7,1
1402737,lying,0,0,80.34,1848.9,13.0,1.02,1880.2,1
1403137,lying,0,0,80.34,1849.4,13.0,1.02,1880.2,1
1403537,lying,0,0,80.34,1850.8,12.6,1.02,1884.3,1
1403938,lying,0,0,72.33,1850.9,12.5,1.02,1884.3,1
1404338,lying,0,0,72.33,1851.9,12.3,1.02,1884.3,1
1404738,lying,0,0,72.33,1850.9,12.5,1.02,1884.3,1
1405138,lying,0,0,72.14,1850.3,13.5,1.02,1884.3,1
1405539,lying,0,0,72.14,1850.5,13.6,1.02,1884.3,1
1405939,lying,0,0,80.38,1849.9,12.3,1.02,1882.1,1
1406339,lying,0,0,80.38,1849.8,12.8,1.02,1882.1,1
1406730,lying,0,0,80.38,1848.4,12.7,1.02,1882.1,1
1407130,lying,0,0,77.11,1848.6,11.8,1.02,1882.1,1
1407530,lying,0,0,77.11,1848.8,9.9,1.01,1875.8,1
1407931,lying,0,0,77.11,1849.4,12.4,1.03,1910.8,1
1408331,lying,0,0,77.11,1848.6,13.0,1.03,1910.8,1
1408731,lying,0,0,68.47,1848.6,13.8,1.03,1910.8,1
1409132,lying,0,0,68.47,1849.0,13.9,1.03,1910.8,1
1409532,lying,0,0,69.62,1849.2,15.3,1.03,1910.8,1
1409932,lying,0,0,69.62,1849.5,16.6,1.03,1910.8,1
1410333,lying,0,0,81.57,1849.2,14.6,1.02,1888.2,1
1410733,lying,0,0,89.08,1850.3,14.6,1.02,1888.2,1
1411133,lying,0,0,89.08,1850.7,14.3,1.02,1888.2,1
1411534,lying,0,0,89.08,1850.4,14.2,1.02,1888.2,1
1411934,lying,0,0,89.08,1850.6,12.8,1.02,1888.2,1
1412334,lying,0,0,89.08,1850.2,10.8,1.02,1880.7,1
1412735,lying,0,0,89.08,1849.1,10.5,1.02,1880.7,1
1413135,lying,0,0,89.08,1848.7,9.1,1.01,1874.9,1
1413535,lying,0,0,89.08,1847.4,8.1,1.01,1863.0,1
1413936,lying,0,0,89.08,1848.4,8.1,1.01,1866.8,1
1414336,lying,0,0,89.08,1847.4,9.0,1.01,1866.8,1
1414736,lying,0,0,89.08,1848.1,9.4,1.01,1868.6,1
1415136,lying,0,0,89.08,1848.5,9.8,1.01,1868.6,1
1415537,lying,0,0,89.08,1848.8,10.5,1.01,1868.9,1
1415937,lying,0,0,88.69,1850.1,10.1,1.01,1868.9,1
1416337,lying,0,0,99.37,1849.4,10.3,1.01,1868.9,1
1416738,lying,0,0,99.37,1851.4,11.1,1.02,1881.7,1
1417138,lying,0,0,99.37,1850.5,11.0,1.02,1881.7,1
1417538,lying,0,0,99.37,1849.9,10.5,1.02,1881.7,1
1417939,lying,0,0,99.37,1850.1,10.0,1.02,1881.7,1
1418339,lying,0,0,99.37,1850.4,10.7,1.02,1881.7,1
1418739,lying,0,0,99.37,1850.6,10.5,1.02,1881.7,1
1419139,lying,0,0,99.37,1849.2,10.2,1.01,1871.4,1
1419530,lying,0,0,99.37,1848.7,11.0,1.01,1871.4,1
1419930,lying,0,0,99.37,1849.0,11.5,1.01,1871.4,1
1420330,lying,0,0,99.37,1849.1,11.3,1.01,1871.4,1
1420731,lying,0,0,99.37,1848.2,11.7,1.01,1871.4,1
1421131,lying,0,0,99.37,1849.1,14.3,1.02,1881.6,1
1421531,lying,0,0,99.37,1849.2,13.1,1.02,1881.6,1
1421932,lying,0,0,99.37,1849.8,13.2,1.02,1881.6,1
1422332,lying,0,0,99.37,1847.9,19.3,1.02,1881.6,1
1422732,lying,0,0,99.37,1847.5,33.8,1.07,1969.6,1
1423132,lying,0,0,99.37,1851.4,42.9,1.08,1997.5,1
1423533,lying,0,0,99.37,1849.3,43.2,1.08,1997.5,1
1423933,lying,0,0,92.91,1848.3,43.2,1.08,1997.5,1
1424333,lying,0,0,92.91,1847.4,43.0,1.08,1997.5,1
1424734,lying,0,0,95.48,1848.3,43.7,1.08,1997.5,1
1425134,lying,0,0,103.71,1849.1,36.2,1.08,1997.5,1
1425534,lying,0,0,103.71,1845.4,24.1,1.04,1911.1,1
1425934,lying,0,0,103.71,1846.6,22.2,1.03,1911.1,1
1426335,lying,0,0,103.71,1847.8,22.2,1.03,1911.1,1
1426735,lying,0,0,103.71,1848.6,22.6,1.03,1911.1,1
1427135,lying,0,0,103.71,1849.5,16.1,1.03,1911.1,1
1427535,lying,0,0,103.71,1848.6,10.0,1.01,1874.3,1
1427936,lying,0,0,103.71,1849.7,10.2,1.02,1883.5,1
1428336,lying,0,0,90.76,1850.3,10.6,1.02,1883.5,1
1428736,lying,0,0,90.76,1850.8,10.4,1.02,1883.5,1
1429137,lying,0,0,90.76,1851.2,9.1,1.02,1883.5,1
1429537,lying,0,0,90.76,1851.4,8.9,1.02,1883.5,1
1429937,lying,0,0,90.76,1851.7,8.2,1.02,1883.5,1
1430338,lying,0,0,90.76,1850.9,7.6,1.01,1863.3,1
1430738,lying,0,0,90.76,1850.9,7.4,1.01,1864.7,1
1431138,lying,0,0,90.76,1849.4,8.0,1.01,1864.7,1
1431539,lying,0,0,90.76,1848.5,8.1,1.01,1864.7,1
1431939,lying,0,0,90.76,1848.4,7.9,1.01,1864.7,1
1432339,lying,0,0,90.76,1848.6,7.8,1.01,1864.7,1
1432730,lying,0,0,90.76,1847.9,7.7,1.01,1864.7,1
1433130,lying,0,0,90.76,1848.2,8.3,1.01,1870.3,1
1433530,lying,0,0,90.76,1848.5,9.3,1.02,1881.7,1
1433931,lying,0,0,90.76,1849.4,10.7,1.02,1882.9,1
1434331,lying,0,0,90.76,1849.2,12.2,1.02,1882.9,1
1434731,lying,0,0,90.76,1848.6,14.2,1.02,1882.9,1
1435132,lying,0,0,90.76,1848.9,15.8,1.02,1882.9,1
1435532,lying,0,0,90.76,1847.6,16.1,1.02,1882.9,1
1435932,lying,0,0,85.95,1848.3,16.7,1.02,1888.4,1
1436333,lying,0,0,85.95,1848.0,16.1,1.02,1888.4,1
1436733,lying,0,0,85.95,1848.1,15.5,1.02,1888.4,1
1437133,lying,0,0,85.95,1848.4,14.9,1.02,1888.4,1
1437534,lying,0,0,85.95,1849.7,14.2,1.02,1888.4,1
1437934,lying,0,0,85.95,1850.9,18.5,1.04,1916.2,1
1438334,lying,0,0,85.95,1850.5,19.2,1.04,1916.2,1
1438735,lying,0,0,85.95,1851.2,20.4,1.04,1916.2,1
1439135,lying,0,0,85.95,1851.5,20.0,1.03,1916.2,1
1439535,lying,0,0,73.84,1852.4,19.3,1.03,1916.2,1
1439936,lying,0,0,73.84,1851.2,19.0,1.04,1916.2,1
1440336,lying,0,0,87.08,1853.1,15.9,1.02,1892.5,1
1440736,lying,0,0,95.11,1855.7,29.6,1.08,2005.9,1
1441137,lying,0,0,95.11,1856.0,38.9,1.08,2005.9,1
1441636,lying,0,0,95.11,1854.3,42.5,1.08,2005.9,1
1442036,lying,0,0,95.11,1864.1,71.1,1.20,2229.0,1
1442437,lying,0,0,95.11,1866.2,80.2,1.19,2229.0,1
1442837,lying,0,0,98.30,1865.2,80.6,1.20,2229.0,1
1443237,lying,0,0,98.30,1864.1,76.4,1.20,2229.0,1
1443638,lying,0,0,98.30,1864.1,71.8,1.20,2229.0,1
1444038,lying,0,0,87.62,1867.4,69.3,1.19,2229.0,1
1444438,lying,0,0,87.62,1858.4,40.3,1.07,1982.3,1
1444829,sitting,1,0,86.81,1857.6,13.6,1.02,1900.1,1
1445229,sitting,1,0,86.81,1857.4,11.8,1.02,1891.8,1
1445629,sitting,1,0,98.33,1857.0,13.5,1.02,1896.2,1
1446030,sitting,1,0,98.33,1871.0,54.0,1.18,2217.1,1
1446430,sitting,1,0,98.33,1883.9,111.9,1.34,2527.8,1
1446830,sitting,1,0,98.33,1897.9,116.6,1.33,2527.8,1
1447231,sitting,1,0,98.33,1951.9,192.0,1.40,2733.1,1
1447631,sitting,1,0,98.33,1962.0,221.2,1.39,2733.1,1
1448090,sitting,1,0,98.33,2024.5,336.1,1.61,3259.2,1
1448432,sitting,1,0,98.33,2095.7,373.8,1.56,3259.2,1
1448832,sitting,1,0,98.33,2044.8,404.8,1.59,3259.2,1
1449232,sitting,1,0,98.33,2032.0,422.0,1.60,3259.2,1
1449633,sitting,1,0,98.33,1962.0,432.8,1.66,3259.2,1
1450033,sitting,1,0,98.33,1987.2,432.8,1.64,3259.2,1
1450433,sitting,1,0,100.16,1926.6,364.1,1.53,2952.1,1
1450834,sitting,1,0,100.16,1848.6,301.0,1.42,2624.0,1
1451234,sitting,1,0,100.16,1898.8,287.7,1.38,2624.0,1
1451634,sitting,1,0,100.16,1911.3,283.1,1.37,2624.0,1
1452034,sitting,1,0,100.16,1929.0,250.4,1.36,2624.0,1
1452434,sitting,1,0,104.46,1889.8,220.6,1.39,2624.0,1
1452834,sitting,1,0,104.46,1893.3,212.8,1.39,2624.0,1
1453235,sitting,1,0,104.46,1953.9,376.6,2.10,4099.1,1
1453636,sitting,1,0,104.46,1936.8,373.8,2.12,4099.1,1
1454036,sitting,1,0,104.46,1920.2,363.3,2.13,4099.1,1
1454436,sitting,1,0,104.46,1919.4,356.5,2.14,4099.1,1
1454837,sitting,1,0,104.46,1921.7,359.5,2.13,4099.1,1
1455237,sitting,1,0,104.46,1900.9,350.9,2.16,4099.1,1
1455637,sitting,1,0,104.46,1845.6,182.1,1.52,2810.1,1
1456038,sitting,1,0,104.46,1849.7,179.2,1.52,2810.1,1
1456438,sitting,1,0,104.46,1849.1,179.3,1.52,2810.1,1
1456838,sitting,1,0,104.46,1846.7,179.1,1.52,2810.1,1
1457229,sitting,1,0,104.46,1845.6,166.6,1.52,2810.1,1
1457629,sitting,1,0,104.46,1858.6,158.9,1.51,2810.1,1
1458028,sitting,1,0,104.46,1843.5,19.4,1.05,1943.9,1
1458430,sitting,1,0,104.46,1840.7,11.6,1.02,1869.0,1
1458830,sitting,1,0,104.46,1840.2,10.8,1.02,1869.0,1
1459230,sitting,1,0,104.46,1839.0,10.1,1.02,1869.0,1
1459631,sitting,1,0,104.46,1839.2,9.5,1.02,1869.0,1
1460054,sitting,0,0,104.46,1838.2,8.3,1.01,1860.0,1
1460431,sitting,0,0,104.46,1837.8,9.2,1.01,1860.0,1
1460832,sitting,0,0,104.46,1836.7,10.8,1.01,1857.7,1
1461232,sitting,0,0,104.46,1838.9,16.0,1.04,1909.6,1
1461632,sitting,0,0,104.46,1838.1,17.3,1.04,1909.6,1
1462033,sitting,0,0,104.46,1837.7,17.5,1.04,1909.6,1
1462433,sitting,0,0,104.46,1839.1,18.0,1.04,1909.6,1
1462833,sitting,0,0,104.46,1840.1,19.0,1.04,1909.6,1
1463234,sitting,0,0,104.46,1842.1,23.7,1.05,1934.2,1
1463634,sitting,0,0,104.46,1841.8,22.2,1.05,1934.2,1
1464034,sitting,0,0,104.46,1843.5,22.4,1.05,1934.2,1
1464435,sitting,0,0,104.46,1843.8,27.0,1.05,1934.2,1
1464835,sitting,0,0,104.46,1843.1,27.1,1.05,1934.2,1
1465234,sitting,0,0,104.46,1843.3,27.1,1.05,1934.2,1
1465636,sitting,0,0,104.46,1843.2,23.8,1.03,1897.2,1
1466036,sitting,0,0,104.46,1842.8,23.2,1.03,1897.2,1
1466436,sitting,0,0,104.46,1842.7,22.2,1.03,1897.2,1
1466837,sitting,0,0,104.46,1843.4,15.8,1.02,1877.9,1
1467237,sitting,0,0,104.46,1842.9,15.5,1.02,1877.9,1
1467637,sitting,0,0,90.75,1843.0,14.0,1.02,1877.9,1
1468038,sitting,0,0,90.75,1842.5,16.3,1.02,1887.5,1
1468438,sitting,0,0,84.41,1841.9,16.7,1.02,1887.5,1
1468838,sitting,0,0,84.41,1841.7,17.5,1.02,1887.5,1
1469229,sitting,0,0,89.29,1841.0,18.0,1.03,1887.5,1
1469629,sitting,0,0,98.86,1841.7,19.9,1.02,1887.5,1
1470029,sitting,0,0,105.47,1840.0,24.0,1.03,1892.1,1
1470430,sitting,0,0,105.47,1840.3,22.7,1.03,1892.1,1
1470830,sitting,0,0,105.47,1838.6,22.7,1.03,1892.1,1
1471230,sitting,0,0,105.47,1837.7,22.2,1.03,1892.1,1
1471631,sitting,0,0,105.47,1839.0,25.6,1.03,1892.7,1
1472055,sitting,0,0,105.47,1839.0,30.1,1.04,1921.0,1
1472431,sitting,0,0,105.47,1840.9,31.0,1.04,1921.2,1
1472832,sitting,0,0,105.47,1840.6,30.4,1.04,1921.2,1
1473232,sitting,0,0,107.56,1842.0,30.1,1.04,1921.2,1
1473632,sitting,0,0,107.56,1843.8,29.7,1.04,1921.2,1
1474033,sitting,0,0,107.56,1842.2,26.8,1.04,1921.2,1
1474433,sitting,0,0,107.56,1840.9,20.2,1.04,1921.2,1
1474832,sitting,0,0,107.56,1838.5,20.9,1.03,1886.3,1
1475234,sitting,0,0,107.56,1838.4,24.2,1.05,1926.6,1
1475634,sitting,0,0,107.56,1839.0,26.6,1.05,1926.6,1
1476034,sitting,0,0,107.56,1837.2,26.7,1.05,1926.6,1
1476435,sitting,0,0,107.56,1837.7,27.3,1.05,1926.6,1
1476835,sitting,0,0,107.56,1839.9,27.7,1.05,1926.6,1
1477235,sitting,0,0,110.69,1841.0,22.1,1.05,1926.6,1
1477636,sitting,0,0,110.69,1841.5,17.3,1.03,1900.2,1
1478036,sitting,0,0,110.69,1841.1,15.5,1.02,1884.1,1
1478436,sitting,0,0,97.07,1842.0,24.7,1.05,1928.4,1
1478837,sitting,0,0,97.07,1840.6,28.7,1.05,1928.4,1
1479237,sitting,0,0,97.07,1840.6,31.5,1.05,1928.4,1
1479637,sitting,0,0,88.66,1841.9,32.3,1.05,1928.4,1
1480038,sitting,0,0,88.66,1841.6,32.9,1.05,1928.4,1
1480438,sitting,0,0,81.46,1841.6,31.7,1.05,1928.4,1
1480838,sitting,0,0,81.46,1841.1,24.8,1.04,1922.1,1
1481229,sitting,0,0,79.22,1841.2,25.4,1.04,1922.1,1
1481629,sitting,0,0,79.22,1839.1,21.8,1.03,1900.7,1
1482029,sitting,0,0,79.22,1838.5,20.4,1.03,1900.7,1
1482430,sitting,0,0,79.22,1839.0,19.8,1.03,1900.7,1
1482830,sitting,0,0,79.22,1837.9,27.9,1.03,1900.7,1
1483229,sitting,0,0,68.24,1839.1,31.0,1.04,1915.2,1
1483631,sitting,0,0,68.24,1840.8,26.6,1.04,1915.2,1
1484053,sitting,0,0,69.48,1841.7,26.4,1.04,1915.2,1
1484431,sitting,0,0,69.48,1842.0,26.8,1.04,1915.2,1
1484832,sitting,0,0,80.34,1841.3,26.9,1.04,1915.2,1
1485232,sitting,0,0,80.34,1841.5,18.2,1.04,1915.2,1
1485632,sitting,0,0,72.69,1840.1,11.5,1.02,1873.2,1
1486033,sitting,0,0,72.69,1839.2,10.7,1.02,1873.2,1
1486433,sitting,0,0,70.86,1839.4,9.6,1.02,1873.2,1
1486833,sitting,0,0,70.86,1839.3,9.1,1.02,1867.9,1
1487234,sitting,0,0,83.54,1839.2,8.0,1.02,1867.9,1
1487634,sitting,0,0,83.54,1839.5,8.5,1.02,1867.9,1
1488034,sitting,0,0,82.47,1841.1,31.1,1.08,1994.6,1
1488435,sitting,0,0,82.47,1841.9,37.8,1.08,1994.6,1
1488835,sitting,0,0,82.47,1842.8,38.7,1.08,1994.6,1
1489235,sitting,0,0,82.47,1841.5,38.6,1.08,1994.6,1
1489635,sitting,0,0,82.47,1842.3,38.6,1.08,1994.6,1
1490036,sitting,0,0,82.47,1842.8,38.7,1.08,1994.6,1
1490436,sitting,0,0,82.47,1841.9,24.7,1.04,1923.7,1
1490836,sitting,0,0,82.47,1840.4,12.7,1.03,1893.0,1
1491237,sitting,0,0,82.47,1839.2,9.9,1.01,1861.3,1
1491637,sitting,0,0,82.47,1838.7,10.4,1.01,1861.3,1
1492037,sitting,0,0,82.47,1838.3,10.1,1.01,1861.3,1
1492437,sitting,0,0,82.47,1838.1,28.6,1.08,1978.6,1
1492838,sitting,0,0,82.47,1838.2,39.4,1.08,1978.6,1
1493238,sitting,0,0,82.47,1838.6,42.9,1.08,1978.6,1
1493629,sitting,0,0,82.47,1837.9,44.2,1.08,1978.6,1
1494029,sitting,0,0,82.47,1838.8,44.9,1.08,1978.6,1
1494429,sitting,0,0,82.47,1838.6,45.6,1.08,1978.6,1
1494830,sitting,0,0,82.47,1839.4,40.5,1.06,1950.1,1
1495230,sitting,0,0,88.07,1838.3,32.2,1.05,1933.7,1
1495630,sitting,0,0,88.07,1838.6,27.4,1.05,1925.0,1
1496059,sitting,0,0,91.49,1839.1,25.5,1.05,1925.0,1
1496431,sitting,0,0,91.49,1839.1,24.4,1.05,1925.0,1
1496831,sitting,0,0,91.49,1836.9,36.1,1.05,1931.5,1
1497231,sitting,0,0,80.37,1833.8,64.3,1.20,2202.5,1
1497632,sitting,0,0,80.37,1837.6,69.7,1.20,2202.5,1
1498032,sitting,0,0,80.37,1838.4,69.8,1.20,2202.5,1
1498432,sitting,0,0,88.09,1838.8,69.7,1.20,2202.5,1
1498833,sitting,0,0,88.09,1839.3,69.7,1.20,2202.5,1
1499233,sitting,0,0,81.46,1840.6,63.9,1.20,2202.5,1
1499633,sitting,0,0,81.46,1844.1,30.3,1.11,2042.9,1
1500034,sitting,0,0,81.46,1840.8,10.3,1.01,1864.0,1
1500434,sitting,0,0,80.41,1839.5,10.0,1.01,1864.0,1
1500834,sitting,0,0,80.41,1838.9,9.5,1.01,1864.0,1
1501235,sitting,0,0,80.41,1838.4,9.2,1.01,1861.8,1
1501635,sitting,0,0,88.11,1836.2,16.9,1.01,1861.8,1
1502035,sitting,0,0,88.11,1835.4,36.8,1.09,2005.8,1
1502436,sitting,0,0,88.11,1836.8,43.7,1.09,2005.8,1
1502836,sitting,0,0,97.15,1839.1,46.7,1.09,2005.8,1
1503236,sitting,0,0,97.15,1839.2,47.5,1.09,2005.8,1
1503637,sitting,0,0,96.94,1839.0,48.2,1.09,2005.8,1
1504037,sitting,0,0,96.94,1842.3,46.1,1.09,2005.8,1
1504437,sitting,0,0,96.94,1841.9,32.3,1.07,1967.4,1
1504838,sitting,0,0,88.58,1841.5,22.5,1.04,1915.4,1
1505237,sitting,0,0,98.52,1839.3,15.9,1.02,1879.3,1
1505638,sitting,0,0,98.52,1840.3,13.8,1.02,1876.0,1
1506038,sitting,0,0,97.76,1840.8,10.7,1.01,1867.3,1
1506429,sitting,0,0,97.76,1840.2,10.6,1.01,1867.3,1
1506829,sitting,0,0,87.64,1840.6,11.6,1.01,1867.3,1
1507229,sitting,0,0,87.64,1840.3,11.2,1.01,1867.3,1
1507630,sitting,0,0,87.64,1840.7,11.0,1.01,1867.3,1
1508077,sitting,0,0,87.64,1840.1,10.0,1.01,1863.9,1
1508430,sitting,0,0,87.64,1839.9,9.6,1.01,1863.9,1
1508831,sitting,0,0,87.64,1840.4,8.9,1.01,1862.6,1
1509231,sitting,0,0,87.64,1839.0,12.7,1.03,1893.8,1
1509631,sitting,0,0,87.64,1839.8,13.1,1.03,1893.8,1
1510032,sitting,0,0,87.64,1839.4,14.3,1.03,1893.8,1
1510432,sitting,0,0,100.58,1839.4,14.3,1.03,1893.8,1
1510832,sitting,0,0,100.58,1839.7,15.3,1.03,1893.8,1
1511233,sitting,0,0,94.59,1839.8,15.8,1.03,1893.8,1
