elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,seconds_left
243406,standing,1,0,98.17,1865.4,35.6,1.12,2097.3,1,88
243807,standing,1,0,98.17,1862.4,11.7,1.02,1903.2,1,87
244207,standing,1,0,98.17,1861.6,9.5,1.01,1882.8,1,87
244607,standing,1,0,98.17,1860.8,9.4,1.01,1882.8,1,87
245008,standing,1,0,98.17,1860.6,9.8,1.01,1882.8,1,86
245408,standing,1,0,98.17,1861.0,9.6,1.01,1882.8,1,86
245809,standing,1,0,98.17,1860.1,9.4,1.01,1880.0,1,85
246209,standing,1,0,101.68,1858.8,9.6,1.01,1877.5,1,85
246609,standing,1,0,101.68,1859.3,9.7,1.01,1877.5,1,85
247010,standing,1,0,101.68,1859.1,10.0,1.01,1877.5,1,84
247410,standing,1,0,101.68,1858.8,10.2,1.01,1882.7,1,84
247809,standing,1,0,101.68,1859.8,13.1,1.03,1908.0,1,83
248201,standing,1,0,101.68,1862.1,14.8,1.03,1911.1,1,83
248600,standing,1,0,101.68,1862.7,16.3,1.03,1911.1,1,83
249002,standing,1,0,101.68,1862.7,18.7,1.03,1921.6,1,82
249401,standing,1,0,101.68,1861.9,19.2,1.03,1921.6,1,82
249802,standing,1,0,101.68,1863.0,18.7,1.03,1921.6,1,81
250203,standing,1,0,101.68,1861.7,17.4,1.03,1921.6,1,81
250603,standing,1,0,101.68,1859.4,15.6,1.03,1921.6,1,81
251003,standing,1,0,101.68,1859.5,13.9,1.03,1921.6,1,80
251403,standing,1,0,101.68,1859.5,11.0,1.01,1882.0,1,80
251804,standing,1,0,101.68,1860.7,9.9,1.01,1882.0,1,79
252204,standing,1,0,103.87,1859.7,9.8,1.01,1882.0,1,79
252605,standing,1,0,103.87,1859.3,9.5,1.01,1882.0,1,79
253004,standing,1,0,105.88,1861.5,10.7,1.01,1885.5,1,78
253405,standing,1,0,105.88,1861.8,10.7,1.01,1885.5,1,78
253806,standing,1,0,105.88,1861.5,10.0,1.01,1885.5,1,77
254206,standing,1,0,105.88,1861.6,10.6,1.01,1885.5,1,77
254607,standing,1,0,105.88,1862.2,10.6,1.01,1885.5,1,77
255007,standing,1,0,118.45,1863.7,10.8,1.01,1888.6,1,76
255407,standing,1,0,118.45,1861.1,10.3,1.01,1888.6,1,76
255807,standing,1,0,111.0,1861.8,10.3,1.01,1888.6,1,75
256208,standing,1,0,111.0,1861.0,10.7,1.01,1888.6,1,75
256608,standing,1,0,98.14,1861.6,9.9,1.01,1888.6,1,75
257009,standing,0,0,98.14,1862.9,10.5,1.01,1888.6,1,74
257409,standing,0,0,92.08,1861.5,9.8,1.01,1884.6,1,74
257810,standing,0,0,105.46,1862.1,9.8,1.01,1884.6,1,73
258209,standing,0,0,103.21,1861.0,9.5,1.01,1884.4,1,73
258610,standing,0,0,103.21,1861.8,9.3,1.01,1884.4,1,73
259000,standing,0,0,107.9,1861.4,9.7,1.01,1884.4,1,72
259401,standing,0,0,107.9,1864.5,23.0,1.06,1971.7,1,72
259801,standing,0,0,107.9,1864.5,31.8,1.06,1978.0,1,71
260202,standing,0,0,107.9,1866.0,35.1,1.06,1978.0,1,71
260601,standing,0,0,107.9,1867.2,35.2,1.06,1978.0,1,71
261003,standing,0,0,107.9,1866.6,35.7,1.06,1978.0,1,70
261402,standing,0,0,107.9,1867.9,35.9,1.06,1978.0,1,70
261802,standing,0,0,107.9,1863.4,30.2,1.06,1978.0,1,69
262203,standing,0,0,107.9,1867.5,41.5,1.13,2102.1,1,69
262604,standing,0,0,107.9,1873.1,46.2,1.12,2102.1,1,69
263004,standing,0,0,107.9,1863.4,55.8,1.13,2102.1,1,68
263405,standing,0,0,107.9,1874.2,82.4,1.17,2188.4,1,68
263805,standing,0,0,107.9,1877.0,89.4,1.17,2188.4,1,67
264204,standing,0,0,107.9,1875.3,95.4,1.17,2188.4,1,67
264606,standing,0,0,107.9,1914.9,175.5,1.52,2902.0,1,67
265005,standing,0,0,107.9,1894.8,182.7,1.53,2902.0,1,66
265407,standing,0,0,107.9,1921.6,196.5,1.51,2902.0,1,66
265807,standing,0,0,107.9,1905.1,199.8,1.52,2902.0,1,65
266207,standing,0,0,107.9,1922.7,254.5,1.64,3144.0,1,65
266608,standing,0,0,107.9,1924.4,253.4,1.63,3144.0,1,65
267008,standing,0,0,107.9,1902.7,229.8,1.65,3144.0,1,64
267408,standing,0,0,107.9,1912.9,224.8,1.64,3144.0,1,64
267808,standing,0,0,107.9,1889.1,215.5,1.66,3144.0,1,63
268209,standing,0,0,107.9,1899.5,209.8,1.66,3144.0,1,63
268609,standing,0,0,107.9,1879.7,132.9,1.42,2663.8,1,63
269010,standing,0,0,107.9,1885.9,134.0,1.41,2663.8,1,62
269409,standing,0,0,107.9,1861.3,85.2,1.12,2086.7,1,62
269801,standing,0,0,107.9,1859.4,102.0,1.12,2086.7,1,61
270201,standing,0,0,107.9,1899.7,227.5,1.77,3354.3,1,61
270601,standing,0,0,107.9,1904.6,226.5,1.76,3354.3,1,61
271002,standing,0,0,107.9,1918.3,230.4,1.75,3354.3,1,60
271501,standing,0,0,107.9,1930.1,230.5,1.74,3354.3,1,60
271901,standing,0,0,107.9,1921.7,241.7,1.75,3354.3,1,59
272302,standing,0,0,107.9,1938.1,233.0,1.73,3354.3,1,59
272702,standing,0,0,107.9,1925.8,147.6,1.26,2430.4,1,59
273102,standing,0,0,107.9,1915.3,149.4,1.27,2430.4,1,58
273503,standing,0,0,107.9,1915.3,144.3,1.27,2430.4,1,58
273903,standing,0,0,107.9,1897.9,141.4,1.28,2430.4,1,57
274304,standing,0,0,107.9,1911.4,118.5,1.27,2430.4,1,57
274704,standing,0,0,107.9,1901.2,116.0,1.28,2430.4,1,57
275104,standing,0,0,107.9,1882.2,72.4,1.12,2111.8,1,56
275505,standing,0,0,107.9,1888.1,68.3,1.12,2111.8,1,56
275905,standing,0,0,107.9,1875.4,56.3,1.11,2085.7,1,55
276305,standing,0,0,94.7,1878.9,54.8,1.11,2085.7,1,55
276706,standing,0,0,94.7,1880.9,68.4,1.14,2143.7,1,55
277211,standing,0,0,81.29,1884.4,70.5,1.14,2143.7,1,54
277507,standing,0,0,81.29,1885.8,58.3,1.14,2143.7,1,54
277907,standing,0,0,81.29,1887.2,54.1,1.14,2143.7,1,53
278307,standing,0,0,81.29,1887.3,52.7,1.14,2143.7,1,53
278708,standing,0,0,81.29,1887.0,50.3,1.14,2143.7,1,53
279108,standing,0,0,81.29,1886.8,27.2,1.04,1958.7,1,52
279508,standing,0,0,81.29,1889.1,28.5,1.06,2001.3,1,52
279909,standing,0,0,69.66,1890.0,27.3,1.06,2001.3,1,51
280309,standing,0,0,69.66,1890.2,31.5,1.06,2004.2,1,51
280700,standing,0,0,66.29,1889.4,31.8,1.06,2004.2,1,51
281100,standing,0,0,66.29,1889.7,31.8,1.06,2004.2,1,50
281500,standing,0,0,66.29,1890.6,31.8,1.06,2004.2,1,50
281901,standing,0,0,66.29,1887.2,24.6,1.06,2004.2,1,49
282301,standing,0,0,66.29,1887.3,24.7,1.06,2004.2,1,49
282701,standing,0,0,66.29,1887.4,25.1,1.05,1987.1,1,49
283102,standing,0,0,66.29,1889.2,25.6,1.05,1987.1,1,48
283502,standing,0,0,66.29,1892.1,43.6,1.08,2047.3,1,48
283902,standing,0,0,66.29,1892.7,47.5,1.08,2047.3,1,47
284303,standing,0,0,66.29,1895.7,53.3,1.08,2047.3,1,47
284703,standing,0,0,66.29,1892.5,56.4,1.08,2047.3,1,47
285104,standing,0,0,66.29,1891.2,61.6,1.11,2098.5,1,46
285504,standing,0,0,66.29,1890.4,63.3,1.11,2098.5,1,46
285904,standing,0,0,66.29,1886.9,59.6,1.11,2098.5,1,45
286305,standing,0,0,66.29,1889.8,61.8,1.11,2098.5,1,45
286705,standing,0,0,66.29,1907.2,85.6,1.11,2124.1,1,45
287105,standing,0,0,66.29,1875.7,121.9,1.13,2124.1,1,44
287506,standing,0,0,66.29,1906.6,144.9,1.16,2216.4,1,44
287906,standing,0,0,66.29,1913.6,148.4,1.16,2216.4,1,43
288306,standing,0,0,66.29,1907.5,147.6,1.16,2216.4,1,43
288707,standing,0,0,66.29,1897.7,147.9,1.17,2216.4,1,43
289212,standing,0,0,66.29,1872.2,132.1,1.18,2216.4,1,42
289508,standing,0,0,66.29,1901.1,99.5,1.17,2216.4,1,42
289908,standing,0,0,66.29,1876.8,63.7,1.14,2130.3,1,41
290308,standing,0,0,66.29,1851.2,76.9,1.13,2096.1,1,41
290709,standing,0,0,66.29,1861.6,152.0,1.41,2623.1,1,41
291109,standing,0,0,66.29,1866.8,156.1,1.41,2623.1,1,40
291509,standing,0,0,66.29,1870.5,174.9,1.4,2623.1,1,40
291900,standing,0,0,66.29,1871.7,181.5,1.4,2623.1,1,39
292300,standing,0,0,66.29,1857.8,188.6,1.41,2623.1,1,39
292700,standing,0,0,59.92,1871.9,180.2,1.4,2623.1,1,39
293101,standing,0,0,59.92,1861.8,128.2,1.17,2170.8,1,38
293501,standing,0,0,59.92,1857.3,133.6,1.17,2170.8,1,38
293902,standing,0,0,64.12,1854.3,115.6,1.17,2167.5,1,37
294302,standing,0,0,64.12,1869.0,145.0,1.25,2344.6,1,37
294702,standing,0,0,64.12,1870.1,154.7,1.25,2344.6,1,37
295103,standing,0,0,68.47,1868.8,172.6,1.25,2344.6,1,36
295503,standing,0,0,68.47,1872.9,169.9,1.25,2344.6,1,36
295903,standing,0,0,68.47,1873.4,161.8,1.25,2344.6,1,35
296304,standing,0,0,64.59,1871.6,156.9,1.25,2344.6,1,35
296704,standing,0,0,64.59,1855.7,121.2,1.25,2319.8,1,35
297105,standing,0,0,64.59,1854.3,87.2,1.15,2124.9,1,34
297505,standing,0,0,64.59,1858.1,52.3,1.07,1997.0,1,34
297905,standing,0,0,64.59,1855.2,51.4,1.08,1997.0,1,33
298306,standing,0,0,64.59,1852.8,56.3,1.08,1997.0,1,33
298706,standing,0,0,64.59,1858.2,60.2,1.09,2032.3,1,33
299106,standing,0,0,64.59,1859.0,60.4,1.09,2032.3,1,32
299507,standing,0,0,64.59,1860.7,58.9,1.09,2032.3,1,32
299907,standing,0,0,64.59,1859.8,45.2,1.09,2032.3,1,31
300308,standing,0,0,64.59,1860.2,45.1,1.09,2032.3,1,31
300708,standing,0,0,64.59,1863.1,35.2,1.09,2032.3,1,31
301212,standing,0,0,68.72,1859.2,24.2,1.04,1939.0,1,30
301509,standing,0,0,68.72,1859.6,23.8,1.04,1939.0,1,30
301909,standing,0,0,68.72,1863.6,25.0,1.04,1939.0,1,29
302309,standing,0,0,68.72,1867.3,34.4,1.1,2053.1,1,29
302700,standing,0,0,68.72,1876.6,40.7,1.09,2053.1,1,29
303100,standing,0,0,68.72,1893.9,102.3,1.2,2269.1,1,28
303500,standing,0,0,68.72,1897.8,135.6,1.23,2333.4,1,28
303901,standing,0,0,68.72,1928.7,164.5,1.21,2333.4,1,27
304301,standing,0,0,68.72,1979.5,222.0,1.4,2771.6,1,27
304701,standing,0,0,68.72,2013.7,236.0,1.38,2771.6,1,27
305102,standing,0,0,68.72,2004.0,245.7,1.38,2771.6,1,26
305502,standing,0,0,68.72,2035.3,255.1,1.36,2771.6,1,26
305902,standing,0,0,71.23,2059.0,234.3,1.35,2771.6,1,25
306303,standing,0,0,71.23,2052.7,228.1,1.35,2771.6,1,25
306703,standing,0,0,71.23,2018.3,190.9,1.27,2555.1,1,25
307104,standing,0,0,71.23,2023.5,179.1,1.24,2508.5,1,24
307503,standing,0,0,71.23,2048.2,160.7,1.22,2508.5,1,24
307903,standing,0,0,71.23,2032.2,123.0,1.13,2296.0,1,23
308305,standing,0,0,72.78,2038.6,119.3,1.13,2296.0,1,23
308704,standing,0,0,72.78,2035.5,142.1,1.21,2460.2,1,23
309104,standing,0,0,72.78,2057.5,154.8,1.25,2562.0,1,22
309506,standing,0,0,72.78,2045.7,157.1,1.25,2562.0,1,22
309906,standing,0,0,72.78,2056.3,152.0,1.25,2562.0,1,21
310305,standing,0,0,72.78,2051.4,148.9,1.25,2562.0,1,21
310707,standing,0,0,72.78,2053.4,144.3,1.25,2562.0,1,21
311107,standing,0,0,72.78,2059.8,110.1,1.24,2562.0,1,20
311508,standing,0,0,72.78,2044.2,76.8,1.11,2274.7,1,20
311908,standing,0,0,72.78,2038.7,45.9,1.05,2148.9,1,19
312307,standing,0,0,72.78,2032.3,40.9,1.06,2148.9,1,19
312708,standing,0,0,72.78,2033.6,35.8,1.06,2148.9,1,19
313218,standing,0,0,72.78,2025.8,28.6,1.03,2078.8,1,18
313508,standing,0,0,72.78,2023.3,24.8,1.03,2078.8,1,18
313899,standing,0,0,72.78,2025.7,23.6,1.03,2078.8,1,17
314300,standing,0,0,72.78,2029.5,23.1,1.02,2078.8,1,17
314700,standing,0,0,72.78,2028.7,23.6,1.03,2080.7,1,17
315100,standing,0,0,72.78,2029.4,26.2,1.04,2105.2,1,16
315500,standing,0,0,72.78,2031.2,42.5,1.09,2208.3,1,16
315902,standing,0,0,72.78,2025.4,49.6,1.09,2208.3,1,15
316302,standing,0,0,72.78,2012.7,64.2,1.1,2208.3,1,15
316702,standing,0,0,72.78,2019.4,81.2,1.11,2245.2,1,15
317103,standing,0,0,72.78,1988.6,114.2,1.13,2245.2,1,14
317503,standing,0,0,72.78,1993.8,126.1,1.13,2245.2,1,14
317904,standing,0,0,72.78,1993.1,124.0,1.13,2245.2,1,13
318304,standing,0,0,72.78,1999.5,139.1,1.14,2281.5,1,13
318704,standing,0,0,72.78,2004.4,137.3,1.14,2281.5,1,13
319105,standing,0,0,72.78,1990.1,130.9,1.15,2281.5,1,12
319505,standing,0,0,72.78,2019.0,114.6,1.15,2320.9,1,12
319904,standing,0,0,72.78,2016.0,106.1,1.15,2320.9,1,11
320306,standing,0,0,72.78,2016.4,111.4,1.15,2320.9,1,11
320705,standing,0,0,72.78,2013.8,92.6,1.15,2320.9,1,11
321107,standing,0,0,72.78,2013.2,90.7,1.15,2320.9,1,10
321506,standing,0,0,72.78,2015.6,96.7,1.15,2320.9,1,10
321907,standing,0,0,72.78,2012.9,84.2,1.11,2233.6,1,9
322308,standing,0,0,72.78,2003.4,78.0,1.11,2233.6,1,9
322708,standing,0,0,72.78,1997.4,63.3,1.08,2153.9,1,9
323107,standing,0,0,72.78,1994.2,59.9,1.08,2153.9,1,8
323509,standing,0,0,72.78,1997.1,56.2,1.08,2153.9,1,8
323909,standing,0,0,72.78,1994.5,23.6,1.05,2104.0,1,7
324299,standing,0,0,72.78,1995.4,14.6,1.02,2028.0,1,7
324699,standing,0,0,72.78,1995.9,13.4,1.01,2020.1,1,7
325207,standing,0,0,72.78,1996.0,12.3,1.01,2020.1,1,6
325500,standing,0,0,72.78,1998.0,13.3,1.02,2032.7,1,6
325900,standing,0,0,72.78,1996.4,15.4,1.02,2033.9,1,5
326301,standing,0,0,72.78,2006.8,35.7,1.07,2154.5,1,5
326701,standing,0,0,72.78,2000.3,40.8,1.08,2154.5,1,5
327102,standing,0,0,72.78,1998.7,68.0,1.11,2228.0,1,4
327502,standing,0,0,72.78,2006.2,79.6,1.11,2228.0,1,4
327903,standing,0,0,72.78,2009.4,80.2,1.11,2228.0,1,3
328303,standing,0,0,72.78,2008.7,82.3,1.11,2228.0,1,3
328704,standing,0,0,72.78,1997.4,77.0,1.12,2228.0,1,3
329104,standing,0,0,72.78,2000.7,76.3,1.11,2228.0,1,2
329504,standing,0,0,72.78,2002.7,54.9,1.1,2195.4,1,2
329905,standing,0,0,72.78,1993.5,35.5,1.04,2073.9,1,1
330305,standing,0,0,72.78,1987.4,31.9,1.04,2073.9,1,1
330705,standing,0,0,86.52,1988.8,25.3,1.04,2073.9,1,1
331106,standing,0,0,86.52,1988.1,22.3,1.04,2073.9,1,0
331506,standing,0,0,93.15,1988.9,17.3,1.04,2073.9,1,0
331907,walking,1,0,93.15,1986.2,12.0,1.01,2014.0,1,89
332307,walking,1,0,93.15,1986.9,12.9,1.01,2014.0,1,89
332707,walking,1,0,93.15,1986.9,11.5,1.01,2014.0,1,89
333108,walking,1,0,100.25,1986.5,11.4,1.01,2013.0,1,88
333508,walking,1,0,100.25,1982.6,18.7,1.02,2013.0,1,88
333908,walking,1,0,100.25,1994.4,41.4,1.07,2125.5,1,87
334309,walking,1,0,100.25,2012.3,66.9,1.16,2331.2,1,87
334709,walking,1,0,100.25,1997.2,95.7,1.17,2331.2,1,87
335108,walking,1,0,100.25,2006.6,168.2,1.28,2558.6,1,86
335500,walking,1,0,100.25,1933.9,276.3,1.32,2558.6,1,86
335899,walking,1,0,100.25,1981.3,360.2,1.64,3247.6,1,85
336300,walking,1,0,108.25,2051.4,422.7,1.58,3247.6,1,85
336700,walking,1,0,108.25,1964.9,488.1,1.65,3247.6,1,85
337207,walking,1,0,99.19,1962.8,491.2,1.65,3247.6,1,84
337501,walking,1,0,99.19,1948.9,481.9,1.67,3247.6,1,84
337901,walking,1,0,99.19,2000.2,440.2,1.62,3247.6,1,83
338301,walking,1,0,99.19,1928.2,396.3,1.54,2964.1,1,83
338702,walking,1,0,99.19,1866.9,325.5,1.35,2519.0,1,83
339102,walking,1,0,99.19,1915.8,249.6,1.31,2519.0,1,82
339503,walking,1,0,99.19,1911.3,279.0,1.47,2801.2,1,82
