elapsed_ms,ir
53031,193261
53040,193251
53050,193240
53061,193235
53111,193261
53120,193230
53163,193136
53171,193249
53220,193253
53230,193180
53240,193177
53250,193226
53260,193211
53270,193193
53280,193156
53290,193185
53300,193160
53311,193137
53320,193126
53330,193125
53340,193131
53385,193096
53391,192984
53400,193096
53410,193074
53420,193044
53431,193039
53440,193026
53451,193065
53460,193041
53470,193029
53480,193058
53490,193063
53500,193063
53510,193068
53520,193124
53530,193144
53540,193120
53550,193126
53560,193120
53570,193118
53581,193120
53590,193116
53600,193104
53611,193085
53620,193072
53630,193063
53640,193050
53650,193084
53660,193056
53670,193018
53680,193028
53690,193021
53700,192995
53710,192953
53720,192947
53762,192925
53772,192824
53821,192854
53865,192720
53872,192776
53880,192877
53923,193104
53931,192851
53940,192841
53950,192836
53961,192803
53970,192841
53980,192796
53990,192846
54000,192776
54010,192822
54021,192817
54030,192677
54040,192775
54051,192738
54060,192790
54070,192773
54080,192708
54090,192737
54101,192751
54110,192672
54120,192716
54131,192752
54140,192728
54184,192684
54191,192682
54200,192782
54210,192793
54221,192806
54230,192748
54241,192797
54250,192781
54261,192782
54270,192760
54280,192685
54291,192746
54300,192709
54310,192692
54320,192681
54330,192654
54340,192685
54350,192704
54360,192680
54370,192664
54380,192601
54390,192683
54400,192632
54410,192587
54420,192624
54430,192635
54472,192710
54480,192558
54490,192604
54541,192587
54551,192615
54590,192545
54601,192654
54610,192565
54620,192576
54630,192527
54641,192630
54650,192601
54660,192544
54670,192590
54680,192459
54722,192577
54730,192313
54741,192500
54750,192463
54760,192473
54770,192438
54781,192596
54790,192496
54800,192455
54810,192461
54821,192589
54830,192517
54840,192452
54851,192597
54860,192445
54870,192445
54880,192434
54891,192565
54900,192443
54911,192547
54920,192427
54931,192513
54940,192420
54951,192481
54961,192468
54970,192410
54980,192437
54991,192510
55000,192377
55010,192370
55020,192397
55030,192377
55040,192380
55085,192359
55090,192337
55100,192312
55143,192406
55147,192455
55151,192398
55162,192329
55203,192319
55213,192425
55221,192223
55264,192198
55311,192162
55322,192179
55361,192250
55370,192223
55381,192206
55391,192223
55402,192197
55412,192219
55420,192233
55431,192206
55442,192220
55451,192202
55462,192237
55505,192289
55511,192269
55521,192238
55531,192238
55542,192239
55552,192238
55561,192224
55571,192226
55581,192247
55591,192216
55601,192214
55611,192215
55622,192212
55631,192198
55641,192211
55652,192189
55661,192187
55671,192177
55682,192169
55691,192157
55701,192186
55711,192178
55721,192196
55731,192217
55742,192203
55751,192215
55761,192213
55771,192221
55782,192196
55792,192217
55801,192187
55811,192220
55822,192194
55831,192215
55841,192206
55893,192273
55937,192200
55942,192189
55952,192221
56036,192211
56091,192203
56101,192207
56111,192158
56121,192125
56131,192203
56142,192190
56151,192254
56162,192223
56171,192189
56181,192287
56192,192325
56201,192483
56211,192628
56222,192673
56231,192665
56241,192806
56293,192736
56301,192873
56312,192723
56321,192753
56331,192680
56342,192618
56351,192508
56361,192547
56372,192499
56381,192479
56391,192489
56402,192527
56411,192528
56421,192550
56431,192527
56441,192490
56452,192516
56461,192523
56471,192477
56482,192497
56491,192536
56501,192450
56512,192500
56521,192491
56531,192414
56542,192444
56551,192451
56561,192418
56571,192321
56582,192372
56621,192308
56625,192833
56705,192218
56709,192618
56713,192354
56721,192196
56731,192215
56742,192325
56751,192264
56761,192295
56771,192287
56781,192298
56793,192398
56801,192331
56852,192425
56861,192331
56872,192437
56882,192425
56892,192417
56902,192418
56912,192260
56922,192377
56931,192239
56942,192333
56951,192216
56962,192289
56972,192229
57012,192236
57021,192225
57031,192136
57041,192191
57052,192285
57061,192164
57072,192284
57081,192191
57092,192259
57101,192147
57112,192248
57121,192106
57132,192271
57182,192159
57192,192147
57201,192096
57212,192175
57221,192032
57232,192130
57241,192072
57251,192058
57262,192138
57271,192057
57282,192111
57291,192004
57302,192135
57311,192018
57322,192139
57331,192052
57342,192149
57351,192056
57362,192170
57371,192054
57381,192073
57392,192190
57401,192104
57412,192194
57421,192103
57432,192197
57441,192120
57491,192094
57502,192259
57511,192198
57563,192214
57605,192196
57645,192189
57655,192110
57661,192081
57672,192167
57683,192165
57691,192196
57702,192177
57712,192174
57723,192163
57731,192156
57743,192180
57753,192176
57762,192146
57771,192134
57783,192135
57792,192148
57802,192130
57813,192150
57822,192167
57832,192162
57875,192125
57883,192146
57892,192150
57903,192177
57912,192173
57923,192220
57932,192216
57943,192264
57952,192267
57963,192313
57972,192361
57983,192423
57993,192504
58002,192522
58013,192568
58022,192614
58033,192604
58043,192616
58052,192621
58063,192602
58072,192609
58083,192596
58092,192591
58103,192637
58112,192589
58123,192608
58132,192630
58142,192641
58153,192690
58202,192731
58245,192833
58253,192796
58295,193089
58302,193098
58353,192856
58364,192872
58373,192819
58383,192785
58392,192717
58403,192686
58412,192600
58423,192648
58432,192629
58443,192603
58452,192485
58463,192541
58473,192547
58483,192520
58492,192520
58503,192491
58512,192521
58523,192502
58532,192547
58542,192529
58553,192502
58563,192568
58573,192475
58583,192469
58592,192566
58603,192489
58613,192533
58622,192474
58633,192557
58684,192574
58692,192501
58702,192600
58713,192558
58722,192551
58733,192505
58742,192460
58753,192476
58762,192520
58773,192502
58783,192515
58792,192524
58803,192517
58812,192493
58823,192473
58833,192518
58842,192519
58853,192518
58862,192499
58914,192363
58957,192237
58963,192417
58974,192340
59014,192256
59024,192264
59032,192266
59042,192250
59052,192243
59062,192253
59106,192242
59112,192347
59122,192124
59133,192171
59142,192095
59152,192180
59162,192177
59172,192138
59182,192152
59192,192131
59202,192123
59212,192175
59222,192166
59232,192184
59242,192170
59252,192157
59262,192167
59272,192124
59282,192135
59292,192141
59302,192139
59312,192125
59322,192130
59332,192121
59342,192099
59352,192091
59362,192101
59372,192119
59382,192080
59392,192075
59402,192063
59412,192045
59422,192020
59432,192007
59482,191939
59493,191858
59503,191937
59512,191864
59523,191890
59576,191818
59624,191603
59633,191551
59674,191585
59717,191603
59724,191495
59772,191480
59783,191545
59792,191432
59802,191428
59812,191425
59822,191415
59833,191482
59842,191409
59852,191316
59862,191340
59872,191329
59923,191376
59933,191256
59942,191305
59952,191249
59962,191241
59972,191199
59982,191224
59992,191205
60002,191230
60012,191141
60022,191147
60032,191152
60042,191179
60052,191149
