elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max
100375,lying,0,0,75.00,2002.0,7.4,1.01,2014.7
100774,lying,0,0,75.00,2002.5,7.1,1.01,2014.7
101174,lying,0,0,75.00,2002.6,7.2,1.01,2014.8
101574,lying,0,0,75.00,2001.8,7.8,1.01,2014.8
101975,lying,0,0,75.00,2001.4,7.6,1.01,2014.8
102374,lying,0,0,75.00,2002.1,7.9,1.01,2018.9
103094,lying,0,0,75.00,2001.6,8.2,1.01,2018.9
103494,lying,0,0,75.00,2001.8,8.3,1.01,2019.4
103894,lying,0,0,75.00,2001.1,8.4,1.01,2019.4
104294,lying,0,0,75.00,2001.8,8.5,1.01,2025.2
104694,lying,0,0,75.00,2000.7,8.7,1.01,2025.2
105094,lying,0,0,75.00,1999.7,8.2,1.01,2025.2
105495,lying,0,0,75.00,2001.1,8.1,1.01,2025.2
105894,lying,0,0,75.00,2000.5,7.4,1.01,2025.2
106624,lying,0,0,75.00,2001.1,7.3,1.01,2025.2
107023,lying,0,0,75.00,2001.0,7.3,1.01,2017.0
107423,lying,0,0,75.00,2001.5,7.1,1.01,2017.0
107823,lying,0,0,75.00,2001.3,7.6,1.01,2017.0
108223,lying,0,0,75.00,2000.2,7.6,1.01,2016.6
108623,lying,0,0,75.00,2000.4,7.5,1.01,2016.6
109023,lying,0,0,75.00,1999.5,6.9,1.01,2014.9
109423,lying,0,0,75.00,1999.6,6.1,1.01,2014.9
110105,lying,0,0,75.00,1999.2,6.3,1.01,2014.9
110463,lying,0,0,75.00,1999.8,5.6,1.00,2009.1
110863,lying,0,0,75.00,2000.1,5.2,1.00,2009.1
111263,lying,0,0,75.00,1999.9,5.8,1.01,2011.2
111663,lying,0,0,75.00,2000.0,6.8,1.01,2017.1
112063,lying,0,0,75.00,2000.0,6.7,1.01,2017.1
112465,lying,0,0,75.00,2000.5,6.5,1.01,2017.1
112863,lying,0,0,75.00,1999.9,7.1,1.01,2020.2
113574,lying,0,0,75.00,2001.5,8.4,1.01,2021.6
113863,lying,0,0,75.00,2001.5,8.0,1.01,2021.6
114263,lying,0,0,75.00,2002.2,7.3,1.01,2021.6
114663,lying,0,0,75.00,2001.2,7.9,1.01,2021.6
115063,lying,0,0,75.00,2001.9,8.0,1.01,2021.6
115463,lying,0,0,75.00,2001.9,7.4,1.01,2021.6
115863,lying,0,0,75.00,2000.0,6.7,1.01,2013.5
116263,lying,0,0,75.00,2000.5,7.0,1.01,2013.5
117043,lying,0,0,75.00,2000.0,6.8,1.01,2013.5
117295,lying,0,0,75.00,2000.8,6.1,1.01,2013.5
117663,lying,0,0,75.00,2000.8,6.1,1.01,2015.4
118063,lying,0,0,75.00,2001.0,6.2,1.01,2015.4
118463,lying,0,0,75.00,2001.1,6.5,1.01,2015.4
118863,lying,0,0,75.00,2000.8,6.2,1.01,2015.4
119263,lying,0,0,75.00,2000.9,6.8,1.01,2015.4
119662,lying,0,0,75.00,2001.0,7.6,1.01,2019.0
120182,lying,0,0,75.00,1999.6,9.0,1.01,2023.3
120662,lying,0,0,75.00,1999.9,9.6,1.01,2023.3
121063,lying,0,0,75.00,2000.6,9.6,1.01,2023.3
121462,lying,0,0,75.00,1999.4,11.8,1.01,2023.3
121862,lying,0,0,75.00,2000.0,11.6,1.01,2023.3
122262,lying,0,0,75.00,2000.0,11.6,1.01,2023.3
122662,lying,0,0,75.00,2002.2,16.0,1.04,2083.5
123062,lying,0,0,75.00,2002.5,16.1,1.04,2083.5
123462,lying,0,0,75.00,2002.4,16.2,1.04,2083.5
124062,lying,0,0,75.00,2004.1,14.5,1.04,2083.5
124462,lying,0,0,75.00,2004.2,14.9,1.04,2083.5
124862,lying,0,0,75.00,2004.4,14.5,1.04,2083.5
125263,lying,0,0,75.00,2003.0,8.1,1.01,2020.2
125662,lying,0,0,75.00,2002.5,7.2,1.01,2020.2
126062,lying,0,0,75.00,2002.3,6.4,1.01,2020.2
126462,lying,0,0,75.00,2002.3,6.5,1.01,2020.2
126862,lying,0,0,75.00,2001.4,6.2,1.01,2014.7
127503,lying,0,0,75.00,2001.0,6.2,1.01,2014.7
127862,lying,0,0,75.00,2001.9,6.5,1.01,2014.7
128262,lying,0,0,75.00,2001.4,6.4,1.01,2014.7
128662,lying,0,0,75.00,2001.9,6.6,1.01,2014.7
129062,lying,0,0,75.00,2001.6,6.0,1.01,2014.1
129462,lying,0,0,75.00,2001.9,5.0,1.01,2014.1
129862,lying,0,0,75.00,2001.4,5.6,1.01,2014.1
130262,lying,0,0,75.00,2000.4,5.3,1.01,2011.8
130999,lying,0,0,75.00,2000.0,6.4,1.01,2011.9
131342,lying,0,0,75.00,1999.9,6.5,1.01,2015.3
131742,lying,0,0,75.00,2000.4,7.4,1.01,2015.3
132142,lying,0,0,75.00,2000.4,7.6,1.01,2015.3
132542,lying,0,0,75.00,2000.9,7.5,1.01,2015.3
132942,lying,0,0,75.00,2001.3,7.9,1.01,2015.6
133342,lying,0,0,75.00,2002.5,7.6,1.01,2015.6
133742,lying,0,0,75.00,2002.5,7.7,1.01,2017.4
134693,lying,0,0,75.00,2002.2,7.3,1.01,2017.4
134982,lying,0,0,75.00,2001.3,14.6,1.02,2033.9
135381,lying,0,0,75.00,2001.5,14.5,1.02,2033.9
135781,lying,0,0,75.00,2001.0,15.7,1.02,2033.9
136181,lying,0,0,75.00,2001.4,17.9,1.02,2046.6
136581,lying,0,0,75.00,2001.8,17.9,1.02,2046.6
136981,lying,0,0,75.00,2001.7,22.1,1.03,2060.8
137381,lying,0,0,75.00,2002.6,21.9,1.03,2064.8
138201,lying,0,0,75.00,2003.5,24.0,1.03,2068.6
138421,lying,0,0,75.00,2003.0,23.5,1.03,2068.6
138821,lying,0,0,75.00,2002.5,21.9,1.03,2068.6
139221,lying,0,0,75.00,2002.0,22.0,1.03,2068.6
139621,lying,0,0,75.00,2001.9,17.8,1.03,2068.6
140021,lying,0,0,75.00,2001.8,13.0,1.03,2068.6
140421,lying,0,0,75.00,2001.4,14.2,1.04,2079.2
140821,lying,0,0,75.00,2002.3,18.6,1.04,2079.2
141263,lying,0,0,75.00,2003.2,20.5,1.04,2079.2
141901,lying,0,0,75.00,2002.2,21.4,1.04,2079.2
142301,lying,0,0,75.00,2001.9,21.3,1.04,2079.2
142701,lying,0,0,75.00,2002.5,21.7,1.04,2079.2
143101,lying,0,0,75.00,2001.0,19.7,1.03,2058.2
143501,lying,0,0,75.00,2000.2,16.1,1.03,2058.2
143903,lying,0,0,75.00,2001.2,18.1,1.05,2097.3
144301,lying,0,0,75.00,2003.2,18.1,1.05,2097.3
144701,lying,0,0,75.00,2003.8,18.2,1.05,2097.3
145421,lying,0,0,75.00,2003.4,21.3,1.05,2097.3
145821,lying,0,0,75.00,2002.8,23.8,1.05,2097.3
146221,lying,0,0,75.00,2001.9,25.6,1.05,2097.3
146621,lying,0,0,75.00,2000.4,23.6,1.04,2081.6
147021,lying,0,0,75.00,2000.4,23.6,1.04,2081.6
147421,lying,0,0,75.00,2000.3,23.6,1.04,2081.6
147821,lying,0,0,75.00,2001.4,23.6,1.04,2091.3
148221,lying,0,0,75.00,2002.9,21.6,1.04,2091.3
148901,lying,0,0,75.00,2004.1,18.7,1.04,2091.3
149301,lying,0,0,75.00,2002.6,17.4,1.04,2091.3
149701,lying,0,0,75.00,2001.8,16.3,1.04,2091.3
150101,lying,0,0,75.00,2002.1,16.2,1.04,2091.3
150501,lying,0,0,75.00,2001.3,10.7,1.02,2045.2
150901,lying,0,0,75.00,2000.9,7.1,1.01,2017.9
151301,lying,0,0,75.00,2001.4,7.0,1.01,2017.9
151701,lying,0,0,75.00,2001.8,18.9,1.02,2040.8
152581,lying,0,0,75.00,2002.0,20.3,1.03,2056.7
152981,lying,0,0,75.00,2001.4,20.5,1.03,2056.7
153381,lying,0,0,75.00,2000.6,26.2,1.03,2056.7
153781,lying,0,0,75.00,1999.6,27.9,1.03,2056.7
154181,lying,0,0,75.00,1998.9,28.2,1.03,2056.7
154581,lying,0,0,75.00,1999.0,21.9,1.03,2056.7
154981,lying,0,0,75.00,1997.6,20.8,1.02,2036.6
155381,lying,0,0,75.00,1997.6,22.1,1.03,2048.0
156102,lying,0,0,75.00,1998.7,17.3,1.03,2061.4
156461,lying,0,0,75.00,1998.5,16.2,1.03,2061.4
156861,lying,0,0,75.00,2001.1,20.9,1.05,2103.1
157261,lying,0,0,75.00,2000.6,22.1,1.05,2103.1
157661,lying,0,0,75.00,2002.4,22.8,1.05,2103.1
158061,lying,0,0,75.00,2001.4,23.7,1.05,2103.1
158461,lying,0,0,75.00,2001.0,22.6,1.05,2103.1
158861,lying,0,0,75.00,2002.6,22.5,1.05,2103.1
159653,lying,0,0,75.00,2000.2,21.0,1.03,2054.7
159941,lying,0,0,75.00,2001.2,22.0,1.03,2054.7
160341,lying,0,0,75.00,2000.0,21.3,1.03,2054.7
160741,lying,0,0,75.00,2002.4,20.3,1.03,2054.7
161141,lying,0,0,75.00,2001.9,20.0,1.03,2054.7
161541,lying,0,0,75.00,2002.1,18.6,1.03,2054.4
161941,lying,0,0,75.00,2002.4,15.4,1.03,2054.4
162341,lying,0,0,75.00,2002.6,12.1,1.03,2054.4
163180,lying,0,0,75.00,2002.6,11.1,1.03,2054.4
163420,lying,0,0,75.00,2001.6,7.7,1.01,2020.3
163820,lying,0,0,75.00,2002.0,8.7,1.02,2039.5
164220,lying,0,0,75.00,2001.2,8.9,1.02,2039.5
164620,lying,0,0,75.00,2001.9,8.2,1.02,2039.5
165020,lying,0,0,75.00,2002.1,8.6,1.02,2039.5
165420,lying,0,0,75.00,2002.3,8.8,1.02,2039.5
165820,lying,0,0,75.00,2001.5,9.3,1.02,2039.5
166273,lying,0,0,75.00,2001.1,8.0,1.01,2016.3
166941,lying,0,0,75.00,2001.5,7.7,1.01,2016.3
167340,lying,0,0,75.00,2001.2,7.8,1.01,2016.3
167740,lying,0,0,75.00,2000.1,7.2,1.01,2013.7
168140,lying,0,0,75.00,2000.3,6.5,1.01,2013.7
168540,lying,0,0,75.00,2000.7,6.8,1.01,2019.6
168940,lying,0,0,75.00,2000.9,6.8,1.01,2019.6
169340,lying,0,0,75.00,2001.1,6.6,1.01,2019.6
169740,lying,0,0,75.00,2000.1,7.1,1.01,2019.6
170700,lying,0,0,75.00,2000.5,7.2,1.01,2019.6
171117,lying,0,0,75.00,2000.7,8.2,1.01,2019.6
171508,lying,0,0,75.00,2000.1,7.5,1.01,2018.3
171900,lying,0,0,75.00,2001.0,7.7,1.01,2018.3
172300,sitting,1,0,75.00,2000.5,7.5,1.01,2018.3
172700,sitting,1,0,75.00,2000.8,7.5,1.01,2018.3
173100,sitting,1,0,75.00,2000.5,7.9,1.01,2018.3
173501,sitting,1,0,75.00,1999.6,7.3,1.01,2012.3
174230,sitting,1,0,75.00,2000.5,7.3,1.01,2017.4
174621,sitting,1,0,75.00,2000.2,7.7,1.01,2017.4
175020,sitting,1,0,75.00,2000.4,8.5,1.01,2020.6
175420,sitting,1,0,75.00,2001.0,8.1,1.01,2020.6
175820,sitting,1,0,75.00,2001.2,7.7,1.01,2020.6
176220,sitting,1,0,75.00,2001.6,7.7,1.01,2020.6
176620,sitting,1,0,75.00,2000.7,9.3,1.01,2020.6
177020,sitting,1,0,75.00,2000.5,9.9,1.01,2021.0
177703,sitting,1,0,75.00,2000.8,12.4,1.02,2031.6
178020,sitting,1,0,75.00,1999.1,16.6,1.02,2038.7
178420,sitting,1,0,75.00,2000.4,17.6,1.02,2042.1
178820,sitting,1,0,75.00,2000.3,18.6,1.02,2042.1
179220,sitting,1,0,75.00,2000.4,18.5,1.02,2042.1
179620,sitting,1,0,75.00,2000.0,18.3,1.02,2042.1
180020,sitting,1,0,75.00,1999.1,16.5,1.02,2042.1
180420,sitting,1,0,75.00,1999.8,12.6,1.02,2042.1
181221,sitting,1,0,75.00,1998.8,12.5,1.02,2034.6
181460,sitting,1,0,75.00,2000.6,15.2,1.03,2051.3
181860,sitting,1,0,75.00,2000.5,15.3,1.03,2051.3
182260,sitting,1,0,75.00,1999.9,17.5,1.03,2051.3
182660,sitting,1,0,75.00,2001.5,21.6,1.04,2085.8
183060,sitting,1,0,75.00,2003.6,23.1,1.04,2085.8
183460,sitting,1,0,75.00,2004.4,24.3,1.04,2085.8
183860,sitting,1,0,75.00,2002.8,22.3,1.04,2085.8
184303,sitting,1,0,75.00,2003.5,21.7,1.04,2085.8
185140,sitting,1,0,75.00,2003.7,19.8,1.04,2085.8
185540,sitting,1,0,75.00,2003.2,15.3,1.03,2069.4
185940,sitting,1,0,75.00,2001.8,12.4,1.02,2038.2
186340,sitting,1,0,75.00,2001.5,7.8,1.01,2014.9
186740,sitting,1,0,75.00,2000.9,7.7,1.01,2014.9
187140,sitting,1,0,75.00,2001.2,7.2,1.01,2014.9
187540,sitting,0,0,75.00,2002.4,6.8,1.01,2018.4
187941,sitting,0,0,75.00,2001.7,7.2,1.01,2018.4
188580,sitting,0,0,75.00,2002.2,7.6,1.01,2022.1
188980,sitting,0,0,75.00,2000.4,8.8,1.01,2022.1
189380,sitting,0,0,75.00,2001.1,8.5,1.01,2022.1
189780,sitting,0,0,75.00,2001.1,8.5,1.01,2022.1
190181,sitting,0,0,75.00,2000.1,8.7,1.01,2022.1
190580,sitting,0,0,75.00,2000.7,8.7,1.01,2022.1
190980,sitting,0,0,75.00,2000.4,8.6,1.01,2016.4
191380,sitting,0,0,75.00,2002.1,7.6,1.01,2017.6
191990,sitting,0,0,75.00,2002.5,7.5,1.01,2017.6
192380,sitting,0,0,75.00,2002.3,7.6,1.01,2017.6
192780,sitting,0,0,75.00,2003.3,7.1,1.01,2017.6
193180,sitting,0,0,75.00,2002.5,7.0,1.01,2017.6
193580,sitting,0,0,75.00,2002.2,6.7,1.01,2017.6
193981,sitting,0,0,75.00,2001.7,6.8,1.01,2013.0
194382,sitting,0,0,75.00,2002.0,7.0,1.01,2016.4
194780,sitting,0,0,75.00,2001.6,7.1,1.01,2016.4
195453,sitting,0,0,75.00,2001.1,6.8,1.01,2016.4
195780,sitting,0,0,75.00,2002.0,6.6,1.01,2016.4
196180,sitting,0,0,75.00,2001.9,6.8,1.01,2016.4
196580,sitting,0,0,75.00,2001.7,6.8,1.01,2019.4
196980,sitting,0,0,75.00,2001.2,6.5,1.01,2019.4
197380,sitting,0,0,75.00,2001.9,6.8,1.01,2020.8
197780,sitting,0,0,75.00,2002.5,7.2,1.01,2020.8
198180,sitting,0,0,75.00,2002.5,7.2,1.01,2020.8
198947,sitting,0,0,75.00,2002.4,7.3,1.01,2020.8
199220,sitting,0,0,75.00,2002.2,7.0,1.01,2020.8
199620,sitting,0,0,75.00,2001.5,7.4,1.01,2020.8
200020,sitting,0,0,75.00,2000.7,9.3,1.01,2015.5
200422,sitting,0,0,75.00,2001.6,15.1,1.04,2078.5
200820,sitting,0,0,75.00,2005.0,26.4,1.06,2115.7
201220,sitting,0,0,104.11,2003.5,42.3,1.06,2115.7
201620,sitting,0,0,104.11,2006.4,42.8,1.05,2115.7
202020,sitting,0,0,104.11,2007.0,42.7,1.05,2115.7
202420,sitting,0,0,104.11,2007.2,42.2,1.05,2115.7
202820,sitting,0,0,104.11,2005.4,40.7,1.05,2115.7
203220,sitting,0,0,104.11,2000.8,34.5,1.05,2093.0
203620,sitting,0,0,104.11,2002.4,10.7,1.02,2042.1
204020,sitting,0,0,104.11,1999.8,6.8,1.01,2021.1
204420,sitting,0,0,104.11,1999.3,6.7,1.01,2021.1
205060,sitting,0,0,104.11,1999.3,6.7,1.01,2021.1
205460,sitting,0,0,104.11,1998.9,6.0,1.01,2010.8
205860,sitting,0,0,104.11,1999.5,6.2,1.01,2010.8
206261,sitting,0,0,104.11,1999.9,6.2,1.01,2012.8
206660,sitting,0,0,104.11,2000.0,6.9,1.01,2018.9
207060,sitting,0,0,104.11,2000.5,6.9,1.01,2018.9
207460,sitting,0,0,104.11,2000.6,6.9,1.01,2018.9
207860,sitting,0,0,104.11,2001.5,7.0,1.01,2018.9
208538,sitting,0,0,104.11,2002.0,7.0,1.01,2018.9
208900,sitting,0,0,104.11,2002.4,7.0,1.01,2018.9
209300,sitting,0,0,104.11,2002.4,7.2,1.01,2018.6
209700,sitting,0,0,104.11,2002.5,7.7,1.01,2018.6
210100,sitting,0,0,104.11,2002.3,8.0,1.01,2018.6
210500,sitting,0,0,104.11,2001.3,8.2,1.01,2018.6
210900,sitting,0,0,104.11,2001.5,8.5,1.01,2018.6
211300,sitting,0,0,104.11,2001.4,8.1,1.01,2018.1
212211,sitting,0,0,104.11,2001.4,7.8,1.01,2018.5
212500,sitting,0,0,104.11,2001.1,7.9,1.01,2018.5
212900,sitting,0,0,104.11,2000.9,8.2,1.01,2018.5
213300,sitting,0,0,104.11,2000.9,8.1,1.01,2018.5
213700,sitting,0,0,104.11,2000.2,7.5,1.01,2018.5
214100,sitting,0,0,104.11,1999.7,7.8,1.01,2018.5
214500,sitting,0,0,104.11,1999.5,7.4,1.01,2017.3
214900,sitting,0,0,104.11,1999.8,6.7,1.01,2012.2
215709,sitting,0,0,104.11,2000.5,6.0,1.01,2011.9
215940,sitting,0,0,104.11,2000.7,5.8,1.01,2011.9
216340,sitting,0,0,104.11,2000.4,5.7,1.01,2011.9
216740,sitting,0,0,104.11,2000.6,5.5,1.01,2011.9
217140,sitting,0,0,104.11,2000.6,5.7,1.01,2011.9
217540,sitting,0,0,104.11,2000.7,6.5,1.01,2014.9
217940,sitting,0,0,104.11,2000.2,7.2,1.01,2014.9
218339,sitting,0,0,104.11,2000.0,7.8,1.01,2014.9
218781,sitting,0,0,104.11,2000.1,8.2,1.01,2014.9
219419,sitting,0,0,104.11,1999.9,8.2,1.01,2014.9
219819,sitting,0,0,104.11,1999.6,8.6,1.01,2017.5
220219,sitting,0,0,104.11,1999.2,8.0,1.01,2017.5
220619,sitting,0,0,104.11,1999.7,7.6,1.01,2017.5
221019,sitting,0,0,104.11,2000.0,7.5,1.01,2017.5
221419,sitting,0,0,104.11,2000.0,7.2,1.01,2017.5
221819,sitting,0,0,104.11,1999.7,7.3,1.01,2017.5
222219,sitting,0,0,104.11,2000.2,6.8,1.01,2012.6
222899,sitting,0,0,104.11,1999.7,6.7,1.01,2012.6
223299,sitting,0,0,104.11,1999.9,7.7,1.01,2014.4
223699,sitting,0,0,104.11,2000.2,7.7,1.01,2018.5
224099,sitting,0,0,104.11,2000.6,8.1,1.01,2018.5
224499,sitting,0,0,104.11,2000.5,8.1,1.01,2018.5
224900,sitting,0,0,104.11,2000.8,8.1,1.01,2018.5
225299,sitting,0,0,104.11,2001.3,8.5,1.01,2018.5
225699,sitting,0,0,104.11,2000.6,8.6,1.01,2020.8
226379,sitting,0,0,104.11,2000.6,8.2,1.01,2020.8
226779,sitting,0,0,104.11,1999.5,8.2,1.01,2020.8
227179,sitting,0,0,104.11,1999.9,8.2,1.01,2020.8
227579,sitting,0,0,104.11,1999.3,8.3,1.01,2020.8
227980,sitting,0,0,104.11,1999.1,8.0,1.01,2020.8
228380,sitting,0,0,104.11,1999.2,6.9,1.01,2014.8
228779,sitting,0,0,104.11,1999.4,7.0,1.01,2014.8
229179,sitting,0,0,104.11,2000.5,7.1,1.01,2016.2
230059,sitting,0,0,104.11,2000.7,7.1,1.01,2016.2
230459,sitting,0,0,104.11,2001.6,7.2,1.01,2016.8
230859,sitting,0,0,104.11,2002.2,6.8,1.01,2016.8
231259,sitting,0,0,104.11,2002.7,6.8,1.01,2016.8
231659,sitting,0,0,104.11,2001.8,7.3,1.01,2016.8
232059,sitting,0,0,104.11,2000.8,7.4,1.01,2016.8
232459,sitting,0,0,104.11,2000.4,7.8,1.01,2016.8
232859,sitting,0,0,104.11,1999.8,7.4,1.01,2016.8
233579,sitting,0,0,104.11,1999.2,7.3,1.01,2016.8
233980,sitting,0,0,104.11,1998.9,7.4,1.01,2016.8
234379,sitting,0,0,104.11,1999.0,7.3,1.01,2016.8
234779,sitting,0,0,104.11,2000.3,7.4,1.01,2016.8
235179,sitting,0,0,104.11,2000.1,7.0,1.01,2012.1
235579,sitting,0,0,104.11,2000.4,7.0,1.01,2013.0
235980,sitting,0,0,104.11,2000.7,7.4,1.01,2016.6
236379,sitting,0,0,104.11,2000.6,7.6,1.01,2016.6
237123,sitting,0,0,104.11,2001.3,7.4,1.01,2016.6
237499,sitting,0,0,104.11,2000.5,7.4,1.01,2016.6
237900,sitting,0,0,104.11,2000.9,6.9,1.01,2016.6
238299,sitting,0,0,104.11,2000.3,7.3,1.01,2016.6
238699,sitting,0,0,104.11,2000.1,7.0,1.01,2015.1
239099,sitting,0,0,104.11,2000.1,6.7,1.01,2014.1
239499,sitting,0,0,104.11,1999.3,6.4,1.01,2011.9
239899,sitting,0,0,104.11,1999.5,6.1,1.01,2011.9
240686,sitting,0,0,104.11,1999.9,6.6,1.01,2016.1
241019,sitting,0,0,104.11,2000.0,6.4,1.01,2016.1
241419,sitting,0,0,104.11,1999.7,6.6,1.01,2016.1
241819,sitting,0,0,104.11,2000.5,7.1,1.01,2016.1
242219,sitting,0,0,104.11,2000.2,7.6,1.01,2016.1
242621,sitting,0,0,104.11,2000.3,8.0,1.01,2016.1
243021,sitting,0,0,104.11,2000.4,7.9,1.01,2013.9
243419,sitting,0,0,104.11,2000.4,7.9,1.01,2013.9
244243,sitting,0,0,104.11,2000.1,7.6,1.01,2013.9
244539,sitting,0,0,104.11,2000.6,8.3,1.01,2021.7
244939,sitting,0,0,104.11,2000.9,7.9,1.01,2021.7
245339,sitting,0,0,104.11,2000.8,7.5,1.01,2021.7
245739,sitting,0,0,104.11,2000.9,7.7,1.01,2021.7
246139,sitting,0,0,104.11,2001.7,7.3,1.01,2021.7
246539,sitting,0,0,104.11,2001.9,7.5,1.01,2021.7
246939,sitting,0,0,104.11,2000.5,6.4,1.01,2017.7
247990,sitting,0,0,104.11,2000.7,6.7,1.01,2017.7
248260,sitting,0,0,104.11,2000.8,7.0,1.01,2017.7
248659,sitting,0,0,104.11,2000.2,6.5,1.01,2013.5
249059,sitting,0,0,104.11,2000.1,7.4,1.01,2022.0
249459,sitting,0,0,104.11,2001.1,7.6,1.01,2022.0
249859,sitting,0,0,104.11,2001.4,8.4,1.01,2022.0
250259,sitting,0,0,104.11,2001.7,8.2,1.01,2022.0
250659,sitting,0,0,104.11,2001.3,8.0,1.01,2022.0
251551,sitting,0,0,104.11,2001.1,8.3,1.01,2022.0
251779,sitting,0,0,104.11,2000.3,8.4,1.01,2021.6
252179,sitting,0,0,104.11,1999.8,8.0,1.01,2021.6
252579,sitting,0,0,104.11,1998.9,7.1,1.01,2016.7
252979,sitting,0,0,104.11,1998.5,7.4,1.01,2016.7
253379,sitting,0,0,104.11,1998.6,8.0,1.01,2016.7
253779,sitting,0,0,104.11,1998.9,7.9,1.01,2016.7
254179,sitting,0,0,104.11,1999.4,7.6,1.01,2016.7
254628,sitting,0,0,104.11,1999.4,7.7,1.01,2013.4
255259,sitting,0,0,104.11,2000.1,7.5,1.01,2013.4
255659,sitting,0,0,104.11,2000.2,6.8,1.01,2013.4
256059,sitting,0,0,104.11,2000.3,6.4,1.01,2013.4
256459,sitting,0,0,104.11,1999.4,6.9,1.01,2012.0
256859,sitting,0,0,104.11,1998.9,7.2,1.01,2012.6
257260,sitting,0,0,104.11,1999.8,7.4,1.01,2013.2
257659,sitting,0,0,104.11,2000.0,7.7,1.01,2013.2
258059,sitting,0,0,104.11,2000.0,8.1,1.01,2013.2
258739,sitting,0,0,104.11,2000.1,8.1,1.01,2013.2
259139,sitting,0,0,104.11,2000.8,7.4,1.01,2013.2
259539,sitting,0,0,104.11,2001.1,6.6,1.01,2013.2
259940,sitting,0,0,104.11,2000.4,6.3,1.01,2016.5
260339,sitting,0,0,104.11,1999.8,6.0,1.01,2016.5
260739,sitting,0,0,104.11,1999.9,6.6,1.01,2018.5
261139,sitting,0,0,104.11,2000.1,6.6,1.01,2018.5
261539,sitting,0,0,104.11,2000.0,6.8,1.01,2018.5
262181,sitting,0,0,104.11,2000.6,7.1,1.01,2018.5
262590,sitting,0,0,104.11,1999.9,7.2,1.01,2018.5
262979,sitting,0,0,104.11,2000.0,7.5,1.01,2018.5
263383,sitting,0,0,104.11,1999.7,7.1,1.01,2018.3
263779,sitting,0,0,104.11,1999.1,7.3,1.01,2018.3
264179,standing,1,0,104.11,1998.8,7.2,1.01,2018.3
264579,standing,1,0,104.11,1999.2,7.7,1.01,2020.1
264979,standing,1,0,104.11,1999.7,7.8,1.01,2020.1
265634,standing,1,0,104.11,2000.0,7.5,1.01,2020.1
266019,standing,1,0,104.11,2000.3,7.4,1.01,2020.1
266419,standing,1,0,104.11,2000.8,7.4,1.01,2020.1
266820,standing,1,0,104.11,2001.2,7.3,1.01,2020.1
267219,standing,1,0,104.11,1999.8,6.9,1.01,2015.7
267619,standing,1,0,104.11,1999.9,7.0,1.01,2015.7
268019,standing,1,0,104.11,1999.7,7.3,1.01,2015.7
