elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
195180,lying,0,0,109.42,1911.4,81.4,1.12,2131.5,1,1
195610,lying,0,0,109.42,1932.6,90.3,1.11,2150.1,1,1
195999,lying,0,0,109.42,1955.3,95.7,1.12,2189.2,1,1
196378,lying,0,0,109.42,1973.0,104.5,1.12,2216.9,1,1
196812,lying,0,0,109.42,2014.9,134.7,1.21,2447.5,1,0
197180,lying,0,0,109.42,2059.9,201.9,1.40,2874.4,1,0
197616,lying,0,0,109.42,2049.9,219.1,1.40,2874.4,1,0
197979,lying,0,0,109.42,2020.0,245.5,1.42,2874.4,1,0
198387,lying,0,0,109.42,1983.8,263.6,1.45,2874.4,1,0
198781,lying,0,0,109.42,1949.4,278.0,1.47,2874.4,1,0
199198,lying,0,0,109.42,1899.2,262.1,1.51,2874.4,1,0
199614,lying,0,0,109.42,1842.9,183.6,1.23,2267.1,1,0
199971,lying,0,0,109.42,1834.2,166.6,1.24,2267.1,1,0
200415,lying,0,0,109.42,1837.4,152.9,1.20,2207.8,1,0
200772,lying,0,0,109.42,1848.8,151.5,1.19,2207.8,1,0
201202,lying,0,0,109.42,1856.7,135.2,1.19,2207.8,1,0
201595,lying,0,0,109.42,1856.1,163.7,1.40,2592.2,1,0
202021,lying,0,0,109.42,1922.9,251.9,1.64,3148.0,1,0
202432,lying,0,0,112.80,1975.5,280.6,1.59,3148.0,1,1
202811,lying,0,0,112.80,2001.8,279.1,1.57,3148.0,1,1
203234,lying,0,0,112.80,1990.7,281.8,1.58,3148.0,1,1
203573,lying,0,0,112.80,2000.1,275.8,1.57,3148.0,1,1
203997,lying,0,0,112.80,2009.5,249.5,1.57,3148.0,1,1
204374,lying,0,0,112.80,1967.4,181.2,1.32,2597.1,1,1
204814,lying,0,0,112.80,1934.3,130.1,1.20,2318.7,1,1
205194,lying,0,0,112.80,1930.8,108.7,1.10,2126.1,1,1
205578,lying,0,0,112.80,1981.5,106.8,1.13,2229.5,1,1
205974,lying,0,0,112.80,2001.7,109.9,1.13,2268.5,1,1
206375,lying,0,0,112.80,1999.2,116.2,1.13,2268.5,1,0
206843,lying,0,0,112.80,2017.7,138.1,1.17,2355.8,1,0
207174,lying,0,0,100.03,2022.8,135.9,1.16,2355.8,1,1
207613,lying,0,0,100.03,2013.4,153.9,1.17,2355.8,1,1
207975,lying,0,0,100.03,2004.1,148.7,1.18,2355.8,1,1
208410,lying,0,0,100.03,1995.7,154.9,1.18,2355.8,1,1
208776,lying,0,0,100.03,2020.9,228.1,1.39,2804.1,1,1
209209,lying,0,0,100.03,2010.4,302.1,1.40,2807.8,1,1
209575,lying,0,0,100.03,2004.8,306.9,1.40,2807.8,1,1
210044,lying,0,0,100.03,2012.2,303.4,1.40,2807.8,1,1
210375,lying,0,0,100.03,1996.1,307.0,1.41,2807.8,1,1
210802,lying,0,0,100.03,1989.5,304.7,1.41,2807.8,1,1
211177,lying,0,0,100.03,1952.7,255.7,1.44,2807.8,1,0
211612,lying,0,0,100.03,1931.9,143.3,1.20,2309.4,1,0
211977,lying,0,0,100.03,1922.5,151.7,1.20,2309.4,1,0
212379,lying,0,0,100.03,1896.5,146.9,1.22,2309.4,1,0
212824,lying,0,0,90.02,1891.5,138.2,1.21,2291.1,1,1
213178,lying,0,0,90.02,1872.2,161.2,1.22,2291.1,1,1
213592,lying,0,0,90.02,1868.3,163.2,1.23,2291.1,1,1
213978,lying,0,0,90.02,1854.6,169.0,1.24,2291.1,1,1
214433,lying,0,0,90.02,1851.9,165.2,1.30,2410.7,1,1
214778,lying,0,0,90.02,1862.0,168.3,1.29,2410.7,1,1
215194,lying,0,0,90.02,1866.2,174.0,1.29,2410.7,1,1
215579,lying,0,0,90.02,1860.9,157.6,1.30,2410.7,1,1
215980,lying,0,0,90.02,1858.0,153.6,1.30,2410.7,1,1
216393,lying,0,0,90.02,1866.4,140.4,1.29,2410.7,1,1
216780,lying,0,0,90.02,1861.5,124.3,1.14,2121.2,1,0
217225,lying,0,0,90.02,1844.7,120.7,1.15,2121.2,1,0
217580,lying,0,0,90.02,1825.6,99.4,1.13,2060.5,1,0
217997,lying,0,0,90.02,1833.3,82.5,1.12,2060.5,1,0
218379,lying,0,0,90.02,1837.0,72.0,1.12,2060.5,1,0
218807,lying,0,0,90.02,1831.4,71.1,1.15,2098.1,1,0
219171,lying,0,0,90.02,1820.5,92.3,1.16,2112.3,1,0
219614,lying,0,0,90.02,1843.0,130.5,1.23,2260.4,1,0
220028,lying,0,0,102.89,1844.4,188.0,1.38,2549.1,1,1
220413,lying,0,0,102.89,1850.3,227.2,1.40,2587.7,1,1
220835,lying,0,0,102.89,1868.9,233.5,1.38,2587.7,1,1
221171,lying,0,0,102.89,1882.5,235.1,1.37,2587.7,1,1
221606,lying,0,0,102.89,1896.2,227.4,1.36,2587.7,1,1
221971,lying,0,0,102.89,1881.9,229.0,1.38,2587.7,1,1
222375,lying,0,0,102.89,1884.2,190.3,1.37,2587.7,1,1
222774,lying,0,0,102.89,1918.0,167.7,1.20,2295.7,1,1
223177,lying,0,0,102.89,1933.5,179.4,1.24,2388.5,1,1
223607,lying,0,0,102.89,1922.2,192.8,1.24,2388.5,1,1
223972,lying,0,0,102.89,1935.7,205.0,1.23,2388.5,1,0
224412,lying,0,0,102.89,2215.2,1101.9,3.93,8712.4,1,0
224773,lying,0,0,102.89,2235.4,1128.3,3.90,8712.4,1,0
225178,lying,0,0,102.89,2256.1,1140.9,3.86,8712.4,1,0
225574,lying,0,0,102.89,2224.8,1172.3,3.92,8712.4,1,0
225993,lying,0,0,102.89,2244.8,1173.2,3.88,8712.4,1,0
226376,lying,0,0,102.89,2271.9,1180.0,3.83,8712.4,1,0
226810,lying,0,0,102.89,2073.8,506.4,1.50,3104.8,1,0
227267,lying,0,0,102.89,2112.9,432.8,1.47,3104.8,1,0
227598,lying,0,0,102.89,2050.0,461.6,1.51,3104.8,1,0
227988,lying,0,0,102.89,2124.3,410.9,1.46,3104.8,1,0
228375,lying,0,0,102.89,2162.6,386.7,1.44,3104.8,1,0
228792,lying,0,0,102.89,2155.0,345.9,1.34,2894.8,1,0
229176,lying,0,0,102.89,2091.6,345.4,1.38,2894.8,1,0
229613,lying,0,0,102.89,2189.4,618.1,2.56,5600.6,1,0
229979,lying,0,0,102.89,2231.5,603.4,2.51,5600.6,1,0
230413,lying,0,0,102.89,2187.6,616.2,2.56,5600.6,1,0
230788,lying,0,0,102.89,2120.6,628.3,2.64,5600.6,1,0
231177,lying,0,0,102.89,2102.6,630.4,2.66,5600.6,1,0
231591,lying,0,0,102.89,2072.2,641.4,2.70,5600.6,1,0
231978,lying,0,0,102.89,1954.0,344.1,1.51,2942.2,1,0
232391,lying,0,0,102.89,1917.4,279.9,1.53,2942.2,1,0
232778,lying,0,0,102.89,1932.0,294.0,1.60,3083.3,1,0
233236,lying,0,0,102.89,1960.3,300.2,1.57,3083.3,1,0
233578,lying,0,0,102.89,1963.9,308.9,1.57,3083.3,1,0
234000,lying,0,0,102.89,2043.6,329.0,1.51,3083.3,1,0
234378,lying,0,0,102.89,2051.6,405.0,1.75,3584.0,1,0
234790,lying,0,0,102.89,2050.7,383.2,1.75,3584.0,1,0
235179,lying,0,0,108.16,2062.0,423.6,1.92,3965.2,1,1
235615,lying,0,0,108.16,2048.7,424.8,1.94,3965.2,1,1
236048,lying,0,0,108.16,2068.3,473.2,1.92,3965.2,1,1
236380,lying,0,0,108.16,2028.6,451.1,1.95,3965.2,1,1
236815,lying,0,0,108.16,1990.0,377.9,1.99,3965.2,1,1
237180,lying,0,0,108.16,2003.5,371.4,1.98,3965.2,1,1
237590,lying,0,0,108.16,1956.6,265.1,1.58,3100.2,1,1
238006,lying,0,0,108.16,1968.6,259.6,1.57,3100.2,1,1
238380,lying,0,0,108.16,1944.5,98.9,1.21,2344.0,1,1
238800,lying,0,0,113.87,1970.3,151.7,1.31,2573.2,1,1
239180,lying,0,0,113.87,1980.7,377.0,2.13,4223.0,1,1
239593,lying,0,0,113.87,1992.5,377.2,2.12,4223.0,1,1
240051,lying,0,0,113.87,2034.8,387.8,2.08,4223.0,1,1
240380,lying,0,0,113.87,2026.8,388.5,2.08,4223.0,1,1
240772,lying,0,0,113.87,2026.4,389.9,2.08,4223.0,1,1
241192,lying,0,0,113.87,1995.6,377.3,2.12,4223.0,1,1
241573,lying,0,0,113.87,1992.9,164.0,1.26,2517.9,1,1
241973,lying,0,0,113.87,2014.1,199.5,1.25,2517.9,1,1
242376,lying,0,0,113.87,1966.1,182.1,1.27,2493.0,1,1
242774,lying,0,0,113.87,1967.1,183.4,1.27,2493.0,1,0
243181,lying,0,0,113.87,1961.1,226.6,1.44,2827.8,1,0
243572,lying,0,0,113.87,1996.3,514.0,2.67,5323.1,1,0
243974,lying,0,0,113.87,2008.8,518.2,2.65,5323.1,1,0
244471,lying,0,0,113.87,2004.3,512.1,2.66,5323.1,1,0
244774,lying,0,0,113.87,2084.6,562.0,2.55,5323.1,1,0
245190,lying,0,0,113.87,2079.8,581.2,2.56,5323.1,1,0
245575,lying,0,0,114.48,2057.8,576.5,2.59,5323.1,1,1
245981,lying,0,0,114.48,2003.6,353.8,1.68,3370.3,1,1
246375,lying,0,0,114.48,1978.2,345.7,1.70,3370.3,1,1
246785,lying,0,0,114.48,1942.4,340.4,1.74,3370.3,1,1
247196,lying,0,0,114.48,1877.0,245.1,1.37,2569.7,1,1
247576,lying,0,0,114.48,1904.6,235.4,1.35,2565.9,1,1
247992,lying,0,0,114.48,1926.2,226.3,1.33,2565.9,1,1
248484,lying,0,0,114.48,1954.2,236.5,1.31,2565.9,1,1
248776,lying,0,0,114.48,1989.6,238.8,1.29,2565.9,1,1
249176,lying,0,0,114.48,2022.4,234.4,1.27,2565.9,1,1
249605,lying,0,0,114.48,2016.3,187.3,1.23,2481.1,1,0
249977,lying,0,0,114.48,2004.1,151.2,1.24,2481.1,1,0
250419,lying,0,0,114.48,2018.9,139.9,1.23,2481.1,1,0
250776,lying,0,0,114.48,2028.1,113.6,1.16,2358.9,1,0
251178,lying,0,0,114.48,2017.6,102.2,1.17,2354.1,1,0
251604,lying,0,0,114.48,2001.2,79.1,1.08,2166.3,1,0
252004,lying,0,0,114.48,2014.9,71.5,1.08,2166.3,1,0
252377,lying,0,0,114.48,2012.9,72.8,1.08,2166.3,1,0
252811,lying,0,0,114.48,2006.2,78.8,1.08,2167.4,1,0
253178,lying,0,0,114.48,1996.0,84.3,1.09,2167.4,1,0
253579,lying,0,0,114.48,1980.5,90.9,1.09,2167.4,1,0
253991,lying,0,0,114.48,1991.8,97.8,1.10,2188.7,1,0
254380,lying,0,0,114.48,1987.8,93.8,1.10,2188.7,1,0
254794,lying,0,0,114.48,1986.0,93.2,1.10,2188.7,1,0
255179,lying,0,0,114.48,1988.6,89.7,1.10,2188.7,1,0
255580,lying,0,0,114.48,1987.9,76.8,1.10,2188.7,1,0
255981,lying,0,0,114.48,1993.7,71.7,1.10,2188.7,1,0
256379,lying,0,0,114.48,1984.5,89.1,1.16,2296.7,1,0
256780,lying,0,0,114.48,2016.0,196.7,1.56,3139.3,1,0
257172,lying,0,0,123.23,2011.8,217.0,1.56,3139.3,1,1
257601,lying,0,0,125.00,2007.4,227.1,1.56,3139.3,1,1
257972,lying,0,0,125.00,1999.9,228.8,1.57,3139.3,1,1
258372,lying,0,0,119.36,2072.0,330.2,1.56,3222.1,1,1
258772,lying,0,0,119.36,2054.8,334.5,1.57,3222.1,1,1
259179,lying,0,0,106.91,2031.4,291.5,1.59,3222.1,1,1
259573,lying,0,0,106.91,2029.8,283.0,1.59,3222.1,1,1
259977,lying,0,0,100.46,2034.0,274.4,1.58,3222.1,1,1
260372,lying,0,0,96.69,2028.7,276.8,1.59,3222.1,1,1
260787,lying,0,0,96.69,1951.5,118.0,1.17,2286.6,1,1
261173,lying,0,0,96.69,1950.6,108.5,1.17,2286.6,1,1
261586,lying,0,0,96.69,1934.6,96.7,1.15,2234.0,1,1
261973,lying,0,0,96.69,1938.7,90.4,1.15,2229.4,1,1
262374,lying,0,0,96.69,1933.6,89.6,1.15,2229.4,1,1
262801,lying,0,0,96.69,1938.2,101.6,1.15,2229.4,1,1
263175,lying,0,0,96.69,1944.7,98.3,1.15,2229.4,1,1
263613,lying,0,0,104.80,1957.9,99.8,1.14,2229.4,1,1
263974,lying,0,0,104.80,1960.9,97.0,1.14,2229.4,1,1
264408,lying,0,0,104.80,1953.1,92.0,1.11,2159.4,1,1
264775,lying,0,0,104.80,1956.0,98.9,1.15,2243.3,1,1
265219,lying,0,0,104.80,1950.8,106.2,1.15,2243.3,1,1
265575,lying,0,0,104.80,1953.1,112.0,1.15,2243.3,1,1
265981,sitting,1,0,104.80,1947.1,112.4,1.15,2243.3,1,1
266376,sitting,1,0,104.80,1941.8,111.1,1.16,2243.3,1,1
266777,sitting,1,0,102.81,1941.0,107.4,1.16,2243.3,1,1
267180,sitting,1,0,102.81,1936.2,101.4,1.12,2162.0,1,1
267577,sitting,1,0,102.81,1941.0,86.8,1.11,2162.0,1,1
268023,sitting,1,0,102.81,1930.6,80.5,1.10,2128.2,1,1
268377,sitting,1,0,102.81,1914.0,104.8,1.11,2128.2,1,1
268782,sitting,1,0,102.81,1916.9,115.5,1.19,2284.0,1,1
269179,sitting,1,0,102.81,1920.2,120.3,1.19,2284.0,1,1
269582,sitting,1,0,102.81,1922.7,117.2,1.19,2284.0,1,1
269979,sitting,1,0,96.37,1911.8,114.1,1.19,2284.0,1,1
270413,sitting,1,0,96.37,1917.9,113.4,1.19,2284.0,1,1
270779,sitting,1,0,96.37,1932.6,88.7,1.18,2284.0,1,1
271180,sitting,1,0,96.37,1944.4,87.4,1.15,2228.6,1,1
271602,sitting,1,0,96.37,1935.0,91.0,1.15,2228.6,1,1
271981,sitting,1,0,96.37,1933.2,94.7,1.15,2228.6,1,1
272400,sitting,1,0,96.37,1945.7,85.8,1.15,2228.6,1,1
272780,sitting,1,0,96.37,1941.4,85.8,1.15,2228.6,1,1
273217,sitting,1,0,96.37,1942.6,76.2,1.15,2228.6,1,1
273582,sitting,1,0,96.37,1929.5,59.7,1.06,2054.2,1,1
273976,sitting,1,0,96.37,1936.3,42.5,1.06,2054.2,1,0
274381,sitting,1,0,96.37,1937.3,31.6,1.05,2029.3,1,0
274773,sitting,1,0,96.37,1930.8,26.9,1.03,1992.5,1,0
275174,sitting,1,0,96.37,1933.1,25.8,1.02,1973.2,1,0
275572,sitting,1,0,96.37,1936.5,32.2,1.06,2048.3,1,0
275997,sitting,1,0,96.37,1937.3,36.6,1.06,2048.3,1,0
276372,sitting,1,0,96.37,1939.7,38.5,1.06,2048.3,1,0
276809,sitting,1,0,96.37,1936.5,53.3,1.10,2129.9,1,0
277278,sitting,1,0,96.37,1927.8,69.7,1.10,2129.9,1,0
277599,sitting,1,0,96.37,1926.9,85.4,1.12,2167.7,1,0
277973,sitting,1,0,96.37,1921.1,88.5,1.13,2167.7,1,0
278374,sitting,1,0,96.37,1903.2,93.5,1.14,2167.7,1,0
278798,sitting,1,0,96.37,1889.7,92.3,1.15,2167.7,1,0
279174,sitting,1,0,96.37,1883.8,83.7,1.15,2167.7,1,0
279595,sitting,1,0,96.37,1886.8,74.3,1.15,2167.7,1,0
279975,sitting,1,0,96.37,1882.1,52.5,1.09,2055.7,1,0
280376,sitting,1,0,96.37,1880.2,42.2,1.05,1971.6,1,0
280814,sitting,1,0,96.37,1890.9,33.3,1.04,1971.6,1,0
281279,sitting,0,0,96.37,1896.0,27.5,1.04,1971.6,1,0
281610,sitting,0,0,96.37,1898.7,27.0,1.04,1971.6,1,0
281975,sitting,0,0,96.37,1897.9,34.3,1.04,1971.6,1,0
282377,sitting,0,0,96.37,1896.9,39.7,1.07,2022.9,1,0
282801,sitting,0,0,96.37,1901.4,40.7,1.06,2022.9,1,0
283178,sitting,0,0,96.37,1905.1,41.1,1.06,2022.9,1,0
283622,sitting,0,0,96.37,1906.9,42.3,1.06,2022.9,1,0
283976,sitting,0,0,96.37,1904.6,99.4,1.24,2359.4,1,0
284385,sitting,0,0,96.37,1909.6,103.8,1.24,2359.4,1,0
284777,sitting,0,0,96.37,1913.2,106.0,1.23,2359.4,1,0
285213,sitting,0,0,96.37,1913.3,105.8,1.23,2359.4,1,0
285587,sitting,0,0,96.37,1917.9,106.6,1.23,2359.4,1,0
286007,sitting,0,0,96.37,1916.8,108.6,1.23,2359.4,1,0
286379,sitting,0,0,96.37,1922.8,59.4,1.09,2088.9,1,0
286779,sitting,0,0,96.37,1923.9,46.8,1.06,2035.6,1,0
287193,sitting,0,0,96.37,1923.8,45.5,1.05,2020.3,1,0
287579,sitting,0,0,96.37,1930.4,91.9,1.20,2313.8,1,0
288009,sitting,0,0,96.37,1937.0,94.7,1.19,2313.8,1,0
288380,sitting,0,0,96.37,1959.0,103.9,1.18,2313.8,1,0
288781,sitting,0,0,96.37,1963.9,102.9,1.18,2313.8,1,0
289197,sitting,0,0,96.37,1976.4,104.4,1.17,2313.8,1,0
289594,sitting,0,0,96.37,1989.0,98.0,1.16,2313.8,1,0
289982,sitting,0,0,96.37,1996.0,58.5,1.14,2268.5,1,0
290404,sitting,0,0,96.37,1997.5,56.0,1.14,2268.5,1,0
290772,sitting,0,0,96.37,1989.8,38.1,1.05,2089.7,1,0
291172,sitting,0,0,96.37,2015.5,81.0,1.15,2311.1,1,0
291592,sitting,0,0,96.37,2004.9,103.6,1.15,2311.1,1,0
291973,sitting,0,0,96.37,2004.6,115.5,1.15,2311.1,1,0
292374,sitting,0,0,96.37,1999.3,116.5,1.16,2311.1,1,0
292772,sitting,0,0,96.37,1999.5,118.2,1.16,2311.1,1,0
293225,sitting,0,0,96.37,1998.7,118.7,1.16,2311.1,1,0
293574,sitting,0,0,96.37,1992.3,97.2,1.13,2257.7,1,0
293977,sitting,0,0,96.37,2001.1,71.3,1.13,2256.3,1,0
294399,sitting,0,0,96.37,2004.3,48.7,1.07,2145.1,1,0
294787,sitting,0,0,96.37,2009.6,45.4,1.07,2145.1,1,0
295174,sitting,0,0,96.37,2008.9,56.4,1.07,2145.1,1,0
295579,sitting,0,0,96.37,2015.8,68.9,1.09,2200.0,1,0
295975,sitting,0,0,96.37,2005.6,64.1,1.10,2200.0,1,0
296390,sitting,0,0,96.37,2011.5,62.7,1.09,2200.0,1,0
296776,sitting,0,0,96.37,2011.0,63.3,1.09,2200.0,1,0
297176,sitting,0,0,96.37,2009.2,67.1,1.09,2200.0,1,0
297579,sitting,0,0,96.37,2020.9,57.3,1.09,2200.0,1,0
297976,sitting,0,0,96.37,2011.0,59.8,1.07,2160.4,1,0
298490,sitting,0,0,96.37,2014.6,61.0,1.07,2160.4,1,0
298776,sitting,0,0,96.37,2008.9,67.7,1.08,2160.4,1,0
299221,sitting,0,0,96.37,2015.9,105.1,1.18,2373.2,1,0
299577,sitting,0,0,96.37,2026.4,118.8,1.17,2373.2,1,0
299977,sitting,0,0,96.37,2012.8,118.9,1.18,2373.2,1,0
300379,sitting,0,0,96.37,2010.4,112.9,1.18,2373.2,1,0
300778,sitting,0,0,96.37,2004.8,111.4,1.18,2373.2,1,0
301179,sitting,0,0,96.37,2002.7,109.1,1.18,2373.2,1,0
301578,sitting,0,0,96.37,1992.0,71.7,1.15,2291.7,1,0
302025,sitting,0,0,96.37,1983.0,30.6,1.03,2033.1,1,0
302481,sitting,0,0,96.37,1985.7,29.7,1.02,2033.1,1,0
302811,sitting,0,0,96.37,1992.8,23.0,1.02,2033.1,1,0
303180,sitting,0,0,96.37,1993.3,22.5,1.02,2033.1,1,0
303579,sitting,0,0,96.37,1998.2,15.9,1.02,2033.1,1,0
304010,sitting,0,0,96.37,2000.3,16.0,1.02,2033.1,1,0
304380,sitting,0,0,96.37,2001.2,23.3,1.03,2066.7,1,0
304821,sitting,0,0,96.37,2004.5,23.8,1.03,2066.7,1,0
305179,sitting,0,0,96.37,2008.9,37.3,1.06,2123.9,1,0
305582,sitting,0,0,96.37,2011.6,38.6,1.06,2123.9,1,0
305981,sitting,0,0,96.37,2009.7,40.3,1.06,2123.9,1,0
306374,sitting,0,0,96.37,2008.2,41.9,1.06,2123.9,1,0
306781,sitting,0,0,96.37,2004.8,41.0,1.06,2123.9,1,0
307174,sitting,0,0,96.37,2004.5,44.0,1.06,2123.9,1,0
307592,sitting,0,0,96.37,2002.9,33.8,1.05,2099.7,1,0
307972,sitting,0,0,96.37,2005.5,35.2,1.05,2099.7,1,0
308373,sitting,0,0,96.37,2009.6,39.5,1.04,2099.7,1,0
308773,sitting,0,0,96.37,2008.4,39.0,1.05,2099.7,1,0
309186,sitting,0,0,96.37,2016.8,40.6,1.04,2106.0,1,0
309572,sitting,0,0,96.37,2016.1,40.3,1.04,2106.0,1,0
309999,sitting,0,0,96.37,2022.7,42.5,1.04,2106.0,1,0
310373,sitting,0,0,96.37,2026.2,43.9,1.04,2106.0,1,0
310853,sitting,0,0,96.37,2030.7,39.2,1.04,2106.0,1,0
311173,sitting,0,0,96.37,2039.9,33.5,1.03,2106.0,1,0
311603,sitting,0,0,96.37,2039.6,30.3,1.03,2102.5,1,0
311975,sitting,0,0,96.37,2045.4,20.6,1.03,2102.5,1,0
312393,sitting,0,0,96.37,2046.5,18.1,1.03,2102.5,1,0
312774,sitting,0,0,96.37,2048.7,16.2,1.02,2086.9,1,0
313176,sitting,0,0,96.37,2047.8,19.3,1.02,2092.5,1,0
313612,sitting,0,0,96.37,2053.4,28.0,1.05,2165.2,1,0
313975,sitting,0,0,96.37,2058.6,29.7,1.05,2165.2,1,0
314390,sitting,0,0,96.37,2054.4,68.7,1.08,2217.7,1,0
314777,sitting,0,0,96.37,2060.6,72.5,1.08,2217.7,1,0
315198,sitting,0,0,96.37,2061.4,77.3,1.08,2217.7,1,0
315577,sitting,0,0,96.37,2057.5,80.7,1.08,2217.7,1,0
316023,sitting,0,0,96.37,2062.0,82.4,1.08,2217.7,1,0
316378,sitting,0,0,96.37,2061.2,81.7,1.08,2217.7,1,0
316783,sitting,0,0,96.37,2065.7,54.3,1.07,2201.6,1,0
317178,sitting,0,0,96.37,2062.5,50.1,1.07,2201.6,1,0
317634,sitting,0,0,96.37,2061.0,45.3,1.06,2183.2,1,0
317979,sitting,0,0,96.37,2073.9,36.2,1.05,2183.2,1,0
318380,sitting,0,0,96.37,2071.4,29.8,1.02,2114.3,1,0
318784,sitting,0,0,96.37,2075.4,32.1,1.03,2132.3,1,0
319180,sitting,0,0,96.37,2080.3,25.6,1.02,2132.3,1,0
319683,sitting,0,0,96.37,2081.3,25.8,1.02,2132.3,1,0
319981,sitting,0,0,96.37,2083.0,19.5,1.02,2132.3,1,0
320416,sitting,0,0,96.37,2081.0,23.0,1.03,2138.8,1,0
320772,sitting,0,0,96.37,2074.3,26.5,1.03,2138.8,1,0
321172,sitting,0,0,96.37,2072.7,27.1,1.03,2138.8,1,0
321615,sitting,0,0,96.37,2071.1,29.3,1.03,2138.8,1,0
321971,sitting,0,0,96.37,2071.5,29.6,1.03,2138.8,1,0
322399,sitting,0,0,96.37,2072.0,28.8,1.03,2138.8,1,0
322772,sitting,0,0,96.37,2070.6,28.3,1.03,2131.5,1,0
323173,sitting,0,0,96.37,2076.9,26.2,1.03,2131.5,1,0
323718,sitting,0,0,96.37,2077.7,25.8,1.03,2137.6,1,0
324026,sitting,0,0,96.37,2081.6,31.0,1.04,2165.8,1,0
324375,sitting,0,0,96.37,2077.7,33.3,1.04,2165.8,1,0
324773,sitting,0,0,96.37,2075.9,34.9,1.04,2165.8,1,0
325220,sitting,0,0,96.37,2083.0,38.5,1.05,2177.1,1,0
325574,sitting,0,0,96.37,2076.8,42.6,1.05,2177.1,1,0
325987,sitting,0,0,96.37,2077.4,46.4,1.05,2177.1,1,0
326374,sitting,0,0,96.37,2077.9,77.5,1.19,2469.1,1,0
326775,sitting,0,0,96.37,2073.8,112.5,1.19,2469.1,1,0
327176,sitting,0,0,96.37,2077.2,118.1,1.19,2469.1,1,0
327598,sitting,0,0,96.37,2076.1,129.9,1.19,2469.1,1,0
327976,sitting,0,0,96.37,2080.2,145.1,1.19,2469.1,1,0
