elapsed_ms,ax,ay,az
261753,1040,536,1488
261793,931,319,1718
261833,1330,333,1758
261873,1192,612,1677
261913,1170,771,1495
261953,1081,279,1558
262017,1123,192,1514
262065,1130,585,1345
262075,1232,355,1366
262116,1039,578,1410
262206,1070,344,1594
262218,1136,186,1633
262234,1128,72,1707
262273,1164,-166,1613
262313,1187,218,1674
262353,1445,-116,1529
262426,1343,113,1409
262434,1531,200,1349
262473,1212,649,1337
262513,1397,194,1449
262553,1329,239,1362
262593,1331,-81,1420
262633,1167,56,1034
262674,1398,688,1292
262714,1414,383,1312
262766,1382,315,1412
262849,1136,560,1447
262854,1141,606,1407
262907,1353,381,1420
262914,1335,449,1427
262954,1313,564,1393
262994,1365,598,1338
263034,1300,466,1323
263074,1319,397,1376
263114,1301,483,1315
263154,1278,665,1298
263218,1274,462,1324
263235,1273,435,1318
263275,1326,457,1503
263314,1368,859,1433
263354,1144,1218,1358
263394,1170,797,1244
263465,1170,921,1096
263509,1340,744,1171
263515,1308,798,1179
263557,1235,634,1177
263594,1344,494,1360
263658,1267,1040,1251
263676,1129,884,1296
263714,1053,898,1350
263754,1337,907,1182
263794,1301,741,1249
263834,1285,795,1278
263874,1235,781,1293
263914,1241,933,1341
263954,1252,678,1245
264018,1257,659,1241
264035,1342,551,1240
264107,1227,515,1329
264112,1163,452,1330
264169,1410,287,1509
264195,1296,496,1405
264236,1167,455,1365
264304,1005,947,1431
264315,1159,306,1387
264354,1333,245,1499
264394,1046,721,1429
264468,1172,286,1620
264506,1563,-220,1594
264518,1186,571,1499
264565,810,1119,1260
264595,775,1150,1247
264635,937,946,1304
264675,1122,734,1451
264715,1077,1018,1504
264755,1044,598,1432
264820,958,519,1533
264835,1194,-495,1083
264875,872,1049,1675
264915,1000,-614,1592
264955,1017,969,1534
264995,617,1062,1167
265035,815,705,1341
265116,1009,676,1670
265126,1102,500,1599
265169,993,639,1527
265227,1077,331,1695
265276,697,940,1484
265285,699,993,1477
265315,822,821,1491
265355,876,622,1529
265395,1065,711,1615
265435,878,1331,1460
265475,881,1095,1491
265515,765,1128,1440
265555,813,734,1444
265618,862,889,1477
265636,724,712,1456
265675,953,586,1489
265715,836,676,1418
265776,1033,814,1560
265826,973,814,1512
265837,936,1027,1522
265879,893,904,1649
265920,880,1076,1439
265955,827,1061,1383
266017,985,1006,1325
266036,1067,817,1337
266075,1082,671,1413
266115,1044,696,1513
266156,1013,658,1467
266195,980,631,1471
266236,1089,609,1455
266276,1113,573,1431
266316,1098,616,1426
266356,1046,721,1392
266428,1103,433,1523
266437,1050,465,1484
266481,1071,481,1557
266537,1024,456,1498
266581,1079,454,1626
266596,1088,340,1617
266636,1035,261,1621
266676,1120,231,1591
266717,1004,435,1463
266756,972,401,1717
266818,1085,253,1656
266836,931,195,1546
266876,913,562,1595
266916,1029,292,1633
266956,971,374,1617
266997,987,285,1621
267036,1015,341,1520
267076,1013,627,1703
267128,1135,665,1673
267222,999,640,1613
267223,1040,502,1504
267232,961,492,1518
267300,1012,585,1661
267317,957,532,1620
267357,891,836,1639
267396,1126,674,1378
267437,1101,895,1428
267476,741,566,1422
267516,923,907,1520
267557,869,926,1493
267621,862,859,1356
267638,774,1032,1347
267676,938,575,1520
267717,1070,319,1597
267756,1087,479,1643
267797,904,517,1599
267859,946,401,1592
267911,889,505,1581
267923,720,320,1651
267972,948,258,1635
268063,672,-160,1497
268074,565,143,1244
268078,1012,451,1487
268122,928,463,1605
268158,991,457,1644
268197,949,571,1593
268238,880,680,1569
268277,964,456,1619
268318,900,449,1593
268357,887,497,1587
268419,828,428,1587
268437,814,505,1583
268477,883,565,1597
268518,952,446,1586
268573,890,670,1653
268622,894,582,1626
268638,853,516,1616
268677,1218,450,1879
268718,951,841,1491
268769,1036,928,1294
268797,814,960,1310
268838,866,929,1422
268937,872,811,1501
268949,965,1020,1641
268960,711,883,1672
268999,744,1250,1218
269037,904,1122,1378
269078,888,991,1397
269118,968,1016,1319
269158,879,747,1558
269227,685,984,1536
269238,744,1040,1442
269277,899,1010,1407
269318,934,867,1420
269358,985,754,1442
269398,942,1048,1452
269438,951,940,1485
269478,975,864,1421
269547,954,875,1403
269592,1014,837,1408
269599,1001,809,1422
269678,1000,740,1411
269723,807,1466,1107
269728,884,773,1127
269758,1119,347,1513
269798,1090,278,1590
269838,1024,575,1426
269878,992,715,1462
269918,1051,628,1513
269958,1082,729,1523
270021,977,704,1488
270038,900,642,1616
270078,939,535,1553
270118,970,666,1588
270158,975,604,1599
270198,1031,552,1625
270270,873,772,1574
270311,947,563,1583
270348,921,682,1521
270360,965,708,1482
270399,1087,645,1224
270449,1007,355,1661
270479,1048,590,1531
270519,979,630,1449
270559,1077,542,1387
270599,1070,641,1522
270639,1166,991,1509
270679,655,983,1456
270719,919,985,1445
270759,935,747,1445
270820,1051,1034,1369
270838,1048,1004,1384
270901,1297,1245,1317
270911,1064,966,1345
270952,994,1019,1486
271010,956,874,1582
271039,1119,671,1559
271079,1010,592,1502
271119,966,676,1435
271159,879,619,1431
271222,1129,405,1519
271239,1208,584,1513
271279,1096,408,1454
271319,734,812,1312
271359,1051,591,1431
271400,1075,781,1443
271439,924,892,1359
271480,1072,957,1461
271553,922,808,1442
271558,931,815,1450
271604,1055,970,1384
271661,900,805,1312
271705,992,783,1378
271759,1286,873,1343
271780,888,1183,1201
271800,1044,1050,1338
271840,1008,1003,1329
271880,1010,1065,1353
271920,1040,990,1376
271960,1067,917,1376
272023,1007,989,1322
272040,986,964,1340
272080,1064,970,1344
272120,1036,1101,1309
272160,1092,1036,1361
272200,1050,798,1377
272240,1136,972,1316
272294,1026,850,1388
272340,1071,809,1341
272361,972,1088,1294
272450,986,866,1319
272459,1038,877,1354
272480,1054,877,1353
272520,1000,900,1378
272560,1022,869,1406
272600,1072,914,1409
272640,1052,879,1392
272680,1081,857,1339
272719,1041,883,1333
272759,1041,969,1352
272826,1055,767,1384
272830,1054,773,1355
272880,1062,965,1354
272921,1052,837,1372
272970,1048,906,1350
272990,1085,867,1360
273030,1033,833,1380
273106,1037,826,1379
273113,1039,813,1364
273164,1069,865,1386
273257,1055,869,1363
273271,1037,845,1345
273280,1046,842,1374
273311,1036,908,1348
273351,1051,874,1385
273391,1060,886,1369
273431,1058,878,1361
273481,1059,904,1389
273511,1045,900,1370
273551,1063,870,1368
273631,1061,826,1331
273641,1064,841,1335
273671,1014,875,1356
273711,1022,810,1418
273751,1047,868,1413
273812,1021,912,1377
273861,1052,927,1379
273873,1066,894,1379
273951,1049,848,1357
273964,1057,947,1371
274021,1043,851,1366
274040,1023,909,1366
274080,1046,916,1397
274120,1085,945,1349
274160,1064,911,1372
274200,1111,718,1361
274240,1046,903,1371
274280,1057,846,1353
274320,1068,913,1356
274360,1074,789,1384
274425,1072,838,1346
274431,1060,836,1333
274506,1094,811,1314
274514,1091,822,1319
274565,1129,858,1309
274614,1091,893,1323
274631,1106,951,1323
274672,1098,871,1341
274712,1095,866,1323
274752,1098,838,1350
274823,1072,838,1363
274831,1086,870,1374
274872,1094,871,1390
274912,1096,861,1395
274951,1085,853,1401
274992,1098,814,1360
275032,1142,863,1340
275072,1110,810,1296
275111,1123,930,1292
275175,1080,902,1301
275256,1030,915,1359
275260,1040,944,1367
275274,997,1049,1387
275322,1124,951,1424
275351,1149,757,1294
275391,1217,860,1293
275431,1136,744,1251
275471,1213,772,1301
275511,1173,823,1298
275551,1086,881,1300
275622,1184,816,1436
275631,1185,785,1371
275671,1106,926,1322
275711,1125,821,1338
275751,1156,891,1312
275792,1102,740,1282
275831,1152,783,1335
275886,1104,699,1367
275947,1141,811,1346
275954,1136,826,1316
276008,1126,946,1289
276100,1084,1005,1327
276104,1092,984,1344
276111,1109,956,1373
276151,1044,888,1362
276191,988,924,1350
276232,1139,827,1244
276271,959,1132,1271
276312,983,1010,1232
276352,838,929,1367
276423,793,1015,1321
276432,885,989,1309
276472,866,1087,1440
276512,781,1040,1417
276552,808,1191,1417
276592,759,1258,1542
276654,298,1247,1333
276706,621,1030,1408
276756,614,1195,1414
276762,768,1203,1435
276814,142,1320,1316
276857,490,1308,1255
276873,173,1241,1285
276912,438,1296,1439
276952,235,1116,1279
277002,484,1359,1287
277032,396,1315,1160
277072,257,1264,1224
277112,589,1376,1167
277152,42,1561,1151
277192,495,1490,1210
277232,115,1322,1212
277272,374,1703,1288
277357,239,1640,1269
277363,141,1624,1212
277405,180,1327,1174
277455,387,1356,1112
277495,217,1519,1106
277514,63,1528,1128
277553,488,1391,1287
277592,25,1486,1180
277643,256,1555,1320
277672,-23,1442,1224
277713,378,1506,1239
277753,276,1232,1307
277793,321,1325,1214
277833,281,1316,1187
277873,292,1590,1150
277913,130,1378,1197
277953,211,1283,1271
278015,351,1414,1240
278056,177,1410,1220
278103,102,1423,1204
278145,120,1328,1224
278154,122,1326,1198
278193,133,1318,1244
278233,110,1244,1272
278273,106,1321,1208
278313,167,1417,1163
278353,28,1468,1172
278418,82,1449,1100
278433,5,1481,1116
278473,87,1566,1127
278513,54,1476,1109
278553,92,1433,1130
278593,88,1528,1109
278633,72,1628,1071
278695,126,1458,1099
278743,188,1511,1080
278785,164,1521,1076
278795,138,1530,1062
278855,139,1520,1040
278873,142,1566,1057
278913,180,1625,1051
278953,190,1596,1035
278993,180,1510,1074
279033,60,1570,1041
279073,140,1576,1061
279113,93,1578,1057
279153,161,1584,1029
279217,162,1540,1102
279233,138,1549,1068
279273,146,1535,1069
279343,173,1602,1022
279389,176,1588,1044
279394,148,1586,1033
279445,178,1521,1043
279494,185,1549,1044
279514,213,1639,1075
279554,138,1575,1085
279594,200,1591,1047
279639,181,1578,1034
279674,207,1627,1073
279714,199,1554,1038
279754,206,1554,1087
279794,206,1533,1065
279834,236,1529,1042
279874,200,1577,1047
279914,245,1573,1075
279954,236,1556,1048
280057,265,1521,1052
280062,277,1526,1037
280074,289,1550,1051
280127,267,1523,1037
280164,249,1536,1057
280195,262,1564,1037
280234,299,1604,1064
280275,271,1642,1048
280315,315,1557,1028
280355,311,1568,1027
280425,307,1536,1011
280435,266,1536,1014
280475,312,1531,1026
280515,288,1600,1001
280555,324,1630,1022
280594,340,1572,1018
280634,359,1571,1007
280710,317,1575,991
280717,308,1579,981
280766,307,1582,1010
280866,373,1589,1021
280874,377,1578,1032
280884,375,1573,1020
280915,291,1557,1000
280955,317,1573,1030
281006,316,1577,1014
281034,353,1536,1026
281074,342,1534,1018
281115,349,1521,1066
281155,327,1610,1004
281195,298,1528,992
281235,350,1577,990
281275,377,1551,1015
281326,338,1572,1038
281355,302,1629,1038
281409,311,1564,1028
281457,311,1586,1016
281507,257,1592,989
281558,278,1598,1034
281566,257,1564,1015
281595,248,1471,970
281648,319,1489,975
281675,313,1556,972
281715,311,1616,983
281755,312,1698,946
281796,340,1632,949
281835,330,1639,918
281875,290,1628,919
281915,361,1617,923
281955,337,1680,901
282017,375,1598,898
282035,354,1644,894
282097,298,1792,890
282147,297,1588,819
282152,295,1605,833
282215,287,1679,874
282235,324,1744,858
282276,328,1627,873
282315,311,1694,890
282355,347,1749,853
282422,320,1717,810
282435,315,1734,794
282475,326,1746,763
282515,288,1654,811
282555,319,1704,783
282595,325,1690,807
282635,329,1711,827
282675,314,1755,815
282745,329,1702,816
282755,345,1751,793
282811,345,1694,841
282850,294,1726,817
282902,328,1637,841
282916,337,1695,849
282957,315,1653,854
282997,310,1704,890
283037,304,1641,858
283077,319,1705,845
283117,306,1597,865
283157,307,1664,856
283221,335,1656,869
283237,318,1667,838
283277,328,1642,869
283317,315,1708,860
283357,295,1694,808
283397,350,1748,804
283459,339,1751,777
283520,344,1757,717
283527,358,1808,675
283571,356,1816,672
283617,330,1654,733
283667,265,1356,919
283677,259,1446,904
283716,304,1792,797
283756,315,2254,622
283796,367,1984,567
283836,219,1541,497
283876,301,1342,912
283916,277,1626,868
283956,311,1820,720
284018,325,1977,591
284037,323,1829,628
284076,279,1602,762
284116,203,1594,828
284168,326,1833,723
284229,358,1811,632
284237,350,1756,656
284282,315,1632,695
284316,323,1588,760
284356,272,1739,757
284430,314,1860,704
284437,293,1855,675
284476,328,1905,638
284516,307,1843,638
284556,301,1800,610
284596,319,1768,700
284636,315,1662,722
284677,281,1648,751
284717,275,1752,716
284757,306,1730,748
284862,254,1763,794
284867,281,1753,795
284871,298,1733,798
284928,339,1739,773
284980,328,1834,653
285032,357,1727,670
285036,363,1734,671
285081,339,1768,710
285117,332,1743,693
285158,292,1779,699
285222,264,1794,687
285238,252,1789,695
285297,337,1798,755
285317,302,1847,761
285371,356,1754,710
285398,308,1759,680
285438,347,1777,680
285478,319,1801,680
285517,339,1761,667
285557,292,1818,728
285629,323,1704,794
285639,313,1714,785
285677,413,1779,706
285717,340,1753,708
285758,363,1598,659
285798,353,1800,644
285868,348,1687,682
285905,371,1685,704
285919,402,1741,711
285959,381,1763,753
285997,348,1768,746
286051,346,1765,711
286077,372,1739,734
286118,296,1722,730
286158,345,1718,746
286198,331,1709,763
286237,323,1720,777
286278,330,1749,776
286318,350,1794,769
286358,398,1714,731
286431,290,1732,733
286439,294,1731,714
286508,307,1761,754
286551,367,1701,807
286560,353,1712,800
286600,381,1693,837
286638,337,1741,763
286678,347,1705,760
286718,301,1825,732
286758,400,1787,721
286821,401,1730,751
286838,402,1795,742
286879,357,1782,773
286918,380,1792,754
286958,273,1671,789
286998,413,1731,823
287038,350,1549,837
287078,337,1525,875
287152,392,1651,816
287158,408,1663,834
287202,410,1601,693
287250,440,1548,518
287311,429,2263,220
287319,437,2228,173
287362,439,1982,215
287398,482,1752,236
287438,413,1820,252
287478,392,2005,203
287518,432,1892,196
287559,467,1936,109
287621,381,1899,48
287630,412,1873,45
287678,349,2033,39
287718,330,1981,34
287759,371,1986,37
287798,331,1906,53
287839,313,1960,48
287906,312,1990,-1
287960,294,2249,-38
288013,327,1898,3
288061,345,2054,-34
288069,330,2038,-10
288080,294,2059,11
288119,319,2023,13
288159,218,1960,77
288199,272,1921,121
288239,188,1944,153
288279,259,1970,160
288320,169,1925,176
288360,244,1919,238
288431,292,1952,231
288441,252,1926,245
288480,227,1950,261
288553,229,1908,199
288559,252,1924,161
288600,304,1943,185
288665,378,1890,185
288680,312,1894,163
288719,408,1906,183
288759,330,1872,157
288830,373,1871,135
288840,393,1882,149
288879,463,1984,176
288919,381,1944,161
288959,452,1992,191
288999,385,2004,169
289040,435,1990,186
289079,340,2057,141
289119,411,1986,120
289159,351,2001,131
289199,390,1993,121
289254,337,1941,120
289270,358,1992,123
289322,351,1973,108
289371,338,1918,82
289400,358,1958,107
289439,350,1928,115
289489,378,1940,111
289520,369,1982,97
289550,356,1965,81
289590,368,1964,84
289632,362,2027,88
289679,389,1973,83
289720,392,1981,94
289751,373,1978,70
289800,338,1960,94
289831,367,1960,90
289881,356,1944,98
289911,364,1925,119
289960,331,1943,111
290021,363,1956,139
290031,344,1958,106
290071,374,1953,136
290121,364,1941,97
290151,342,1943,118
290191,350,1975,100
290246,380,1996,101
290302,321,1975,133
290353,351,1932,127
290362,352,1915,147
290391,317,1989,153
290443,337,1959,150
290471,357,1935,156
290520,347,1942,139
290560,398,1933,151
290591,385,1929,133
290640,355,1968,101
290671,350,2008,107
290721,348,1938,120
290751,408,2006,129
290812,414,1979,221
290833,755,2131,294
290906,656,2210,164
290911,645,2205,131
290951,172,2245,-9
291000,319,1932,-106
291054,545,1897,-92
291071,521,1861,-80
291121,207,1778,-141
291151,647,1859,-55
291216,735,1665,53
291231,793,1590,139
291272,291,1850,86
291312,553,1869,72
291351,458,1729,131
291392,952,1924,213
291431,183,2250,35
291472,531,1864,61
291511,388,1774,135
291552,679,1908,226
291605,656,2135,320
291656,486,1811,284
291671,598,1807,270
291713,423,2037,208
291772,510,2064,178
291792,496,1937,180
291831,555,1762,172
291872,469,1888,170
291911,553,1855,236
291952,492,1931,205
292014,555,1923,237
292033,521,1941,252
292071,498,1939,229
292111,560,1819,252
292152,511,1885,221
292191,515,1877,181
292232,493,1855,191
292271,602,1890,206
292318,471,1904,180
292374,434,1859,158
292434,599,1879,172
292443,605,1886,195
292496,553,1899,188
292511,511,1887,180
292551,448,1900,159
292591,436,1934,125
292631,491,2016,101
292671,498,2041,129
292712,469,2011,124
292752,446,1951,128
292824,352,1920,105
292833,362,1923,134
292872,393,1956,113
292913,423,1912,122
292953,486,1916,129
292992,433,1938,129
293036,426,1888,135
293093,414,1925,97
293138,392,1922,81
293234,492,1986,80
293285,423,2033,35
293294,400,2049,30
293305,401,2035,22
293312,409,2029,14
293353,465,2094,16
293393,447,2041,42
293433,441,2015,26
293473,450,2021,36
293513,413,2006,33
293552,423,1970,32
293635,425,1919,38
293644,415,1906,20
293672,439,1891,46
293712,443,1946,57
293752,427,1914,20
293792,440,1932,22
293838,473,1923,40
293872,457,1972,25
293913,473,1957,8
293974,446,1974,-8
293993,468,1975,6
294033,467,1946,25
294073,465,1954,5
294121,457,1958,2
294175,458,1974,0
294193,470,1974,-1
294245,429,1964,15
294273,461,1961,14
294313,424,1984,-2
294353,451,1956,42
294393,440,1969,14
294446,468,1982,31
294473,434,1967,27
294514,445,1971,18
294553,432,1950,12
294593,449,1944,-2
294633,416,1941,-5
294673,447,1934,1
294713,438,1925,7
294753,424,1959,-2
294796,401,1949,20
294835,451,2024,16
294905,411,2053,32
294915,431,1996,50
294958,473,1903,13
295003,504,1669,55
295033,517,1857,27
295073,441,2033,9
295113,432,2154,-64
295153,436,2154,-101
295219,393,2073,-59
295234,407,2010,-22
295273,407,1884,50
295313,389,1918,66
295353,383,1887,77
295393,374,1851,75
295433,361,1938,44
295473,363,1977,38
295546,395,2041,57
295587,403,1997,62
295597,426,1995,62
295636,411,1984,77
295704,437,1950,50
295713,444,1950,25
295753,430,1918,20
295794,425,1925,-6
295834,414,1945,-28
295874,430,1916,-6
295914,414,1940,-7
295955,432,1954,8
296027,428,1975,38
296036,417,1986,13
296074,411,1981,14
296114,427,2004,32
296154,424,1967,45
296194,434,1981,27
296244,398,2000,21
296287,406,1990,17
296346,441,2005,17
296388,430,1954,9
296429,460,1940,-4
296434,472,1923,5
296475,423,1950,-43
296514,447,1939,-65
296554,404,1982,-54
296595,439,1989,-61
296634,430,1971,-41
296675,411,2002,-22
296715,437,1991,-7
296754,403,1992,-2
296825,393,2016,94
296836,400,2009,87
296874,386,1944,140
296936,386,1851,119
296979,456,1929,102
297036,519,1858,0
297044,521,1878,-24
297075,538,1988,-101
297115,546,1977,-175
297154,532,1965,-169
297222,535,2036,-178
297235,509,2030,-146
297274,482,1995,-112
297315,484,1995,-54
297355,559,2004,-17
297394,469,1990,-31
297435,626,1934,-59
297475,545,1936,-101
297515,486,2039,-117
297587,449,2113,-32
297636,444,1970,84
297645,440,1943,94
297688,444,1928,140
297747,524,1781,121
297755,541,1784,99
297795,545,1802,48
297835,531,1752,-25
297875,527,1881,-34
297915,530,1883,-37
297955,543,1862,-12
298018,507,1973,0
298036,503,1979,-13
298075,524,1979,-17
298115,561,2022,14
298186,509,1983,12
298195,513,1987,10
298236,506,1956,7
298275,509,1985,-21
298338,521,1953,-53
298356,482,1953,-72
298400,444,1978,-63
298451,434,1969,-50
298475,467,1932,1
298537,487,1926,15
298565,510,1812,58
298595,507,1787,22
298635,504,1896,41
298676,546,2045,68
298715,340,2348,-57
298755,370,2209,-86
298827,370,2008,-44
298836,388,2005,-52
298879,335,1923,18
298915,357,1919,51
298955,449,1753,105
299010,472,1680,28
299077,501,2034,44
299119,394,2267,-51
299138,393,2238,-34
299185,421,2252,-55
299196,407,2233,-48
299260,334,1938,38
299277,351,1926,69
299317,326,1972,105
299356,329,1916,121
299397,303,1949,119
299437,323,1948,121
299476,384,1904,154
299517,393,1939,171
299556,408,1941,168
299617,379,1881,159
299636,363,1910,135
299677,350,1932,124
299728,384,1917,119
299777,391,1980,167
299837,359,1968,178
299846,336,1955,189
299876,292,1943,201
299917,299,1912,204
299957,265,1908,235
300028,280,1874,234
300037,284,1879,233
300077,301,1959,231
300117,304,1896,231
300157,262,1905,236
300197,279,1947,239
300237,291,1932,232
300277,318,1943,240
300316,346,1951,244
300378,355,1963,215
300429,351,1951,190
300466,350,1961,183
300480,363,1979,188
300570,367,1966,186
300580,391,1953,187
300597,391,1949,206
300637,373,1915,176
300677,371,1931,160
300717,347,1889,133
300757,370,1919,131
300820,389,1871,145
300837,382,1887,124
300877,354,1955,169
300917,346,1957,171
300958,364,1955,203
300997,369,1960,189
301038,385,1963,166
301077,398,1974,189
301121,375,1982,168
301221,394,1970,142
301268,396,1928,129
301313,397,1938,140
301322,413,1936,158
301329,400,1938,149
301357,397,1935,132
301397,411,1944,136
301437,399,1944,115
301477,388,1950,139
301517,392,1958,134
301557,405,1949,130
301629,404,1943,135
301637,396,1969,119
301677,404,1929,153
301717,431,1965,124
301757,367,1974,95
301797,421,1978,136
301912,403,1969,94
301921,408,1989,105
301928,427,1979,108
301971,424,1915,97
301997,410,1925,102
302072,409,1942,109
302078,416,1936,114
302118,396,1953,105
302157,396,1952,111
302218,366,1952,105
302239,374,1961,116
302278,422,1979,132
302319,403,1945,138
302359,403,1949,115
302399,400,1935,82
302438,388,1964,83
302478,418,1926,95
302553,429,1939,118
302562,415,1956,116
302612,418,1962,109
302671,377,1956,112
302709,395,1956,96
302718,413,1964,101
302759,398,1958,104
302799,412,1960,109
302852,403,1974,103
302879,398,1951,90
302918,400,1938,79
302958,423,1963,74
302999,386,1944,111
303039,410,1946,82
303079,401,1950,84
303118,423,1957,76
303158,400,1955,95
303261,421,1982,52
303269,415,1988,78
303310,395,1957,81
303319,403,1957,86
303368,409,1940,93
303398,371,1964,76
303438,420,1958,66
303478,433,1951,66
303518,400,1962,74
303558,399,1987,58
303622,442,1936,82
303630,417,1967,95
303678,382,1935,66
303718,412,1980,74
303758,406,1970,42
303798,395,1957,68
303838,404,1944,62
303906,410,1974,74
303954,374,2005,30
303959,387,2007,28
304011,391,1922,114
304052,385,1967,47
304079,365,2030,23
304119,431,2021,34
304160,403,2014,30
304199,373,1912,19
304239,378,1936,69
304279,368,1933,-6
304320,387,1960,27
304359,391,1966,-10
304430,391,1979,7
304449,378,2001,-20
304479,396,2006,24
304553,369,1950,37
304563,380,1947,20
304611,376,1968,22
304712,346,2019,43
304719,369,1979,45
304730,387,1979,41
304759,381,2089,42
304800,321,2004,26
304870,371,1915,24
304879,362,1883,4
304919,358,1972,18
304959,330,1887,7
304999,357,2015,-48
305039,443,2031,35
305079,397,2078,19
305119,380,2003,41
305159,378,2002,6
305254,390,1969,14
305258,382,1972,22
305280,360,1927,33
305325,365,1940,30
305374,379,1978,28
305401,389,1970,24
305441,388,2023,27
305481,358,2004,26
305521,365,1921,66
305561,390,1952,88
305631,388,1967,87
305640,415,1968,84
305680,376,1948,55
305720,401,2008,56
305760,380,1948,48
305800,393,1972,35
305840,402,1939,48
305880,383,1915,38
305933,380,1891,46
305983,391,1931,47
306024,376,1925,69
306073,379,1955,72
306084,372,1977,78
306121,399,1969,60
306151,374,1989,70
306221,358,1989,44
306230,361,1990,65
306271,367,1965,56
306311,370,1966,54
306350,346,1948,40
306415,348,1964,35
306431,335,1968,18
306480,346,1979,26
306520,300,2010,6
306560,382,1989,57
306600,407,1872,13
306640,385,1903,20
306680,345,2000,5
306720,279,2081,19
306760,345,2023,-17
306832,346,1908,26
306841,340,1907,27
306896,290,2002,24
306961,371,1991,31
307015,333,1985,6
307055,329,1981,1
307063,321,1982,7
307072,330,1987,-2
307111,361,1989,19
307151,354,1977,-8
307221,357,1935,-13
307231,360,1940,-15
307271,356,1965,-37
307311,364,1996,-35
307351,349,1982,-41
307391,357,2002,-35
307431,316,2004,-36
307471,328,2002,-13
307511,316,2022,1
307551,344,2015,32
307601,326,2048,8
307646,342,2038,-1
307714,332,2032,14
307764,362,1972,33
307770,379,1965,49
307791,389,1965,25
307831,420,1966,18
307871,426,1945,1
307911,420,1928,-28
307951,508,1847,-8
308022,508,1917,-26
308032,495,1916,-32
308071,546,1941,-61
308111,550,1963,-53
308151,553,1987,-84
308191,619,2002,-50
308231,615,1983,-7
308271,620,1936,-25
308323,633,1920,-43
308378,599,1880,-61
308394,589,1870,-58
308472,592,1886,-65
308476,598,1881,-50
308528,635,1904,-71
308552,630,1874,-43
308592,579,1882,-36
308632,568,1926,-71
308672,562,1920,-43
308712,583,1939,-20
308752,621,1953,17
308822,575,2026,5
308832,578,2021,-10
308872,664,1927,-7
308912,649,1955,-2
308952,675,1907,-13
308992,676,1918,-31
309032,645,1930,-20
309085,646,1851,-32
309154,764,1899,-32
309196,788,1909,-18
309203,780,1892,-10
309256,751,1883,-37
309272,723,1863,-49
309312,702,1813,-69
309352,744,1794,-57
309392,726,1823,-42
309432,702,1867,-41
309472,661,1936,-5
309512,680,1866,25
309552,643,1955,22
309619,668,1926,54
309632,685,1962,51
309672,706,1909,50
309712,716,1957,30
309752,696,1947,-5
309799,698,1926,2
309847,708,1897,-39
309894,706,1945,-56
309955,668,1968,-91
309963,680,1956,-51
309993,695,1984,-34
310045,710,1949,-47
310073,702,1926,-23
310113,669,1940,-68
310153,655,1890,-74
310193,666,1910,-75
310233,643,1915,-68
310273,648,1930,-91
310313,664,1942,-79
310353,672,1926,-54
310425,651,1946,-76
310433,644,1931,-60
310548,697,1940,-46
310553,683,1939,-20
310558,692,1930,-18
310593,636,1897,-47
310633,714,1913,-48
310713,691,1925,-49
310724,720,1925,-66
310753,702,1931,-90
310794,732,1920,-59
310866,735,1899,-75
310874,744,1915,-73
310955,796,1878,-114
310964,796,1868,-99
310993,781,1874,-83
311033,812,1858,-59
311073,776,1877,-73
311113,797,1862,-98
311153,777,1854,-77
311219,761,1872,-50
311234,767,1892,-64
311273,776,1878,-70
311313,786,1910,-92
311353,763,1900,-102
311393,737,1911,-83
311433,750,1899,-76
311501,749,1929,-66
311547,757,1887,-83
311557,743,1891,-69
311604,740,1906,-63
311650,739,1890,-74
311674,766,1886,-73
311714,731,1894,-72
311754,745,1907,-78
311794,761,1905,-96
311834,753,1920,-108
311874,764,1893,-115
311914,772,1921,-111
311954,756,1902,-116
312025,736,1905,-94
312036,764,1921,-113
312074,757,1913,-105
312136,742,1901,-102
312197,735,1919,-102
312239,737,1924,-102
312247,722,1915,-101
312290,747,1905,-96
312314,732,1925,-126
312354,750,1913,-119
312394,743,1946,-128
312442,765,1919,-115
312474,774,1918,-118
312514,745,1926,-119
312554,749,1920,-117
312594,765,1899,-118
312634,774,1926,-137
312674,767,1880,-114
312714,754,1911,-152
312754,734,1875,-148
312819,798,1919,-211
312861,790,1929,-183
312909,794,1868,-151
312917,816,1848,-108
312968,809,1859,-48
312995,815,1833,-15
313035,766,1873,-32
313075,817,1841,-54
313115,771,1889,-95
313155,787,1838,-51
313228,814,1876,-100
313236,804,1890,-93
313275,783,1915,-147
313315,812,1894,-125
313355,779,1978,-215
313395,871,1975,-170
313435,801,1927,-121
313508,827,1913,-64
313513,827,1917,-49
313569,908,1793,-48
313627,920,1811,-5
313677,938,1867,-25
313687,952,1861,-34
313715,941,1844,-12
313755,946,1858,-53
313795,937,1882,-63
313835,939,1840,-75
313875,960,1860,-91
313915,965,1821,-84
313956,1102,1867,-98
314020,1187,1872,-68
314035,1185,1869,-56
314075,1065,1805,-57
314116,976,1738,-53
314155,932,1579,-50
314231,973,1583,10
314236,993,1558,11
314288,1042,1560,79
314336,1054,1728,101
314397,1100,1737,124
314442,1143,1781,61
314446,1134,1795,70
314475,1121,1860,61
314515,1096,1809,16
314556,1118,1801,58
314596,1134,1773,52
314636,1105,1740,70
314676,1118,1689,39
314716,1077,1750,-1
314756,1079,1705,-15
314821,1078,1664,2
314837,1132,1673,7
314876,1114,1704,24
314939,1149,1686,-16
314956,1134,1713,1
