elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact
1270092,lying,0,0,85.21,1959.4,206.5,1.31,2567.2,1
1270492,lying,0,0,85.21,1929.0,238.8,1.33,2567.2,1
1270892,lying,0,0,85.21,1940.7,227.8,1.32,2567.2,1
1271293,lying,0,0,85.21,1927.7,190.3,1.22,2345.9,1
1271693,lying,0,0,85.21,1920.3,248.6,1.65,3170.9,1
1272093,lying,0,0,85.21,1922.7,306.5,1.65,3170.9,1
1272493,lying,0,0,84.46,1913.1,311.8,1.66,3170.9,1
1272893,lying,0,0,84.46,1974.1,374.5,1.87,3700.4,1
1273293,lying,0,0,84.46,2018.7,400.9,1.83,3700.4,1
1273694,lying,0,0,84.46,1993.7,415.6,1.86,3700.4,1
1274094,lying,0,0,84.46,1985.1,379.6,1.86,3700.4,1
1274593,lying,0,0,84.46,1964.7,340.6,1.88,3700.4,1
1274992,lying,0,0,84.46,1968.8,340.9,1.88,3700.4,1
1275393,lying,0,0,84.46,1931.4,253.4,1.39,2687.0,1
1275792,lying,0,0,84.46,1886.6,190.8,1.36,2567.8,1
1276193,lying,0,0,84.46,1915.7,183.7,1.34,2567.8,1
1276594,lying,0,0,83.06,1901.3,187.2,1.35,2567.8,1
1276993,lying,0,0,83.06,1909.9,183.9,1.34,2567.8,1
1277394,lying,0,0,83.06,1868.3,232.6,1.24,2321.6,1
1277793,lying,0,0,83.06,1962.3,295.1,1.33,2606.9,1
1278194,lying,0,0,83.06,1957.4,294.2,1.33,2606.9,1
1278593,lying,0,0,70.19,1955.9,288.8,1.33,2606.9,1
1278994,lying,0,0,70.19,1965.0,281.1,1.33,2606.9,1
1279395,lying,0,0,70.19,1988.0,270.3,1.31,2606.9,1
1279795,lying,0,0,70.19,2022.1,183.9,1.29,2606.9,1
1280195,lying,0,0,70.19,1943.1,82.8,1.12,2168.2,1
1280594,lying,0,0,70.19,1977.0,140.4,1.31,2594.5,1
1280994,lying,0,0,70.19,1968.6,184.7,1.32,2594.5,1
1281396,lying,0,0,70.19,1985.0,225.3,1.34,2657.9,1
1281796,lying,0,0,83.35,1997.9,235.9,1.33,2657.9,1
1282196,lying,0,0,83.35,1996.8,238.5,1.33,2657.9,1
1282596,lying,0,0,83.35,2017.5,234.2,1.32,2657.9,1
1282996,lying,0,0,83.35,1999.2,209.8,1.33,2657.9,1
1283396,lying,0,0,83.35,2086.6,858.4,4.01,8363.1,1
1283795,lying,0,0,83.35,2111.7,853.6,3.96,8363.1,1
1284187,lying,0,0,80.35,2137.5,857.6,3.91,8363.1,1
1284587,lying,0,0,80.35,2178.7,858.0,3.84,8363.1,1
1284986,lying,0,0,80.35,2201.4,855.7,3.80,8363.1,1
1285387,lying,0,0,80.35,2208.9,854.9,3.79,8363.1,1
1285787,lying,0,0,80.35,2112.6,216.5,1.24,2613.0,1
1286187,lying,0,0,80.35,2106.3,199.8,1.24,2613.0,1
1286588,lying,0,0,80.35,2079.0,163.5,1.25,2599.5,1
1286988,lying,0,0,80.35,2044.9,124.6,1.24,2544.6,1
1287388,lying,0,0,80.35,2020.8,109.6,1.26,2544.6,1
1287788,lying,0,0,80.35,2014.3,95.0,1.26,2544.6,1
1288188,lying,0,0,80.35,2032.8,75.7,1.25,2544.6,1
1288588,lying,0,0,80.35,2017.0,13.6,1.02,2060.9,1
1288989,lying,0,0,77.95,2016.0,9.8,1.01,2040.7,1
1289389,lying,0,0,77.95,2015.7,8.6,1.01,2030.4,1
1289819,lying,0,0,77.95,2015.3,9.2,1.01,2039.2,1
1290189,lying,0,0,77.95,2014.7,9.4,1.01,2039.2,1
1290589,lying,0,0,77.95,2013.9,10.2,1.01,2039.2,1
1290989,lying,0,0,77.95,2014.4,10.3,1.01,2039.2,1
1291390,lying,0,0,77.95,2013.2,9.8,1.01,2039.2,1
1291790,lying,0,0,77.95,2013.9,10.1,1.01,2039.2,1
1292190,lying,0,0,77.95,2014.1,10.3,1.01,2033.9,1
1292590,lying,0,0,77.95,2014.3,10.2,1.01,2033.9,1
1292990,lying,0,0,77.95,2015.3,10.0,1.01,2035.7,1
1293390,lying,0,0,77.95,2015.7,9.9,1.01,2035.7,1
1293790,lying,0,0,77.95,2016.8,10.1,1.01,2044.5,1
1294191,lying,0,0,77.95,2015.2,10.7,1.01,2044.5,1
1294591,lying,0,0,77.95,2014.7,10.3,1.01,2044.5,1
1294991,lying,0,0,77.95,2014.5,10.0,1.01,2044.5,1
1295391,lying,0,0,77.95,2013.5,9.0,1.02,2044.5,1
1295791,lying,0,0,77.95,2013.2,9.3,1.02,2044.5,1
1296191,lying,0,0,77.95,2013.5,8.5,1.01,2032.8,1
1296592,lying,0,0,77.95,2013.6,7.8,1.01,2032.8,1
1296992,lying,0,0,77.95,2013.7,7.4,1.01,2029.6,1
1297392,lying,0,0,77.95,2013.6,8.9,1.01,2037.9,1
1297792,lying,0,0,77.95,2013.2,9.8,1.01,2037.9,1
1298192,lying,0,0,77.95,2014.2,10.2,1.01,2038.1,1
1298592,lying,0,0,77.95,2013.3,10.8,1.01,2038.1,1
1298993,lying,0,0,77.95,2014.0,10.7,1.01,2038.1,1
1299393,lying,0,0,77.95,2014.2,11.1,1.01,2038.1,1
1299793,lying,0,0,77.95,2014.3,10.0,1.01,2038.1,1
1300193,lying,0,0,77.95,2015.3,9.4,1.01,2038.1,1
1300593,lying,0,0,77.95,2014.3,9.2,1.01,2036.9,1
1300993,lying,0,0,77.95,2014.6,8.5,1.01,2036.9,1
1301393,lying,0,0,77.95,2014.5,9.1,1.01,2036.9,1
1301794,lying,0,0,77.95,2014.1,8.8,1.01,2031.3,1
1302233,lying,0,0,77.95,2015.3,9.6,1.01,2036.7,1
1302594,lying,0,0,77.95,2014.4,9.5,1.01,2036.7,1
1302994,lying,0,0,77.95,2014.7,9.5,1.01,2041.4,1
1303394,lying,0,0,77.95,2014.9,10.1,1.01,2041.4,1
1303794,lying,0,0,77.95,2015.8,9.6,1.01,2041.4,1
1304195,lying,0,0,77.95,2016.6,9.4,1.01,2041.4,1
1304595,lying,0,0,77.95,2016.2,9.2,1.01,2041.4,1
1304995,lying,0,0,77.95,2016.7,9.2,1.01,2041.4,1
1305395,lying,0,0,77.95,2017.2,9.0,1.01,2037.3,1
1305795,lying,0,0,77.95,2017.0,8.5,1.01,2037.3,1
1306195,lying,0,0,77.95,2016.1,9.7,1.01,2037.3,1
1306595,lying,0,0,77.95,2016.1,9.6,1.01,2037.3,1
1306996,lying,0,0,77.95,2015.6,9.1,1.01,2036.3,1
1307395,lying,0,0,77.95,2015.5,8.9,1.01,2036.2,1
1307796,lying,0,0,77.95,2014.5,8.6,1.01,2036.2,1
1308196,lying,0,0,77.95,2014.3,8.4,1.01,2036.2,1
1308596,lying,0,0,77.95,2015.2,8.3,1.01,2041.4,1
1308996,lying,0,0,77.95,2014.3,8.7,1.01,2041.4,1
1309387,lying,0,0,77.95,2014.0,9.5,1.01,2041.4,1
1309787,lying,0,0,77.95,2014.3,10.2,1.01,2041.4,1
1310187,lying,0,0,85.54,2015.0,11.4,1.02,2048.5,1
1310587,lying,0,0,85.54,2015.4,11.5,1.02,2048.5,1
1310987,lying,0,0,82.90,2015.1,10.7,1.02,2048.5,1
1311387,lying,0,0,82.90,2014.9,10.9,1.02,2048.5,1
1311788,lying,0,0,85.04,2015.9,10.8,1.02,2048.5,1
1312188,lying,0,0,85.04,2016.5,10.4,1.02,2048.5,1
1312588,lying,0,0,81.67,2015.7,9.6,1.01,2034.2,1
1312988,lying,0,0,81.67,2016.0,9.9,1.01,2034.2,1
1313388,lying,0,0,81.67,2016.0,10.0,1.01,2034.2,1
1313788,lying,0,0,81.67,2016.6,9.4,1.01,2034.2,1
1314188,lying,0,0,81.67,2015.2,9.0,1.01,2033.6,1
1314613,lying,0,0,81.67,2015.0,9.1,1.01,2034.4,1
1314989,lying,0,0,81.67,2015.2,9.2,1.01,2034.4,1
1315389,lying,0,0,81.67,2015.3,9.4,1.01,2035.8,1
1315789,lying,0,0,81.67,2015.7,10.1,1.01,2039.8,1
1316189,lying,0,0,87.78,2014.8,11.3,1.01,2039.8,1
1316590,lying,0,0,87.78,2015.7,11.1,1.01,2039.8,1
1316990,lying,0,0,87.78,2014.8,11.3,1.01,2039.8,1
1317390,lying,0,0,87.78,2014.1,11.2,1.01,2039.8,1
1317790,lying,0,0,87.78,2012.7,10.9,1.01,2039.8,1
1318190,lying,0,0,87.78,2011.4,10.2,1.01,2035.4,1
1318590,lying,0,0,87.78,2012.4,8.9,1.01,2030.4,1
1318990,lying,0,0,87.78,2012.1,9.0,1.01,2029.0,1
1319391,lying,0,0,87.78,2012.2,8.5,1.01,2029.0,1
1319791,lying,0,0,87.78,2013.5,8.3,1.01,2029.0,1
1320191,lying,0,0,87.78,2014.4,7.7,1.01,2029.0,1
1320591,lying,0,0,87.78,2015.2,7.2,1.01,2029.0,1
1320991,lying,0,0,87.78,2014.9,7.2,1.01,2029.0,1
1321391,lying,0,0,87.78,2014.8,7.4,1.01,2032.4,1
1321792,lying,0,0,87.78,2015.3,7.9,1.01,2032.4,1
1322192,lying,0,0,87.78,2015.5,8.9,1.01,2035.7,1
1322592,lying,0,0,87.78,2015.5,8.7,1.01,2035.7,1
1322992,lying,0,0,87.78,2015.9,8.7,1.01,2035.7,1
1323392,lying,0,0,82.67,2016.6,8.9,1.01,2035.7,1
1323792,lying,0,0,82.67,2016.0,8.7,1.01,2035.7,1
1324193,lying,0,0,82.67,2015.7,8.3,1.01,2035.7,1
1324593,lying,0,0,82.67,2014.7,7.8,1.01,2032.5,1
1324993,lying,0,0,82.67,2014.4,7.9,1.01,2032.5,1
1325393,lying,0,0,82.67,2013.6,8.2,1.01,2031.5,1
1325793,lying,0,0,82.67,2013.2,8.1,1.01,2031.5,1
1326194,lying,0,0,82.67,2013.5,8.5,1.01,2037.6,1
1326594,lying,0,0,82.67,2013.6,8.3,1.01,2037.6,1
1327039,lying,0,0,82.67,2014.0,8.3,1.01,2037.6,1
1327394,lying,0,0,82.67,2014.8,8.4,1.01,2037.6,1
1327794,lying,0,0,82.67,2015.4,8.7,1.01,2038.5,1
1328194,lying,0,0,74.06,2015.1,9.1,1.01,2038.5,1
1328595,lying,0,0,74.06,2015.9,9.2,1.01,2038.5,1
1328995,lying,0,0,74.06,2015.3,9.9,1.01,2038.5,1
1329395,lying,0,0,74.06,2014.8,9.8,1.01,2038.5,1
1329795,lying,0,0,74.06,2013.6,10.1,1.01,2038.5,1
1330195,sitting,1,0,74.44,2013.7,9.8,1.01,2032.0,1
1330595,sitting,1,0,74.44,2014.4,9.9,1.01,2039.8,1
1330996,sitting,1,0,76.20,2013.3,35.9,1.07,2161.5,1
1331396,sitting,1,0,76.20,2013.0,38.0,1.07,2161.5,1
1331796,sitting,1,0,76.20,2020.5,98.4,1.26,2537.4,1
1332196,sitting,1,0,76.20,2015.1,120.5,1.26,2537.4,1
1332596,sitting,1,0,76.20,2016.5,121.6,1.26,2537.4,1
1332996,sitting,1,0,76.20,2015.7,121.6,1.26,2537.4,1
1333387,sitting,1,0,76.20,2014.9,116.7,1.26,2537.4,1
1333787,sitting,1,0,76.20,2015.9,115.9,1.26,2537.4,1
1334187,sitting,1,0,76.20,2008.8,71.6,1.14,2293.9,1
1334587,sitting,1,0,76.20,2015.2,19.1,1.05,2119.4,1
1334987,sitting,1,0,76.20,2013.2,9.5,1.01,2034.1,1
1335387,sitting,1,0,76.20,2013.2,8.8,1.01,2030.6,1
1335788,sitting,1,0,76.20,2014.4,8.0,1.01,2033.1,1
1336188,sitting,1,0,76.20,2013.6,8.1,1.01,2033.1,1
1336588,sitting,1,0,76.20,2013.7,8.9,1.01,2033.1,1
1336988,sitting,1,0,76.20,2013.4,8.7,1.01,2033.1,1
1337388,sitting,1,0,75.72,2013.8,8.5,1.01,2033.1,1
1337788,sitting,1,0,75.72,2014.3,8.8,1.01,2033.1,1
1338189,sitting,1,0,75.72,2014.3,8.6,1.01,2030.8,1
1338589,sitting,1,0,75.72,2014.5,8.8,1.01,2030.8,1
1338989,sitting,1,0,75.72,2014.7,8.3,1.01,2031.8,1
1339414,sitting,1,0,75.72,2014.4,8.4,1.01,2031.8,1
1339789,sitting,1,0,75.72,2014.3,8.2,1.01,2031.8,1
1340190,sitting,1,0,75.72,2013.8,7.4,1.01,2031.8,1
1340590,sitting,1,0,75.72,2014.2,8.4,1.01,2036.5,1
1340990,sitting,1,0,75.72,2014.4,7.7,1.01,2036.5,1
1341390,sitting,1,0,75.72,2014.2,8.0,1.01,2036.5,1
1341790,sitting,1,0,70.94,2014.6,7.8,1.01,2036.5,1
1342190,sitting,1,0,70.94,2013.9,7.7,1.01,2036.5,1
1342591,sitting,1,0,70.94,2014.1,8.2,1.01,2036.5,1
1342991,sitting,1,0,70.94,2013.1,7.0,1.01,2032.1,1
1343391,sitting,1,0,70.94,2013.2,7.7,1.01,2032.1,1
1343791,sitting,1,0,70.94,2013.1,7.3,1.01,2031.5,1
1344191,sitting,1,0,70.94,2013.3,7.5,1.01,2031.5,1
1344591,sitting,1,0,70.94,2013.2,7.6,1.01,2031.5,1
1344992,sitting,0,0,70.94,2013.5,7.7,1.01,2031.5,1
1345392,sitting,0,0,70.94,2014.0,7.5,1.01,2031.5,1
1345792,sitting,0,0,75.90,2016.6,33.7,1.05,2122.7,1
1346192,sitting,0,0,75.90,2022.9,91.6,1.15,2321.5,1
1346592,sitting,0,0,84.18,2074.3,154.3,1.21,2516.9,1
1346991,sitting,0,0,84.18,2143.0,215.0,1.32,2838.1,1
1347393,sitting,0,0,84.18,2194.1,215.9,1.29,2838.1,1
1347793,sitting,0,0,84.18,2256.8,219.2,1.26,2838.1,1
1348193,sitting,0,0,84.18,2227.7,298.5,1.27,2838.1,1
1348593,sitting,0,0,84.18,2225.8,324.5,1.28,2838.1,1
1348993,sitting,0,0,84.18,2128.9,373.5,1.33,2838.1,1
1349393,sitting,0,0,84.18,2055.3,352.0,1.30,2666.3,1
1349794,sitting,0,0,84.18,1963.5,345.2,1.36,2666.3,1
1350194,sitting,0,0,84.18,1879.6,283.4,1.42,2666.3,1
1350594,sitting,0,0,84.18,1897.6,269.9,1.41,2666.3,1
1350994,sitting,0,0,84.18,1873.9,216.3,1.36,2540.7,1
1351394,sitting,0,0,84.18,1893.9,187.4,1.34,2540.7,1
1351844,sitting,0,0,84.18,1885.2,169.4,1.35,2540.7,1
1352195,sitting,0,0,78.75,1903.5,160.2,1.33,2540.7,1
1352595,sitting,0,0,78.75,1902.9,156.8,1.34,2540.7,1
1352995,sitting,0,0,78.75,1887.1,87.3,1.14,2144.3,1
1353395,sitting,0,0,78.75,1882.4,84.1,1.14,2144.3,1
1353795,sitting,0,0,78.75,1884.6,78.6,1.14,2144.3,1
1354195,sitting,0,0,78.75,1876.3,54.5,1.10,2060.5,1
1354596,sitting,0,0,78.75,1877.3,35.7,1.10,2060.5,1
1354996,sitting,0,0,78.75,1881.9,57.8,1.17,2209.3,1
1355396,sitting,0,0,78.75,1888.1,127.0,1.31,2472.6,1
1355796,sitting,0,0,78.75,1898.3,143.9,1.30,2472.6,1
1356196,sitting,0,0,78.75,1904.0,173.6,1.30,2472.6,1
1356596,sitting,0,0,78.75,1909.9,182.2,1.29,2472.6,1
1356987,sitting,0,0,78.75,1913.2,184.2,1.29,2472.6,1
1357387,sitting,0,0,78.75,1908.5,177.6,1.30,2472.6,1
1357787,sitting,0,0,78.75,1904.7,137.5,1.22,2319.1,1
1358187,sitting,0,0,78.75,1897.6,119.9,1.22,2307.6,1
1358587,sitting,0,0,78.75,1893.1,70.3,1.11,2107.7,1
1358987,sitting,0,0,78.75,1888.5,45.0,1.11,2087.7,1
1359388,sitting,0,0,88.27,1885.7,30.6,1.04,1960.6,1
1359788,sitting,0,0,88.27,1885.1,28.0,1.04,1960.6,1
1360188,sitting,0,0,88.27,1884.0,27.0,1.04,1960.6,1
1360588,sitting,0,0,88.27,1882.4,26.3,1.04,1960.6,1
1360988,sitting,0,0,88.27,1881.8,24.5,1.04,1960.6,1
1361388,sitting,0,0,88.27,1879.6,17.0,1.02,1911.2,1
1361789,sitting,0,0,82.93,1878.8,20.3,1.04,1954.2,1
1362189,sitting,0,0,82.93,1881.0,23.2,1.04,1954.2,1
1362589,sitting,0,0,82.93,1883.2,26.6,1.04,1958.4,1
1362989,sitting,0,0,91.06,1884.2,28.2,1.04,1958.4,1
1363389,sitting,0,0,91.06,1899.7,57.1,1.13,2154.0,1
1363789,sitting,0,0,84.64,1917.5,99.7,1.17,2250.3,1
1364225,sitting,0,0,84.64,1920.4,116.4,1.17,2250.3,1
1364590,sitting,0,0,84.64,1926.4,116.5,1.17,2250.3,1
1364990,sitting,0,0,84.64,1932.8,115.9,1.16,2250.3,1
1365390,sitting,0,0,84.64,1936.7,115.4,1.16,2250.3,1
1365790,sitting,0,0,84.64,1927.4,110.2,1.17,2250.3,1
1366190,sitting,0,0,84.64,1915.9,75.5,1.12,2139.2,1
1366591,sitting,0,0,79.22,1910.4,75.6,1.07,2046.8,1
1366991,sitting,0,0,79.22,1903.4,73.9,1.08,2046.8,1
1367391,sitting,0,0,79.24,1894.0,76.2,1.08,2046.8,1
1367791,sitting,0,0,79.24,1887.7,75.3,1.08,2046.8,1
1368191,sitting,0,0,79.24,1882.9,71.4,1.09,2046.8,1
1368591,sitting,0,0,79.24,1878.1,69.0,1.09,2046.8,1
1368992,sitting,0,0,79.24,1880.2,34.9,1.04,1946.1,1
1369392,sitting,0,0,86.25,1878.7,36.8,1.03,1939.0,1
1369792,sitting,0,0,86.25,1880.2,25.9,1.03,1933.6,1
1370192,sitting,0,0,89.79,1882.3,23.9,1.03,1933.6,1
1370592,sitting,0,0,89.79,1881.0,22.7,1.03,1933.6,1
1370993,sitting,0,0,89.79,1881.6,22.7,1.03,1933.6,1
1371393,sitting,0,0,89.79,1882.4,20.5,1.02,1929.3,1
1371793,sitting,0,0,89.79,1884.8,16.8,1.03,1936.4,1
1372193,sitting,0,0,89.79,1886.2,16.4,1.03,1936.4,1
1372593,sitting,0,0,95.32,1885.9,16.5,1.03,1936.4,1
1372993,sitting,0,0,107.19,1886.6,17.1,1.03,1936.4,1
1373394,sitting,0,0,107.19,1885.9,18.4,1.03,1936.4,1
1373794,sitting,0,0,107.19,1886.0,18.7,1.03,1936.4,1
1374194,sitting,0,0,107.19,1884.8,17.7,1.02,1928.4,1
1374594,sitting,0,0,107.19,1884.9,20.9,1.04,1966.8,1
1374994,sitting,0,0,107.19,1884.8,23.8,1.04,1966.8,1
1375394,sitting,0,0,94.32,1884.8,27.5,1.04,1966.8,1
1375795,sitting,0,0,94.32,1886.4,31.5,1.04,1966.9,1
1376195,sitting,0,0,94.32,1887.6,31.3,1.04,1966.9,1
1376644,sitting,0,0,92.90,1886.1,39.5,1.04,1966.9,1
1376995,sitting,0,0,92.90,1885.1,39.5,1.04,1966.9,1
1377395,sitting,0,0,92.90,1885.7,38.2,1.04,1966.9,1
1377796,sitting,0,0,87.70,1884.3,36.8,1.04,1966.9,1
1378196,sitting,0,0,97.06,1884.0,34.8,1.04,1955.4,1
1378596,sitting,0,0,97.06,1881.1,36.1,1.04,1955.4,1
1378996,sitting,0,0,97.06,1882.4,29.5,1.04,1951.2,1
1379396,sitting,0,0,97.06,1882.0,31.2,1.04,1956.7,1
1379796,sitting,0,0,97.06,1882.5,31.7,1.04,1956.7,1
1380187,sitting,0,0,97.06,1887.7,32.4,1.04,1963.6,1
1380587,sitting,0,0,97.06,1893.3,34.8,1.04,1975.5,1
1380987,sitting,0,0,88.58,1894.0,42.1,1.08,2046.4,1
1381387,sitting,0,0,88.58,1885.7,75.3,1.15,2160.9,1
1381787,sitting,0,0,88.58,1904.6,103.8,1.18,2253.9,1
1382187,sitting,0,0,88.58,1909.0,125.3,1.18,2253.9,1
1382587,sitting,0,0,88.58,1918.7,139.6,1.17,2253.9,1
1382987,sitting,0,0,88.58,1909.4,150.7,1.18,2253.9,1
1383387,sitting,0,0,79.04,1907.9,187.7,1.18,2253.9,1
1383787,sitting,0,0,79.04,1911.9,183.5,1.18,2253.9,1
1384188,sitting,0,0,79.04,1913.8,189.9,1.29,2471.0,1
1384588,sitting,0,0,79.04,1909.8,180.0,1.29,2471.0,1
1384988,sitting,0,0,79.04,1901.1,174.9,1.30,2471.0,1
1385388,sitting,0,0,79.04,1903.0,171.8,1.30,2471.0,1
1385788,sitting,0,0,79.00,1906.0,135.8,1.30,2471.0,1
1386188,sitting,0,0,79.00,1915.1,148.9,1.29,2471.0,1
1386589,sitting,0,0,79.00,1893.3,125.0,1.30,2470.6,1
1386989,sitting,0,0,81.44,1889.0,125.5,1.31,2470.6,1
1387389,sitting,0,0,81.44,1896.1,142.1,1.30,2470.6,1
1387789,sitting,0,0,81.44,1887.8,146.3,1.31,2470.6,1
1388239,sitting,0,0,91.65,1899.4,147.1,1.30,2470.6,1
1388590,sitting,0,0,91.65,1896.6,129.8,1.28,2431.6,1
1388990,sitting,0,0,89.97,1895.9,137.8,1.28,2431.6,1
1389390,sitting,0,0,89.97,1899.1,133.4,1.28,2431.6,1
1389790,sitting,0,0,89.97,1886.4,109.8,1.13,2130.2,1
1390190,sitting,0,0,85.56,1893.7,94.3,1.12,2130.2,1
1390590,sitting,0,0,85.56,1880.1,82.4,1.11,2093.4,1
1390991,sitting,0,0,87.70,1878.8,77.8,1.11,2077.8,1
1391391,sitting,0,0,87.70,1881.7,80.8,1.13,2133.4,1
1391791,sitting,0,0,77.09,1888.5,102.5,1.17,2215.7,1
1392191,sitting,0,0,77.09,1901.9,135.1,1.29,2455.1,1
1392591,sitting,0,0,82.62,1911.1,177.3,1.30,2488.0,1
1392992,sitting,0,0,82.62,1917.2,182.5,1.30,2488.0,1
1393392,sitting,0,0,82.62,1913.0,196.4,1.30,2488.0,1
1393792,sitting,0,0,75.07,1913.4,193.6,1.30,2488.0,1
1394192,sitting,0,0,86.42,1906.3,200.7,1.31,2488.0,1
1394592,sitting,0,0,86.42,1894.8,178.5,1.31,2488.0,1
1394992,sitting,0,0,90.56,1896.3,142.1,1.16,2190.6,1
1395393,sitting,0,0,90.56,1891.4,154.5,1.16,2190.6,1
1395793,sitting,0,0,90.56,1896.4,148.4,1.19,2254.7,1
1396193,sitting,0,0,90.56,1888.2,147.8,1.19,2254.7,1
1396593,sitting,0,0,90.56,1892.7,133.1,1.19,2254.7,1
