elapsed_ms,ir
58267,199915
58277,199896
58287,199892
58297,199872
58307,199889
58317,199868
58327,199860
58337,199849
58347,199837
58357,199813
58367,199820
58377,199813
58387,199782
58397,199772
58407,199812
58417,199835
58427,199840
58437,199871
58447,199912
58457,199924
58467,199943
58477,199970
58487,200000
58497,200000
58507,200033
58518,200016
58529,200040
58537,200061
58547,200063
58557,200100
58567,200128
58577,200143
58610,200227
58639,200358
58649,200379
58678,200416
58688,200452
58697,200495
58707,200535
58718,200597
58727,200586
58737,200657
58747,200667
58757,200668
58767,200696
58777,200701
58787,200729
58797,200761
58807,200743
58817,200729
58827,200731
58837,200740
58847,200746
58857,200735
58867,200740
58877,200743
58888,200800
58897,200781
58907,200807
58937,200861
58947,200841
58957,200873
58967,200865
58977,200894
58987,200926
58998,201018
59007,201073
59018,201140
59028,201237
59038,201300
59068,201365
59077,201417
59087,201466
59098,201511
59108,201561
59117,201676
59128,201733
59139,201820
59147,201943
59158,202023
59168,202099
59178,202173
59189,202224
59214,202333
59216,202410
59219,202504
59244,202588
59246,202674
59249,202754
59259,202861
59269,202910
59287,203037
59289,203152
59319,203508
59329,203653
59375,201300
59378,204431
59388,204591
59398,204720
59409,204887
59418,205078
59429,205221
59438,205368
59449,205554
59458,205719
59469,205849
59478,205961
59489,206067
59498,206140
59509,206217
59518,206232
59529,206304
59538,206352
59549,206373
59558,206394
59569,206489
59578,206575
59588,206671
59598,206801
59609,206926
59618,207058
59629,207189
59638,207295
59649,207419
59658,207511
59669,207631
59678,207723
59689,207845
59698,207950
59709,208088
59740,208463
59749,208590
59758,208720
59768,208828
59779,209026
59788,209151
59798,209270
59809,209446
59818,209540
59829,209739
59838,209853
59849,209975
59859,210022
59868,210058
59878,210066
59910,210033
59939,210052
59969,210275
59979,210372
59988,210394
59998,210453
60009,210588
60018,210669
60028,210815
60038,210920
60049,211076
60058,211168
60069,211327
60078,211471
60089,211651
60098,211823
60109,212008
60140,212312
60149,212225
60159,212194
60168,212133
60179,212135
60189,212194
60200,212275
60209,212396
60219,212540
60229,212706
60240,212842
60249,213002
60259,213127
60269,213197
60280,213297
60290,213422
60299,213589
60309,213713
60319,213754
60330,213775
60339,213772
60349,213661
60359,213571
60370,213462
60379,213344
60389,213334
60399,213436
60410,213549
60419,213647
60429,213682
60439,213667
60450,213676
60459,213718
60487,213742
60500,213785
60532,213755
60580,213826
60582,213002
60590,213900
60600,213847
60610,213856
60619,213837
60629,213760
60639,213746
60649,213759
60660,213748
60669,213625
60679,213946
60690,214616
60699,214714
60709,214913
60719,215114
60729,215251
60740,215374
60749,215432
60759,215508
60770,215571
60779,215637
60790,215707
60799,215754
60810,215770
60820,215755
60829,215710
60839,215640
60850,215633
60859,215586
60869,215582
60879,215576
60890,215662
60899,215676
60909,215745
60942,215926
60952,215913
60959,215979
60970,216095
60979,216113
60989,216120
60999,216130
61010,216200
61019,216150
61029,216128
61039,216069
61050,216080
61059,216043
61069,216065
61079,216082
61090,216164
61099,216182
61131,216377
61140,216468
61171,216521
61180,216576
61211,216767
61219,216773
61230,216849
61239,216892
61250,216924
61259,216955
61270,217000
61281,217026
61290,217086
61300,217153
61311,217242
61341,217397
61350,217455
61360,217501
61370,217579
61380,217665
61391,217701
61400,217759
61410,217783
61421,217786
61431,217778
61441,217782
61450,217772
61460,217803
61470,217829
61481,217873
61490,217911
61500,217984
61511,218022
61521,218109
61530,218180
61540,218287
61551,218344
61561,218405
61570,218445
61580,218463
61591,218486
61601,218516
61610,218526
61620,218536
61631,218516
61641,218484
61650,218494
61660,218591
61671,218602
61681,218572
61690,218669
61700,218723
61711,218751
61759,218966
61762,217778
61771,219248
61782,219324
61791,219396
61822,219347
61832,219314
61865,219406
61871,219498
61880,219523
61890,219558
61901,219686
61910,219790
61920,219926
61930,220033
61941,220181
61950,220289
61961,220373
61970,220405
61980,220382
61991,220464
62001,220492
62010,220520
62020,220546
62031,220654
62041,220700
62050,220655
62060,220594
62071,220595
62081,220567
62090,220547
62100,220522
62111,220568
62142,220636
62151,220619
62160,220625
62170,220687
62180,220725
62191,220869
62201,220938
62210,220958
62220,220998
62231,221127
62241,221204
62250,221259
62260,221308
62270,221396
62281,221499
62290,221500
62300,221547
62311,221583
62321,221588
62330,221583
62340,221576
62351,221559
62361,221514
62370,221463
62404,221333
62412,221374
62422,221344
62452,221444
62461,221522
62489,221541
62502,221574
62511,221619
62544,221729
62551,221791
62561,221858
62572,221878
62581,221923
62592,222007
62601,222091
62612,222163
62621,222272
62632,222341
62641,222410
62651,222449
62662,222455
62671,222453
62681,222434
62691,222401
62701,222389
62711,222373
62722,222347
62731,222357
62741,222424
62751,222486
62761,222561
62772,222605
62782,222598
62791,222660
62801,222745
62812,222779
62821,222823
62832,222842
62842,222875
62851,222969
62861,222971
62871,223046
62881,223073
62892,223138
62901,223207
62912,223270
62943,223301
62951,223289
62962,223269
62971,223223
62981,223200
62991,223229
63001,223355
63012,223450
63022,223563
63032,223665
63041,223709
63051,223742
63062,223748
63072,223728
63102,223710
63105,222605
63111,223861
63122,223975
63132,224090
63142,224197
63151,224239
63162,224335
63171,224324
63181,224349
63191,224337
63201,224298
63211,224275
63221,224250
63232,224293
63242,224345
63252,224445
63261,224517
63271,224599
63302,224882
63314,224959
63323,224929
63375,225035
63382,225107
63408,225204
63411,225209
63414,225261
63423,225282
63453,225286
63463,225259
63488,225176
63490,225169
63493,224324
63501,225108
63511,225076
63522,225038
63531,225017
63542,224976
63551,224925
63562,224895
63571,224927
63583,225030
63592,225493
63602,225729
63612,225943
63622,226148
63633,226261
63642,226332
63653,226390
63662,226411
63672,226493
63683,226551
63692,226577
63703,226653
63712,226743
63723,226886
63732,226992
63742,226890
63752,226564
63762,226157
63773,225834
63782,225682
63792,225550
63803,225412
63812,225225
63843,224672
63853,224634
63862,224593
63872,224507
63883,224408
63892,224203
63902,223938
63912,223769
63922,223715
63933,223722
63942,223650
63952,223536
63963,223442
63972,223248
63982,223394
63992,223695
64023,224690
64034,225283
64062,226503
64093,226729
64122,227087
64132,227027
64142,227395
64153,227530
64162,227792
64173,227932
64182,228020
64192,228075
64203,228210
64212,228274
64222,228396
64253,228468
64264,228318
64272,228128
64283,227890
64292,227619
64302,227429
64312,227308
64322,227263
64333,227229
64342,227157
64352,227015
64363,226895
64372,226714
64382,226543
64392,226374
64402,226139
64413,225923
64422,225625
64432,225351
64443,225033
64452,224635
64462,224230
64472,223702
64482,222995
64493,222327
64502,222593
64512,222391
64522,222742
64532,223253
64543,223331
64552,223258
64562,223240
64573,223149
64582,222974
64592,222796
64603,222603
64612,222341
64660,220904
64691,219491
64704,218218
64735,216496
64744,216300
64753,216605
64763,216394
64774,216328
64783,216230
64794,216254
64803,216361
64814,216427
64823,216469
64834,216466
64843,216546
64854,216770
64863,217055
64874,217512
64884,217999
64893,218401
64903,218710
64913,219030
64923,219430
64933,219876
64944,220308
64953,220828
64963,220974
64974,221052
64983,221247
64994,221468
65003,221619
65013,221761
65043,222523
65053,222925
65063,223396
65073,223974
65083,224395
65094,224724
65103,224644
65113,224406
65123,224411
65134,224712
65143,224769
65154,224670
65163,224803
65173,224932
65183,225037
65193,225107
65204,225137
65213,225097
65223,225070
65234,225047
65265,225015
65294,224962
65304,225095
65336,225477
65344,225705
65353,225831
65364,225899
65373,225853
65383,225738
65393,225693
65403,225723
65413,225820
65423,225828
65433,225818
65444,225707
65474,225521
65483,225547
65493,225609
65504,225580
65513,225375
65523,224999
65534,224704
65543,224561
65554,224431
65563,224250
65574,224208
65583,224188
65594,224180
65603,224053
65614,224034
65623,223969
65634,224044
65643,224029
65654,224143
65663,224179
65674,224357
65683,224506
65694,224682
65703,224791
65713,224917
65723,225026
65733,225152
65744,225332
65753,225392
65763,225551
65773,225722
65783,225917
65793,226070
65804,226237
65813,226341
65845,226625
65876,227168
65885,227310
65915,228012
65925,228204
65956,228262
65966,228265
65974,228353
65984,228425
65995,228422
66004,228444
66014,228460
66024,228482
66035,228555
66044,228591
66054,228626
66064,228655
66075,228689
66084,228751
66094,228814
66104,228795
66115,228811
66125,228807
66134,228797
66144,228793
66155,228798
66164,228846
66174,228905
66185,228961
66194,228980
66204,228975
66215,228996
66247,228857
66255,228774
66264,228722
66275,228701
66284,228697
66295,228720
66304,228753
66314,228745
66325,228839
66334,228930
66344,228941
66355,228948
66364,228965
66374,228943
66385,228955
66394,229016
66404,229077
66415,229125
66424,229117
66434,229137
66444,229162
66455,229168
66464,229176
66496,229150
66526,229162
66535,229180
66545,229145
66572,229107
66586,229017
66625,228942
66656,228759
66665,228646
66674,228599
66685,228582
66694,228435
66704,228335
66715,228326
66725,228295
66734,228215
66744,228240
66755,228179
66764,228089
66775,228053
66784,227965
66794,227894
66804,227849
66815,227809
66824,227723
66834,227598
66844,227543
66855,227516
66864,227418
66874,227339
66884,227310
66894,227301
66904,227324
66914,227379
66924,227464
66934,227529
66945,227618
66955,227683
66964,227701
66975,227707
66984,227724
66995,227760
67006,227799
67015,227842
67046,228036
67054,228111
67066,228225
67074,228264
67085,228269
67095,228257
67105,228240
67115,228164
67125,228132
67135,228114
67146,228072
67156,228099
67166,228079
67175,228034
67185,228003
67195,227953
67206,227836
67236,227516
67246,227416
67255,227346
67266,227243
67276,227212
67285,227187
67295,227148
67305,227116
67316,227073
67325,227014
67336,226969
67345,226930
67356,226873
67365,226844
67376,226782
67385,226659
67395,226551
67405,226474
67436,226169
67446,226117
67477,226065
67487,226120
67516,226272
67548,226587
67575,226628
67585,226667
67595,226646
67605,226659
67616,226684
67625,226713
67636,226752
67645,226781
67655,226844
67666,226912
67675,226962
67685,227011
67696,227033
67705,227019
67716,227019
67726,226942
67735,226849
67745,226724
67755,226590
67766,226455
67775,226320
67785,226169
67795,226062
67805,225945
67816,225890
67847,225215
67857,224982
67865,224505
67876,224133
67885,223763
67896,223489
67905,223201
67916,223062
67925,222882
67935,222788
67945,222694
67956,222579
67965,222348
67975,222070
67986,221953
67995,221792
68005,221652
68016,221503
68025,221321
68036,221146
68045,220910
68055,220767
68066,220662
68075,220596
68085,220585
68117,221005
68126,221116
68159,225561
68165,221311
68205,221341
68217,221367
68258,221556
68267,221643
68277,221661
68286,221620
68296,221678
68307,221790
68316,221871
68327,221940
68336,222052
68347,222222
68356,222432
68367,222693
68376,223000
68386,223225
68397,223360
68406,223542
68417,223665
68426,223962
68436,224158
68447,224296
68456,224499
68467,224712
68476,224937
68487,225167
68496,225287
68507,225451
68516,225662
68526,225900
68537,226244
68546,226521
68556,226705
68567,226792
68576,226805
68587,226779
68596,226680
68606,226655
68617,226221
68648,225086
68657,224584
68666,224134
68677,223865
68686,223898
68697,224145
68706,224400
68737,224755
68746,224947
68777,225329
68786,225340
68819,224910
68826,224723
68836,224488
68847,224340
68856,224210
68866,224051
68877,223991
68886,223952
68897,223853
68906,223725
68917,223658
68926,223547
68936,223486
68947,223446
68956,223344
68966,223318
68977,223309
68986,223191
68996,223134
69007,223090
69016,223002
69049,222856
69057,222855
69067,222807
69076,222763
69086,222734
69097,222777
69106,222692
69117,222693
69126,222651
69137,222662
69146,222614
69157,222663
69166,222621
69177,222643
69186,222597
69197,222597
69206,222540
69216,222519
69227,222506
69236,222457
69247,222441
69256,222395
69267,222361
69276,222281
69287,222221
69296,222167
69307,222119
69317,222119
69352,222093
69358,222115
69398,222018
69406,222121
69439,222121
69469,222106
69478,222113
69489,222126
69497,222117
69507,222089
69517,222101
69527,222120
69537,222129
69547,222101
69557,222092
69567,222065
69577,222067
69587,222043
69597,222063
69607,222040
69617,222037
69627,222060
69637,222060
69647,222087
69657,222092
69667,222070
69677,222075
69687,222040
69697,222037
69707,222026
69717,222049
69727,222095
69737,222082
69748,222084
69757,222098
69768,222087
69777,222094
69787,222042
69798,221978
69807,221946
69839,221920
69849,221847
69859,221859
69868,221856
69877,221869
69887,221867
69898,221867
69907,221863
69917,221851
69928,221866
69937,221844
69948,221866
69957,221802
69968,221801
69977,221785
70009,221759
70018,221742
70027,221703
70060,221625
70070,221635
70077,221591
70109,221566
70119,221537
70127,221519
70138,221520
70147,221504
70158,221521
70167,221477
70178,221502
70187,221471
70198,221474
70207,221391
70217,221383
70259,221330
70269,221349
70277,221323
70287,221299
70298,221332
70307,221308
70317,221290
70328,221344
70337,221321
70348,221341
70358,221331
70367,221311
70378,221327
70387,221311
70398,221311
70407,221281
70418,221307
70427,221297
70438,221294
70448,221314
70458,221316
70468,221313
70478,221303
70488,221304
70498,221306
70508,221318
70519,221301
70528,221299
70538,221302
70548,221309
70558,221302
70568,221305
70578,221288
70588,221292
70598,221301
70608,221295
70618,221290
70649,221278
70679,221262
70690,221239
70698,221252
70729,221244
70740,221238
70750,221267
70759,221303
70788,221156
70819,220916
70829,220900
70859,220895
70868,220886
70878,220862
70888,220854
70898,220860
70908,220861
70919,220857
70928,220865
70938,220853
70948,220869
70958,220883
70968,220852
70978,220851
70988,220809
70998,220813
71008,220787
71018,220779
71048,220789
71058,220792
71068,220765
71078,220776
71089,220748
71098,220714
71108,220702
71119,220744
71128,220701
71138,220715
71149,220717
71158,220689
71168,220691
71179,220706
71188,220673
71198,220684
71208,220696
71219,220698
71251,220704
71254,220857
71259,220703
71269,220723
71278,220683
71289,220735
71299,220734
71309,220725
71320,220762
71328,220741
71339,220782
71348,220726
71359,220703
71368,220648
71379,220625
71389,220588
71399,220531
71408,220515
71419,220546
71428,220487
71438,220468
71470,220520
71480,220480
71489,220510
71523,220463
71554,220443
71558,220435
71568,220430
71600,220458
71610,220427
71620,220456
71629,220457
71640,220432
71650,220446
71660,220436
71669,220428
71679,220496
71690,220589
71700,220613
71709,220631
71719,220600
71730,220623
71740,220647
71749,220645
71759,220664
71770,220670
71780,220663
71789,220676
71799,220653
71810,220652
71820,220679
71860,220676
71869,220678
71879,220658
71890,220650
71900,220648
71909,220653
71919,220648
71930,220645
71940,220622
71949,220649
71959,220632
71969,220619
71979,220632
71989,220656
71999,220651
72009,220612
72019,220626
72029,220637
72039,220628
72049,220599
72082,220571
72091,220556
72101,220570
72133,220520
72139,220532
72171,220453
72180,220477
72189,220487
72199,220488
72209,220496
72219,220487
72229,220487
72263,220518
72270,220492
72279,220489
72289,220481
72299,220485
72309,220493
72319,220475
72329,220498
72339,220470
72349,220468
72359,220474
72369,220518
72379,220534
72389,220551
72399,220562
72409,220540
72419,220484
72429,220424
72439,220328
72449,220285
72459,220234
72469,220217
72479,220232
72489,220221
72499,220191
72509,220194
72519,220214
72529,220206
72539,220217
72549,220205
72559,220216
72569,220197
72579,220209
72589,220201
72599,220210
72609,220175
72619,220156
72650,220151
72661,220212
72669,220227
72679,220217
72711,220079
72721,220146
72782,220111
72814,220063
72821,220047
72830,220060
72840,220056
72851,220067
72861,220061
72871,220043
72880,220069
72891,220061
72901,220079
72911,220077
72921,220078
72930,220072
72941,220067
72951,220080
72960,220081
72971,220084
72981,220081
72991,220096
73000,220077
73011,220086
73022,220061
73051,220013
73062,219980
73070,219959
73081,219967
73091,219941
73101,219941
73111,219936
73120,219940
73131,219922
73141,219925
73151,219940
73160,219947
73171,219925
73181,219936
73191,219943
73200,219979
73211,219983
73221,220028
73231,220036
73240,220062
73251,220072
73261,220075
73271,220073
73280,220065
73291,220083
73301,220101
73311,220093
73321,220090
73361,220090
73391,220032
73401,219952
73431,219649
73440,219688
73472,219741
73481,219641
73492,219640
73500,219700
73511,219685
73521,219671
73531,219683
73541,219708
73551,219717
73560,219693
73571,219718
73581,219721
73591,219722
73600,219664
73611,219721
73621,219725
73631,219773
73640,219776
73651,219820
73661,219825
73671,219834
73680,219790
73691,219796
73701,219758
73711,219739
73720,219704
73731,219724
73741,219718
73751,219722
73760,219687
73771,219720
73781,219731
73791,219722
73800,219714
73811,219732
73854,219906
73862,219973
73871,219991
73881,219996
73891,220011
73902,220023
73911,220014
73921,220045
73931,220051
73941,220043
73951,220058
73962,220065
73972,220049
73982,220040
74011,219996
74042,220035
74053,220015
74063,220025
74094,219720
74101,219985
74131,219967
74134,219714
74142,219946
74151,219943
74161,219937
74171,219928
74181,219895
74191,219891
74201,219902
74211,219912
74221,219925
74231,219920
74272,219957
74281,219948
74291,219989
74302,219980
74312,219941
74322,219903
74332,219818
74342,219735
74351,219699
74362,219664
74372,219642
74382,219662
74391,219655
74401,219664
74412,219652
74422,219650
74431,219642
74442,219632
74452,219608
74461,219616
74471,219607
74482,219631
74492,219637
74502,219645
74512,219638
74521,219638
74532,219649
74542,219660
74551,219653
74562,219692
74572,219695
74582,219695
74591,219689
74602,219689
74613,219665
74644,219662
74651,219664
74681,219681
74694,219667
74723,219664
74732,219712
74764,219782
74766,219642
74773,219827
74804,219607
74811,219795
74821,219791
74831,219787
74842,219831
74852,219824
74862,219850
74871,219815
74882,219856
74892,219869
74902,219854
74913,219871
74921,219884
74932,219878
74942,219875
74951,219879
74962,219874
74972,219904
74982,219880
74993,219898
75003,219905
75012,219900
75043,219883
75052,219896
75062,219858
75073,219896
75083,219903
75093,219883
75102,219903
75111,219911
75123,219894
75133,219921
75142,219898
75152,219895
75163,219900
75172,219908
75181,219902
75193,219902
75202,219884
75213,219914
75253,219970
75263,219951
75272,219901
75282,219844
75293,219757
75303,219719
75313,219667
75323,219653
75333,219645
75342,219669
75352,219654
75363,219664
75372,219680
75382,219685
75392,219681
75402,219693
75412,219662
75423,219704
75431,219684
75465,219700
75473,219649
75508,219643
75513,219682
75544,219720
75552,219715
75562,219691
75572,219685
75603,219665
75613,219637
75624,219607
75632,219595
75642,219567
75652,219549
75662,219562
75673,219578
75683,219561
75692,219537
75702,219500
75712,219512
75722,219513
75733,219546
75743,219542
75752,219482
75762,219466
75772,219462
75782,219464
75793,219508
75803,219499
75813,219478
75823,219459
75853,219391
75863,219380
75874,219373
75883,219417
75892,219365
75902,219355
75912,219350
75922,219342
75932,219340
75942,219330
75953,219371
75963,219368
75973,219368
75983,219358
75992,219306
76002,219319
76012,219319
76022,219315
76033,219337
76043,219351
76078,219321
76083,219309
76115,219281
76123,219277
76156,219269
76163,219343
76174,219334
76183,219365
76194,219375
76203,219360
76213,219377
76223,219355
76255,219133
76263,219094
76274,219092
76283,219062
76293,219051
76303,219049
76313,219045
76323,219030
76333,219027
76343,219040
76354,219029
76363,219051
76373,219034
76383,219051
76394,219040
76403,219041
76413,219025
76423,219002
76434,219002
76443,218980
76453,219000
76463,218989
76474,219015
76483,219028
76493,219048
76503,219052
76513,219065
76523,219046
76533,219048
76543,219046
76553,219020
76563,219076
76573,219077
76583,219079
76594,219067
76603,219063
76645,219218
76654,219305
76664,219355
76695,219394
76705,219397
76734,219448
76746,219451
76784,219415
76794,219412
76803,219365
76813,219353
76823,219348
76834,219374
76844,219380
76854,219374
76864,219362
76874,219389
76884,219377
76894,219375
76904,219368
76914,219372
76923,219344
76933,219328
76943,219330
76953,219360
76963,219329
76973,219320
76983,219316
76994,219355
77003,219295
77014,219299
77045,219327
77054,219339
77064,219392
77073,219336
77083,219392
77093,219387
77103,219409
77114,219454
77124,219480
77134,219445
77144,219367
77153,219279
77163,219256
77173,219225
77183,219236
77194,219234
77204,219246
77214,219268
77223,219286
77234,219269
77244,219292
77254,219339
77264,219334
77275,219352
77284,219363
77317,219353
77325,219365
77334,219354
77375,219354
77385,219376
77426,219401
77435,219391
77468,219369
77476,219426
77485,219399
77494,219406
77504,219385
77514,219396
77524,219396
77534,219424
77544,219440
77555,219439
77564,219400
77574,219310
77584,219232
77595,219191
77604,219156
77614,219140
77624,219112
77635,219048
77644,219004
77654,219004
77664,218958
77675,218937
77684,218919
77694,218923
77704,218961
77714,218967
77725,218963
77734,218967
77744,218986
77755,218998
77764,219026
77774,219048
77784,219068
77794,219074
77804,219064
77815,219079
77846,219076
77855,219073
77864,219084
77874,219078
77884,219063
77894,219041
77904,219035
77915,219061
77925,219053
77934,219037
77964,218980
77975,219013
78016,219037
78024,219042
78055,218915
78096,218732
78105,218703
78135,218677
78144,218704
78154,218688
78164,218706
78174,218738
78184,218775
78195,218832
78204,218822
78214,218829
78224,218857
78234,218844
78244,218848
78277,218842
78284,218846
78295,218845
78305,218875
78315,218882
78325,218890
78335,218908
78345,218903
78354,218884
78364,218896
78375,218882
78385,218899
78395,218874
78405,218865
78415,218882
78425,218876
78435,218866
78445,218837
78455,218824
78465,218823
78475,218845
78485,218837
78495,218834
78505,218825
78516,218835
78525,218824
78535,218827
78545,218833
78555,218823
78565,218828
78576,218822
78585,218839
78595,218835
78605,218858
78647,218764
78680,218689
78682,218903
78689,218589
78695,218545
78706,218550
78766,218457
78769,218383
78776,218427
78785,218407
78795,218363
78805,218353
78815,218330
78825,218303
78835,218258
78845,218257
78855,218256
78865,218260
78875,218251
78885,218237
78895,218274
78905,218294
78916,218288
78925,218281
78935,218299
78945,218315
78956,218320
78965,218301
78975,218314
78985,218337
78995,218308
79005,218329
79015,218346
79047,218381
79057,218397
79066,218425
79076,218406
79086,218408
79096,218395
79106,218419
79116,218429
79126,218363
79135,218322
79146,218348
79155,218447
79165,218553
79175,218681
79186,218804
79196,218946
79206,219034
79216,219204
79225,219215
79236,219292
79265,219478
79276,219523
79285,219565
79295,219600
79306,219676
79316,219669
79325,219713
79335,219717
79345,219760
79356,219815
79366,219806
79375,219775
79386,219757
79395,219763
79405,219732
79415,219725
79426,219747
79436,219750
79445,219726
79478,219697
79486,219652
79498,219650
79537,219494
79570,219405
79576,219427
79617,219383
79627,219351
79636,219384
79646,219389
79656,219415
79666,219409
79676,219435
79686,219443
79696,219427
79706,219394
79716,219308
79726,219234
79736,219168
79746,219118
79756,219074
79766,219040
79776,219040
79786,219017
79796,219008
79806,218962
79816,218954
79826,218941
79867,218968
79876,219000
79886,218991
79896,219009
79906,219031
79916,219036
79926,219080
79936,219094
79946,219124
79956,219143
79966,219166
79977,219200
79986,219232
79996,219242
80006,219257
80016,219258
80026,219289
80036,219297
80046,219309
80056,219305
80066,219286
80109,219293
80119,219287
80126,219238
80157,219217
80168,219233
80198,219191
80207,219217
80216,219179
80257,219106
80268,219099
80277,219070
80286,219016
80296,218976
80306,218944
80316,218928
80327,218937
80336,218869
80346,218877
80356,218848
80366,218827
80376,218810
80386,218815
80396,218825
80406,218844
80416,218829
80426,218849
80436,218849
80446,218863
80456,218843
80466,218835
80476,218870
80486,218833
80496,218789
80506,218763
80516,218747
80526,218762
80536,218740
80546,218761
80557,218787
80566,218778
80578,218774
80587,218812
80597,218835
80608,218835
80647,218912
80658,218914
80667,218931
80678,218867
80687,218806
80698,218777
80707,218740
80739,218617
80749,218644
80759,218646
80799,218598
80831,218592
80839,218545
80849,218541
80857,218529
80867,218531
80877,218539
80888,218529
80897,218528
80908,218534
80917,218553
80928,218558
80937,218570
80948,218578
80957,218538
80968,218563
80977,218572
80988,218551
80997,218567
81008,218544
81048,218550
81058,218579
81068,218548
81077,218570
81088,218597
81097,218589
81108,218601
81117,218617
81127,218621
81137,218632
81147,218638
81157,218640
81167,218667
81177,218645
81187,218659
81197,218674
81207,218724
81217,218685
81227,218660
81237,218594
81247,218605
81257,218590
81267,218540
81277,218443
81287,218375
81297,218357
81307,218290
81317,218201
81327,218156
81337,218115
81347,218075
81381,218101
81387,218075
81398,218101
81451,218073
81458,218116
81467,218158
81501,218645
81508,218322
81519,218335
81550,218329
81558,218310
81569,218301
81577,218254
81587,218278
81597,218304
81607,218302
81617,218282
81627,218311
81637,218329
81647,218338
81657,218356
81667,218379
81678,218403
81689,218398
81698,218398
81709,218397
81717,218397
81729,218426
81738,218447
81749,218470
81758,218482
81768,218499
81779,218533
81788,218557
81798,218538
81809,218591
81848,218617
81859,218647
81868,218627
81878,218659
81889,218642
81898,218641
81909,218642
81918,218646
81929,218640
81938,218679
81948,218688
81958,218702
81969,218720
81978,218784
81989,218838
81998,218856
82009,218914
82018,218904
82029,218920
82038,218901
82049,218928
82058,218917
82069,218977
82138,219077
82172,219156
82174,218600
82180,219125
82211,218659
82219,219301
82259,219291
82290,219309
82301,219304
82309,219348
82318,219330
82329,219359
82339,219304
82348,219240
82358,219172
82369,219147
82378,219095
82389,219083
82398,219088
82409,219082
82418,219056
82429,219105
82438,219101
82449,219140
82458,219147
82468,219137
82478,219114
82489,219164
82498,219175
82509,219208
82519,219262
82528,219242
82539,219312
82548,219296
82558,219279
82569,219296
82578,219274
82589,219288
82598,219207
82609,219254
82649,219326
82659,219366
82669,219347
82678,219339
82688,219338
82699,219360
82708,219359
82718,219363
82729,219363
82738,219282
82749,219257
82758,219175
82789,219275
82829,219167
82861,219312
82868,219198
82878,219238
82889,219275
82900,219278
82909,219232
82919,219210
82929,219203
82939,219177
82949,219132
82960,219089
82969,219027
82979,218952
82989,218909
83000,218910
83009,218970
83050,219440
83059,219615
83070,219812
83080,220021
83090,220220
83100,220405
83110,220633
83118,220853
83129,221161
83139,221467
83150,221653
83158,221850
83169,221894
83180,221968
83190,222013
83200,222048
83239,222219
83250,222253
