elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact
86201,lying,0,0,71.26,1901.0,230.5,1.24,2356.7,1
86601,lying,0,0,71.26,1915.9,258.5,1.33,2539.7,1
87002,lying,0,0,71.26,1928.8,231.2,1.32,2539.7,1
87402,lying,0,0,71.26,1897.7,209.7,1.34,2539.7,1
87802,lying,0,0,71.26,1875.9,165.7,1.35,2539.7,1
88203,lying,0,0,71.26,1908.0,137.9,1.33,2539.7,1
88603,lying,0,0,71.26,1886.1,125.4,1.35,2539.7,1
89003,lying,0,0,71.26,1876.6,9.6,1.01,1900.7,1
89404,lying,0,0,71.26,1874.6,12.0,1.01,1900.7,1
89804,lying,0,0,71.26,1875.2,13.4,1.02,1908.5,1
90204,lying,0,0,71.26,1870.9,19.6,1.02,1908.5,1
90605,lying,0,0,71.26,1868.7,20.9,1.02,1908.5,1
91005,lying,0,0,71.26,1866.1,22.6,1.02,1908.5,1
91405,lying,0,0,71.26,1864.2,22.8,1.02,1908.5,1
91806,lying,0,0,71.26,1864.1,26.0,1.03,1917.9,1
92206,lying,0,0,71.26,1869.8,63.8,1.17,2187.9,1
92606,lying,0,0,71.26,1875.4,69.6,1.17,2187.9,1
93007,lying,0,0,71.26,1874.1,72.4,1.17,2187.9,1
93407,lying,0,0,71.26,1879.8,79.2,1.16,2187.9,1
93807,lying,0,0,71.26,1879.4,79.3,1.16,2187.9,1
94208,lying,0,0,76.04,1880.3,80.0,1.16,2187.9,1
94608,lying,0,0,76.04,1872.1,56.2,1.12,2093.8,1
95008,lying,0,0,72.90,1868.8,46.8,1.12,2093.8,1
95409,lying,0,0,72.90,1868.6,42.0,1.12,2093.8,1
95809,lying,0,0,72.90,1865.4,23.5,1.07,1988.7,1
96209,lying,0,0,77.40,1865.0,24.3,1.07,1988.7,1
96600,lying,0,0,77.40,1863.9,16.6,1.02,1898.1,1
97000,lying,0,0,84.47,1863.3,17.1,1.02,1905.3,1
97428,lying,0,0,84.47,1862.9,17.3,1.02,1905.3,1
97801,lying,0,0,84.47,1863.8,16.9,1.02,1905.3,1
98201,lying,0,0,84.47,1862.3,16.9,1.02,1905.3,1
98601,lying,0,0,84.47,1861.9,18.6,1.03,1909.9,1
99002,lying,0,0,84.47,1861.3,20.2,1.03,1909.9,1
99402,lying,0,0,90.62,1860.7,19.6,1.03,1909.9,1
99802,lying,0,0,90.62,1860.4,19.1,1.03,1909.9,1
100203,lying,0,0,90.62,1860.3,19.6,1.03,1909.9,1
100603,lying,0,0,90.62,1860.6,19.5,1.03,1909.9,1
101003,lying,0,0,90.62,1862.4,16.3,1.02,1905.1,1
101404,lying,0,0,90.62,1860.5,14.7,1.02,1889.8,1
101804,lying,0,0,90.62,1862.7,13.0,1.01,1889.8,1
102204,lying,0,0,90.62,1864.1,13.4,1.01,1889.8,1
102605,lying,0,0,90.62,1864.7,12.9,1.01,1889.8,1
103005,lying,0,0,90.62,1865.2,14.7,1.01,1889.8,1
103405,lying,0,0,90.62,1874.6,53.5,1.14,2144.7,1
103805,lying,0,0,90.62,1866.2,67.4,1.15,2144.7,1
104206,lying,0,0,90.62,1862.9,144.6,1.30,2420.5,1
104606,lying,0,0,90.62,1868.6,154.6,1.30,2420.5,1
105006,lying,0,0,77.45,1867.1,155.2,1.30,2420.5,1
105407,lying,0,0,77.45,1865.1,155.6,1.30,2420.5,1
105807,lying,0,0,77.45,1863.9,150.0,1.30,2420.5,1
106207,lying,0,0,77.45,1865.8,154.7,1.30,2420.5,1
106608,lying,0,0,77.45,1866.9,87.8,1.18,2195.2,1
107008,lying,0,0,77.45,1877.7,139.8,1.27,2380.6,1
107408,lying,0,0,77.45,1888.0,155.8,1.26,2380.6,1
107809,lying,0,0,77.45,1901.4,220.3,1.42,2702.0,1
108209,lying,0,0,77.45,1885.2,228.7,1.43,2702.0,1
108609,lying,0,0,77.45,1900.8,236.3,1.42,2702.0,1
109000,lying,0,0,77.45,1893.9,241.6,1.43,2702.0,1
109400,lying,0,0,74.02,1869.7,221.5,1.45,2702.0,1
109800,lying,0,0,74.02,1854.8,220.8,1.46,2702.0,1
110201,lying,0,0,71.66,1845.1,154.2,1.26,2322.4,1
110601,lying,0,0,71.66,1849.4,142.8,1.26,2322.4,1
111001,lying,0,0,71.66,1839.0,111.9,1.19,2186.8,1
111402,lying,0,0,71.66,1842.7,103.1,1.19,2186.8,1
111802,lying,0,0,71.66,1848.2,77.4,1.18,2186.8,1
112202,lying,0,0,71.66,1851.0,32.6,1.07,1978.4,1
112603,lying,0,0,71.66,1846.9,20.5,1.02,1885.9,1
113003,lying,0,0,71.66,1847.5,12.3,1.02,1885.9,1
113403,lying,0,0,71.66,1849.1,12.3,1.02,1885.9,1
113804,lying,0,0,71.66,1850.6,11.0,1.02,1885.9,1
114204,lying,0,0,78.24,1853.1,31.0,1.11,2065.5,1
114604,lying,0,0,84.44,1871.8,66.4,1.14,2127.4,1
115005,lying,0,0,84.44,1874.8,85.1,1.13,2127.4,1
115405,lying,0,0,90.60,1893.1,98.1,1.12,2127.4,1
115806,lying,0,0,90.60,1925.9,115.0,1.12,2151.8,1
116206,lying,0,0,90.60,1967.7,127.4,1.13,2226.6,1
116606,lying,0,0,90.60,1995.2,118.9,1.12,2226.6,1
117007,lying,0,0,90.60,2024.1,123.6,1.11,2253.2,1
117407,lying,0,0,100.42,2065.6,100.5,1.11,2295.7,1
117807,lying,0,0,100.42,2084.3,82.0,1.10,2295.7,1
118207,lying,0,0,100.42,2120.8,120.1,1.17,2475.9,1
118608,lying,0,0,100.42,2129.6,120.2,1.16,2475.9,1
119008,lying,0,0,100.42,2171.9,127.4,1.14,2475.9,1
119408,lying,0,0,88.83,2196.3,128.9,1.13,2475.9,1
119809,lying,0,0,88.83,2207.3,125.6,1.12,2475.9,1
120209,lying,0,0,88.83,2253.8,137.3,1.18,2664.5,1
120609,lying,0,0,88.83,2203.1,171.9,1.21,2664.5,1
121000,lying,0,0,88.83,2179.5,275.8,1.26,2754.5,1
121400,lying,0,0,88.83,2146.4,279.5,1.28,2754.5,1
121800,lying,0,0,88.83,2111.6,285.7,1.30,2754.5,1
122201,lying,0,0,88.83,2058.0,300.5,1.34,2754.5,1
122601,lying,0,0,76.35,2073.1,358.1,1.55,3212.9,1
123001,lying,0,0,76.35,2081.7,352.9,1.54,3212.9,1
123402,lying,0,0,76.35,2085.6,311.0,1.54,3212.9,1
123802,lying,0,0,76.35,2060.9,309.6,1.56,3212.9,1
124202,lying,0,0,76.35,2039.2,304.9,1.58,3212.9,1
124603,lying,0,0,76.35,2104.9,618.2,2.88,6057.8,1
125003,lying,0,0,76.35,2026.6,572.6,2.99,6057.8,1
125403,lying,0,0,76.35,2030.7,575.6,2.98,6057.8,1
125804,lying,0,0,76.35,2016.6,563.9,3.00,6057.8,1
126204,lying,0,0,83.25,2009.3,567.3,3.01,6057.8,1
126604,lying,0,0,83.25,2057.5,676.7,2.94,6057.8,1
127004,lying,0,0,83.25,2001.0,395.5,2.42,4847.6,1
127405,lying,0,0,83.25,1994.4,395.2,2.43,4847.6,1
127805,lying,0,0,83.25,1976.1,391.6,2.45,4847.6,1
128205,lying,0,0,83.25,1969.9,392.9,2.46,4847.6,1
128606,lying,0,0,83.25,1969.5,388.6,2.46,4847.6,1
129006,lying,0,0,83.25,1913.5,66.5,1.10,2103.8,1
129406,lying,0,0,83.25,1909.2,65.0,1.10,2103.8,1
129807,lying,0,0,83.25,1907.3,66.0,1.10,2103.8,1
130207,lying,0,0,83.25,1899.9,62.4,1.10,2093.6,1
130607,lying,0,0,83.25,1905.0,92.6,1.20,2280.6,1
131008,lying,0,0,83.25,1913.1,94.2,1.19,2280.6,1
131408,lying,0,0,83.25,1924.2,94.8,1.19,2280.6,1
131808,lying,0,0,83.25,1946.4,104.0,1.17,2280.6,1
132209,lying,0,0,83.25,1935.3,110.3,1.18,2280.6,1
132609,lying,0,0,83.25,1945.7,106.3,1.17,2280.6,1
133009,lying,0,0,76.01,1952.7,101.7,1.23,2399.8,1
133400,lying,0,0,76.01,1952.7,99.8,1.23,2399.8,1
133800,lying,0,0,83.52,1940.6,103.1,1.24,2399.8,1
134200,lying,0,0,83.52,1921.7,95.4,1.25,2399.8,1
134601,lying,0,0,83.52,1931.6,88.6,1.24,2399.8,1
135001,lying,0,0,83.52,1924.2,82.1,1.25,2399.8,1
135401,lying,0,0,83.52,1914.0,40.6,1.09,2077.4,1
135801,lying,0,0,83.52,1906.4,52.8,1.12,2129.8,1
136202,lying,0,0,83.52,1908.2,53.6,1.12,2129.8,1
136602,lying,0,0,83.52,1910.2,47.0,1.11,2129.8,1
137002,lying,0,0,83.52,1906.1,49.7,1.12,2129.8,1
137403,lying,0,0,83.52,1907.7,48.7,1.12,2129.8,1
137803,lying,0,0,83.52,1903.9,48.3,1.12,2129.8,1
138204,lying,0,0,83.52,1905.6,34.1,1.04,1976.2,1
138604,lying,0,0,83.52,1912.4,32.1,1.03,1978.4,1
139004,lying,0,0,70.78,1911.6,39.5,1.03,1978.4,1
139405,lying,0,0,70.78,1915.5,37.2,1.03,1978.4,1
139805,lying,0,0,72.43,1916.8,37.3,1.03,1978.4,1
140205,lying,0,0,72.43,1918.0,38.6,1.04,1985.2,1
140606,lying,0,0,72.43,1920.0,38.3,1.03,1985.2,1
141006,lying,0,0,67.39,1918.4,38.9,1.03,1985.2,1
141406,lying,0,0,67.39,1916.3,33.4,1.04,1985.2,1
141807,lying,0,0,67.39,1917.3,30.5,1.04,1985.2,1
142207,lying,0,0,67.39,1923.8,59.8,1.14,2192.8,1
142607,lying,0,0,67.39,1922.6,59.8,1.14,2192.8,1
143008,lying,0,0,71.97,1933.0,100.6,1.22,2363.1,1
143408,lying,0,0,71.97,1930.9,102.2,1.22,2363.1,1
143808,lying,0,0,71.97,1931.7,101.3,1.22,2363.1,1
144209,lying,0,0,68.16,1930.2,101.5,1.22,2363.1,1
144609,lying,0,0,68.16,1929.6,92.2,1.22,2363.1,1
145009,lying,0,0,63.97,1941.3,105.4,1.22,2363.1,1
145400,lying,0,0,63.97,1935.9,74.4,1.13,2178.9,1
145800,lying,0,0,63.97,1964.3,92.9,1.11,2180.6,1
146200,lying,0,0,63.97,1982.9,96.2,1.10,2180.6,1
146601,lying,0,0,63.97,2031.5,143.5,1.26,2561.7,1
147001,lying,0,0,63.97,2064.9,284.1,1.73,3579.3,1
147401,lying,0,0,64.47,2064.7,286.7,1.73,3579.3,1
147802,lying,0,0,64.47,2078.3,305.9,1.72,3579.3,1
148202,lying,0,0,64.47,2059.7,308.2,1.74,3579.3,1
148603,lying,0,0,64.47,2054.0,317.6,1.74,3579.3,1
149003,lying,0,0,64.47,2015.5,312.1,1.78,3579.3,1
149403,lying,0,0,64.47,1999.1,211.2,1.43,2849.7,1
149804,lying,0,0,64.47,2007.9,206.1,1.42,2849.7,1
150204,lying,0,0,64.47,2000.8,172.3,1.33,2659.2,1
150604,lying,0,0,64.47,1996.5,177.7,1.33,2659.2,1
151005,lying,0,0,64.47,2004.3,212.4,1.45,2910.7,1
151405,lying,0,0,64.47,2020.3,211.0,1.44,2910.7,1
151805,sitting,1,0,60.13,2023.8,197.2,1.44,2910.7,1
152206,sitting,1,0,60.13,2021.2,196.1,1.44,2910.7,1
152606,sitting,1,0,60.13,2023.5,191.7,1.44,2910.7,1
153006,sitting,1,0,57.49,2031.4,186.0,1.43,2910.7,1
153407,sitting,1,0,57.49,2021.0,174.8,1.23,2494.8,1
153807,sitting,1,0,57.49,2011.9,172.9,1.24,2494.8,1
154207,sitting,1,0,57.49,1989.9,160.0,1.25,2494.8,1
154608,sitting,1,0,57.49,1989.3,168.6,1.25,2494.8,1
155008,sitting,1,0,57.49,1982.7,173.5,1.26,2494.8,1
155408,sitting,1,0,57.49,1976.6,174.8,1.26,2494.8,1
155809,sitting,1,0,57.49,1973.9,126.6,1.22,2402.6,1
156209,sitting,1,0,57.49,1958.3,103.6,1.16,2276.6,1
156609,sitting,1,0,57.49,1961.7,107.0,1.16,2276.6,1
157000,sitting,1,0,57.49,1946.8,81.9,1.10,2138.0,1
157400,sitting,1,0,66.45,1937.2,71.2,1.10,2138.0,1
157800,sitting,1,0,66.45,1929.6,61.1,1.11,2138.0,1
158201,sitting,1,0,66.45,1919.4,56.7,1.11,2138.0,1
158601,sitting,1,0,66.45,1917.1,50.6,1.12,2138.0,1
159001,sitting,1,0,66.45,1907.4,19.7,1.02,1948.8,1
159402,sitting,1,0,66.45,1913.9,49.9,1.18,2262.0,1
159802,sitting,1,0,66.45,1905.6,77.4,1.19,2262.0,1
160202,sitting,1,0,66.45,1926.3,179.2,1.52,2931.1,1
160603,sitting,1,0,66.45,1932.0,186.2,1.52,2931.1,1
161003,sitting,1,0,66.45,1937.4,186.9,1.51,2931.1,1
161403,sitting,1,0,66.45,1933.2,188.7,1.52,2931.1,1
161804,sitting,1,0,66.45,1921.4,184.6,1.53,2931.1,1
162204,sitting,1,0,66.45,1938.9,198.5,1.51,2931.1,1
162604,sitting,1,0,66.45,1902.9,162.0,1.19,2268.6,1
163005,sitting,1,0,66.45,1896.6,155.0,1.20,2268.6,1
163405,sitting,1,0,66.45,1883.1,153.0,1.20,2268.6,1
163805,sitting,1,0,66.45,1879.0,151.8,1.21,2268.6,1
164206,sitting,1,0,66.45,1875.6,151.9,1.21,2268.6,1
164606,sitting,1,0,66.45,1858.1,111.6,1.11,2061.9,1
165006,sitting,1,0,66.45,1863.3,32.0,1.09,2031.7,1
165407,sitting,1,0,66.45,1858.4,12.9,1.01,1883.7,1
165807,sitting,1,0,66.45,1857.4,12.6,1.01,1883.7,1
166207,sitting,1,0,66.45,1856.1,13.8,1.01,1877.0,1
166608,sitting,1,0,66.45,1854.4,14.6,1.01,1877.0,1
167008,sitting,0,0,66.45,1854.4,13.8,1.01,1877.0,1
167409,sitting,0,0,66.45,1855.2,13.8,1.01,1877.0,1
167809,sitting,0,0,66.45,1852.8,13.7,1.01,1876.8,1
168209,sitting,0,0,66.45,1853.4,13.8,1.01,1875.8,1
168600,sitting,0,0,66.45,1853.4,13.0,1.01,1877.1,1
169000,sitting,0,0,60.02,1858.0,22.6,1.08,2004.1,1
169400,sitting,0,0,60.02,1862.4,60.7,1.21,2250.0,1
169801,sitting,0,0,60.02,1864.6,98.1,1.21,2250.0,1
170201,sitting,0,0,64.21,1873.6,114.8,1.20,2250.0,1
170601,sitting,0,0,64.21,1871.6,120.0,1.20,2250.0,1
171002,sitting,0,0,73.77,1873.6,125.7,1.20,2250.0,1
171402,sitting,0,0,73.77,1878.4,152.5,1.26,2365.0,1
171803,sitting,0,0,73.77,1876.7,181.2,1.35,2534.8,1
172203,sitting,0,0,73.77,1885.3,189.4,1.34,2534.8,1
172603,sitting,0,0,73.77,1877.3,180.6,1.35,2534.8,1
173004,sitting,0,0,86.74,1881.9,184.8,1.35,2534.8,1
173404,sitting,0,0,86.74,1900.1,204.3,1.33,2534.8,1
173804,sitting,0,0,86.74,1900.8,193.6,1.33,2534.8,1
174205,sitting,0,0,86.74,1895.3,171.3,1.28,2425.3,1
174605,sitting,0,0,86.74,1891.0,150.2,1.27,2393.3,1
175005,sitting,0,0,86.74,1894.7,178.0,1.26,2393.3,1
175406,sitting,0,0,86.74,1893.1,170.0,1.26,2393.3,1
175806,sitting,0,0,86.74,1874.7,140.4,1.22,2283.4,1
176206,sitting,0,0,86.74,1865.6,129.0,1.22,2269.7,1
176607,sitting,0,0,86.74,1870.6,113.4,1.21,2269.7,1
177007,sitting,0,0,86.74,1858.2,135.3,1.22,2269.7,1
177407,sitting,0,0,86.74,1864.6,128.7,1.33,2487.3,1
177808,sitting,0,0,86.74,1866.5,131.8,1.33,2487.3,1
178208,sitting,0,0,86.74,1869.4,137.2,1.33,2487.3,1
178609,sitting,0,0,86.74,1876.0,199.9,1.42,2655.4,1
179009,sitting,0,0,86.74,1864.0,224.0,1.42,2655.4,1
179409,sitting,0,0,86.74,1871.0,208.8,1.42,2655.4,1
179800,sitting,0,0,86.74,1867.0,194.3,1.42,2655.4,1
180200,sitting,0,0,86.74,1861.5,204.7,1.43,2655.4,1
180600,sitting,0,0,86.74,1865.3,208.7,1.42,2655.4,1
181001,sitting,0,0,72.90,1861.6,162.5,1.24,2311.4,1
181401,sitting,0,0,72.90,1872.7,148.6,1.18,2201.6,1
181801,sitting,0,0,72.27,1880.0,148.1,1.17,2201.6,1
182202,sitting,0,0,72.27,1887.0,158.8,1.20,2256.1,1
182602,sitting,0,0,72.27,1887.9,154.3,1.20,2256.1,1
183002,sitting,0,0,72.27,1886.2,146.1,1.20,2256.1,1
183403,sitting,0,0,72.27,1880.0,202.1,1.41,2654.7,1
183803,sitting,0,0,72.27,1889.6,229.0,1.47,2779.6,1
184203,sitting,0,0,72.27,1889.4,229.3,1.47,2779.6,1
184604,sitting,0,0,72.27,1874.7,220.9,1.48,2779.6,1
185004,sitting,0,0,72.27,1877.8,212.6,1.48,2779.6,1
185404,sitting,0,0,72.27,1870.2,211.5,1.49,2779.6,1
185806,sitting,0,0,72.27,1874.0,144.3,1.48,2779.6,1
186206,sitting,0,0,72.27,1862.2,52.1,1.10,2057.5,1
186606,sitting,0,0,72.27,1853.8,36.6,1.08,2003.9,1
187010,sitting,0,0,72.27,1856.1,18.6,1.05,1941.4,1
187407,sitting,0,0,72.27,1855.4,14.6,1.02,1885.1,1
187808,sitting,0,0,72.27,1856.9,12.8,1.02,1885.1,1
188207,sitting,0,0,72.27,1856.4,12.2,1.01,1883.4,1
188608,sitting,0,0,72.27,1857.2,12.2,1.01,1884.1,1
189009,sitting,0,0,72.27,1856.0,11.1,1.02,1884.1,1
189408,sitting,0,0,72.27,1853.5,10.9,1.02,1884.1,1
189808,sitting,0,0,72.27,1853.6,10.4,1.02,1884.1,1
190209,sitting,0,0,73.36,1852.8,9.9,1.02,1884.1,1
190609,sitting,0,0,73.36,1854.2,10.6,1.02,1885.0,1
191009,sitting,0,0,73.36,1854.4,9.8,1.02,1885.0,1
191401,sitting,0,0,64.53,1856.4,9.9,1.02,1885.0,1
191801,sitting,0,0,64.53,1859.0,13.8,1.03,1909.4,1
192201,sitting,0,0,64.53,1859.0,14.4,1.03,1909.4,1
192602,sitting,0,0,74.01,1860.7,16.1,1.03,1909.4,1
193001,sitting,0,0,74.01,1858.2,17.0,1.03,1909.4,1
193401,sitting,0,0,74.01,1859.2,17.2,1.03,1909.4,1
193803,sitting,0,0,74.01,1859.0,18.0,1.03,1909.4,1
194203,sitting,0,0,74.01,1856.9,17.9,1.02,1892.0,1
194603,sitting,0,0,74.01,1857.0,17.4,1.02,1892.0,1
195004,sitting,0,0,76.15,1855.3,15.6,1.02,1884.7,1
195404,sitting,0,0,76.15,1857.3,18.7,1.04,1928.3,1
195803,sitting,0,0,76.15,1856.3,19.7,1.04,1928.3,1
196205,sitting,0,0,76.15,1855.0,19.9,1.04,1928.3,1
196605,sitting,0,0,76.15,1854.9,17.6,1.04,1928.3,1
197005,sitting,0,0,76.15,1855.1,17.8,1.04,1928.3,1
197406,sitting,0,0,76.15,1856.2,18.4,1.04,1928.3,1
197806,sitting,0,0,76.15,1856.2,14.7,1.02,1895.6,1
198207,sitting,0,0,76.15,1855.4,23.9,1.02,1900.2,1
198607,sitting,0,0,76.15,1856.4,25.6,1.03,1907.7,1
199006,sitting,0,0,76.15,1860.2,27.6,1.03,1916.2,1
199407,sitting,0,0,76.15,1858.7,29.2,1.03,1916.2,1
199808,sitting,0,0,76.15,1859.3,30.0,1.03,1916.2,1
200208,sitting,0,0,76.15,1860.6,30.0,1.03,1916.2,1
200609,sitting,0,0,76.15,1862.3,23.3,1.03,1916.2,1
201009,sitting,0,0,76.15,1861.1,21.0,1.03,1916.2,1
201409,sitting,0,0,79.03,1856.6,25.9,1.02,1898.9,1
201809,sitting,0,0,79.03,1858.8,24.9,1.02,1898.9,1
202210,sitting,0,0,79.03,1858.3,25.0,1.02,1897.0,1
202610,sitting,0,0,79.03,1857.2,25.2,1.02,1897.0,1
203000,sitting,0,0,79.03,1856.5,23.9,1.02,1897.0,1
203400,sitting,0,0,79.03,1858.4,24.5,1.02,1897.0,1
203800,sitting,0,0,79.03,1861.0,15.3,1.02,1897.0,1
204202,sitting,0,0,71.39,1861.3,17.4,1.04,1928.3,1
204601,sitting,0,0,71.39,1863.2,20.4,1.03,1928.3,1
205002,sitting,0,0,71.39,1863.2,25.2,1.04,1942.0,1
205402,sitting,0,0,71.39,1863.5,27.5,1.04,1942.0,1
205802,sitting,0,0,71.39,1863.2,27.0,1.04,1942.0,1
206204,sitting,0,0,71.39,1863.8,28.3,1.04,1942.0,1
206603,sitting,0,0,71.39,1861.4,27.1,1.04,1942.0,1
207004,sitting,0,0,71.39,1860.0,23.4,1.04,1942.0,1
207405,sitting,0,0,71.39,1860.0,17.7,1.04,1937.6,1
207804,sitting,0,0,71.39,1860.6,22.2,1.05,1955.1,1
208205,sitting,0,0,71.39,1858.7,25.1,1.05,1955.1,1
208606,sitting,0,0,71.39,1858.9,24.0,1.05,1955.1,1
209006,sitting,0,0,71.39,1861.2,23.7,1.05,1955.1,1
209406,sitting,0,0,71.39,1862.9,26.9,1.05,1956.8,1
209806,sitting,0,0,71.39,1861.9,28.8,1.05,1956.8,1
210207,sitting,0,0,71.39,1860.1,27.1,1.05,1956.8,1
210607,sitting,0,0,71.39,1861.4,26.2,1.05,1956.8,1
211007,sitting,0,0,71.39,1862.6,28.7,1.05,1956.8,1
211408,sitting,0,0,71.39,1858.9,33.4,1.05,1956.8,1
211809,sitting,0,0,71.39,1857.0,31.2,1.04,1934.6,1
212209,sitting,0,0,71.39,1858.0,29.6,1.04,1934.6,1
212609,sitting,0,0,71.39,1857.9,27.3,1.03,1918.9,1
213010,sitting,0,0,66.81,1859.4,27.9,1.04,1941.9,1
213409,sitting,0,0,66.81,1856.7,25.9,1.05,1941.9,1
213810,sitting,0,0,73.33,1861.3,22.0,1.04,1941.9,1
214201,sitting,0,0,82.09,1865.2,29.6,1.08,2014.0,1
214601,sitting,0,0,82.09,1865.2,72.5,1.14,2127.1,1
215000,sitting,0,0,82.09,1864.8,99.3,1.24,2308.8,1
215402,sitting,0,0,82.09,1870.8,112.5,1.23,2308.8,1
215801,sitting,0,0,77.79,1871.4,121.3,1.23,2308.8,1
216201,sitting,0,0,77.79,1870.6,131.5,1.23,2308.8,1
216602,sitting,0,0,77.79,1865.8,130.5,1.24,2308.8,1
217002,sitting,0,0,77.79,1864.8,112.5,1.24,2308.8,1
217403,sitting,0,0,77.79,1864.6,89.5,1.15,2135.5,1
217804,sitting,0,0,77.79,1857.0,70.8,1.15,2128.6,1
218204,sitting,0,0,77.79,1855.5,54.0,1.15,2128.6,1
218605,sitting,0,0,77.79,1854.9,15.2,1.03,1914.8,1
219004,sitting,0,0,77.79,1853.9,11.9,1.02,1885.2,1
219405,sitting,0,0,77.79,1853.8,11.8,1.02,1885.2,1
219806,sitting,0,0,77.79,1854.4,10.7,1.02,1885.2,1
220206,sitting,0,0,77.79,1853.8,10.8,1.02,1885.2,1
220606,sitting,0,0,77.79,1854.5,9.7,1.02,1885.2,1
221007,sitting,0,0,77.79,1853.2,9.3,1.01,1875.4,1
221407,sitting,0,0,77.79,1853.2,9.4,1.01,1875.4,1
221807,sitting,0,0,72.51,1853.3,9.7,1.01,1875.4,1
222208,sitting,0,0,72.51,1853.2,10.2,1.01,1875.4,1
222607,sitting,0,0,72.51,1853.3,9.6,1.01,1875.4,1
223007,sitting,0,0,75.08,1852.7,10.0,1.01,1874.9,1
223409,sitting,0,0,75.08,1852.8,9.8,1.01,1874.9,1
223809,sitting,0,0,82.09,1854.1,23.3,1.07,1991.1,1
224210,sitting,0,0,82.09,1857.0,46.0,1.13,2100.7,1
224610,sitting,0,0,82.09,1855.3,47.5,1.13,2100.7,1
225009,sitting,0,0,82.09,1855.0,47.5,1.13,2100.7,1
