elapsed_ms,ir
56085,156446
56126,154254
56136,153959
56144,153964
56154,154160
56164,154359
56175,154483
56184,154350
56194,154265
56204,154139
56214,153976
56225,153870
56234,153698
56244,153542
56254,153452
56265,153449
56274,153469
56284,153425
56295,153444
56304,153464
56315,153571
56324,153601
56334,153557
56345,153606
56385,153029
56394,152903
56404,152735
56414,152511
56425,152459
56434,152322
56444,152251
56455,152216
56464,151999
56475,151826
56484,151489
56494,150994
56505,150525
56514,149941
56525,149537
56534,149134
56544,148944
56554,148905
56564,148905
56575,148965
56584,148859
56595,148786
56604,148605
56614,148469
56625,148403
56634,148220
56669,147024
56675,146344
56685,145793
56727,143918
56735,143449
56776,140227
56785,139049
56827,137227
56834,136901
56844,136562
56854,135878
56865,134884
56874,133515
56885,131983
56894,130405
56904,129101
56914,127964
56924,127035
56935,126237
56944,125690
56955,125271
56964,124832
56974,124454
56985,123997
56994,123544
57004,123059
57015,122649
57024,122156
57035,121670
57044,121255
57054,120898
57065,120495
57075,120117
57084,119820
57095,119538
57104,119328
57115,119124
57124,119123
57134,119304
57145,119505
57185,119534
57195,119096
57205,118569
57214,117966
57224,117622
57234,117254
57245,117023
57254,116971
57265,117058
57275,117122
57284,117043
57317,116264
57325,115973
57335,115794
57367,115841
57375,115984
57385,116101
57416,116560
57426,116685
57435,116913
57446,117161
57455,117505
57465,117892
57476,118362
57485,118824
57495,119258
57505,119622
57515,119916
57525,120204
57536,120452
57545,120736
57585,122198
57595,122680
57606,123207
57615,123694
57625,124095
57636,124378
57645,124536
57655,124609
57665,124613
57675,124582
57685,124546
57696,124500
57705,124501
57715,124516
57725,124536
57736,124546
57745,124546
57755,124541
57765,124602
57776,124727
57785,124912
57795,125182
57805,125407
57816,125410
57825,125309
57835,125211
57845,125194
57856,125209
57865,125237
57875,125357
57885,125502
57895,125605
57905,125636
57916,125587
57925,125526
57958,125561
57960,125650
57966,125706
57978,125920
58033,124546
58038,124500
58071,126423
58086,125864
58097,125588
58135,125589
58167,125811
58176,125683
58215,125346
58226,125382
58235,125430
58245,125560
58256,125707
58265,125830
58275,125945
58285,126002
58296,126064
58305,126093
58315,126133
58325,126182
58336,126240
58345,126239
58386,126194
58395,126108
58405,126029
58415,125929
58425,125857
58435,125883
58445,125863
58456,125801
58465,125758
58475,125755
58485,125799
58496,125776
58505,125783
58516,125646
58525,125517
58536,125325
58545,125208
58556,125064
58565,125020
58576,124963
58585,124984
58596,124944
58605,125004
58616,124931
58625,124834
58636,124617
58645,124497
58656,124401
58665,124450
58676,124510
58685,124662
58696,124763
58705,124882
58740,124898
58742,126029
58747,124850
58809,124808
58815,125758
58817,124420
58851,124398
58855,124361
58859,124414
58866,124434
58876,124529
58886,124577
58895,124631
58905,124605
58915,124482
58926,124394
58936,124286
58945,124314
58955,124349
58966,124423
58976,124468
58986,124473
58996,124374
59006,124320
59015,124174
59026,124009
59035,123923
59046,123837
59056,123783
59066,123672
59075,123607
59126,123067
59136,122873
59146,122738
59156,122546
59166,122391
59177,122206
59185,121995
59195,121798
59206,121579
59217,121385
59226,121150
59235,120980
59247,120923
59255,120886
59265,120943
59275,121071
59286,121242
59296,121334
59305,121458
59316,121643
59326,121776
59336,121898
59346,121946
59355,122141
59397,122681
59405,122756
59416,122838
59425,122838
59436,122921
59445,122944
59456,122991
59465,122999
59476,123045
59485,123002
59496,122995
59505,122896
59516,122776
59525,122575
59536,122460
59545,122311
59587,122162
59595,122177
59606,122127
59615,122041
59625,122003
59636,122068
59645,122159
59656,122332
59665,122468
59676,122638
59685,122726
59696,122874
59705,122968
59715,123097
59725,123206
59735,123374
59745,123542
59755,123714
59765,123800
59775,123602
59785,123284
59795,122841
59805,122577
59815,122452
59825,122370
59835,122349
59845,122373
59855,122415
59865,122399
59899,122244
59937,122204
59947,122349
59986,121770
60027,121678
60036,121679
60045,121548
60055,121443
60065,121319
60075,121240
60085,121207
60095,121232
60105,121291
60115,121391
60125,121431
60135,121388
60145,121216
60155,121005
60165,120734
60175,120524
60185,120379
60195,120275
60205,120203
60215,120148
60225,120001
60235,119885
60245,119738
60255,119578
60265,119375
60275,119186
60285,119276
60295,119354
60305,119467
60315,119473
60325,119561
60335,119595
60345,119541
60387,118372
60396,118314
60405,118311
60415,118375
60426,118394
60435,118352
60445,118273
60455,118188
60467,118140
60476,118158
60487,118223
60496,118301
60507,118351
60516,118400
60527,118416
60567,118067
60607,118057
60617,118049
60658,117711
60667,117644
60676,117524
60687,117453
60696,117337
60707,117315
60716,117266
60727,117256
60736,117222
60747,117238
60787,117199
60796,117221
60807,117153
60816,117152
60827,117149
60836,117137
60847,117124
60856,117139
60867,117145
60876,117125
60887,117121
60896,117189
60907,117218
60916,117299
60927,117324
60936,117302
60947,117257
60956,117221
60966,117222
60976,117280
60986,117403
60996,117510
61006,117594
61016,117668
61026,117691
61036,117637
61046,117605
61056,117580
61066,117626
61076,117648
61086,117673
61096,117720
61106,117736
61116,117710
61126,117686
61136,117654
61146,117639
61212,117830
61216,117904
61221,117885
61229,117902
61261,117868
61270,118083
61279,118115
61287,118184
61318,118058
61327,117952
61337,117794
61346,117651
61356,117607
61366,117635
61376,117716
61386,117810
61396,117771
61406,117693
61416,117631
61426,117551
61436,117436
61446,117361
61456,117314
61466,117359
61476,117381
61486,117358
61496,117350
61506,117400
61516,117397
61526,117468
61536,117530
61546,117651
61587,117791
61596,117916
61606,117956
61616,117838
61626,117662
61636,117538
61646,117508
61656,117399
61666,117333
61676,117279
61686,117287
61696,117358
61706,117399
61716,117424
61726,117443
61736,117455
61746,117487
61756,117529
61766,117528
61776,117522
61786,117516
61796,117562
61806,117587
61816,117561
61826,117543
61836,117543
61869,117470
61877,117431
61918,116962
61927,116974
61959,117538
61999,117459
62008,117445
62098,117189
62108,117198
62117,117316
62126,117368
62136,117458
62146,117465
62156,117512
62166,117491
62176,117490
62186,117350
62196,117181
62206,116962
62216,116881
62226,116911
62236,117046
62246,117155
62257,117298
62266,117337
62276,117378
62286,117303
62296,117217
62306,117156
62316,117171
62326,117131
62336,117159
62346,117172
62401,117384
62408,117479
62416,117598
62426,117602
62436,117572
62446,117438
62456,117362
62466,117235
62476,117245
62486,117231
62496,117295
62506,117353
62516,117381
62526,117331
62536,117298
62546,117251
62556,117251
62566,117183
62576,117129
62586,117063
62596,117005
62648,116844
62656,116922
62708,116458
62759,116271
62766,116159
62818,115811
62827,115806
62836,115765
62846,115751
62856,115697
62866,115674
62876,115665
62886,115620
62896,115605
62906,115613
62916,115651
62926,115577
62936,115521
62946,115450
62956,115413
62966,115338
62976,115328
62986,115323
62996,115350
63006,115297
63016,115226
63026,115134
63036,115063
63046,114980
63056,114939
63066,114930
63076,114882
63086,114812
63096,114739
63106,114633
63116,114583
63126,114484
63136,114424
63146,114417
63201,114320
63207,114234
63216,114167
63226,114152
63236,114152
63246,114189
63256,114235
63307,114202
63318,114143
63372,114265
63419,114311
63429,114633
63436,114610
63447,114704
63456,114692
63467,114789
63477,114769
63486,114703
63496,114613
63507,114668
63516,114654
63526,114657
63536,114758
63547,114839
63557,114918
63567,114982
63577,114981
63587,115014
63597,115029
63607,115040
63617,115028
63627,115033
63637,115023
63646,115032
63658,115100
63668,115105
63717,114948
63726,114912
63736,114855
63746,114845
63757,114827
63767,114884
63777,114864
63787,114886
63796,114879
63806,114810
63818,114712
63826,114629
63837,114560
63846,114491
63857,114536
63868,114576
63877,114582
63888,114569
63896,114557
63907,114535
63916,114579
63926,114622
63937,114684
63947,114775
63957,114730
64009,114922
64018,114946
64070,114801
64078,114766
64087,114647
64097,114586
64107,114545
64117,114535
64127,114471
64137,114427
64147,114385
64157,114324
64167,114258
64177,114177
64187,114105
64197,114038
64207,113978
64217,113948
64227,113882
64237,113863
64247,113823
64257,113787
64267,113741
64277,113689
64287,113668
64297,113634
64307,113614
64317,113585
64327,113613
64337,113630
64347,113673
64398,113591
64407,113572
64417,113596
64427,113584
64437,113584
64447,113541
64457,113553
64509,114105
64518,113639
64527,113570
64579,113769
64588,113868
64638,113721
64647,113745
64657,113802
64667,113853
64678,113946
64688,114022
64698,114074
64708,114094
64717,114118
64727,114120
64737,114150
64747,114197
64798,114503
64809,114486
64818,114538
64827,114602
64837,114690
64847,114754
64857,114783
64867,114805
64878,114777
64888,114743
64898,114674
64908,114658
64917,114679
64927,114687
64937,114689
64947,114664
64958,114618
64968,114607
64978,114591
64988,114573
64997,114571
65007,114562
65017,114569
65027,114613
65038,114644
65048,114725
65058,114822
65068,114881
65077,114870
65087,114661
65097,114389
65107,114225
65118,114185
65128,114187
65138,114226
65148,114232
65201,114777
65207,114527
65260,114261
65269,114250
65277,114180
65330,113871
65338,113727
65383,113623
65397,113557
65408,113381
65417,113353
65427,113212
65437,113098
65447,113006
65457,112990
65467,113005
65478,113029
65488,113059
65498,113095
65508,113107
65517,113106
65527,113164
65537,113270
65547,113392
65598,113133
65607,113113
65617,113045
65627,112998
65637,112947
65647,112929
65657,112949
65667,113006
65678,113076
65688,113162
65698,113210
65708,113181
65717,113025
65727,112857
65737,112659
65747,112453
65758,112371
65768,112302
65778,112186
65788,112040
65797,111758
65808,111438
65818,111075
65828,110742
65837,110454
65848,110343
65858,110373
65868,110515
65877,110592
65888,110645
65898,110403
65944,110110
65958,108579
65969,108173
66014,107762
66068,116005
66078,114648
66123,108419
66129,107636
66177,107365
66180,112040
66224,106051
66238,122192
66287,125727
66291,110515
66297,127758
66307,127656
66318,128329
66328,129867
66338,132398
66348,135929
66402,158963
66408,161852
66417,163481
66427,164478
66438,165502
66448,166600
66458,167743
66468,168707
66477,169454
66488,170120
66498,170573
66508,170796
66517,170935
66528,171033
66538,171176
66548,171442
66557,171805
66568,172299
66578,172848
66588,173261
66597,173609
66608,174125
66618,175099
66628,175876
66637,176564
66648,177556
66658,178827
66668,180630
66677,182803
66688,184131
66698,184632
66708,184746
66717,184486
66728,184066
66738,183627
66748,183203
66810,179259
66859,178798
66868,178902
66918,179171
66968,179917
66977,180165
66987,180537
66997,180902
67007,181336
67017,181900
67027,182673
67037,183536
67047,184536
67057,185527
67067,186516
67079,187388
67089,188191
67099,188899
67109,189619
67118,190337
67129,191067
67139,191842
67149,192584
67202,197104
67209,198026
67218,198861
67229,199594
67239,200193
67249,200768
67259,201320
67269,201804
67278,202244
67288,202691
67299,203073
67309,203408
67318,203685
67329,203815
67339,203834
67349,203694
67359,203393
67369,202978
67379,202558
67389,202196
67398,201914
67409,201792
67419,201953
67429,202292
67438,202614
67449,202816
67459,202966
67519,203561
67569,203636
67621,204442
67628,204614
67679,205831
67690,206187
67698,206592
67708,207120
67719,207647
67728,208036
67739,208342
67749,208588
67758,208809
67769,208971
67779,209153
67789,209360
67798,209687
67809,209965
67819,210250
67829,210496
67838,210659
67849,210872
67859,211056
67869,211150
67878,211205
67889,211244
67899,211260
67909,211330
67918,211351
67929,211448
67939,211530
67949,211633
68000,211745
68008,211783
68018,211730
68029,211713
68038,211579
68049,211485
68059,211374
68069,211291
68078,211259
68088,211230
68098,211256
68108,211336
68119,211420
68171,210872
68223,211008
68229,211056
68238,210916
68249,210813
68258,210842
68269,210942
68279,211057
68289,211148
68298,211256
68308,211351
68318,211441
68328,211585
68338,211731
68348,211929
68360,212186
68370,212426
68379,212613
68388,212872
68398,213075
68409,213270
68418,213406
68429,213459
68438,213517
68449,213507
68458,213489
68500,212721
68509,212328
68518,211742
68528,211028
68539,210221
68548,209393
68559,208451
68569,207438
68579,206166
68588,204781
68599,203303
68609,201844
68618,200570
68628,199192
68638,197979
68648,197035
68658,196219
68669,195359
68679,194621
68689,194176
68699,193697
68708,193299
68718,193038
68728,192777
68739,192533
68799,192090
68848,192226
68858,193729
68870,194056
68920,192458
68930,191995
68938,191645
68948,191509
68958,191458
68968,191590
68978,191697
68988,191798
68998,191848
69008,191893
69018,191942
69028,191931
69038,191995
69048,192081
69058,192224
69068,192421
69078,192660
69088,192920
69098,193141
69108,193335
69118,193568
69128,193789
69138,193971
69148,194146
69198,195610
69208,195907
69218,196216
69228,196556
69238,196955
69248,197239
69258,197513
69268,197638
69278,197801
69288,197923
69298,197946
69308,197848
69318,197887
69329,197977
69338,197990
69349,198092
69358,198123
69369,198203
69421,193141
69429,198091
69480,197973
69488,197908
69499,197861
69550,197894
69561,197929
69569,198089
69621,199793
69629,199714
69639,199770
69648,199815
69659,200107
69668,200364
69678,200667
69689,201065
69698,201349
69709,201704
69718,201949
69729,202376
69738,202682
69749,202997
69758,203107
69769,203320
69778,203445
69789,203629
69798,203633
69809,203703
69818,203651
69829,203634
69838,203568
69849,203599
69858,203574
69869,203616
69878,203463
69889,203352
69898,203087
69909,202929
69918,202802
69929,202769
69938,202751
69949,202741
70000,202540
70009,202607
70019,202690
70028,202627
70039,202536
70048,202523
70059,202563
70109,203321
70120,203303
70172,202653
70178,202404
70264,202200
70274,201396
70281,201248
70329,200442
70339,200181
70349,199923
70400,199373
70409,199399
70419,199425
70429,199418
70439,199392
70449,199354
70459,199341
70469,199357
70479,199379
70489,199461
70500,199601
70509,199572
70519,199591
70530,199735
70539,199939
70549,200269
70559,200661
70569,201126
70580,201486
70589,201912
70599,202377
70610,202939
70619,203629
70629,204403
70639,205093
70650,205590
70659,206068
70669,206557
70679,207058
70690,207470
70699,207916
70710,208442
70719,208854
70730,209100
70739,209235
70749,209319
70802,209989
70810,210190
70819,210311
70829,210364
70881,210470
70888,210584
70945,210772
70992,210999
70999,211025
71009,211071
71020,211070
71029,211074
71039,211142
71050,211198
71059,211294
71069,211400
71079,211521
71090,211651
71099,211742
71109,211815
71119,211891
71130,211949
71139,211961
71149,211967
71201,212100
71211,212155
71220,212172
71229,212208
71240,212180
71249,212175
71260,212268
71269,212292
71279,212276
71290,212210
71299,212065
71309,212001
71319,211975
71330,211956
71339,212028
71349,212078
71359,212132
71370,212172
71379,212287
71389,212338
71399,212365
71410,212334
71419,212385
71429,212439
71439,212397
71450,212308
71459,212269
71469,212206
71479,212097
71490,212014
71540,211385
71550,211250
71561,211127
71652,209257
71661,209080
71705,208919
71719,208649
71730,208646
71739,208620
71750,208600
71759,208581
71770,208600
71779,208578
71790,208612
71800,208646
71809,208657
71819,208624
71829,208607
71839,208556
71849,208476
71859,208431
71869,208418
71879,208474
71889,208498
71900,208574
71909,208615
71919,208671
71929,208682
71940,208728
71949,208676
72002,208959
72010,208947
72019,208982
72029,209036
72039,209143
72049,209310
72060,209535
72069,209785
72079,210055
72089,210354
72100,210778
72109,211233
72119,211779
72129,212160
72140,212586
72149,212981
72159,213147
72169,213306
72179,213326
72189,213278
72199,213224
72209,213140
72220,213122
72271,214162
72281,214474
72330,215575
72340,215819
72393,216517
72401,216500
72451,216027
72461,215719
72469,215372
72480,215111
72489,214776
72499,214519
72509,214303
72519,214100
72529,213812
72540,213575
72549,213265
72559,212945
72569,212547
72579,212184
72589,211926
72599,211707
72609,211489
72620,211320
72629,211043
72639,210786
72649,210562
72660,210371
72669,210060
72679,209799
72689,209586
72700,209380
72709,209065
72719,208894
72729,208805
72740,208711
72749,208547
72800,208102
72812,207955
72819,207781
72829,207711
72839,207721
72850,207879
72859,207976
72870,208203
72879,208288
72889,208349
72951,208586
72961,208733
72970,208911
72979,209003
72990,209140
72999,209220
73010,209322
73019,209372
73029,209458
73040,209610
73049,209561
73060,209698
73069,209848
73080,210083
73089,210210
73099,210330
73109,210481
73119,210561
73130,210724
73140,210856
73149,210929
73160,210993
73169,211105
73180,211290
73190,211445
73200,211664
73250,212726
73260,212794
73270,212889
73279,212916
73290,212990
73299,212984
73309,212996
73320,212962
73329,213010
73341,213048
73350,213152
73360,213253
73369,213347
73379,213488
73390,213573
73400,213502
73410,213463
73419,213402
73429,213373
73440,213413
73452,213507
73459,213571
73470,213613
73521,213780
73572,213984
73581,213988
73591,213993
73639,213944
73652,214207
73704,214487
73710,214679
73719,214767
73731,214824
73740,214864
73750,214845
73760,214862
73770,214870
73781,214864
73790,214839
73801,214816
73810,214841
73820,214843
73831,214851
73840,214810
73851,214702
73860,214567
73870,214365
73880,214175
73890,213965
73901,213708
73910,213405
73921,213192
73930,212964
73940,212800
73951,212628
74002,210882
74012,210505
74020,210228
74031,209910
74040,209568
74050,209182
74060,208700
74071,208285
74080,207911
74090,207553
74101,207218
74110,206859
74120,206643
74131,206652
74140,206822
74150,207087
74160,207272
74170,207288
74180,207028
74191,206644
74200,206243
74210,205935
74221,205703
74273,204672
74283,204488
74330,204739
74384,204335
74390,204094
74402,203523
74486,206652
74491,203099
74501,203069
74511,203092
74555,203847
74561,204172
74610,205964
74620,206685
74630,207578
74640,208348
74650,208831
74660,209221
74671,209348
74680,209454
74690,209627
74701,209725
74710,209921
74720,210240
74731,210474
74740,210725
74750,210898
74803,210898
74812,210890
74820,210932
74830,211069
74840,211359
74851,211610
74860,211704
74870,211648
74880,211536
74890,211304
74900,210978
74911,210581
74920,210136
74930,209673
74940,209168
74950,208559
74960,207995
74970,207330
74980,206612
74991,205878
75000,205292
75010,204870
75021,204586
75030,204565
75040,204587
75051,204679
75060,204716
75070,204719
75080,204766
75090,204808
75100,204740
75150,204556
75155,210898
75160,203041
75244,202068
75248,211648
75253,201892
75260,201713
75310,201827
75320,201771
75331,201751
75340,201554
75350,201319
75361,201135
75370,200914
75380,200652
75391,200469
75400,200282
75410,200107
75421,200044
75430,199932
75440,199876
75450,199879
75460,199803
75471,199761
75480,199658
75490,199567
75501,199604
75510,199543
75520,199465
75531,199491
75540,199418
75550,199361
75601,199283
75612,199305
75622,199234
75631,199316
75640,199267
75651,199326
75660,199274
75670,199236
75681,199286
75690,199244
75700,199256
75711,199348
75720,199322
75730,199293
75741,199362
75750,199338
75760,199354
75771,199413
75780,199392
75790,199357
75801,199405
75810,199372
75862,199316
75912,199286
75964,199411
75970,199317
76022,199231
76031,199282
76041,199275
76051,199343
76060,199273
76070,199251
76081,199298
76090,199239
76100,199257
76111,199268
76120,199255
76130,199217
76141,199287
76150,199253
76160,199257
76171,199311
76180,199268
76190,199255
76201,199319
76210,199235
76220,199228
76231,199275
76240,199216
76250,199212
76261,199270
76270,199250
76280,199240
76291,199300
76300,199250
76310,199252
76321,199293
76330,199239
76340,199299
76351,199344
76403,199341
76413,199315
76421,199327
76430,199297
76441,199310
76450,199314
76461,199377
76517,199364
76521,199350
76572,199485
76617,199500
76632,199534
76640,199519
76651,199534
76661,199541
76671,199525
76682,199547
76691,199559
76701,199616
76712,199632
76721,199652
76731,199651
76742,199654
76793,199652
76802,199614
76811,199483
76821,199631
76831,199660
76841,199657
76851,199663
76861,199657
76872,199668
76881,199672
76891,199632
76902,199624
76911,199637
76922,199606
76931,199585
76941,199604
76952,199575
76961,199552
76971,199549
76982,199516
76991,199466
77001,199451
77012,199408
77021,199364
77031,199350
77042,199315
77051,199280
77061,199271
77072,199241
77081,199223
77091,199213
77102,199208
77111,199168
77121,199119
77132,199102
77182,198971
77192,199107
77243,199114
77294,199047
77301,199102
77313,199111
77365,199025
77371,199079
77381,199071
77391,199063
77402,199053
77411,199069
77421,199078
77432,199063
77441,199088
77451,199101
77462,199095
77471,199106
77481,199130
77492,199130
77501,199121
77511,199104
77522,199125
77531,199115
77542,199123
77595,199091
77603,198983
77612,199162
77621,199141
77632,199144
77642,199123
77652,199114
77660,199131
77671,199111
77680,199074
77691,199116
77701,199115
77711,199074
77721,199063
77731,199014
77741,198996
77752,198965
77762,198946
77772,198950
77781,198882
77790,198895
77802,198878
77811,198882
77821,198887
77832,198875
77841,198886
77892,198904
77897,199123
77901,198890
77912,198854
77922,198859
77932,198872
77941,198879
77952,198870
77961,198891
77972,198824
77981,198848
77991,198842
78002,198871
78011,198818
78022,198778
78031,198847
78041,198851
78051,198838
78061,198843
78072,198825
78082,198820
78092,198827
78102,198779
78111,198824
78121,198832
78131,198807
78141,198862
78193,198901
78203,198881
78251,198855
78263,198887
78273,198947
78324,198934
78332,198937
78341,198981
78394,198957
78402,198953
78454,198987
78462,198901
78473,198869
78481,198885
78492,198905
78501,198878
78512,198898
78521,198869
78532,198865
78541,198827
78552,198819
78561,198785
78572,198790
78581,198775
78592,198799
78601,198800
78612,198829
78621,198812
78632,198834
78641,198838
78652,198835
78661,198824
78672,198814
78681,198778
78692,198809
78701,198772
78711,198771
78721,198764
78731,198780
78741,198783
78793,198770
78804,198802
78813,198786
78821,198772
78831,198739
78841,198765
78851,198772
78861,198785
78871,198776
78881,198780
78891,198768
78901,198757
78911,198763
78921,198772
78931,198752
78941,198754
78951,198772
78961,198767
79019,198723
79024,198719
79032,198705
79086,198671
79092,198743
79183,198659
79191,198606
79204,198657
79213,198609
79291,198754
79296,198397
79303,198381
79312,198359
79322,198339
79332,198327
79341,198273
79351,198257
79361,198256
79371,198251
79381,198251
79391,198228
79401,198234
79411,198198
79421,198239
79431,198197
79441,198213
79451,198201
79461,198200
79471,198158
79481,198171
79491,198157
79501,198147
79511,198141
79521,198135
79531,198140
79541,198125
79596,198043
79602,198106
79611,198068
79622,198077
79631,198056
79641,198034
79651,198025
79661,198007
79671,197979
79681,197965
79692,197961
79701,197931
79711,197889
79721,197879
79731,197857
79741,197836
79751,197786
79761,197741
79771,197643
79781,197602
79791,197540
79801,197539
79811,197503
79862,197521
79873,197441
79917,197425
79974,197406
80024,197318
80032,197311
80043,197103
80053,197286
80062,197231
80072,197182
80082,197163
80092,197174
80102,197142
80112,197160
80122,197149
80132,197149
80142,197138
80152,197145
80162,197140
80172,197130
80182,197127
80192,197127
80202,197123
80212,197133
80222,197147
80232,197169
80242,197140
80252,197130
80262,197121
80272,197112
80282,197119
80292,197135
80302,197153
