elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max
31365,lying,1,0,75.00,2003.8,10.2,1.03,2056.3
31766,lying,0,0,75.00,2003.7,10.0,1.03,2056.3
32165,lying,0,0,75.00,2003.1,10.7,1.03,2056.3
32565,lying,0,0,75.00,2004.0,10.6,1.03,2056.3
32965,lying,0,0,75.00,2003.7,8.4,1.01,2021.3
33365,lying,0,0,75.00,2004.7,9.1,1.01,2031.3
33765,lying,0,0,75.00,2005.8,8.5,1.01,2031.3
34164,lying,0,0,75.00,2005.7,8.5,1.01,2031.3
34564,lying,0,0,75.00,2005.7,7.8,1.01,2031.3
34965,lying,0,0,75.00,2004.8,8.5,1.01,2031.3
35364,lying,0,0,75.00,2004.2,8.2,1.01,2031.3
35764,lying,0,0,75.00,2002.4,7.7,1.01,2026.9
36164,lying,0,0,75.00,2001.8,8.2,1.01,2026.9
36564,lying,0,0,75.00,2001.9,8.5,1.01,2026.9
36964,lying,0,0,75.00,2001.9,8.5,1.01,2026.9
37363,lying,0,0,75.00,2001.9,11.8,1.03,2059.8
37763,lying,0,0,75.00,2002.6,11.8,1.03,2059.8
38163,lying,0,0,75.00,2003.8,12.1,1.03,2059.8
38563,lying,0,0,75.00,2004.5,12.2,1.03,2059.8
38963,lying,0,0,75.00,2004.9,13.4,1.03,2059.8
39363,lying,0,0,75.00,2005.3,13.1,1.03,2059.8
39763,lying,0,0,75.00,2006.0,9.8,1.01,2035.7
40162,lying,0,0,75.00,2005.9,9.7,1.01,2035.7
40562,lying,0,0,75.00,2004.9,9.3,1.02,2035.7
40962,lying,0,0,75.00,2005.0,10.7,1.02,2053.8
41362,lying,0,0,75.00,2004.3,9.8,1.02,2053.8
41762,lying,0,0,75.00,2004.7,10.3,1.02,2053.8
42162,lying,0,0,75.00,2004.9,10.4,1.02,2053.8
42562,lying,0,0,75.00,2004.1,10.7,1.02,2053.8
42962,lying,0,0,75.00,2004.9,10.8,1.02,2053.8
43371,lying,0,0,75.00,2004.0,8.6,1.01,2025.5
43771,lying,0,0,75.00,2004.8,11.6,1.03,2061.4
44172,lying,0,0,75.00,2004.5,11.4,1.03,2061.4
44571,lying,0,0,75.00,2004.2,12.1,1.03,2061.4
44971,lying,0,0,75.00,2005.0,12.2,1.03,2061.4
45371,lying,0,0,75.00,2005.2,12.6,1.03,2061.4
45771,lying,0,0,75.00,2006.0,13.0,1.03,2061.4
46171,lying,0,0,75.00,2005.4,9.9,1.01,2034.3
46570,lying,0,0,75.00,2004.6,9.8,1.01,2034.3
46970,lying,0,0,75.00,2004.2,8.3,1.01,2026.0
47371,lying,0,0,75.00,2003.7,7.5,1.01,2026.0
47770,lying,0,0,75.00,2003.0,6.4,1.01,2026.0
48170,lying,0,0,75.00,2002.3,5.6,1.01,2015.1
48570,lying,0,0,75.00,2003.4,6.2,1.01,2016.2
48970,lying,0,0,75.00,2003.9,6.3,1.01,2016.2
49370,lying,0,0,75.00,2004.1,6.7,1.01,2016.2
49769,lying,0,0,75.00,2005.0,7.1,1.01,2020.4
50180,lying,0,0,75.00,2005.7,6.8,1.01,2020.4
50569,lying,0,0,75.00,2005.6,7.3,1.01,2020.4
50969,lying,0,0,75.00,2000.9,23.1,1.03,2051.8
51369,lying,0,0,75.00,1999.5,23.7,1.03,2051.8
51769,lying,0,0,75.00,1999.8,23.9,1.03,2051.8
52169,lying,0,0,75.00,1996.3,30.1,1.03,2051.8
52568,lying,0,0,75.00,1995.4,31.8,1.03,2051.8
52968,lying,0,0,75.00,1995.6,31.9,1.03,2051.8
53369,lying,0,0,75.00,1999.1,24.1,1.03,2049.1
53768,lying,0,0,75.00,2001.0,24.0,1.02,2049.1
54168,lying,0,0,75.00,2001.6,24.0,1.02,2049.1
54568,lying,0,0,75.00,2004.1,15.5,1.02,2049.1
54968,lying,0,0,75.00,2002.7,15.6,1.02,2047.0
55368,lying,0,0,75.00,2004.6,19.2,1.03,2069.5
55768,lying,0,0,75.00,2003.5,20.4,1.03,2069.5
56167,lying,0,0,75.00,2004.0,20.5,1.03,2069.5
56568,lying,0,0,75.00,2004.5,22.7,1.03,2069.5
56967,lying,0,0,75.00,2005.0,21.9,1.03,2069.5
57367,lying,0,0,75.00,2007.5,18.6,1.03,2069.5
57767,lying,0,0,75.00,2005.8,15.1,1.03,2063.6
58167,lying,0,0,75.00,2007.4,12.9,1.03,2063.6
58567,lying,0,0,75.00,2006.7,12.0,1.03,2063.6
58967,lying,0,0,75.00,2005.4,7.1,1.01,2020.6
59367,lying,0,0,75.00,2005.3,7.6,1.01,2023.0
59767,lying,0,0,75.00,2004.3,7.7,1.01,2023.0
60166,lying,0,0,75.00,2004.2,7.4,1.01,2023.0
60566,lying,0,0,75.00,2004.1,7.4,1.01,2023.0
60966,lying,0,0,75.00,2004.1,9.2,1.02,2045.6
61366,lying,0,0,75.00,2003.9,9.0,1.02,2045.6
61766,lying,0,0,75.00,2004.4,8.7,1.02,2045.6
62166,lying,0,0,75.00,2004.8,9.1,1.02,2045.6
62567,lying,0,0,75.00,2004.8,9.5,1.02,2045.6
62966,lying,0,0,75.00,2005.1,9.7,1.02,2045.6
63366,lying,0,0,75.00,2005.1,8.8,1.01,2024.6
63765,lying,0,0,75.00,2005.3,8.8,1.01,2024.6
64165,lying,0,0,75.00,2005.1,8.6,1.01,2024.6
64565,lying,0,0,75.00,2004.9,7.6,1.01,2024.6
64965,lying,0,0,75.00,2005.4,7.1,1.01,2024.6
65365,lying,0,0,75.00,2004.9,7.4,1.01,2024.6
65766,lying,0,0,75.00,2004.7,6.3,1.01,2018.0
66165,lying,0,0,75.00,2004.5,6.3,1.01,2018.0
66565,lying,0,0,75.00,2004.5,6.4,1.01,2018.0
66965,lying,0,0,75.00,2005.2,6.0,1.01,2018.0
67364,lying,0,0,75.00,2004.6,5.9,1.01,2018.0
67764,lying,0,0,75.00,2004.8,5.4,1.01,2016.4
68164,lying,0,0,75.00,2005.1,5.1,1.01,2016.4
68564,lying,0,0,75.00,2004.8,5.4,1.01,2016.4
68965,lying,0,0,75.00,2004.4,5.6,1.01,2018.3
69364,lying,0,0,75.00,2003.8,6.0,1.01,2018.3
69764,lying,0,0,75.00,2003.4,6.0,1.01,2018.3
70164,lying,0,0,75.00,2003.1,6.1,1.01,2018.3
70564,lying,0,0,75.00,2003.0,6.3,1.01,2018.3
70964,lying,0,0,75.00,2003.1,6.4,1.01,2018.3
71363,lying,0,0,75.00,2002.8,6.3,1.01,2015.0
71763,lying,0,0,75.00,2002.6,6.4,1.01,2015.0
72164,lying,0,0,75.00,2003.6,6.6,1.01,2024.4
72563,lying,0,0,75.00,2004.3,6.9,1.01,2024.4
72963,lying,0,0,75.00,2004.7,7.4,1.01,2025.2
73363,lying,0,0,75.00,2004.8,7.5,1.01,2025.2
73763,lying,0,0,75.00,2004.9,7.5,1.01,2025.2
74163,lying,0,0,75.00,2005.1,7.6,1.01,2025.2
74563,lying,0,0,75.00,2004.3,7.5,1.01,2025.2
74963,lying,0,0,75.00,2003.8,7.3,1.01,2025.2
75362,lying,0,0,75.00,2003.4,6.8,1.01,2021.2
75762,lying,0,0,75.00,2003.6,7.1,1.01,2014.8
76162,lying,0,0,75.00,2004.0,6.9,1.01,2015.1
76562,lying,0,0,75.00,2004.1,9.1,1.01,2030.2
76962,lying,0,0,75.00,2004.7,9.3,1.01,2030.2
77362,lying,0,0,75.00,2005.2,9.7,1.01,2030.2
77762,lying,0,0,75.00,2005.2,9.7,1.01,2030.2
78163,lying,0,0,75.00,2004.9,9.4,1.01,2030.2
78571,lying,0,0,75.00,2004.9,9.4,1.01,2030.2
78971,lying,0,0,75.00,2005.1,6.9,1.01,2021.4
79371,lying,0,0,75.00,2004.7,7.5,1.01,2022.1
79771,lying,0,0,75.00,2004.4,7.1,1.01,2022.1
80171,lying,0,0,75.00,2003.9,7.1,1.01,2022.1
80571,lying,0,0,75.00,2004.7,8.4,1.01,2023.5
80971,lying,0,0,75.00,2004.0,8.4,1.01,2023.5
81371,lying,0,0,75.00,2003.5,8.7,1.01,2023.5
81771,lying,0,0,75.00,2004.2,8.0,1.01,2023.5
82171,lying,0,0,75.00,2004.5,8.1,1.01,2023.5
82571,lying,0,0,75.00,2004.9,8.3,1.01,2023.5
82970,lying,0,0,75.00,2004.8,7.4,1.01,2019.7
83370,lying,0,0,75.00,2006.0,8.0,1.01,2021.0
83770,lying,0,0,75.00,2006.0,8.1,1.01,2021.0
84171,lying,0,0,75.00,2005.4,8.3,1.01,2021.0
84570,lying,0,0,75.00,2005.1,8.6,1.01,2021.0
