elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact
726788,lying,1,0,71.41,1850.3,147.6,1.18,2181.5,1
727188,lying,1,0,71.41,1842.6,138.8,1.18,2181.5,1
727587,lying,1,0,71.41,1841.1,124.0,1.18,2181.5,1
727989,lying,1,0,71.41,1848.6,103.4,1.13,2084.5,1
728389,lying,1,0,71.41,1845.8,101.0,1.13,2084.5,1
728789,lying,1,0,71.41,1848.6,111.5,1.15,2126.5,1
729189,lying,0,0,71.41,1867.6,111.3,1.14,2126.5,1
729590,lying,0,0,71.41,1866.7,114.1,1.14,2126.5,1
729990,lying,0,0,71.41,1875.5,107.5,1.13,2126.5,1
730390,lying,0,0,71.41,1850.2,107.4,1.15,2126.5,1
730790,lying,0,0,71.41,1824.3,144.1,1.17,2126.5,1
731191,lying,0,0,71.41,1874.3,256.6,1.55,2906.7,1
731591,lying,0,0,71.41,1847.3,289.3,1.57,2906.7,1
731991,lying,0,0,71.41,1843.1,293.3,1.58,2906.7,1
732392,lying,0,0,71.41,1854.1,296.9,1.57,2906.7,1
732792,lying,0,0,71.41,1862.2,293.1,1.56,2906.7,1
733193,lying,0,0,71.41,1902.2,268.9,1.53,2906.7,1
733593,lying,0,0,71.41,1844.5,165.8,1.33,2461.0,1
733993,lying,0,0,71.41,1868.5,93.6,1.12,2100.9,1
734393,lying,0,0,71.41,1869.0,70.5,1.12,2100.9,1
734793,lying,0,0,71.41,1852.2,61.4,1.06,1956.7,1
735194,lying,0,0,71.41,1836.4,81.9,1.07,1956.7,1
735594,lying,0,0,71.41,1811.2,92.1,1.08,1956.7,1
735994,lying,0,0,71.41,1814.4,125.5,1.28,2322.1,1
736395,lying,0,0,71.41,1847.9,186.8,1.36,2512.4,1
736795,lying,0,0,71.41,1889.0,227.2,1.33,2512.4,1
737195,lying,0,0,71.41,1904.1,265.5,1.32,2512.4,1
737595,lying,0,0,71.41,1937.1,256.7,1.30,2512.4,1
737995,lying,0,0,71.41,1972.9,240.2,1.27,2512.4,1
738396,lying,0,0,71.41,1974.5,227.5,1.27,2512.4,1
738796,lying,0,0,71.41,1942.0,211.9,1.29,2499.9,1
739196,lying,0,0,71.41,1916.0,195.8,1.24,2373.7,1
739596,lying,0,0,71.41,1927.0,145.6,1.18,2277.3,1
739987,lying,0,0,71.41,1929.0,136.4,1.18,2277.3,1
740387,lying,0,0,71.41,1929.5,140.2,1.18,2277.3,1
740787,lying,0,0,71.41,1932.7,137.3,1.18,2277.3,1
741188,lying,0,0,71.41,1941.2,125.2,1.17,2277.3,1
741588,lying,0,0,79.15,1934.9,101.6,1.15,2217.1,1
741988,lying,0,0,79.15,1922.1,81.6,1.15,2217.1,1
742389,lying,0,0,79.15,1921.8,83.7,1.15,2217.1,1
742789,lying,0,0,79.15,1920.1,68.7,1.15,2217.1,1
743189,lying,0,0,79.15,1921.5,63.7,1.15,2217.1,1
743589,lying,0,0,79.15,1920.2,51.8,1.06,2031.5,1
743990,lying,0,0,79.15,1928.7,46.6,1.05,2031.5,1
744391,lying,0,0,79.15,1939.5,41.1,1.05,2031.5,1
744790,lying,0,0,79.15,1942.6,31.6,1.04,2015.9,1
745192,lying,0,0,79.15,1944.0,30.4,1.04,2015.9,1
745591,lying,0,0,79.15,1944.7,27.2,1.04,2015.9,1
745991,lying,0,0,79.15,1947.7,16.5,1.03,2015.9,1
746392,lying,0,0,79.15,1945.2,8.5,1.01,1971.2,1
746792,lying,0,0,79.15,1944.8,7.0,1.01,1964.3,1
747192,lying,0,0,88.59,1944.8,7.4,1.01,1964.3,1
747592,lying,0,0,101.44,1944.6,8.2,1.01,1966.4,1
747993,lying,0,0,101.44,1945.1,9.3,1.01,1966.4,1
748393,lying,0,0,101.44,1945.2,8.8,1.01,1966.4,1
748793,lying,0,0,89.40,1945.8,8.8,1.01,1966.4,1
749194,lying,0,0,89.40,1945.2,9.2,1.01,1966.4,1
749594,lying,0,0,89.40,1945.2,9.0,1.01,1966.4,1
749994,lying,0,0,89.40,1945.7,8.7,1.01,1964.1,1
750396,lying,0,0,89.40,1945.3,8.4,1.01,1963.6,1
750795,lying,0,0,89.40,1944.9,8.7,1.01,1963.6,1
751195,lying,0,0,89.40,1944.4,8.4,1.01,1963.6,1
751596,lying,0,0,89.40,1943.9,8.5,1.01,1963.6,1
751997,lying,0,0,89.40,1944.1,8.5,1.01,1963.6,1
752396,lying,0,0,89.40,1944.7,7.8,1.01,1963.6,1
752796,lying,0,0,89.40,1945.5,7.8,1.01,1962.0,1
753188,lying,0,0,89.40,1946.1,7.8,1.01,1962.0,1
753587,lying,0,0,83.64,1946.0,8.3,1.01,1962.0,1
753987,lying,0,0,83.64,1946.5,8.0,1.01,1962.0,1
754436,lying,0,0,83.64,1946.2,8.9,1.01,1963.8,1
754788,lying,0,0,83.64,1945.1,9.3,1.01,1963.8,1
755188,lying,0,0,83.64,1944.6,9.5,1.01,1963.9,1
755589,lying,0,0,83.64,1945.2,9.5,1.01,1963.9,1
755989,lying,0,0,83.64,1945.6,10.4,1.01,1971.3,1
756389,lying,0,0,83.64,1946.1,10.5,1.01,1971.3,1
756790,lying,0,0,83.64,1946.6,9.9,1.01,1971.3,1
757225,lying,0,0,83.64,1947.0,9.6,1.01,1971.3,1
757594,lying,0,0,78.65,1947.5,9.3,1.01,1971.3,1
757994,lying,0,0,78.65,1946.6,9.2,1.01,1971.3,1
758392,lying,0,0,78.65,1947.2,7.8,1.01,1965.4,1
758792,lying,0,0,78.65,1946.5,7.6,1.01,1965.4,1
759193,lying,0,0,78.65,1945.5,8.6,1.01,1965.4,1
759594,lying,0,0,78.65,1945.4,9.9,1.01,1966.0,1
759993,lying,0,0,78.65,1944.7,10.7,1.01,1970.4,1
760393,lying,0,0,78.65,1945.1,14.3,1.03,1998.8,1
760794,lying,0,0,78.65,1944.8,14.5,1.03,1998.8,1
761194,lying,0,0,73.25,1944.9,14.6,1.03,1998.8,1
761593,lying,0,0,73.25,1945.4,14.2,1.03,1998.8,1
761995,lying,0,0,85.33,1945.4,13.6,1.03,1998.8,1
762395,lying,0,0,93.98,1946.0,13.8,1.03,1998.8,1
762795,lying,0,0,93.98,1946.7,11.6,1.02,1982.7,1
763196,lying,0,0,93.98,1946.7,12.3,1.02,1982.7,1
763596,lying,0,0,93.98,1946.4,12.1,1.02,1982.7,1
763996,lying,0,0,93.98,1945.4,14.9,1.02,1982.7,1
764396,lying,0,0,93.98,1944.9,15.1,1.02,1982.7,1
764797,lying,0,0,93.98,1944.2,14.4,1.02,1982.7,1
765197,lying,0,0,87.92,1943.9,13.2,1.02,1982.4,1
765597,lying,0,0,87.92,1942.6,12.4,1.02,1982.4,1
765988,lying,0,0,87.92,1943.9,12.9,1.02,1982.4,1
766388,lying,0,0,84.71,1944.7,9.4,1.01,1964.1,1
766788,lying,0,0,84.71,1945.9,8.4,1.01,1964.1,1
767189,lying,0,0,84.71,1945.7,8.4,1.01,1964.1,1
767589,lying,0,0,84.71,1945.3,8.1,1.01,1964.1,1
767989,lying,0,0,84.71,1946.5,7.5,1.01,1964.1,1
768389,lying,0,0,85.06,1945.2,7.5,1.01,1963.3,1
768808,lying,0,0,85.06,1945.2,8.4,1.01,1963.3,1
769189,lying,0,0,85.06,1944.9,8.8,1.01,1963.3,1
769591,lying,0,0,85.06,1943.9,9.0,1.01,1963.3,1
769990,lying,0,0,85.06,1943.5,9.2,1.01,1963.3,1
770391,lying,0,0,85.06,1942.8,11.3,1.02,1981.6,1
770791,lying,0,0,85.06,1943.7,12.4,1.02,1981.6,1
771192,lying,0,0,85.06,1944.1,13.2,1.02,1981.6,1
771592,lying,0,0,84.33,1944.0,14.7,1.02,1981.6,1
771992,lying,0,0,84.33,1945.9,14.8,1.02,1981.6,1
772393,lying,0,0,93.38,1945.9,16.0,1.02,1981.6,1
772793,lying,0,0,93.38,1946.4,15.1,1.02,1976.9,1
773193,lying,0,0,102.36,1945.1,15.2,1.02,1976.4,1
773594,lying,0,0,102.36,1944.6,15.4,1.02,1976.4,1
773994,lying,0,0,102.36,1944.9,15.0,1.02,1976.4,1
774393,lying,0,0,102.36,1944.6,14.8,1.02,1976.4,1
774794,lying,0,0,102.36,1945.7,13.8,1.02,1975.1,1
775194,lying,0,0,102.36,1946.2,13.0,1.01,1975.1,1
775594,lying,0,0,102.36,1947.1,11.9,1.01,1975.1,1
775996,lying,0,0,102.36,1947.5,10.2,1.01,1975.1,1
776396,lying,0,0,102.36,1947.1,9.2,1.01,1968.0,1
776795,lying,0,0,102.36,1946.7,8.9,1.01,1968.0,1
777197,lying,0,0,102.36,1946.7,8.7,1.01,1965.4,1
777597,lying,0,0,102.36,1946.8,9.2,1.01,1966.7,1
777997,lying,0,0,102.36,1945.9,9.3,1.01,1966.7,1
778388,lying,0,0,102.36,1946.0,9.2,1.01,1966.7,1
778788,lying,0,0,102.36,1945.7,9.3,1.01,1966.7,1
779188,lying,0,0,102.36,1945.0,9.3,1.01,1966.7,1
779589,lying,0,0,102.36,1945.0,9.2,1.01,1966.7,1
779989,lying,0,0,100.12,1945.2,9.4,1.01,1971.1,1
780388,lying,0,0,100.12,1946.5,8.7,1.01,1971.1,1
780790,lying,0,0,100.12,1946.3,9.2,1.01,1971.1,1
781190,lying,0,0,100.12,1947.1,9.1,1.01,1971.1,1
781590,lying,0,0,100.12,1948.5,8.5,1.01,1971.1,1
781990,lying,0,0,100.12,1947.5,8.7,1.01,1971.1,1
782390,lying,0,0,100.12,1946.5,9.2,1.01,1965.0,1
782791,lying,0,0,100.12,1946.6,9.6,1.01,1965.0,1
783191,lying,0,0,100.12,1946.9,9.6,1.01,1965.0,1
783592,lying,0,0,100.12,1946.6,9.9,1.01,1965.5,1
783992,lying,0,0,100.12,1946.2,10.4,1.01,1971.8,1
784392,lying,0,0,100.12,1946.0,10.6,1.01,1971.8,1
784793,lying,0,0,100.12,1945.9,10.0,1.01,1971.8,1
785192,lying,0,0,100.12,1944.9,10.3,1.01,1971.8,1
785593,lying,0,0,100.12,1944.8,9.9,1.01,1971.8,1
785994,lying,0,0,100.12,1944.9,9.5,1.01,1971.8,1
786393,lying,0,0,100.12,1944.2,9.2,1.01,1971.2,1
786794,lying,0,0,100.12,1945.5,9.9,1.01,1974.6,1
787195,lying,0,0,100.12,1945.4,10.4,1.02,1974.6,1
787594,lying,0,0,90.65,1945.5,10.1,1.01,1974.6,1
787995,lying,0,0,90.65,1946.0,10.4,1.01,1974.6,1
788396,lying,0,0,90.65,1945.2,10.2,1.02,1974.6,1
788795,lying,0,0,90.65,1946.0,10.0,1.01,1974.6,1
789196,lying,0,0,90.65,1945.3,9.4,1.01,1963.1,1
789596,lying,0,0,90.65,1945.7,9.2,1.01,1963.1,1
789996,lying,0,0,86.82,1946.2,11.2,1.02,1982.6,1
790397,lying,0,0,86.82,1945.4,12.7,1.02,1983.6,1
790788,lying,0,0,80.20,1946.1,13.3,1.02,1983.6,1
791187,lying,0,0,80.20,1946.0,13.3,1.02,1983.6,1
791588,lying,0,0,80.20,1945.5,13.1,1.02,1983.6,1
791989,lying,0,0,80.20,1945.3,12.5,1.02,1983.6,1
792389,lying,0,0,80.20,1944.7,10.6,1.02,1983.6,1
792789,lying,0,0,80.20,1945.1,8.6,1.01,1969.8,1
793190,lying,0,0,80.20,1944.8,7.9,1.01,1960.3,1
793590,lying,0,0,80.20,1944.3,8.7,1.01,1962.3,1
793990,lying,0,0,80.20,1944.9,8.6,1.01,1962.3,1
794390,lying,0,0,79.65,1944.8,8.7,1.01,1962.3,1
794791,lying,0,0,79.65,1945.7,8.7,1.01,1963.3,1
795191,lying,0,0,79.65,1945.0,8.4,1.01,1963.3,1
795591,lying,0,0,79.65,1945.4,8.3,1.01,1963.3,1
795992,lying,0,0,79.65,1945.5,7.7,1.01,1963.3,1
796392,lying,0,0,79.65,1945.8,7.9,1.01,1963.3,1
796792,lying,0,0,79.65,1945.4,8.8,1.01,1963.3,1
797192,lying,0,0,79.65,1944.6,9.5,1.01,1962.6,1
797593,lying,0,0,79.65,1944.6,9.5,1.01,1962.6,1
797994,lying,0,0,79.65,1944.1,9.6,1.01,1962.6,1
798394,lying,0,0,86.38,1944.2,9.5,1.01,1962.6,1
798793,lying,0,0,86.38,1944.7,9.8,1.01,1963.7,1
799194,lying,0,0,86.38,1946.7,9.3,1.01,1963.7,1
799595,lying,0,0,86.38,1947.0,8.5,1.01,1963.7,1
799995,lying,0,0,86.38,1946.8,8.6,1.01,1963.7,1
800394,lying,0,0,86.38,1948.1,8.4,1.01,1963.8,1
800796,lying,0,0,86.38,1947.0,8.7,1.01,1963.8,1
801195,lying,0,0,86.38,1946.3,9.7,1.01,1965.3,1
801596,lying,0,0,86.38,1945.5,9.7,1.01,1965.3,1
801996,lying,0,0,86.38,1948.3,15.9,1.04,2023.4,1
802397,lying,0,0,86.38,1974.5,65.1,1.13,2238.6,1
802796,lying,0,0,86.38,1960.5,80.9,1.14,2238.6,1
803197,lying,0,0,86.38,1936.4,114.2,1.16,2238.6,1
803603,lying,0,0,86.38,1901.9,148.9,1.18,2238.6,1
803988,sitting,1,0,86.38,1930.3,260.0,1.69,3269.4,1
804388,sitting,1,0,86.38,1934.2,271.2,1.69,3269.4,1
804789,sitting,1,0,87.07,1890.1,265.5,1.73,3269.4,1
805189,sitting,1,0,87.07,1863.6,276.8,1.75,3269.4,1
805589,sitting,1,0,87.07,1889.3,293.1,1.73,3269.4,1
805990,sitting,1,0,87.07,1933.8,288.4,1.69,3269.4,1
806390,sitting,1,0,87.07,1875.1,201.3,1.32,2482.7,1
806789,sitting,1,0,87.07,1861.7,185.6,1.33,2482.7,1
807191,sitting,1,0,87.07,1873.3,180.4,1.33,2482.7,1
807591,sitting,1,0,87.07,1903.3,163.7,1.30,2482.7,1
807991,sitting,1,0,87.07,1895.5,120.1,1.16,2203.0,1
808392,sitting,1,0,87.07,1876.8,86.1,1.15,2162.3,1
808792,sitting,1,0,87.07,1898.4,66.9,1.14,2162.3,1
809192,sitting,1,0,87.07,1896.1,52.0,1.13,2141.1,1
809593,sitting,1,0,87.07,1894.4,44.5,1.13,2141.1,1
809993,sitting,1,0,87.07,1896.2,17.2,1.03,1956.4,1
810393,sitting,1,0,87.07,1895.1,10.6,1.01,1916.4,1
810794,sitting,1,0,87.07,1895.6,10.4,1.01,1916.4,1
811193,sitting,1,0,87.07,1895.7,10.4,1.01,1916.4,1
811594,sitting,1,0,87.07,1897.2,9.8,1.01,1916.4,1
811994,sitting,1,0,87.07,1898.1,10.1,1.01,1916.4,1
812395,sitting,1,0,87.07,1898.3,9.7,1.01,1916.4,1
812794,sitting,1,0,87.07,1897.9,10.3,1.01,1916.4,1
813195,sitting,1,0,87.07,1897.5,10.3,1.01,1916.4,1
813596,sitting,1,0,87.07,1896.0,14.1,1.02,1930.9,1
813996,sitting,1,0,87.07,1895.8,15.7,1.02,1930.9,1
814396,sitting,1,0,87.07,1895.5,15.8,1.02,1930.9,1
814797,sitting,1,0,87.07,1895.8,16.4,1.02,1930.9,1
815197,sitting,1,0,87.07,1896.9,16.9,1.02,1930.9,1
815597,sitting,1,0,87.07,1897.1,17.6,1.02,1930.9,1
815988,sitting,1,0,87.07,1899.5,14.2,1.02,1928.6,1
816388,sitting,1,0,87.07,1900.0,12.6,1.01,1924.1,1
816788,sitting,1,0,87.07,1900.1,12.3,1.01,1924.1,1
817189,sitting,1,0,87.07,1899.8,11.1,1.01,1920.9,1
817589,sitting,1,0,87.07,1899.8,10.5,1.01,1917.9,1
817989,sitting,1,0,87.07,1901.6,9.5,1.01,1928.3,1
818390,sitting,1,0,87.07,1901.6,10.2,1.01,1928.3,1
818789,sitting,1,0,87.07,1900.8,9.9,1.01,1928.3,1
819190,sitting,0,0,87.07,1902.2,10.4,1.01,1928.3,1
819591,sitting,0,0,87.07,1902.7,10.7,1.01,1928.3,1
819991,sitting,0,0,87.07,1903.2,10.5,1.01,1928.3,1
820392,sitting,0,0,87.07,1902.2,9.6,1.01,1923.6,1
820792,sitting,0,0,82.20,1902.6,9.4,1.01,1923.6,1
821192,sitting,0,0,82.20,1903.3,9.5,1.01,1923.6,1
821592,sitting,0,0,82.20,1903.6,9.3,1.01,1923.6,1
821992,sitting,0,0,82.20,1903.3,8.9,1.01,1923.4,1
822393,sitting,0,0,82.20,1903.4,9.0,1.01,1923.4,1
822793,sitting,0,0,82.20,1903.8,9.6,1.01,1923.4,1
823194,sitting,0,0,82.20,1904.1,9.6,1.01,1922.8,1
823594,sitting,0,0,82.20,1904.4,9.7,1.01,1922.8,1
823994,sitting,0,0,82.20,1903.8,9.3,1.01,1922.8,1
824395,sitting,0,0,82.20,1904.9,9.9,1.01,1929.7,1
824795,sitting,0,0,82.20,1904.6,11.6,1.01,1933.0,1
825195,sitting,0,0,82.20,1904.6,11.4,1.01,1933.0,1
825596,sitting,0,0,82.20,1904.4,11.1,1.02,1933.0,1
825996,sitting,0,0,82.20,1904.4,11.1,1.02,1933.0,1
826396,sitting,0,0,82.20,1903.7,11.2,1.02,1933.0,1
826798,sitting,0,0,82.20,1903.2,11.9,1.02,1933.0,1
827197,sitting,0,0,82.20,1903.2,10.0,1.01,1926.4,1
827597,sitting,0,0,82.20,1902.7,10.2,1.01,1926.4,1
827988,sitting,0,0,82.20,1902.7,10.2,1.01,1926.4,1
828388,sitting,0,0,82.20,1903.0,10.0,1.01,1926.4,1
828788,sitting,0,0,82.20,1903.4,9.9,1.01,1926.4,1
829189,sitting,0,0,82.20,1903.0,8.6,1.01,1922.6,1
829589,sitting,0,0,82.20,1903.1,8.6,1.01,1922.6,1
829989,sitting,0,0,82.20,1903.5,8.7,1.01,1922.6,1
830389,sitting,0,0,82.20,1902.3,8.8,1.01,1922.6,1
830790,sitting,0,0,82.20,1902.4,9.0,1.01,1919.6,1
831190,sitting,0,0,82.20,1901.4,9.7,1.01,1919.6,1
831590,sitting,0,0,82.20,1901.4,9.5,1.01,1919.6,1
831991,sitting,0,0,82.20,1901.5,9.6,1.01,1918.9,1
832391,sitting,0,0,82.20,1900.8,9.5,1.01,1918.9,1
832791,sitting,0,0,82.20,1901.5,9.6,1.01,1921.0,1
833192,sitting,0,0,82.20,1900.2,8.8,1.01,1921.0,1
833592,sitting,0,0,82.20,1901.5,8.2,1.01,1921.0,1
833992,sitting,0,0,82.20,1900.9,8.7,1.01,1921.0,1
834392,sitting,0,0,82.20,1900.2,9.5,1.01,1921.0,1
834793,sitting,0,0,82.20,1901.0,9.3,1.01,1921.0,1
835193,sitting,0,0,82.20,1901.0,9.6,1.01,1915.0,1
835594,sitting,0,0,82.20,1901.5,9.6,1.01,1915.0,1
835994,sitting,0,0,82.20,1899.8,10.2,1.01,1915.0,1
836394,sitting,0,0,82.20,1899.7,9.8,1.01,1915.0,1
836795,sitting,0,0,82.20,1900.9,9.3,1.01,1923.1,1
837195,sitting,0,0,82.20,1900.2,9.4,1.01,1923.1,1
837595,sitting,0,0,82.20,1900.6,9.3,1.01,1923.1,1
837996,sitting,0,0,82.20,1901.5,9.8,1.01,1926.5,1
838414,sitting,0,0,82.20,1902.7,9.5,1.01,1926.5,1
838796,sitting,0,0,82.20,1907.8,32.0,1.09,2071.5,1
839197,sitting,0,0,82.20,1908.5,60.8,1.14,2175.5,1
839597,sitting,0,0,82.20,1879.6,93.3,1.16,2175.5,1
839997,sitting,0,0,82.20,1863.8,99.0,1.17,2175.5,1
840387,sitting,0,0,82.20,1850.0,100.2,1.18,2175.5,1
840788,sitting,0,0,82.20,1837.2,98.2,1.18,2175.5,1
841188,sitting,0,0,82.20,1817.0,85.6,1.20,2175.5,1
841589,sitting,0,0,82.20,1802.1,60.6,1.07,1934.1,1
841989,sitting,0,0,82.20,1819.5,48.7,1.06,1934.1,1
842388,sitting,0,0,82.20,1821.0,49.6,1.06,1934.1,1
842789,sitting,0,0,82.20,1819.4,47.1,1.06,1934.1,1
843190,sitting,0,0,82.20,1820.8,55.5,1.11,2017.0,1
843590,sitting,0,0,82.20,1828.9,56.2,1.10,2017.0,1
843991,sitting,0,0,82.20,1830.9,55.9,1.10,2017.0,1
844391,sitting,0,0,72.31,1833.1,63.7,1.10,2017.0,1
844791,sitting,0,0,72.31,1834.3,63.2,1.10,2017.0,1
845192,sitting,0,0,75.91,1838.9,68.1,1.10,2017.0,1
845592,sitting,0,0,75.91,1840.6,63.6,1.09,1997.3,1
845992,sitting,0,0,75.91,1839.1,72.8,1.09,1997.3,1
846393,sitting,0,0,75.91,1824.9,79.4,1.09,1997.3,1
846793,sitting,0,0,75.91,1835.0,92.9,1.14,2090.3,1
847193,sitting,0,0,75.91,1839.0,89.5,1.14,2090.3,1
847594,sitting,0,0,75.91,1838.5,84.2,1.14,2090.3,1
847994,sitting,0,0,75.91,1839.5,82.2,1.14,2090.3,1
848394,sitting,0,0,75.91,1839.0,72.7,1.14,2090.3,1
848795,sitting,0,0,75.91,1853.9,56.7,1.13,2090.3,1
849195,sitting,0,0,75.91,1842.2,15.5,1.03,1895.4,1
849595,sitting,0,0,75.91,1841.0,14.1,1.02,1873.1,1
849998,sitting,0,0,75.91,1840.7,14.4,1.02,1873.1,1
850396,sitting,0,0,75.91,1838.5,16.1,1.02,1873.1,1
850796,sitting,0,0,75.91,1838.4,17.1,1.02,1876.6,1
851197,sitting,0,0,75.91,1838.1,17.4,1.02,1876.6,1
851597,sitting,0,0,75.91,1838.3,18.1,1.02,1876.6,1
851997,sitting,0,0,75.91,1837.1,17.0,1.02,1876.6,1
852388,sitting,0,0,75.91,1837.2,17.1,1.02,1876.6,1
852788,sitting,0,0,75.91,1836.8,15.0,1.02,1876.6,1
853188,sitting,0,0,75.91,1835.5,13.4,1.02,1873.3,1
853589,sitting,0,0,75.91,1836.1,12.6,1.02,1865.3,1
853989,sitting,0,0,75.91,1836.8,11.2,1.02,1865.3,1
854389,sitting,0,0,75.91,1836.7,10.7,1.02,1865.3,1
854790,sitting,0,0,75.91,1836.7,8.8,1.01,1853.4,1
855190,sitting,0,0,75.91,1837.7,8.2,1.01,1856.1,1
855590,sitting,0,0,75.91,1837.9,8.1,1.01,1856.1,1
855991,sitting,0,0,75.91,1836.9,8.4,1.01,1856.1,1
856391,sitting,0,0,75.91,1836.4,8.5,1.01,1856.1,1
856791,sitting,0,0,75.91,1837.3,9.1,1.01,1858.0,1
857192,sitting,0,0,75.91,1836.5,10.4,1.01,1861.3,1
857592,sitting,0,0,75.91,1836.2,10.3,1.01,1861.3,1
857992,sitting,0,0,75.91,1835.6,11.2,1.01,1861.3,1
858393,sitting,0,0,75.91,1836.8,11.5,1.01,1861.3,1
858793,sitting,0,0,75.91,1837.5,11.6,1.01,1861.3,1
859193,sitting,0,0,75.91,1835.4,11.8,1.01,1861.3,1
859594,sitting,0,0,75.91,1836.7,11.0,1.01,1860.2,1
859994,sitting,0,0,75.91,1837.0,11.1,1.01,1860.2,1
860394,sitting,0,0,75.91,1837.1,10.1,1.01,1860.2,1
860794,sitting,0,0,75.91,1836.5,9.3,1.01,1855.8,1
861195,sitting,0,0,75.91,1835.7,9.8,1.01,1858.6,1
861605,sitting,0,0,75.91,1837.4,10.1,1.02,1871.1,1
861995,sitting,0,0,75.91,1837.4,11.5,1.02,1873.1,1
862396,sitting,0,0,75.91,1837.2,14.9,1.02,1880.1,1
862795,sitting,0,0,75.91,1837.8,16.2,1.02,1880.1,1
863196,sitting,0,0,75.91,1838.0,16.3,1.02,1880.1,1
863597,sitting,0,0,75.91,1837.9,16.1,1.02,1880.1,1
863997,sitting,0,0,75.91,1837.4,15.5,1.02,1880.1,1
864396,sitting,0,0,75.91,1835.3,14.6,1.02,1880.1,1
864788,sitting,0,0,75.91,1835.4,11.8,1.02,1863.8,1
865188,sitting,0,0,75.91,1835.0,10.0,1.01,1858.2,1
865588,sitting,0,0,75.91,1834.4,10.1,1.01,1858.2,1
865989,sitting,0,0,75.91,1834.9,10.8,1.01,1858.2,1
866389,sitting,0,0,75.91,1835.7,11.2,1.01,1858.9,1
866789,sitting,0,0,75.91,1837.0,11.0,1.01,1858.9,1
867189,sitting,0,0,75.91,1837.2,10.4,1.01,1858.9,1
867590,sitting,0,0,75.91,1837.4,10.5,1.01,1858.9,1
867989,sitting,0,0,75.91,1838.7,10.3,1.01,1860.8,1
868391,sitting,0,0,75.91,1839.1,9.5,1.01,1860.8,1
868791,sitting,0,0,75.91,1837.9,9.6,1.01,1860.8,1
869191,sitting,0,0,75.91,1838.2,9.2,1.01,1860.8,1
869592,sitting,0,0,75.91,1838.1,9.0,1.01,1860.8,1
869992,sitting,0,0,75.91,1839.0,8.9,1.01,1860.8,1
870392,sitting,0,0,75.91,1837.7,9.8,1.01,1852.8,1
870792,sitting,0,0,75.91,1837.7,10.4,1.01,1862.7,1
871193,sitting,0,0,75.91,1839.2,12.7,1.03,1894.2,1
871593,sitting,0,0,75.91,1838.5,13.3,1.03,1894.2,1
871993,sitting,0,0,75.91,1837.4,13.9,1.03,1894.2,1
872394,sitting,0,0,88.55,1835.7,14.5,1.03,1894.2,1
872794,sitting,0,0,88.55,1836.1,14.0,1.03,1894.2,1
873194,sitting,0,0,88.55,1835.5,13.5,1.03,1894.2,1
873595,sitting,0,0,88.55,1834.8,10.5,1.01,1852.7,1
873995,sitting,0,0,88.55,1834.7,10.1,1.01,1852.7,1
874395,sitting,0,0,88.55,1836.5,10.0,1.01,1855.7,1
874796,sitting,0,0,88.55,1837.5,9.4,1.01,1855.9,1
