elapsed_ms,ax,ay,az
62992,1536,1732,108
63033,1400,1658,190
63073,1648,1441,157
63113,1314,1981,8
63155,1091,1794,86
63194,878,1421,192
63233,851,2050,250
63273,626,1867,327
63315,410,1366,444
63371,312,1875,377
63416,536,1552,606
63454,696,2150,573
63493,649,2139,469
63513,705,1811,451
63553,562,1570,512
63593,786,1780,467
63633,854,2377,610
63674,1114,1799,665
63713,1060,2157,770
63753,984,2151,1069
63794,1144,1551,996
63844,1115,660,1510
63873,1628,627,1481
63913,1419,685,1507
63954,1372,462,1331
63993,883,446,901
64036,567,0,575
64094,497,534,834
64124,825,817,999
64153,1048,430,831
64194,1348,856,1363
64255,1322,1163,1766
64274,1402,1045,1818
64313,903,656,1689
64354,1025,222,1635
64393,954,682,1841
64434,1069,310,1708
64473,904,302,1577
64514,1175,379,1637
64553,850,65,1375
64594,887,3,1389
64661,813,-391,1243
64693,928,-533,1191
64737,1199,461,1181
64754,910,-659,962
64793,793,-1102,1285
64833,858,-1201,1150
64873,1224,-1422,1553
64913,1120,-1170,1633
64954,1061,-950,1570
64993,1360,-400,1948
65044,658,-1018,1581
65074,827,-879,1816
65113,874,-659,1622
65153,708,-1560,1203
65195,1187,-1268,1313
65234,898,-1054,1307
65296,1088,-1215,1365
65336,1063,-1294,1374
65354,929,-1060,1351
65394,877,-1088,1308
65435,913,-1362,1240
65485,745,-1219,1373
65514,785,-1033,1097
65554,891,-1146,1018
65594,1054,-958,1166
65634,1291,-1326,1096
65674,1577,-1242,1197
65715,1674,-1067,1092
65754,1737,-1213,845
65795,1779,-1085,864
65845,1579,-944,812
65877,1562,-922,980
65917,1330,-965,876
65956,1315,-1206,945
65994,1133,-1256,1003
66034,1066,-1328,1017
66074,1069,-1242,1102
66114,1047,-1204,1018
66154,1104,-1396,925
66194,1359,-1266,1140
66245,1109,-1294,1069
66274,1049,-1367,1095
66314,1092,-1304,1020
66354,1151,-1299,1006
66394,1208,-1385,877
66434,1152,-1374,894
66496,1098,-1489,820
66522,1103,-1494,812
66573,944,-1413,804
66613,910,-1574,833
66656,893,-1562,859
66675,877,-1661,874
66714,954,-1533,900
66754,822,-1831,904
66794,920,-1846,952
66834,1041,-1732,954
66874,1013,-1755,775
66914,1073,-1470,796
66954,1181,-1659,874
66994,1318,-1402,957
67047,1224,-1070,1216
67075,1179,-1130,1239
67115,1073,-896,1311
67155,979,-793,1473
67195,963,-639,1571
67235,967,-510,1548
67275,913,-708,1488
67315,916,-984,1688
67354,980,-995,1777
67394,1098,-636,1822
67438,926,-240,1594
67477,711,-444,1255
67518,385,-755,1433
67576,448,-635,1770
67595,525,-515,1705
67635,764,-671,1704
67676,989,-760,1664
67715,1001,-544,1641
67755,850,-505,1682
67795,822,-479,1589
67848,844,-296,1718
67875,696,-196,1729
67915,355,-441,1689
67955,437,-147,1683
67996,556,-410,1631
68035,674,-384,1697
68076,626,-74,1823
68117,974,243,1687
68165,1250,32,1607
68206,1212,-104,1569
68260,1101,449,1676
68276,1065,549,1689
68315,802,486,1649
68355,736,235,1423
68396,1250,-12,1365
68435,1176,157,1210
68475,1484,202,1038
68515,1793,-29,899
68555,1916,75,1019
68595,1917,116,977
68648,1913,212,1190
68676,1762,935,1212
68737,1718,1004,1011
68779,1796,979,767
68817,1651,685,819
68835,1695,660,929
68876,1677,461,926
68916,1704,565,921
68955,1716,627,876
68995,1730,754,876
69056,1711,798,869
69075,1682,790,844
69116,1707,728,813
69156,1674,739,817
69196,1688,678,837
69235,1724,684,805
69275,1734,811,835
69315,1725,923,778
69358,1710,828,748
69396,1680,738,769
69438,1680,719,765
69476,1697,808,795
69515,1685,807,784
69555,1706,831,741
69595,1704,793,799
69635,1691,809,790
69675,1711,791,753
69715,1682,812,777
69756,1691,779,735
69797,1678,819,768
69849,1695,811,777
69876,1720,793,760
69916,1697,812,767
69956,1708,817,789
70017,1688,821,731
70070,1720,811,739
70076,1722,827,735
70117,1716,821,770
70157,1708,811,755
70197,1700,831,740
70247,1680,822,731
70276,1725,800,750
70316,1699,825,732
70357,1697,840,746
70397,1714,827,738
70436,1706,815,741
70476,1705,821,728
70516,1703,839,724
70556,1711,810,721
70596,1706,820,715
70651,1701,823,739
70682,1726,836,717
70737,1710,822,708
70758,1722,800,709
70819,1736,883,717
70829,1737,865,724
70876,1713,820,729
70916,1718,814,716
70956,1727,818,719
70996,1709,872,695
71049,1720,838,714
71067,1723,819,685
71116,1752,835,698
71147,1741,837,695
71187,1720,847,681
71227,1726,807,668
71267,1725,863,691
71307,1726,836,676
71356,1733,822,664
71387,1740,862,694
71436,1729,833,712
71479,1725,834,693
71516,1730,869,682
71557,1724,855,660
71606,1727,825,671
71636,1735,800,686
71676,1751,840,683
71716,1729,816,670
71756,1725,846,664
71797,1722,870,648
71857,1741,834,663
71868,1726,836,662
71916,1732,850,655
71957,1740,826,674
71997,1802,870,685
72037,1759,902,625
72076,1714,818,632
72127,1685,821,650
72170,1709,810,664
72197,1745,859,675
72259,1779,851,680
72268,1761,865,672
72317,1741,843,611
72357,1759,838,668
72397,1745,838,652
72437,1759,871,663
72477,1729,828,668
72517,1716,821,674
72557,1758,828,666
72597,1768,881,664
72650,1754,843,654
72668,1724,834,649
72709,1741,846,654
72768,1772,844,659
72788,1740,841,654
72837,1752,791,648
72877,1758,850,667
72917,1760,855,652
72957,1734,850,629
72997,1702,813,625
73050,1726,860,627
73068,1764,867,621
73117,1779,871,622
73157,1854,858,643
73197,1779,782,633
73237,1771,812,608
73277,1722,821,625
73317,1714,809,630
73359,1758,811,610
73389,1771,880,603
73439,1785,856,651
73469,1760,845,641
73517,1754,809,606
73557,1808,844,611
73597,1787,833,621
73637,1736,805,571
73677,1752,815,595
73717,1789,878,609
73757,1818,865,620
73797,1814,856,604
73849,1756,807,595
73868,1741,814,622
73908,1717,820,619
73957,1747,820,621
74013,1747,858,598
74037,1757,849,620
74087,1754,836,636
74108,1767,854,616
74148,1769,811,612
74197,1765,848,598
74263,1758,814,588
74272,1765,838,603
74308,1772,902,593
74348,1755,855,609
74388,1753,787,607
74428,1801,841,615
74468,1820,852,620
74508,1779,828,629
74548,1760,848,591
74588,1767,827,591
74641,1778,853,586
74680,1774,850,626
74719,1770,821,598
74771,1782,807,617
74808,1764,817,615
74828,1768,817,614
74868,1747,814,622
74908,1772,832,609
74948,1776,859,610
74988,1780,843,617
75043,1767,829,614
75068,1743,838,626
75108,1769,841,606
75149,1755,835,597
75189,1761,832,599
75249,1789,823,598
75268,1774,861,598
75309,1782,851,624
75349,1764,824,644
75389,1758,838,608
75428,1774,846,617
75471,1757,847,635
75509,1771,839,613
75548,1768,840,611
75601,1786,854,615
75629,1768,851,629
75668,1757,828,627
75708,1762,837,600
75749,1765,857,615
75788,1753,855,606
75860,1764,842,600
75868,1760,843,606
75908,1762,839,602
75948,1774,848,613
75989,1754,845,587
76028,1763,853,604
76071,1770,857,606
76120,1767,838,606
76151,1765,816,585
76189,1784,827,592
76251,1779,860,600
76269,1779,826,612
76309,1771,837,616
76349,1781,835,601
76389,1770,849,596
76429,1750,840,610
76469,1763,837,590
76509,1774,840,589
76549,1788,852,611
76589,1783,830,598
76642,1786,860,597
76701,1746,794,605
76729,1775,836,584
76749,1783,885,596
76790,1782,853,592
76829,1775,816,610
76869,1791,852,601
76910,1770,843,595
76949,1768,798,606
76989,1754,839,605
77050,1788,829,593
77069,1765,814,587
77109,1774,848,582
77150,1790,856,586
77189,1770,826,604
77229,1796,862,595
77270,1795,826,572
77330,1747,856,608
77373,1743,831,614
77391,1762,816,594
77431,1779,854,608
77471,1794,846,602
77510,1768,848,578
77550,1776,857,595
77590,1789,885,600
77630,1771,894,634
77670,1731,805,604
77710,1772,826,608
77750,1750,851,607
77790,1782,852,605
77850,1744,852,620
77871,1755,855,614
77910,1772,849,620
77972,1759,832,608
78012,1767,849,599
78059,1762,848,594
78091,1782,857,622
78140,1777,837,622
78149,1764,861,633
78190,1791,870,619
78231,1765,806,592
78283,1741,828,602
78309,1745,836,618
78349,1764,859,615
78389,1763,882,630
78429,1776,864,619
78469,1760,835,616
78509,1760,830,630
78549,1765,853,615
78589,1756,837,611
78652,1761,877,598
78693,1745,871,615
78735,1748,846,621
78773,1783,852,628
78789,1780,844,625
78829,1762,898,638
78869,1746,871,606
78909,1777,847,602
78949,1775,856,595
78990,1738,833,605
79050,1740,861,628
79071,1742,869,620
79109,1768,897,645
79150,1732,941,632
79191,1743,896,638
79230,1699,783,665
79270,1732,768,634
79311,1771,900,663
79351,1776,828,665
79390,1722,867,623
79430,1720,1012,616
79482,1712,872,626
79533,1703,815,682
79573,1742,915,625
79612,1711,923,623
79632,1758,825,662
79670,1771,703,695
79710,1739,809,692
79750,1724,1055,662
79790,1616,941,734
79830,1610,776,750
79873,1712,936,711
79910,1716,1005,702
79950,1658,931,689
79990,1611,845,715
80030,1632,850,701
80070,1697,928,696
80113,1663,912,687
80164,1716,954,690
80201,1715,961,698
80255,1681,875,705
80271,1697,898,715
80310,1680,963,710
80350,1623,752,719
80390,1653,743,711
80430,1717,984,653
80470,1731,1046,698
80510,1682,892,737
80550,1673,849,697
80590,1677,947,692
80645,1692,924,692
80670,1653,874,719
80710,1627,797,694
80754,1670,885,704
80794,1731,929,678
80842,1739,907,678
80870,1745,893,702
80910,1716,873,716
80950,1701,927,658
80990,1685,850,713
81045,1680,854,704
81071,1706,899,691
81111,1742,965,647
81151,1689,890,668
81191,1673,857,712
81231,1678,867,620
81271,1683,808,612
81311,1776,885,655
81351,1817,939,660
81393,1840,899,617
81463,1683,861,623
81494,1733,867,592
81514,1714,895,571
81563,1686,859,629
81591,1715,853,608
81631,1717,854,640
81671,1770,864,606
81712,1803,936,623
81752,1747,853,631
81791,1762,904,614
81852,1700,891,621
81871,1713,898,643
81912,1748,886,626
81951,1760,877,645
81992,1722,851,622
82031,1772,972,640
82072,1717,916,617
82137,1715,909,675
82173,1749,915,676
82213,1743,757,669
82284,1673,799,665
82295,1690,788,653
82312,1715,813,651
82351,1676,834,650
82392,1662,789,669
82432,1688,824,641
82471,1790,958,585
82512,1904,976,543
82551,1922,963,597
82592,1816,953,679
82645,1696,972,674
82671,1664,923,546
82711,1487,827,611
82752,2092,771,685
82793,2453,484,582
82855,1806,954,576
82871,1282,797,517
82911,1410,804,657
82951,1581,926,854
82991,1988,918,1081
83053,1967,839,911
83072,1775,618,847
83111,1423,457,802
83152,1264,437,991
83191,1243,702,1095
83233,1358,738,1101
83272,1397,700,1020
83311,1502,736,986
83352,1616,745,1001
83391,1686,740,1059
83444,1620,660,978
83485,1553,722,997
83525,1610,683,925
83584,1722,681,922
83595,1751,667,925
83632,1735,723,884
83672,1689,664,845
83712,1718,703,898
83752,1706,658,953
83792,1782,805,968
83847,1733,802,848
83872,1725,709,818
83912,1567,627,910
83952,1499,544,911
83992,1512,680,853
84064,1865,762,901
84103,1730,697,852
84145,1598,748,869
84152,1589,752,858
84193,1627,818,893
84232,1662,828,948
84279,1646,623,926
84312,1673,685,831
84353,1758,713,757
84393,1706,790,800
84433,1682,768,844
84472,1650,736,814
84512,1701,727,841
84552,1715,864,839
84593,1696,807,796
84647,1704,799,805
84686,1762,887,862
84744,1666,867,912
84752,1627,852,868
84793,1475,611,770
84833,1483,789,848
84873,1596,745,821
84913,1750,621,781
84952,1810,766,775
84993,1785,817,774
85055,1751,840,778
85074,1622,811,795
85112,1580,746,796
85152,1623,822,824
85192,1628,787,824
85232,1703,823,763
85272,1716,858,777
85337,1694,728,784
85385,1722,856,775
85395,1721,877,777
85434,1665,844,722
85486,1721,842,747
85513,1721,828,773
85553,1706,786,778
85593,1701,783,751
85634,1695,792,770
85673,1704,790,789
85713,1702,833,763
85753,1715,843,774
85793,1727,831,779
85856,1692,802,728
85873,1718,837,749
85914,1663,791,760
85979,1681,761,746
85994,1691,791,700
86035,1767,852,720
86114,1773,827,753
86127,1769,819,743
86164,1726,767,716
86194,1661,801,729
86234,1623,794,723
86296,1697,771,760
86313,1733,760,686
86353,1814,750,683
86393,1843,923,709
86434,1706,792,707
86473,1666,718,690
86514,1725,806,698
86553,1732,856,686
86593,1712,831,756
86657,1728,843,715
86704,1737,826,715
86715,1744,830,702
86754,1688,828,713
86794,1716,774,680
86833,1772,791,690
86874,1728,774,717
86913,1728,824,725
86953,1736,855,725
86994,1720,871,726
87055,1736,901,744
87073,1669,741,691
87115,1586,611,693
87154,1680,816,806
87194,1795,886,769
87253,1942,886,796
87273,2032,907,838
87313,1853,618,593
87353,1779,554,810
87394,1695,476,815
87436,1762,671,810
87487,1625,711,783
87527,1500,641,743
87568,1404,718,755
87614,1437,786,863
87634,1600,888,920
87674,1819,856,887
87714,1813,705,798
87754,1670,670,891
87794,1760,861,874
87856,1832,706,831
87874,1806,669,836
87914,1750,593,750
87954,1775,736,765
87994,1733,862,725
88067,1721,677,735
88075,1729,683,759
88125,1689,834,779
88167,1722,876,815
88194,1698,809,797
88259,1648,763,812
88275,1655,750,785
88314,1666,708,774
88354,1743,782,782
88394,1702,844,737
88434,1738,790,749
88474,1821,792,737
88515,1803,800,755
88554,1728,737,732
88594,1666,668,735
88656,1710,795,809
88674,1756,758,788
88709,1778,765,816
88766,1675,845,847
88806,1678,705,848
88834,1699,579,812
88874,1651,696,762
88914,1623,809,828
88954,1646,897,794
88994,1662,935,747
89057,1618,644,832
89075,1699,665,854
89114,1757,916,833
89154,1766,738,724
89194,1785,672,683
89234,1743,716,758
89274,1701,763,808
89314,1605,829,805
89356,1677,806,759
89419,1784,735,783
89468,1816,746,755
89477,1727,799,784
89519,1631,777,780
89555,1618,815,779
89594,1674,802,763
89635,1709,788,778
89676,1749,763,779
89715,1732,791,773
89755,1686,787,779
89795,1709,775,717
89860,1749,802,752
89875,1718,789,790
89915,1708,745,786
89955,1714,791,762
89995,1693,779,774
90036,1699,820,775
90086,1713,777,758
90135,1731,802,751
90186,1712,795,742
90188,1712,786,749
90278,1728,791,765
90288,1716,806,750
90376,1712,801,757
90385,1703,807,748
90395,1710,811,741
90435,1708,774,750
90475,1712,808,776
90515,1728,797,758
90556,1604,666,735
90595,1707,809,759
90660,1660,721,727
90675,1770,907,772
90716,1722,784,742
90755,1668,765,738
90795,1682,937,748
90835,1722,686,730
90905,1728,777,754
90946,1685,783,747
90996,1740,920,763
91005,1713,903,721
91036,1678,659,722
91090,1691,900,690
91115,1782,774,707
91156,1722,807,695
91196,1725,790,722
91236,1803,769,707
91286,1674,708,681
91315,1665,777,700
91356,1879,757,701
91396,1665,813,666
91436,1866,882,742
91475,1848,921,742
91527,1671,426,661
91615,1717,803,734
91619,1719,815,724
91627,1718,829,706
91672,1710,749,764
91716,1747,802,771
91756,1766,803,744
91796,1776,824,777
91836,1768,844,739
91907,1614,725,717
91917,1632,707,734
91956,1632,751,764
91997,1678,775,786
92036,1717,796,807
92076,1714,794,794
92117,1700,816,807
92157,1770,903,807
92224,1708,684,780
92228,1676,746,797
92318,1632,663,830
92327,1653,666,826
92380,1688,825,875
92396,1713,780,857
92436,1708,706,838
92477,1661,708,847
92517,1634,751,861
92557,1648,728,866
92597,1681,744,849
92660,1706,738,861
92668,1724,729,846
92717,1703,743,834
92757,1679,746,847
92797,1661,693,864
92837,1642,691,833
92877,1679,720,827
92969,1697,717,846
92980,1700,762,863
93031,1689,782,857
93041,1675,738,860
93107,1690,740,838
93117,1683,754,841
93156,1702,719,831
93196,1677,736,828
93236,1688,739,854
93276,1707,747,821
93317,1715,758,823
93356,1673,730,822
93396,1707,744,821
93468,1681,754,817
93486,1680,736,829
93516,1703,736,849
93597,1701,717,829
93639,1682,743,822
93659,1671,736,842
93708,1694,722,835
93719,1702,715,815
93757,1688,742,862
93796,1691,746,849
93869,1672,747,811
93876,1672,733,829
93916,1706,715,826
93956,1731,766,831
93996,1685,722,845
94036,1685,736,843
94076,1680,717,821
94116,1674,746,823
94158,1686,754,811
94197,1698,730,833
94299,1695,745,834
94309,1696,762,836
94317,1704,754,825
94368,1699,759,814
94452,1720,769,809
94456,1719,765,820
94469,1706,756,817
94517,1688,736,831
94557,1671,755,844
94597,1654,736,846
94669,1675,783,841
94678,1667,770,861
94717,1691,759,853
94757,1728,787,870
94797,1690,728,838
94837,1647,759,829
94877,1638,722,815
94917,1657,754,832
94957,1685,774,844
94997,1682,797,868
95060,1677,749,830
95108,1672,749,837
95151,1674,785,828
95207,1662,765,828
95217,1672,761,845
95228,1682,753,811
95267,1685,776,835
95307,1671,760,802
95348,1679,762,802
95408,1678,774,806
95428,1704,761,804
95468,1688,786,810
95508,1690,770,816
95547,1675,770,809
95622,1705,777,795
95628,1718,805,782
95677,1698,776,795
95717,1688,742,812
95757,1706,765,789
95797,1698,779,816
95880,1695,782,772
95888,1701,760,804
95917,1694,760,782
95957,1704,782,784
95997,1703,765,792
96037,1689,765,772
96077,1685,763,798
96130,1702,765,770
96181,1701,781,782
96188,1710,768,778
96234,1705,769,784
96281,1697,760,778
96317,1710,769,802
96357,1712,791,785
96397,1721,793,781
96437,1721,777,764
96477,1702,763,766
96508,1695,751,746
96557,1747,772,772
96588,1724,794,773
96660,1718,765,776
96667,1729,765,770
96708,1735,773,751
96771,1708,766,766
96791,1705,753,742
96840,1717,766,774
96877,1728,770,779
96909,1736,776,757
96948,1723,767,770
96988,1713,762,782
97059,1707,779,766
97068,1717,776,761
97108,1718,762,779
97148,1732,783,776
97188,1717,767,769
97228,1724,780,767
97268,1722,791,778
97308,1692,884,776
97348,1724,786,786
97388,1764,683,759
97440,1801,729,852
97490,1786,683,883
97543,1817,851,802
97548,1836,836,819
97602,1707,563,952
97628,1720,853,1059
97668,1717,704,1001
97708,1694,705,1080
97748,1624,988,1243
97788,1647,526,1170
97852,1302,927,1120
97868,1257,744,1171
97908,1256,753,1160
97948,1171,787,1183
97988,1151,699,1465
98028,1125,658,1525
98068,1081,705,1388
98108,1113,614,1283
98161,1065,651,1365
98210,959,417,1140
98251,1093,628,1208
98300,1333,573,1265
98334,1265,676,1305
98382,1247,523,1282
98392,1330,496,1418
98448,1426,666,1777
98468,1485,887,1855
98508,1333,678,1861
98548,1175,941,1789
98588,1071,884,1586
98651,1069,681,1464
98668,1016,536,1413
98708,1032,148,1296
98748,982,308,1280
98788,978,31,1420
98829,725,117,1607
98869,601,181,1738
98909,235,262,1562
98978,39,-472,1641
99021,617,-206,1778
99061,571,148,1697
99073,660,172,1662
99110,615,386,1743
99150,646,538,1802
99189,486,240,2019
99229,315,102,2006
99269,27,20,1894
99310,-207,-254,1710
99349,31,334,1859
99389,146,464,1735
99460,-83,179,1681
99469,-160,-6,1655
99509,-211,-608,1743
99549,112,121,1974
99590,170,582,2067
99710,-62,166,1725
99719,-26,120,1737
99729,29,76,1750
99750,108,207,1824
99790,230,460,1854
99829,264,664,1791
99870,290,313,1751
99920,174,533,1815
99950,192,406,1797
99990,182,422,1792
100029,192,330,1761
100069,236,455,1806
100140,360,500,1775
100185,314,421,1780
100191,321,394,1754
100229,263,446,1817
100269,230,466,1772
100310,296,398,1752
100390,295,511,1797
100400,280,511,1799
100430,241,529,1762
100469,229,466,1776
100510,234,434,1747
100550,245,357,1770
100590,264,489,1793
100657,271,508,1788
100670,252,462,1782
100735,248,432,1773
100782,260,472,1762
100790,268,479,1763
100842,230,430,1775
100870,268,450,1772
100910,232,523,1790
100950,248,468,1784
100990,247,432,1772
101059,278,411,1776
101070,279,413,1772
101110,285,485,1812
101151,246,455,1765
101190,247,390,1784
101230,202,374,1785
101270,237,478,1778
101310,219,455,1771
101380,250,385,1805
101391,254,391,1797
101443,248,415,1792
101493,240,389,1761
101553,252,408,1805
101563,247,412,1794
101590,259,403,1803
101630,233,415,1792
101670,245,398,1793
101710,256,396,1806
101750,238,404,1773
101790,213,338,1774
101861,252,369,1806
101870,251,395,1806
101910,257,423,1798
101950,235,397,1795
101990,263,368,1804
102030,215,342,1790
102111,223,368,1779
102163,222,349,1786
102172,222,346,1789
102211,229,378,1815
102264,239,396,1791
102272,243,378,1787
102316,231,323,1788
102350,223,363,1808
102390,238,391,1789
102430,249,344,1801
102470,245,333,1794
102510,208,388,1810
102550,229,389,1820
102590,223,342,1796
102661,241,382,1813
102671,239,387,1800
102710,246,419,1798
102750,249,392,1781
102790,209,358,1792
102830,225,350,1782
102914,237,433,1815
102922,246,417,1789
102971,231,373,1792
103015,219,387,1785
103064,210,388,1788
103075,212,384,1802
103112,202,355,1804
103152,220,394,1782
103192,228,396,1791
103232,236,402,1802
103272,229,407,1786
103312,221,395,1779
103352,235,379,1790
103392,231,402,1810
103463,228,414,1821
103473,221,423,1815
103512,240,375,1808
103564,240,390,1784
103656,213,398,1797
103661,220,408,1803
103671,227,430,1800
103712,205,380,1806
103752,219,380,1794
103792,208,385,1787
103862,232,405,1793
103872,225,412,1790
103912,236,367,1798
103952,226,401,1813
103992,247,382,1792
104032,245,425,1788
104071,191,377,1810
104112,201,392,1782
104151,196,358,1803
104214,215,396,1792
104266,233,418,1803
104272,228,425,1781
104311,234,383,1779
104351,230,380,1814
104392,223,406,1812
104453,218,399,1768
104473,209,362,1789
104511,210,361,1791
104552,229,427,1803
104592,219,379,1796
104665,216,354,1771
104677,229,359,1797
104737,220,365,1791
104783,245,357,1807
104793,232,348,1781
104831,234,373,1815
104871,223,392,1789
104911,244,361,1767
104951,239,346,1806
104993,233,387,1799
105055,221,355,1799
105072,225,345,1796
105113,227,358,1803
105153,217,370,1795
105193,232,365,1808
105233,240,341,1788
105272,230,377,1805
105334,248,304,1801
105381,247,350,1791
105394,245,399,1820
105445,228,388,1804
105496,218,349,1807
105513,208,351,1799
105552,226,340,1804
105592,234,378,1803
105632,228,436,1787
105672,224,352,1802
105712,229,354,1793
105752,237,392,1793
105792,231,370,1789
105854,242,326,1810
105873,224,360,1794
105912,245,398,1788
105952,220,359,1787
105992,231,426,1806
106065,216,356,1789
106073,220,344,1790
106113,225,362,1793
106224,211,403,1795
106233,227,412,1809
106311,211,393,1790
106318,216,379,1785
106324,199,376,1786
106352,211,357,1805
106392,226,419,1798
106432,232,399,1801
106472,236,418,1793
106512,231,398,1793
106552,225,375,1779
106592,233,390,1775
106664,240,375,1799
106673,239,380,1787
106712,233,409,1791
106752,214,391,1787
106792,236,380,1786
106870,216,413,1792
106873,209,392,1787
106915,241,365,1783
106967,225,366,1786
107013,240,411,1771
107056,230,340,1782
107074,239,340,1749
107113,223,400,1792
107153,240,405,1808
107193,251,390,1802
107233,214,353,1801
107273,251,353,1796
107313,240,375,1800
107353,223,414,1781
107393,216,362,1792
107464,240,389,1760
107473,239,391,1812
107554,252,395,1790
107598,263,328,1765
107603,260,343,1790
107648,236,365,1786
107674,235,378,1800
107714,234,385,1802
107753,232,357,1795
107794,257,374,1813
107858,232,390,1809
107873,233,372,1822
107913,246,356,1790
107954,255,365,1779
107994,232,373,1813
108034,235,395,1767
108074,242,326,1794
108113,259,387,1783
108226,269,394,1798
108236,230,349,1791
108276,254,362,1781
108285,247,375,1806
108344,251,383,1799
108354,246,393,1781
108393,241,407,1774
108433,248,354,1782
108473,266,423,1806
108513,250,397,1801
108553,240,371,1797
108593,241,377,1792
108633,262,390,1802
108674,245,399,1784
108714,250,367,1779
108756,246,380,1778
108793,253,412,1797
108833,253,392,1791
108873,260,387,1774
108914,245,390,1792
108954,257,379,1800
108994,242,407,1793
109061,252,414,1804
109074,251,391,1765
109114,252,355,1772
109154,268,384,1784
109194,271,404,1804
109268,263,412,1801
109317,240,367,1801
109325,249,369,1775
109376,247,399,1805
109393,250,397,1809
109465,233,384,1763
109478,283,369,1805
109514,272,425,1811
109554,277,386,1793
109594,246,371,1783
