elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
79449,lying,0,0,76.55,1954.3,38.0,1.06,2068.0,1,0
79842,lying,0,0,76.55,1972.7,55.4,1.10,2169.7,1,0
80276,lying,0,0,76.55,1973.7,59.5,1.10,2169.7,1,0
80643,lying,0,0,76.55,1984.5,57.5,1.09,2169.7,1,0
81069,lying,0,0,76.55,1994.1,52.2,1.09,2169.7,1,0
81443,lying,0,0,76.55,1996.7,48.5,1.09,2169.7,1,0
81859,lying,0,0,76.55,1993.9,46.1,1.09,2169.7,1,0
82234,lying,0,0,76.55,1984.5,31.7,1.02,2033.8,1,0
82634,lying,0,0,76.55,1992.0,13.4,1.02,2033.8,1,0
83035,lying,0,0,76.55,1988.4,15.7,1.01,2017.6,1,0
83434,lying,0,0,76.55,1981.3,28.9,1.02,2018.0,1,0
83838,lying,0,0,76.55,1993.4,78.6,1.16,2312.8,1,0
84301,lying,0,0,76.55,1994.3,88.1,1.16,2312.8,1,0
84640,lying,0,0,76.55,1992.1,98.3,1.16,2312.8,1,0
85034,lying,0,0,76.55,1986.6,102.4,1.16,2312.8,1,0
85437,lying,0,0,76.55,1977.9,105.8,1.17,2312.8,1,0
85836,lying,0,0,76.55,1977.7,109.1,1.17,2312.8,1,0
86279,lying,0,0,76.55,1952.2,83.0,1.12,2183.9,1,0
86635,lying,0,0,76.55,1942.9,97.0,1.13,2198.5,1,0
87035,lying,0,0,76.55,1959.0,105.1,1.12,2198.5,1,0
87443,lying,0,0,76.55,1986.5,142.6,1.21,2405.0,1,0
87836,lying,0,0,76.55,1998.2,149.2,1.20,2405.0,1,0
88269,lying,0,0,76.55,2012.4,145.6,1.20,2405.0,1,0
88738,lying,0,0,76.55,2018.2,162.7,1.19,2405.0,1,0
89122,lying,0,0,76.55,2023.6,157.6,1.19,2405.0,1,0
89436,lying,0,0,76.55,2009.9,209.4,1.33,2670.8,1,0
89836,lying,0,0,76.55,1966.2,203.9,1.36,2670.8,1,0
90253,lying,0,0,76.55,1949.5,198.6,1.37,2670.8,1,0
90637,lying,0,0,76.55,1923.6,194.7,1.39,2670.8,1,0
91060,lying,0,0,76.55,1912.5,176.9,1.40,2670.8,1,0
91437,lying,0,0,76.55,1898.0,164.9,1.41,2670.8,1,0
91837,lying,0,0,76.55,1879.4,69.4,1.19,2244.2,1,0
92256,lying,0,0,76.55,1882.4,22.3,1.05,1973.7,1,0
92638,lying,0,0,76.55,1879.5,8.9,1.01,1894.7,1,0
93078,lying,0,0,76.55,1879.6,8.0,1.01,1893.1,1,0
93572,lying,0,0,76.55,1880.8,7.8,1.01,1899.9,1,0
93838,lying,0,0,76.55,1880.6,9.1,1.01,1899.9,1,0
94238,lying,0,0,76.55,1880.2,9.2,1.01,1899.9,1,0
94641,lying,0,0,76.55,1880.9,9.4,1.01,1899.9,1,0
95038,lying,0,0,76.55,1880.9,9.1,1.01,1899.9,1,0
95458,lying,0,0,76.55,1880.7,9.2,1.01,1899.9,1,0
95839,lying,0,0,76.55,1879.4,8.8,1.01,1895.7,1,0
96272,lying,0,0,76.55,1879.2,8.3,1.01,1895.7,1,0
96640,lying,0,0,76.55,1880.1,8.2,1.01,1894.4,1,0
97040,lying,0,0,76.55,1880.5,9.6,1.02,1913.5,1,0
97452,lying,0,0,76.55,1880.5,10.0,1.02,1913.5,1,0
97942,lying,0,0,76.55,1881.0,10.7,1.02,1913.5,1,0
98240,lying,0,0,76.55,1881.9,10.8,1.02,1913.5,1,0
98718,lying,0,0,76.55,1882.2,10.7,1.02,1913.5,1,0
99040,lying,0,0,76.55,1881.9,10.8,1.02,1913.5,1,0
99442,lying,0,0,76.55,1881.5,9.4,1.01,1898.5,1,0
99841,lying,0,0,76.55,1881.6,9.1,1.01,1898.5,1,0
100241,lying,0,0,76.55,1880.9,8.1,1.01,1896.9,1,0
100655,lying,0,0,76.55,1880.7,7.6,1.01,1896.3,1,0
101041,lying,0,0,76.55,1880.8,7.4,1.01,1896.3,1,0
101473,lying,0,0,76.55,1880.1,7.3,1.01,1893.8,1,0
101842,lying,0,0,76.55,1879.0,7.8,1.01,1893.7,1,0
102259,lying,0,0,76.55,1879.5,7.8,1.01,1893.7,1,0
102642,lying,0,0,76.55,1879.7,7.8,1.01,1893.4,1,0
103069,lying,0,0,76.55,1878.8,7.9,1.01,1893.4,1,0
103443,lying,0,0,76.55,1878.5,7.7,1.01,1893.4,1,0
103843,lying,0,0,76.55,1878.0,8.1,1.01,1892.8,1,0
104244,lying,0,0,76.55,1878.6,8.2,1.01,1892.8,1,0
104643,lying,0,0,76.55,1879.2,8.0,1.01,1892.8,1,0
105077,lying,0,0,76.55,1878.9,8.3,1.01,1892.8,1,0
105442,lying,0,0,76.55,1879.1,8.6,1.01,1896.0,1,0
105835,lying,0,0,76.55,1879.8,9.0,1.01,1898.7,1,0
106243,lying,0,0,76.55,1880.5,8.3,1.01,1898.7,1,0
106677,lying,0,0,76.55,1880.8,8.0,1.01,1898.7,1,0
107139,lying,0,0,76.55,1880.1,8.0,1.01,1898.7,1,0
107465,lying,0,0,76.55,1879.6,7.8,1.01,1898.7,1,0
107834,lying,0,0,76.55,1879.8,7.4,1.01,1898.7,1,0
108248,lying,0,0,76.55,1878.9,6.6,1.01,1889.6,1,0
108635,lying,0,0,76.55,1879.0,7.0,1.01,1890.1,1,0
109097,lying,0,0,76.55,1879.7,7.1,1.01,1890.4,1,0
109436,lying,0,0,76.55,1880.0,7.2,1.01,1891.3,1,0
109836,lying,0,0,76.55,1880.8,7.2,1.01,1897.1,1,0
110262,lying,0,0,76.55,1880.8,7.2,1.01,1897.1,1,0
110635,lying,0,0,76.55,1880.7,7.6,1.01,1897.1,1,0
111043,lying,0,0,76.55,1879.8,7.8,1.01,1897.1,1,0
111540,lying,0,0,76.55,1878.9,7.4,1.01,1897.1,1,0
111896,lying,0,0,76.55,1879.0,7.4,1.01,1897.1,1,0
112236,lying,0,0,76.55,1878.8,7.6,1.01,1897.5,1,0
112637,lying,0,0,76.55,1878.6,8.0,1.01,1897.5,1,0
113037,lying,0,0,76.55,1879.6,7.4,1.01,1897.5,1,0
113438,lying,0,0,76.55,1880.5,7.3,1.01,1897.5,1,0
113840,lying,0,0,76.55,1880.3,7.7,1.01,1897.5,1,0
114238,lying,0,0,86.00,1878.1,10.2,1.01,1897.5,1,1
114651,lying,0,0,86.00,1881.3,22.4,1.07,2013.6,1,1
115038,lying,0,0,86.00,1880.9,28.9,1.07,2013.6,1,1
115463,lying,0,0,86.00,1880.6,30.7,1.07,2013.6,1,1
115838,lying,0,0,86.00,1881.4,31.4,1.07,2013.6,1,1
116369,lying,0,0,86.00,1883.5,32.0,1.07,2013.6,1,1
116638,lying,0,0,86.00,1887.0,32.9,1.07,2013.6,1,1
117066,lying,0,0,86.00,1887.0,30.8,1.03,1949.4,1,1
117439,lying,0,0,86.00,1888.7,26.7,1.03,1949.4,1,1
117839,lying,0,0,86.00,1890.3,25.0,1.03,1949.4,1,0
118268,lying,0,0,86.00,1891.8,24.9,1.03,1949.4,1,0
118639,lying,0,0,86.00,1892.4,24.3,1.03,1949.4,1,0
119065,lying,0,0,86.00,1895.1,23.6,1.03,1950.8,1,0
119440,lying,0,0,86.00,1895.0,18.8,1.03,1950.8,1,0
119840,lying,0,0,86.00,1896.9,14.6,1.03,1950.8,1,0
120243,lying,0,0,86.00,1898.0,13.8,1.03,1950.8,1,0
120756,lying,0,0,86.00,1898.4,12.1,1.03,1950.8,1,0
121040,lying,0,0,86.00,1899.2,12.2,1.03,1950.8,1,0
121472,lying,0,0,86.00,1897.7,8.6,1.01,1914.4,1,0
121841,lying,0,0,86.00,1897.9,8.6,1.01,1914.4,1,0
122241,lying,0,0,86.00,1897.8,8.7,1.01,1914.4,1,0
122641,lying,0,0,86.00,1898.0,8.2,1.01,1914.4,1,0
123041,lying,0,0,86.00,1897.7,8.3,1.01,1914.4,1,0
123475,lying,0,0,86.00,1897.2,8.0,1.01,1913.0,1,0
123842,lying,0,0,86.00,1898.0,7.5,1.01,1912.7,1,0
124245,lying,0,0,86.00,1898.0,7.3,1.01,1914.1,1,0
124642,lying,0,0,86.00,1898.1,7.1,1.01,1914.1,1,0
125078,lying,0,0,86.00,1897.8,7.0,1.01,1914.1,1,0
125443,lying,0,0,86.00,1898.7,7.1,1.01,1914.1,1,0
125888,lying,0,0,86.00,1898.8,7.1,1.01,1914.1,1,0
126243,lying,0,0,86.00,1898.8,7.5,1.01,1915.0,1,0
126643,lying,0,0,86.00,1898.8,8.1,1.01,1919.6,1,0
127074,lying,0,0,86.00,1899.9,8.6,1.01,1919.6,1,0
127434,lying,0,0,86.00,1900.7,8.3,1.01,1919.6,1,0
127852,lying,0,0,86.00,1900.0,8.2,1.01,1919.6,1,0
128234,lying,0,0,89.22,1899.3,8.6,1.01,1919.6,1,1
128671,lying,0,0,89.22,1899.0,8.5,1.01,1919.6,1,1
129034,lying,0,0,89.22,1898.9,8.2,1.01,1918.2,1,1
129472,lying,0,0,89.22,1897.6,7.7,1.01,1914.6,1,1
129841,lying,0,0,89.22,1897.8,8.3,1.01,1918.0,1,1
130239,lying,0,0,89.22,1898.0,10.7,1.02,1926.8,1,1
130636,lying,0,0,89.22,1898.4,10.7,1.01,1926.8,1,1
131036,lying,0,0,89.22,1898.1,12.4,1.02,1926.8,1,1
131446,lying,0,0,89.22,1896.3,13.1,1.02,1926.8,1,1
131836,lying,0,0,102.21,1896.4,13.2,1.02,1926.8,1,1
132237,lying,0,0,102.21,1896.2,14.8,1.03,1950.9,1,1
132637,lying,0,0,102.21,1896.8,13.5,1.03,1950.9,1,1
133037,lying,0,0,102.21,1897.5,13.5,1.03,1950.9,1,1
133436,lying,0,0,102.21,1897.9,11.8,1.03,1950.9,1,1
133841,lying,0,0,102.21,1899.6,10.5,1.03,1950.9,1,1
134371,lying,0,0,102.21,1900.2,10.4,1.03,1950.9,1,1
134681,lying,0,0,102.21,1899.4,7.4,1.01,1916.6,1,1
135037,lying,0,0,102.21,1899.6,7.1,1.01,1912.2,1,1
135438,lying,0,0,102.21,1900.1,7.3,1.01,1920.9,1,1
135852,lying,0,0,102.21,1900.3,7.4,1.01,1920.9,1,0
136238,lying,0,0,91.63,1900.1,7.9,1.01,1920.9,1,1
136640,lying,0,0,91.63,1900.0,8.5,1.01,1920.9,1,1
137038,lying,0,0,91.63,1900.0,8.8,1.01,1920.9,1,1
137453,sitting,1,0,80.48,1898.3,9.2,1.01,1920.9,1,1
137840,sitting,1,0,80.48,1897.1,8.8,1.01,1920.2,1,1
138239,sitting,1,0,80.48,1895.7,9.0,1.01,1920.2,1,1
138640,sitting,1,0,80.48,1899.4,21.7,1.08,2046.4,1,1
139177,sitting,1,0,80.48,1899.6,21.5,1.08,2046.4,1,1
139445,sitting,1,0,80.48,1900.2,21.2,1.08,2046.4,1,1
139854,sitting,1,0,80.48,1900.2,21.3,1.08,2046.4,1,1
140241,sitting,1,0,80.48,1899.2,21.7,1.08,2046.4,1,1
140640,sitting,1,0,80.48,1899.4,21.7,1.08,2046.4,1,1
141045,sitting,1,0,80.48,1895.4,8.6,1.01,1912.5,1,0
141441,sitting,1,0,69.14,1894.9,8.3,1.01,1911.7,1,1
141856,sitting,1,0,69.14,1895.0,8.6,1.01,1911.7,1,1
142242,sitting,1,0,69.14,1896.9,8.3,1.01,1911.7,1,1
142688,sitting,1,0,69.14,1900.7,12.2,1.03,1954.1,1,1
143041,sitting,1,0,69.14,1900.5,13.7,1.03,1954.1,1,1
143450,sitting,1,0,69.14,1895.8,21.2,1.03,1954.1,1,1
143842,sitting,1,0,69.14,1899.8,28.5,1.05,1997.1,1,1
144245,sitting,1,0,69.14,1899.8,29.2,1.05,1997.1,1,1
144643,sitting,1,0,69.14,1900.0,29.3,1.05,1997.1,1,1
145056,sitting,1,0,69.14,1897.5,27.7,1.05,1997.1,1,0
145443,sitting,1,0,69.14,1899.3,26.9,1.05,1997.1,1,0
145842,sitting,1,0,69.14,1903.7,21.0,1.05,1997.1,1,0
146242,sitting,1,0,69.14,1899.5,13.7,1.02,1937.1,1,0
146643,sitting,1,0,69.14,1899.0,12.5,1.02,1937.1,1,0
147066,sitting,1,0,69.14,1897.8,13.8,1.02,1937.1,1,0
147434,sitting,1,0,69.14,1896.9,14.2,1.02,1937.1,1,0
147886,sitting,1,0,69.14,1896.1,15.3,1.02,1937.1,1,0
148364,sitting,1,0,69.14,1895.0,16.5,1.02,1937.1,1,0
148635,sitting,1,0,69.14,1893.2,20.5,1.02,1928.4,1,0
149035,sitting,1,0,69.14,1890.6,22.7,1.02,1928.4,1,0
149436,sitting,1,0,69.14,1888.6,23.8,1.02,1928.4,1,0
149835,sitting,1,0,71.15,1886.6,25.4,1.02,1928.4,1,1
150237,sitting,1,0,71.15,1884.2,24.4,1.02,1928.4,1,1
150635,sitting,1,0,71.15,1883.4,23.2,1.02,1928.4,1,1
151054,sitting,1,0,71.15,1884.5,18.3,1.02,1927.1,1,1
151435,sitting,1,0,71.15,1884.9,15.5,1.02,1927.1,1,1
151835,sitting,1,0,71.15,1885.2,12.6,1.02,1927.1,1,1
152250,sitting,1,0,71.15,1885.8,8.5,1.01,1905.1,1,1
152651,sitting,0,0,71.15,1886.6,7.8,1.01,1907.6,1,1
153036,sitting,0,0,71.15,1886.7,8.6,1.01,1907.6,1,1
153470,sitting,0,0,71.15,1886.7,9.0,1.01,1907.6,1,1
153836,sitting,0,0,71.15,1887.6,8.8,1.01,1907.6,1,0
154236,sitting,0,0,71.15,1888.4,8.5,1.01,1907.6,1,0
154637,sitting,0,0,71.15,1889.0,8.5,1.01,1907.6,1,0
155037,sitting,0,0,71.15,1888.6,9.8,1.01,1904.4,1,0
155464,sitting,0,0,71.15,1888.0,9.4,1.01,1904.4,1,0
155838,sitting,0,0,71.15,1886.4,9.7,1.01,1905.6,1,0
156277,sitting,0,0,71.15,1884.3,12.5,1.02,1922.4,1,0
156637,sitting,0,0,79.00,1884.4,12.5,1.02,1922.4,1,1
157044,sitting,0,0,79.00,1885.3,12.6,1.02,1922.4,1,1
157520,sitting,0,0,79.00,1886.9,12.1,1.02,1922.4,1,1
157868,sitting,0,0,79.00,1889.5,12.4,1.02,1922.4,1,1
158238,sitting,0,0,79.00,1891.8,11.7,1.02,1922.4,1,1
158652,sitting,0,0,79.00,1894.3,7.3,1.01,1908.6,1,1
159039,sitting,0,0,79.00,1894.3,7.4,1.01,1908.6,1,1
159476,sitting,0,0,79.00,1894.3,7.7,1.01,1908.6,1,1
159840,sitting,0,0,79.00,1893.2,7.6,1.01,1908.6,1,1
160275,sitting,0,0,79.00,1892.6,7.7,1.01,1908.6,1,1
160639,sitting,0,0,79.00,1892.3,7.9,1.01,1909.3,1,0
161040,sitting,0,0,79.00,1892.0,7.8,1.01,1909.3,1,0
161474,sitting,0,0,79.00,1892.5,7.7,1.01,1909.3,1,0
161943,sitting,0,0,79.00,1892.6,7.5,1.01,1909.3,1,0
162267,sitting,0,0,79.00,1893.1,7.5,1.01,1909.3,1,0
162640,sitting,0,0,79.00,1892.5,7.8,1.01,1909.3,1,0
163040,sitting,0,0,79.00,1891.9,7.4,1.01,1906.0,1,0
163466,sitting,0,0,88.78,1892.3,6.9,1.01,1906.0,1,1
163841,sitting,0,0,88.78,1892.5,7.8,1.01,1913.4,1,1
164241,sitting,0,0,88.78,1892.7,8.2,1.01,1913.4,1,1
164642,sitting,0,0,94.72,1892.5,8.3,1.01,1913.4,1,1
165058,sitting,0,0,94.72,1893.6,8.3,1.01,1913.4,1,1
165443,sitting,0,0,94.72,1893.2,8.5,1.01,1913.4,1,1
165836,sitting,0,0,94.72,1892.8,8.5,1.01,1913.4,1,1
166273,sitting,0,0,94.72,1892.5,8.1,1.01,1914.0,1,1
166743,sitting,0,0,85.47,1891.2,7.9,1.01,1914.0,1,1
167042,sitting,0,0,85.47,1890.8,7.9,1.01,1914.0,1,1
167491,sitting,0,0,85.47,1890.0,7.7,1.01,1914.0,1,1
167834,sitting,0,0,85.47,1890.8,8.6,1.01,1915.1,1,1
168294,sitting,0,0,85.47,1890.3,9.6,1.01,1915.1,1,1
168644,sitting,0,0,81.17,1888.9,10.2,1.01,1915.1,1,1
169035,sitting,0,0,81.17,1890.5,12.8,1.02,1921.6,1,1
169444,sitting,0,0,85.46,1891.4,14.1,1.02,1921.6,1,1
169835,sitting,0,0,91.34,1890.9,14.1,1.02,1921.6,1,1
170257,sitting,0,0,91.34,1890.2,14.2,1.02,1921.6,1,1
170634,sitting,0,0,97.36,1890.5,13.8,1.02,1921.6,1,1
171066,sitting,0,0,97.36,1891.0,12.9,1.02,1921.6,1,1
171435,sitting,0,0,97.36,1890.1,10.5,1.02,1919.8,1,1
171850,sitting,0,0,97.36,1889.1,8.4,1.01,1917.0,1,1
172236,sitting,0,0,97.36,1888.9,8.4,1.01,1917.0,1,1
172677,sitting,0,0,97.36,1889.7,7.2,1.01,1909.2,1,1
173035,sitting,0,0,97.36,1889.4,6.8,1.01,1901.8,1,1
173459,sitting,0,0,97.36,1889.4,6.6,1.01,1901.8,1,1
173835,sitting,0,0,97.36,1889.7,6.5,1.01,1903.2,1,1
174236,sitting,0,0,97.36,1890.9,6.6,1.01,1906.0,1,1
174643,sitting,0,0,97.36,1892.9,7.0,1.01,1910.9,1,0
175037,sitting,0,0,97.36,1893.1,7.6,1.01,1910.9,1,0
175459,sitting,0,0,97.36,1894.1,7.3,1.01,1910.9,1,0
175941,sitting,0,0,97.36,1894.8,7.5,1.01,1910.9,1,0
176253,sitting,0,0,97.36,1895.4,7.3,1.01,1910.9,1,0
176639,sitting,0,0,97.36,1894.0,7.9,1.01,1910.9,1,0
177037,sitting,0,0,97.36,1893.4,7.5,1.01,1909.4,1,0
177438,sitting,0,0,97.36,1893.2,7.7,1.01,1918.7,1,0
177838,sitting,0,0,103.87,1893.7,8.6,1.01,1918.7,1,1
178237,sitting,0,0,103.87,1894.1,8.4,1.01,1918.7,1,1
178641,sitting,0,0,103.87,1894.7,8.8,1.01,1918.7,1,1
179039,sitting,0,0,108.83,1895.4,9.4,1.01,1918.7,1,1
179465,sitting,0,0,108.83,1894.3,9.6,1.01,1918.7,1,1
179838,sitting,0,0,109.10,1892.7,11.2,1.01,1916.5,1,1
180308,sitting,0,0,109.10,1891.8,10.6,1.01,1909.4,1,1
180726,sitting,0,0,109.10,1890.9,10.7,1.01,1909.4,1,1
181053,sitting,0,0,109.10,1889.6,10.0,1.01,1909.4,1,1
181439,sitting,0,0,109.10,1889.0,9.1,1.01,1906.2,1,1
181874,sitting,0,0,109.10,1888.9,10.4,1.01,1914.5,1,1
182240,sitting,0,0,109.10,1889.9,9.7,1.01,1914.5,1,1
182654,sitting,0,0,109.10,1889.5,9.1,1.01,1914.5,1,1
183040,sitting,0,0,109.10,1890.0,8.8,1.01,1914.5,1,1
183452,sitting,0,0,109.10,1890.2,8.6,1.01,1914.5,1,1
183840,sitting,0,0,109.10,1890.2,9.1,1.01,1914.5,1,0
184245,sitting,0,0,109.10,1889.7,8.1,1.01,1907.8,1,0
184640,sitting,0,0,109.10,1889.5,7.9,1.01,1905.4,1,0
185077,sitting,0,0,109.10,1889.3,10.3,1.02,1924.0,1,0
185441,sitting,0,0,109.10,1888.3,13.0,1.02,1924.0,1,0
185892,sitting,0,0,109.10,1886.5,22.3,1.04,1968.0,1,0
186242,sitting,0,0,109.10,1886.5,23.4,1.04,1968.0,1,0
186641,sitting,0,0,109.10,1886.7,23.3,1.04,1968.0,1,0
187048,sitting,0,0,109.10,1887.0,23.3,1.04,1968.0,1,0
187442,sitting,0,0,97.63,1887.3,22.6,1.04,1968.0,1,1
187875,sitting,0,0,97.63,1886.6,21.4,1.04,1968.0,1,1
188243,sitting,0,0,89.87,1888.2,11.8,1.02,1922.8,1,1
188677,sitting,0,0,89.87,1888.8,9.3,1.01,1907.4,1,1
189034,sitting,0,0,89.87,1888.9,9.5,1.01,1907.4,1,1
189438,sitting,0,0,89.87,1889.2,10.4,1.01,1913.9,1,1
189844,sitting,0,0,89.87,1890.3,10.6,1.01,1913.9,1,1
190252,sitting,0,0,89.87,1891.6,9.6,1.01,1913.9,1,1
190644,sitting,0,0,89.87,1891.3,9.3,1.01,1913.9,1,1
191070,sitting,0,0,89.87,1890.5,9.4,1.01,1913.9,1,1
191434,sitting,0,0,89.87,1889.2,9.8,1.01,1913.9,1,1
191835,sitting,0,0,89.87,1888.2,8.8,1.01,1903.2,1,1
192236,sitting,0,0,89.87,1887.0,8.1,1.01,1903.2,1,0
192634,sitting,0,0,89.87,1886.1,11.3,1.02,1932.8,1,0
193070,sitting,0,0,89.87,1885.5,12.1,1.03,1932.8,1,0
193435,sitting,0,0,91.13,1886.0,12.3,1.02,1932.8,1,1
193881,sitting,0,0,91.13,1888.4,12.3,1.02,1932.8,1,1
194337,sitting,0,0,91.13,1889.2,11.9,1.02,1932.8,1,1
194650,sitting,0,0,91.13,1889.5,12.3,1.02,1932.8,1,1
195035,sitting,0,0,91.13,1889.1,9.6,1.01,1910.3,1,1
195436,sitting,0,0,91.13,1889.0,8.8,1.01,1906.9,1,1
195855,sitting,0,0,86.17,1890.0,9.0,1.01,1906.9,1,1
196236,sitting,0,0,86.17,1890.1,8.9,1.01,1906.9,1,1
196671,sitting,0,0,86.17,1890.6,9.3,1.01,1906.9,1,1
197036,sitting,0,0,80.17,1890.8,9.0,1.01,1906.7,1,1
197437,sitting,0,0,80.17,1891.7,8.4,1.01,1906.7,1,1
197838,sitting,0,0,80.17,1892.4,7.8,1.01,1906.7,1,1
198237,sitting,0,0,71.59,1890.3,8.0,1.01,1906.7,1,1
198671,sitting,0,0,71.59,1889.6,8.2,1.01,1906.7,1,1
199162,sitting,0,0,71.76,1889.1,8.4,1.01,1911.8,1,1
199438,sitting,0,0,71.76,1888.5,8.1,1.01,1911.8,1,1
