elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,seconds_left
1515735,lying,0,0,65.4,1915.9,107.7,1.18,2260.2,1,12
1516135,lying,0,0,65.4,1901.0,95.5,1.19,2260.2,1,11
1516535,lying,0,0,65.4,1888.3,67.1,1.09,2050.9,1,11
1516934,lying,0,0,65.4,1894.8,65.9,1.08,2050.9,1,11
1517435,lying,0,0,65.4,1890.7,68.7,1.08,2050.9,1,10
1517835,lying,0,0,65.4,1879.0,70.1,1.09,2050.9,1,10
1518235,lying,0,0,65.4,1867.4,54.3,1.08,2012.1,1,9
1518635,lying,0,0,65.4,1858.4,48.5,1.08,2012.1,1,9
1519035,lying,0,0,65.4,1853.7,49.2,1.09,2012.1,1,9
1519435,lying,0,0,65.4,1850.2,37.4,1.07,1973.4,1,8
1519834,lying,0,0,65.4,1847.0,27.7,1.03,1908.8,1,8
1520235,lying,0,0,65.4,1850.0,21.0,1.02,1894.2,1,7
1520636,lying,0,0,65.4,1850.4,23.9,1.03,1902.5,1,7
1521036,lying,0,0,65.4,1850.0,23.7,1.03,1902.5,1,7
1521436,lying,0,0,65.4,1852.9,20.7,1.03,1902.5,1,6
1521836,lying,0,0,65.4,1853.4,20.9,1.03,1902.5,1,6
1522236,lying,0,0,65.4,1853.8,20.3,1.03,1902.5,1,5
1522636,lying,0,0,65.4,1851.6,19.7,1.03,1902.5,1,5
1523035,lying,0,0,65.4,1854.9,14.0,1.02,1884.3,1,5
1523437,lying,0,0,65.4,1854.5,15.2,1.02,1884.3,1,4
1523837,lying,0,0,65.4,1852.5,14.8,1.02,1884.3,1,4
1524237,lying,0,0,65.4,1860.6,43.2,1.12,2076.1,1,3
1524637,lying,0,0,65.4,1881.7,85.4,1.15,2163.5,1,3
1525037,lying,0,0,65.4,1896.4,118.4,1.18,2231.0,1,3
1525437,lying,0,0,65.4,1901.5,121.4,1.17,2231.0,1,2
1525837,lying,0,0,65.4,1888.8,144.2,1.18,2231.0,1,2
1526237,lying,0,0,65.4,1898.5,174.0,1.25,2366.1,1,1
1526638,lying,0,0,65.4,1899.5,174.7,1.25,2366.1,1,1
1527037,lying,0,0,65.4,1877.2,170.0,1.26,2366.1,1,1
1527438,lying,0,0,65.4,1866.6,149.0,1.27,2366.1,1,0
1527839,lying,0,0,65.4,1859.7,147.9,1.27,2366.1,1,0
1528238,sitting,1,0,65.4,1874.6,129.7,1.26,2366.1,1,89
1528638,sitting,1,0,65.4,1866.3,83.2,1.11,2069.0,1,89
1529038,sitting,1,0,65.4,1856.4,71.5,1.09,2031.4,1,89
1529438,sitting,1,0,65.4,1858.0,46.9,1.09,2031.4,1,88
1529839,sitting,1,0,65.4,1857.1,39.6,1.07,1980.6,1,88
1530239,sitting,1,0,65.4,1857.8,29.8,1.04,1923.7,1,87
1530639,sitting,1,0,65.4,1857.1,25.2,1.03,1909.0,1,87
1531039,sitting,1,0,65.4,1856.8,24.0,1.03,1909.0,1,87
1531439,sitting,1,0,65.4,1856.4,22.1,1.03,1909.0,1,86
1531839,sitting,1,0,65.4,1857.6,20.6,1.03,1909.0,1,86
1532239,sitting,1,0,65.4,1857.7,20.5,1.03,1909.0,1,85
1532639,sitting,1,0,78.01,1858.8,20.1,1.03,1909.0,1,85
1533040,sitting,1,0,78.01,1858.7,16.0,1.02,1889.4,1,85
1533440,sitting,1,0,78.01,1858.1,17.5,1.02,1889.4,1,84
1533840,sitting,1,0,83.06,1858.6,17.7,1.02,1889.4,1,84
1534240,sitting,1,0,83.06,1858.5,17.3,1.02,1889.4,1,83
1534640,sitting,1,0,83.06,1857.2,18.7,1.02,1890.2,1,83
1535040,sitting,1,0,82.14,1856.7,18.3,1.02,1890.2,1,83
1535440,sitting,1,0,82.14,1856.9,18.5,1.02,1890.2,1,82
1535831,sitting,1,0,82.14,1857.6,17.0,1.02,1890.2,1,82
1536231,sitting,1,0,83.91,1857.7,15.7,1.02,1890.2,1,81
1536631,sitting,1,0,83.91,1857.0,15.1,1.02,1890.2,1,81
1537031,sitting,1,0,83.91,1858.1,11.9,1.01,1883.7,1,81
1537431,sitting,1,0,83.91,1858.0,11.7,1.01,1883.7,1,80
1537831,sitting,1,0,78.29,1858.2,10.4,1.01,1879.0,1,80
1538231,sitting,1,0,78.29,1857.9,10.3,1.01,1879.0,1,79
1538632,sitting,1,0,78.29,1857.6,10.7,1.01,1879.0,1,79
1539032,sitting,1,0,78.29,1857.4,10.2,1.01,1879.0,1,79
1539432,sitting,1,0,78.29,1856.2,9.6,1.01,1877.4,1,78
1539832,sitting,1,0,78.29,1854.8,15.4,1.03,1904.2,1,78
1540232,sitting,1,0,78.29,1855.1,15.9,1.03,1904.2,1,77
1540632,sitting,1,0,78.29,1855.1,15.7,1.03,1904.2,1,77
1541032,sitting,1,0,78.29,1855.9,15.5,1.03,1904.2,1,77
1541432,sitting,1,0,78.29,1855.8,15.9,1.03,1904.2,1,76
1541833,sitting,1,0,78.29,1856.5,16.6,1.03,1904.2,1,76
1542233,sitting,1,0,78.29,1857.6,11.5,1.01,1884.4,1,75
1542633,sitting,1,0,78.29,1857.3,12.1,1.01,1881.9,1,75
1543033,sitting,1,0,76.97,1858.9,16.0,1.03,1907.3,1,75
1543433,sitting,0,0,89.04,1857.7,25.2,1.04,1926.9,1,74
1543832,sitting,0,0,89.04,1857.9,29.6,1.04,1926.9,1,74
1544233,sitting,0,0,89.04,1854.6,31.2,1.04,1926.9,1,73
1544634,sitting,0,0,89.04,1853.2,31.4,1.04,1926.9,1,73
1545034,sitting,0,0,75.2,1851.7,31.2,1.04,1926.9,1,73
1545434,sitting,0,0,75.2,1849.6,29.0,1.04,1926.9,1,72
1545834,sitting,0,0,75.12,1849.5,21.7,1.03,1912.9,1,72
1546234,sitting,0,0,75.12,1847.8,14.7,1.01,1874.7,1,71
1546634,sitting,0,0,75.12,1848.3,11.8,1.01,1871.2,1,71
1547033,sitting,0,0,75.12,1850.0,11.3,1.01,1870.9,1,71
1547434,sitting,0,0,75.12,1851.2,14.5,1.03,1900.1,1,70
1547835,sitting,0,0,75.12,1850.4,15.1,1.03,1900.1,1,70
1548235,sitting,0,0,75.12,1850.9,15.1,1.03,1900.1,1,69
1548635,sitting,0,0,75.12,1850.5,15.6,1.03,1900.1,1,69
1549035,sitting,0,0,75.12,1850.6,15.7,1.03,1900.1,1,69
1549435,sitting,0,0,75.12,1849.1,20.4,1.03,1902.8,1,68
1549835,sitting,0,0,75.12,1847.0,17.7,1.03,1902.8,1,68
1550236,sitting,0,0,67.69,1847.5,19.2,1.03,1902.8,1,67
1550636,sitting,0,0,67.69,1847.1,21.5,1.03,1902.8,1,67
1551038,sitting,0,0,67.69,1848.6,22.7,1.03,1902.8,1,67
1551436,sitting,0,0,67.69,1849.2,30.2,1.05,1948.4,1,66
1551836,sitting,0,0,61.41,1849.6,27.8,1.05,1948.4,1,66
1552236,sitting,0,0,61.41,1849.3,31.1,1.05,1948.4,1,65
1552636,sitting,0,0,61.41,1851.3,30.5,1.05,1948.4,1,65
1553036,sitting,0,0,61.41,1849.4,29.9,1.05,1948.4,1,65
1553436,sitting,0,0,61.41,1848.6,29.8,1.05,1948.4,1,64
1553837,sitting,0,0,61.41,1849.0,22.5,1.03,1905.7,1,64
1554237,sitting,0,0,61.41,1849.8,21.9,1.03,1905.7,1,63
1554636,sitting,0,0,61.41,1850.7,16.8,1.02,1884.0,1,63
1555037,sitting,0,0,61.41,1849.3,15.7,1.02,1884.0,1,63
1555436,sitting,0,0,61.41,1850.9,13.6,1.02,1884.0,1,62
1555838,sitting,0,0,61.41,1851.7,10.6,1.02,1881.6,1,62
1556238,sitting,0,0,61.41,1852.1,9.4,1.02,1881.6,1,61
1556638,sitting,0,0,61.41,1851.8,8.6,1.01,1867.5,1,61
1557038,sitting,0,0,61.41,1852.1,8.0,1.01,1867.5,1,61
1557438,sitting,0,0,61.41,1852.6,8.6,1.01,1867.8,1,60
1557838,sitting,0,0,61.41,1852.6,8.1,1.01,1867.8,1,60
1558238,sitting,0,0,61.41,1851.8,8.2,1.01,1870.0,1,59
1558639,sitting,0,0,59.07,1851.3,7.8,1.01,1870.0,1,59
1559038,sitting,0,0,59.07,1851.4,8.0,1.01,1870.0,1,59
1559439,sitting,0,0,59.07,1851.8,9.7,1.01,1878.6,1,58
1559839,sitting,0,0,59.07,1851.2,9.6,1.01,1878.6,1,58
1560239,sitting,0,0,59.07,1851.3,10.1,1.01,1878.6,1,57
1560639,sitting,0,0,59.07,1849.7,11.4,1.02,1878.6,1,57
1561039,sitting,0,0,65.44,1850.8,13.4,1.02,1894.7,1,57
1561440,sitting,0,0,65.44,1850.7,15.1,1.02,1894.7,1,56
1561840,sitting,0,0,65.44,1850.7,14.8,1.02,1894.7,1,56
1562240,sitting,0,0,63.71,1850.9,17.9,1.02,1894.7,1,55
1562640,sitting,0,0,63.71,1852.8,20.6,1.03,1912.7,1,55
1563059,sitting,0,0,63.71,1852.8,42.9,1.12,2068.4,1,55
1563440,sitting,0,0,63.71,1865.7,61.7,1.11,2068.4,1,54
1563840,sitting,0,0,63.71,1856.2,74.1,1.11,2068.4,1,54
1564240,sitting,0,0,63.71,1841.9,88.9,1.12,2068.4,1,53
1564631,sitting,0,0,63.71,1837.7,102.5,1.13,2068.4,1,53
1565030,sitting,0,0,63.71,1836.0,116.5,1.16,2134.0,1,53
1565430,sitting,0,0,63.71,1856.9,138.0,1.22,2256.7,1,52
1565831,sitting,0,0,63.71,1849.7,134.5,1.22,2256.7,1,52
1566231,sitting,0,0,63.71,1850.9,139.3,1.22,2256.7,1,51
1566631,sitting,0,0,63.71,1860.5,140.9,1.21,2256.7,1,51
1567032,sitting,0,0,63.71,1860.8,136.9,1.21,2256.7,1,51
1567432,sitting,0,0,63.71,1858.2,126.3,1.21,2256.7,1,50
1567832,sitting,0,0,63.71,1836.4,97.3,1.16,2134.1,1,50
1568232,sitting,0,0,63.71,1825.7,90.1,1.17,2134.1,1,49
1568632,sitting,0,0,63.71,1830.9,79.0,1.17,2134.1,1,49
1569032,sitting,0,0,63.71,1837.0,64.4,1.1,2012.0,1,49
1569432,sitting,0,0,63.71,1840.6,53.8,1.09,2012.0,1,48
1569833,sitting,0,0,63.71,1843.4,50.7,1.09,2012.0,1,48
1570233,sitting,0,0,63.71,1846.0,47.4,1.09,2012.0,1,47
1570633,sitting,0,0,63.71,1849.5,43.9,1.09,2012.0,1,47
1571033,sitting,0,0,63.71,1852.1,34.3,1.09,2012.0,1,47
1571433,sitting,0,0,63.71,1849.9,21.8,1.03,1914.0,1,46
1571833,sitting,0,0,63.71,1849.0,10.8,1.01,1871.9,1,46
1572234,sitting,0,0,63.71,1848.1,9.8,1.01,1871.9,1,45
1572634,sitting,0,0,63.71,1847.5,8.8,1.01,1871.9,1,45
1573034,sitting,0,0,63.71,1846.0,9.5,1.01,1871.9,1,45
1573434,sitting,0,0,63.71,1844.5,9.4,1.01,1871.9,1,44
1573834,sitting,0,0,63.71,1843.7,8.4,1.02,1871.3,1,44
1574234,sitting,0,0,63.71,1843.6,9.0,1.02,1871.3,1,43
1574634,sitting,0,0,63.71,1842.1,8.4,1.01,1869.4,1,43
1575035,sitting,0,0,63.71,1841.7,9.3,1.02,1869.4,1,43
1575435,sitting,0,0,63.71,1841.2,10.4,1.02,1869.4,1,42
1575835,sitting,0,0,63.71,1843.4,19.3,1.05,1934.5,1,42
1576235,sitting,0,0,63.71,1843.4,19.8,1.05,1934.5,1,41
1576635,sitting,0,0,63.71,1842.2,20.1,1.05,1934.5,1,41
1577035,sitting,0,0,63.71,1843.4,20.2,1.05,1934.5,1,41
1577435,sitting,0,0,63.71,1842.8,20.3,1.05,1934.5,1,40
1577836,sitting,0,0,63.71,1844.2,20.1,1.05,1934.5,1,40
1578236,sitting,0,0,63.71,1843.5,18.0,1.04,1909.8,1,39
1578636,sitting,0,0,63.71,1841.5,18.1,1.04,1909.8,1,39
1579036,sitting,0,0,63.71,1842.0,17.9,1.04,1909.8,1,39
1579436,sitting,0,0,63.71,1842.2,18.3,1.04,1909.8,1,38
1579836,sitting,0,0,63.71,1841.4,18.3,1.04,1909.8,1,38
1580237,sitting,0,0,63.71,1840.8,18.0,1.04,1909.8,1,37
1580637,sitting,0,0,63.71,1838.9,11.6,1.02,1870.5,1,37
1581037,sitting,0,0,63.71,1839.8,11.4,1.02,1870.5,1,37
1581437,sitting,0,0,63.71,1839.0,10.7,1.02,1870.5,1,36
1581837,sitting,0,0,63.71,1837.3,10.0,1.01,1857.1,1,36
1582237,sitting,0,0,63.71,1837.7,9.2,1.01,1857.1,1,35
1582637,sitting,0,0,63.71,1837.5,8.8,1.01,1855.1,1,35
1583038,sitting,0,0,63.71,1837.0,9.3,1.01,1855.1,1,35
1583438,sitting,0,0,63.71,1836.7,9.0,1.01,1855.1,1,34
1583838,sitting,0,0,63.71,1836.5,8.7,1.01,1855.1,1,34
1584238,sitting,0,0,63.71,1835.3,8.4,1.01,1849.4,1,33
1584638,sitting,0,0,63.71,1835.0,8.2,1.01,1849.4,1,33
1585038,sitting,0,0,63.71,1834.2,10.9,1.02,1869.7,1,33
1585438,sitting,0,0,63.71,1836.7,14.5,1.03,1886.7,1,32
1585839,sitting,0,0,63.71,1833.2,26.0,1.04,1899.2,1,32
1586239,sitting,0,0,63.71,1829.9,29.2,1.04,1899.2,1,31
1586639,sitting,0,0,63.71,1827.3,30.2,1.04,1899.2,1,31
1587142,sitting,0,0,63.71,1823.0,31.1,1.04,1899.2,1,30
1587439,sitting,0,0,63.71,1819.9,30.2,1.04,1899.2,1,30
1587839,sitting,0,0,63.71,1814.4,26.0,1.05,1899.2,1,30
1588239,sitting,0,0,63.71,1815.3,17.3,1.03,1862.0,1,29
1588639,sitting,0,0,63.71,1815.7,13.0,1.02,1848.6,1,29
1589040,sitting,0,0,63.71,1816.3,12.0,1.01,1843.0,1,29
1589440,sitting,0,0,63.71,1816.9,10.5,1.01,1843.0,1,28
1589840,sitting,0,0,63.71,1817.9,12.7,1.02,1851.7,1,28
1590240,sitting,0,0,63.71,1817.8,14.6,1.02,1851.7,1,27
1590640,sitting,0,0,63.71,1817.5,15.0,1.02,1851.7,1,27
1591040,sitting,0,0,63.71,1817.7,16.5,1.02,1860.6,1,27
1591431,sitting,0,0,63.71,1817.0,16.6,1.02,1860.6,1,26
1591831,sitting,0,0,63.71,1815.7,20.8,1.03,1878.7,1,26
1592231,sitting,0,0,63.71,1814.9,21.2,1.04,1878.7,1,25
1592631,sitting,0,0,63.71,1813.7,21.2,1.04,1878.7,1,25
1593031,sitting,0,0,63.71,1812.7,21.2,1.04,1878.7,1,25
1593431,sitting,0,0,63.71,1811.8,26.7,1.05,1910.8,1,24
1593831,sitting,0,0,63.71,1812.1,28.1,1.05,1910.8,1,24
1594232,sitting,0,0,63.71,1812.2,25.6,1.05,1910.8,1,23
1594632,sitting,0,0,63.71,1811.5,24.1,1.05,1910.8,1,23
1595032,sitting,0,0,63.71,1812.4,23.7,1.05,1910.8,1,23
1595432,sitting,0,0,63.71,1812.1,23.0,1.05,1910.8,1,22
1595832,sitting,0,0,63.71,1811.1,14.8,1.02,1848.1,1,22
1596233,sitting,0,0,63.71,1810.3,11.1,1.02,1837.7,1,21
1596633,sitting,0,0,63.71,1810.7,10.4,1.01,1837.7,1,21
1597033,sitting,0,0,63.71,1810.4,10.0,1.02,1837.7,1,21
1597433,sitting,0,0,63.71,1809.6,8.6,1.01,1825.8,1,20
1597834,sitting,0,0,63.71,1809.9,9.0,1.01,1829.2,1,20
1598244,sitting,0,0,63.71,1810.1,8.5,1.01,1829.2,1,19
1598634,sitting,0,0,63.71,1809.8,8.7,1.01,1829.2,1,19
1599037,sitting,0,0,63.71,1810.8,9.2,1.01,1834.2,1,19
1599435,sitting,0,0,63.71,1811.1,10.2,1.01,1837.4,1,18
1599835,sitting,0,0,63.71,1811.4,10.9,1.01,1837.4,1,18
1600236,sitting,0,0,63.71,1810.8,10.9,1.01,1837.4,1,17
1600636,sitting,0,0,63.71,1810.6,11.4,1.01,1837.4,1,17
1601036,sitting,0,0,61.28,1810.7,11.7,1.01,1837.4,1,17
