elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
122699,lying,0,0,75.00,1997.6,6.5,1.00,2007.5,1,0
123097,lying,0,0,75.00,1997.0,7.9,1.01,2008.9,1,0
123498,lying,0,0,75.00,1998.1,8.1,1.01,2011.9,1,0
123968,lying,0,0,75.00,1999.2,7.3,1.01,2011.9,1,0
124298,lying,0,0,75.00,1999.3,7.7,1.01,2019.5,1,0
124703,lying,0,0,75.00,1999.0,7.9,1.01,2019.5,1,0
125099,lying,0,0,75.00,1998.8,8.2,1.01,2019.5,1,0
125498,lying,0,0,75.00,1998.4,7.6,1.01,2019.5,1,0
125898,lying,0,0,75.00,1997.9,7.7,1.01,2019.5,1,0
126297,lying,0,0,75.00,1997.9,7.8,1.01,2019.5,1,0
126698,lying,0,0,75.00,1997.7,8.0,1.01,2013.9,1,0
127129,lying,0,0,75.00,1998.0,8.3,1.01,2018.2,1,0
127498,lying,0,0,75.00,1998.5,7.9,1.01,2018.2,1,0
127930,lying,0,0,75.00,1999.9,7.6,1.01,2018.2,1,0
128298,lying,0,0,75.00,2000.7,7.5,1.01,2018.2,1,0
128730,lying,0,0,75.00,2001.3,7.8,1.01,2018.2,1,0
129098,lying,0,0,75.00,2001.0,7.2,1.01,2018.2,1,0
129546,lying,0,0,75.00,2001.4,7.3,1.01,2017.6,1,0
129899,lying,0,0,75.00,2001.3,7.4,1.01,2017.6,1,0
130345,lying,0,0,75.00,2000.6,7.3,1.01,2017.6,1,0
130699,lying,0,0,75.00,2000.0,7.2,1.01,2017.6,1,0
131191,lying,0,0,75.00,1999.6,6.5,1.01,2017.6,0,0
131497,lying,0,0,75.00,2000.4,6.5,1.01,2017.6,1,0
131922,lying,0,0,75.00,2000.0,7.0,1.01,2025.4,1,0
132297,lying,0,0,75.00,1999.7,8.9,1.01,2025.4,1,0
132718,lying,0,0,75.00,1999.6,10.0,1.01,2025.4,1,0
133098,lying,0,0,75.00,1999.2,10.2,1.01,2025.4,1,0
133498,lying,0,0,75.00,1999.3,10.4,1.01,2025.4,1,0
133923,lying,0,0,75.00,1998.6,10.5,1.01,2025.4,1,0
134344,lying,0,0,75.00,1998.6,10.1,1.01,2021.0,1,0
134698,lying,0,0,75.00,1998.7,8.6,1.01,2021.0,1,0
135146,lying,0,0,75.00,1998.8,7.8,1.01,2021.0,1,0
135498,lying,0,0,75.00,1999.7,8.3,1.01,2025.6,1,0
135954,lying,0,0,75.00,1999.4,7.9,1.01,2025.6,1,0
136298,lying,0,0,75.00,1999.9,7.7,1.01,2025.6,1,0
136750,lying,0,0,75.00,1999.7,7.8,1.01,2025.6,1,0
137097,lying,0,0,75.00,1999.7,9.8,1.01,2025.6,1,0
137498,lying,0,0,75.00,1999.7,9.8,1.01,2025.6,1,0
137897,lying,0,0,75.00,2000.3,13.5,1.03,2051.4,1,0
138298,lying,0,0,75.00,1998.3,19.5,1.03,2051.4,1,0
138743,lying,0,0,75.00,1997.2,21.4,1.03,2051.4,1,0
139098,lying,0,0,75.00,1998.2,22.1,1.03,2051.4,1,0
139565,lying,0,0,75.00,1998.4,21.9,1.03,2051.4,1,0
139898,lying,0,0,75.00,1998.6,25.8,1.04,2070.3,1,0
140299,lying,0,0,75.00,1996.9,24.4,1.04,2070.3,1,0
140699,lying,0,0,75.00,1998.8,20.5,1.04,2070.3,1,0
141098,lying,0,0,75.00,2000.8,19.9,1.03,2070.3,1,0
141498,lying,0,0,75.00,1998.8,21.1,1.04,2070.3,1,0
141898,lying,0,0,75.00,1996.7,22.8,1.04,2070.3,1,0
142298,lying,0,0,75.00,1997.5,19.8,1.03,2053.1,1,0
142701,lying,0,0,75.00,1995.7,22.1,1.03,2053.1,1,0
143099,lying,0,0,75.00,1995.9,21.9,1.03,2053.1,1,0
143499,lying,0,0,75.00,1995.7,21.3,1.03,2053.1,0,0
143899,lying,0,0,75.00,1997.6,19.9,1.03,2053.1,1,0
144299,lying,0,0,75.00,2000.2,18.1,1.03,2053.1,1,0
144697,lying,0,0,75.00,2001.5,20.5,1.05,2092.0,1,0
145098,lying,0,0,75.00,2004.0,16.5,1.04,2092.0,1,0
145509,lying,0,0,75.00,2005.7,26.3,1.07,2154.3,1,0
145897,lying,0,0,75.00,2004.7,25.9,1.07,2154.3,1,0
146298,lying,0,0,75.00,2003.4,30.4,1.08,2154.3,1,0
146712,lying,0,0,75.00,2007.7,37.5,1.08,2165.3,1,0
147102,lying,0,0,75.00,2002.1,45.3,1.08,2165.3,1,0
147498,lying,0,0,75.00,1999.5,49.2,1.08,2165.3,1,0
147899,lying,0,0,108.16,1996.4,45.7,1.08,2165.3,1,1
148301,lying,0,0,108.16,1996.7,45.9,1.08,2165.3,1,1
148697,lying,0,0,108.16,1983.9,118.9,1.11,2209.7,1,1
149099,lying,0,0,108.16,1978.1,119.1,1.12,2209.7,1,1
149497,lying,0,0,108.16,1982.4,116.6,1.11,2209.7,1,1
149898,lying,0,0,108.16,1985.6,115.6,1.11,2209.7,1,1
150298,lying,0,0,108.16,1993.7,123.0,1.16,2305.8,1,1
150697,lying,0,0,108.16,1994.7,123.4,1.16,2305.8,1,1
151099,lying,0,0,109.59,2007.8,52.4,1.15,2305.8,1,1
151503,lying,0,0,109.59,2007.7,44.8,1.15,2305.8,1,1
151898,lying,0,0,109.59,2006.3,45.4,1.15,2305.8,1,1
152303,lying,0,0,109.59,2005.2,45.7,1.15,2305.8,1,1
152698,lying,0,0,115.86,2000.4,22.2,1.04,2074.9,1,1
153099,lying,0,0,115.86,1984.0,124.5,1.05,2074.9,1,1
153497,lying,0,0,115.86,1984.1,124.2,1.05,2074.9,1,1
153898,lying,0,0,115.86,1985.4,124.0,1.05,2074.9,1,1
154300,lying,0,0,115.86,1986.2,123.9,1.04,2074.9,1,1
154697,lying,0,0,115.86,1986.5,123.8,1.04,2074.9,1,1
155098,lying,0,0,115.86,1984.4,123.1,1.03,2038.5,1,1
155510,lying,0,0,115.86,1999.2,6.4,1.01,2011.9,1,1
155899,lying,0,0,115.86,1998.9,6.5,1.01,2011.9,1,1
156338,lying,0,0,115.86,1998.9,6.5,1.01,2014.0,1,1
156738,lying,0,0,115.86,1998.8,6.5,1.01,2014.0,1,0
157139,lying,0,0,115.86,1998.5,6.4,1.01,2014.0,1,0
157569,lying,0,0,115.86,1998.9,6.1,1.01,2014.0,1,0
157938,lying,0,0,115.86,1998.6,6.7,1.01,2014.0,1,0
158339,lying,0,0,115.86,1999.0,7.4,1.01,2014.0,1,0
158746,lying,0,0,115.86,1998.8,7.5,1.01,2013.8,1,0
159137,lying,0,0,115.86,1998.6,7.5,1.01,2013.8,1,0
159538,lying,0,0,115.86,1998.1,8.1,1.01,2013.8,1,0
159938,lying,0,0,115.86,1997.7,8.4,1.01,2013.8,1,0
160365,lying,0,0,115.86,1998.4,8.1,1.01,2013.8,1,0
160737,lying,0,0,115.86,1998.5,7.5,1.01,2013.8,1,0
161138,lying,0,0,115.86,1998.0,8.5,1.01,2024.6,1,0
161544,lying,0,0,115.86,1998.1,8.7,1.01,2024.6,1,0
161938,lying,0,0,115.86,1998.7,8.7,1.01,2024.6,1,0
162374,lying,0,0,115.86,1998.7,8.2,1.01,2024.6,1,0
162738,lying,0,0,115.86,1999.0,8.4,1.01,2024.6,1,0
163139,lying,0,0,115.86,1998.8,8.4,1.01,2024.6,1,0
163538,lying,0,0,115.86,1998.4,6.9,1.01,2013.1,1,0
163938,lying,0,0,115.86,1998.5,6.9,1.01,2013.1,1,0
164343,lying,0,0,115.86,1998.7,6.8,1.01,2013.1,1,0
164738,lying,0,0,115.86,1999.0,7.5,1.01,2015.3,1,0
165140,lying,0,0,115.86,1998.8,7.6,1.01,2015.3,1,0
165539,lying,0,0,115.86,1999.4,7.5,1.01,2015.3,1,0
165938,lying,0,0,115.86,1999.7,7.8,1.01,2015.3,1,0
166337,lying,0,0,115.86,2000.0,7.3,1.01,2015.3,1,0
166738,lying,0,0,115.86,1999.3,7.1,1.01,2015.3,1,0
167164,lying,0,0,115.86,1998.8,6.9,1.01,2013.8,1,0
167537,lying,0,0,115.86,1998.5,6.6,1.01,2013.2,1,0
167938,lying,0,0,115.86,1998.5,7.1,1.01,2019.0,1,0
168337,lying,0,0,115.86,1998.2,6.6,1.01,2019.0,1,0
168739,lying,0,0,115.86,1998.1,6.8,1.01,2019.0,1,0
169137,lying,0,0,115.86,1998.1,7.1,1.01,2019.0,1,0
169538,lying,0,0,115.86,1998.6,6.8,1.01,2019.0,1,0
169938,lying,0,0,115.86,1998.8,7.2,1.01,2019.0,1,0
170339,lying,0,0,115.86,1999.1,7.2,1.01,2016.6,1,0
170762,lying,0,0,115.86,1999.9,7.7,1.01,2016.6,1,0
171138,lying,0,0,115.86,2000.1,8.6,1.01,2020.7,1,0
171538,lying,0,0,115.86,2000.2,8.4,1.01,2020.7,1,0
171937,lying,0,0,115.86,1999.8,8.6,1.01,2020.7,1,0
172339,lying,0,0,115.86,1999.3,8.3,1.01,2020.7,1,0
172737,lying,0,0,115.86,1998.0,8.1,1.01,2020.7,1,0
173136,lying,0,0,115.86,1997.6,7.2,1.01,2020.7,1,0
173538,lying,0,0,115.86,1996.7,6.4,1.01,2011.2,1,0
173936,lying,0,0,115.86,1997.1,6.3,1.01,2011.2,1,0
174338,lying,0,0,115.86,1996.9,7.0,1.01,2013.9,1,0
174742,lying,0,0,115.86,1998.9,13.4,1.04,2078.4,1,0
175136,lying,0,0,115.86,1999.8,13.6,1.04,2078.4,1,0
175537,lying,0,0,115.86,1999.7,13.9,1.04,2078.4,1,0
175975,lying,0,0,115.86,2000.2,13.6,1.04,2078.4,1,0
176336,lying,0,0,115.86,1999.6,13.8,1.04,2078.4,1,0
176737,lying,0,0,115.86,1999.9,13.4,1.04,2078.4,1,0
177136,lying,0,0,115.86,1998.3,7.5,1.01,2017.4,1,0
177542,lying,0,0,115.86,1998.7,6.7,1.01,2017.4,1,0
177938,lying,0,0,115.86,1999.2,6.4,1.01,2017.4,1,0
178338,lying,0,0,115.86,1999.5,6.7,1.01,2017.4,1,0
178736,lying,0,0,115.86,2000.3,6.5,1.01,2017.4,1,0
179139,lying,0,0,115.86,2000.1,6.1,1.01,2013.3,1,0
179540,lying,0,0,115.86,2000.0,5.9,1.01,2013.3,1,0
179938,lying,0,0,115.86,1999.3,6.2,1.01,2013.3,1,0
180339,lying,0,0,115.86,1999.4,6.5,1.01,2013.3,1,0
180740,lying,0,0,115.86,1998.7,6.8,1.01,2009.9,1,0
181138,lying,0,0,115.86,1998.2,6.7,1.01,2009.9,1,0
181545,lying,0,0,115.86,1999.0,6.9,1.01,2011.7,1,0
181938,lying,0,0,115.86,1998.5,7.7,1.01,2014.0,1,0
182338,lying,0,0,115.86,1998.3,7.6,1.01,2014.0,1,0
182737,lying,0,0,115.86,1998.0,7.8,1.01,2014.0,1,0
183139,lying,0,0,115.86,1997.8,18.1,1.05,2091.6,1,0
183539,lying,0,0,115.86,1996.4,21.0,1.05,2091.6,1,0
183938,lying,0,0,115.86,1995.9,21.1,1.05,2091.6,1,0
184339,lying,0,0,115.86,1996.2,20.9,1.05,2091.6,1,0
184740,lying,0,0,115.86,1996.1,21.0,1.05,2091.6,1,0
185137,lying,0,0,115.86,1995.7,20.9,1.05,2091.6,1,0
185538,lying,0,0,115.86,1996.3,13.0,1.01,2018.6,1,0
185944,lying,0,0,115.86,1997.5,8.2,1.01,2018.6,1,0
186339,lying,0,0,115.86,1997.5,7.5,1.01,2012.7,1,0
186738,lying,0,0,115.86,1998.0,7.4,1.01,2012.7,0,0
187138,lying,0,0,115.86,1998.4,7.1,1.01,2012.7,1,0
187563,lying,0,0,115.86,1998.1,6.9,1.01,2012.7,1,0
187939,lying,0,0,115.86,1997.9,6.9,1.01,2012.7,1,0
188339,lying,0,0,115.86,1998.5,6.4,1.01,2011.9,1,0
188738,lying,0,0,115.86,1999.2,6.6,1.01,2012.1,1,0
189139,lying,0,0,115.86,1999.0,6.5,1.01,2012.1,1,0
189539,lying,0,0,115.86,1999.5,7.0,1.01,2012.1,1,0
189939,lying,0,0,115.86,1999.9,6.7,1.01,2012.1,1,0
190339,lying,0,0,115.86,1999.5,6.9,1.01,2012.1,1,0
190739,lying,0,0,115.86,1999.4,6.7,1.01,2012.1,1,0
191138,lying,0,0,115.86,1998.2,6.3,1.01,2009.5,1,0
191537,lying,0,0,115.86,1998.6,6.6,1.01,2009.5,1,0
191938,lying,0,0,115.86,1997.9,6.1,1.01,2008.2,1,0
192353,lying,0,0,115.86,1998.4,6.3,1.01,2013.6,1,0
192737,lying,0,0,115.86,1999.0,6.3,1.01,2013.6,1,0
193138,lying,0,0,115.86,1998.5,6.7,1.01,2013.6,1,0
193563,lying,0,0,115.86,1999.3,7.3,1.01,2013.6,1,0
193939,lying,0,0,115.86,1999.6,8.0,1.01,2015.0,1,0
194351,lying,0,0,115.86,2000.1,8.6,1.01,2016.2,1,0
194737,lying,0,0,115.86,2000.3,8.4,1.01,2016.2,1,0
195163,lying,0,0,115.86,2000.0,8.3,1.01,2016.2,1,0
195539,sitting,1,0,115.86,2001.4,7.9,1.01,2016.2,1,0
196040,sitting,1,0,115.86,2001.3,7.7,1.01,2016.2,1,0
196338,sitting,1,0,115.86,2001.0,7.4,1.01,2016.9,1,0
196739,sitting,1,0,115.86,2000.5,7.3,1.01,2016.9,1,0
197138,sitting,1,0,115.86,2000.3,8.1,1.01,2016.9,1,0
197538,sitting,1,0,115.86,2000.9,8.6,1.01,2025.2,1,0
197969,sitting,1,0,115.86,2000.6,9.2,1.01,2025.2,1,0
198338,sitting,1,0,115.86,2000.3,9.5,1.01,2025.2,1,0
198739,sitting,1,0,115.86,1999.5,10.0,1.01,2025.2,1,0
199146,sitting,1,0,115.86,1998.8,13.6,1.01,2025.2,1,0
199538,sitting,1,0,115.86,1997.7,14.6,1.01,2025.2,1,0
199939,sitting,1,0,115.86,1996.5,15.4,1.01,2023.7,1,0
200337,sitting,1,0,115.86,1997.0,16.5,1.02,2031.0,1,0
200738,sitting,1,0,115.86,1996.5,16.4,1.02,2031.0,1,0
201142,sitting,1,0,115.86,1999.0,18.9,1.04,2072.4,1,0
201539,sitting,1,0,115.86,1999.9,16.3,1.04,2072.4,1,0
201939,sitting,1,0,115.86,2000.7,15.0,1.04,2072.4,1,0
202339,sitting,1,0,115.86,2001.2,13.7,1.04,2072.4,1,0
202738,sitting,1,0,115.86,1999.5,12.6,1.04,2072.4,1,0
203145,sitting,1,0,115.86,2000.1,12.2,1.04,2072.4,1,0
203538,sitting,1,0,115.86,1999.1,9.0,1.01,2023.2,1,0
203938,sitting,1,0,115.86,1999.3,9.2,1.01,2023.2,1,0
204339,sitting,1,0,115.86,1999.8,9.3,1.01,2023.2,1,0
204770,sitting,1,0,115.86,2000.0,9.4,1.01,2023.2,1,0
205137,sitting,1,0,115.86,2000.6,9.4,1.01,2023.2,1,0
205538,sitting,1,0,115.86,2000.6,9.9,1.01,2023.2,1,0
205936,sitting,1,0,115.86,1998.0,10.3,1.01,2020.1,1,0
206337,sitting,1,0,115.86,1999.1,11.7,1.02,2036.0,1,0
206739,sitting,1,0,115.86,1998.6,11.9,1.02,2036.0,1,0
207139,sitting,1,0,115.86,1999.6,12.7,1.02,2036.0,1,0
207537,sitting,1,0,115.86,1997.9,14.7,1.02,2036.0,1,0
207937,sitting,1,0,115.86,2000.5,23.5,1.07,2141.7,1,0
208338,sitting,1,0,115.86,2000.8,23.1,1.07,2141.7,1,0
208859,sitting,1,0,115.86,2006.2,33.9,1.07,2141.7,1,0
209238,sitting,1,0,115.86,2006.3,33.7,1.07,2141.7,1,0
209638,sitting,1,0,115.86,2005.3,34.2,1.07,2141.7,1,0
210041,sitting,1,0,115.86,2007.2,33.2,1.07,2141.7,1,0
210437,sitting,1,0,115.86,2006.0,28.6,1.07,2138.5,1,0
210837,sitting,0,0,115.86,2006.7,28.5,1.07,2138.5,1,0
211244,sitting,0,0,115.86,1999.7,13.3,1.02,2041.6,1,0
211637,sitting,0,0,115.86,1998.9,13.4,1.02,2041.6,1,0
212191,sitting,0,0,115.86,1999.2,11.7,1.02,2034.0,1,0
212477,sitting,0,0,115.86,1999.1,11.2,1.02,2034.0,1,0
212898,sitting,0,0,115.86,1998.1,9.2,1.01,2022.5,1,0
213276,sitting,0,0,115.86,1998.7,8.6,1.01,2020.3,1,0
213677,sitting,0,0,115.86,1999.6,8.9,1.01,2020.3,1,0
214104,sitting,0,0,115.86,2000.6,9.2,1.01,2022.9,1,0
214478,sitting,0,0,115.86,2001.0,10.8,1.02,2037.6,1,0
214878,sitting,0,0,115.86,2001.0,10.2,1.02,2037.6,1,0
215291,sitting,0,0,115.86,2000.4,10.8,1.02,2037.6,1,0
215676,sitting,0,0,115.86,2000.2,10.4,1.02,2037.6,1,0
216081,sitting,0,0,115.86,1998.3,12.2,1.02,2037.6,1,0
216477,sitting,0,0,115.86,1999.2,12.3,1.02,2037.6,1,0
216877,sitting,0,0,115.86,1999.0,11.4,1.01,2021.6,1,0
217277,sitting,0,0,115.86,1999.1,11.1,1.01,2021.6,1,0
217678,sitting,0,0,115.86,1999.4,10.5,1.01,2021.6,1,0
218096,sitting,0,0,115.86,1999.8,10.3,1.01,2021.6,1,0
218477,sitting,0,0,115.86,2001.7,7.2,1.01,2021.6,1,0
218879,sitting,0,0,115.86,1999.8,10.3,1.01,2021.6,1,0
219277,sitting,0,0,115.86,1999.5,10.1,1.01,2016.6,1,0
219677,sitting,0,0,115.86,1999.0,10.2,1.01,2016.6,1,0
220082,sitting,0,0,115.86,1994.7,31.1,1.01,2016.6,1,0
220578,sitting,0,0,115.86,1993.9,31.2,1.01,2016.6,1,0
220878,sitting,0,0,115.86,1992.1,31.9,1.01,2016.6,1,0
221288,sitting,0,0,115.86,1993.5,31.3,1.01,2016.6,0,0
221678,sitting,0,0,115.86,1995.1,33.0,1.04,2072.8,1,0
222073,sitting,0,0,115.86,1986.2,82.9,1.04,2072.8,1,0
222476,sitting,0,0,115.86,1985.0,96.7,1.08,2135.5,1,0
222877,sitting,0,0,115.86,1985.2,96.7,1.08,2135.5,1,0
223278,sitting,0,0,115.86,1986.1,96.6,1.08,2135.5,1,0
223692,sitting,0,0,115.86,1985.5,96.6,1.08,2135.5,1,0
224078,sitting,0,0,115.86,1985.0,98.5,1.09,2154.6,1,0
224478,sitting,0,0,115.86,1994.3,62.7,1.08,2154.6,0,0
224986,sitting,0,0,115.86,1999.5,23.8,1.08,2154.6,1,0
