elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,seconds_left
99475,lying,0,0,77.13,1988.3,101.7,1.14,2271.2,1,22
99875,lying,0,0,77.13,1997.3,96.3,1.14,2271.2,1,22
100276,lying,0,0,75.98,2015.1,93.4,1.13,2271.2,1,21
100675,lying,0,0,75.98,2021.9,92.1,1.12,2271.2,1,21
101075,lying,0,0,74.13,2004.9,126.6,1.15,2301.3,1,20
101475,lying,0,0,74.13,2023.4,149.4,1.3,2635.4,1,20
101876,lying,0,0,74.13,2038.7,153.6,1.29,2635.4,1,20
102276,lying,0,0,74.13,2049.1,172.4,1.29,2635.4,1,19
102676,lying,0,0,74.13,2056.3,175.0,1.28,2635.4,1,19
103076,lying,0,0,74.13,2064.7,175.8,1.28,2635.4,1,18
103477,lying,0,0,74.13,2090.4,157.3,1.26,2635.4,1,18
103878,lying,0,0,74.13,2083.3,133.4,1.22,2547.0,1,18
104278,lying,0,0,67.96,2085.2,121.9,1.22,2547.0,1,17
104677,lying,0,0,67.96,2078.3,102.4,1.1,2286.6,1,17
105079,lying,0,0,67.96,2080.3,108.8,1.12,2325.3,1,16
105478,lying,0,0,67.96,2092.1,154.4,1.19,2481.5,1,16
105878,lying,0,0,67.96,2107.5,160.8,1.26,2657.5,1,16
106279,lying,0,0,67.96,2122.8,201.6,1.31,2786.9,1,15
106679,lying,0,0,67.96,2159.1,343.3,1.99,4300.9,1,15
107079,lying,0,0,67.96,2163.6,340.4,1.99,4300.9,1,14
107479,lying,0,0,67.96,2160.8,338.9,1.99,4300.9,1,14
108680,lying,0,0,60.79,2144.6,327.8,2.01,4300.9,1,13
112674,lying,0,0,83.64,2118.3,97.3,1.12,2378.7,1,9
113074,lying,0,0,83.64,2125.1,122.1,1.15,2439.0,1,8
113477,lying,0,0,80.14,2109.6,176.1,1.16,2439.0,1,8
113875,lying,0,0,80.14,2105.0,216.6,1.26,2645.6,1,8
114274,lying,0,0,80.14,2095.3,222.8,1.26,2645.6,1,7
114675,lying,0,0,80.14,2080.4,220.5,1.27,2645.6,1,7
115076,lying,0,0,80.14,2075.0,271.9,1.36,2827.7,1,6
115476,lying,0,0,80.14,2047.9,254.9,1.38,2827.7,1,6
115875,lying,0,0,80.14,2060.0,224.0,1.37,2827.7,1,6
116277,lying,0,0,80.14,2054.7,185.1,1.38,2827.7,1,5
116677,lying,0,0,80.14,2053.7,174.2,1.38,2827.7,1,5
117077,lying,0,0,80.14,2054.5,170.4,1.38,2827.7,1,4
117477,lying,0,0,80.14,2047.2,29.5,1.05,2150.8,1,4
117878,lying,0,0,80.14,2044.7,29.1,1.04,2120.5,1,4
118277,lying,0,0,80.14,2043.2,56.4,1.1,2256.8,1,3
118677,lying,0,0,80.14,2052.1,75.0,1.15,2363.9,1,3
119079,lying,0,0,80.14,2045.6,102.9,1.16,2363.9,1,2
119479,lying,0,0,80.14,2047.8,111.0,1.15,2363.9,1,2
119879,lying,0,0,89.75,2038.9,114.0,1.16,2363.9,1,2
120279,lying,0,0,89.75,2043.7,118.8,1.16,2363.9,1,1
120679,lying,0,0,89.75,2036.4,112.4,1.16,2363.9,1,1
121080,lying,0,0,89.75,2021.6,104.3,1.15,2323.3,1,0
121480,lying,0,0,89.75,2020.4,78.3,1.15,2323.3,1,0
121881,lying,0,0,89.75,2017.0,77.0,1.15,2328.7,1,0
122281,sitting,1,0,89.75,2018.8,74.9,1.15,2328.7,1,89
122681,sitting,1,0,89.75,2011.8,62.9,1.16,2328.7,1,89
123081,sitting,1,0,77.24,2016.1,59.1,1.16,2328.7,1,88
123482,sitting,1,0,77.24,2017.8,51.6,1.15,2328.7,1,88
123882,sitting,1,0,77.24,2017.9,57.6,1.15,2328.7,1,88
124282,sitting,1,0,77.24,2013.0,47.3,1.05,2108.8,1,87
124673,sitting,1,0,77.24,2014.0,47.3,1.05,2108.8,1,87
125073,sitting,1,0,77.24,2013.4,47.5,1.05,2108.8,1,86
125472,sitting,1,0,77.24,2017.7,51.6,1.05,2124.9,1,86
125873,sitting,1,0,77.24,2024.7,56.0,1.06,2147.9,1,86
126273,sitting,1,0,77.24,2026.9,49.7,1.06,2147.9,1,85
126673,sitting,1,0,77.24,2037.3,69.5,1.14,2325.5,1,85
127073,sitting,1,0,77.24,2043.7,69.4,1.14,2325.5,1,84
127475,sitting,1,0,77.24,2055.2,126.2,1.29,2660.6,1,84
127875,sitting,1,0,77.24,2063.1,136.1,1.29,2660.6,1,84
128275,sitting,1,0,77.24,2123.3,780.0,3.59,7625.2,1,83
128676,sitting,1,0,77.24,2148.1,779.0,3.55,7625.2,1,83
129075,sitting,1,0,77.24,2167.1,776.6,3.52,7625.2,1,82
129476,sitting,1,0,77.24,2186.1,775.1,3.49,7625.2,1,82
129876,sitting,1,0,77.24,2196.4,768.9,3.47,7625.2,1,82
130277,sitting,1,0,77.24,2224.6,767.2,3.43,7625.2,1,81
130698,sitting,1,0,77.24,2171.8,144.7,1.23,2675.9,1,81
131077,sitting,1,0,77.24,2127.6,231.2,1.32,2802.2,1,80
131478,sitting,1,0,77.24,2079.6,254.8,1.35,2802.2,1,80
131878,sitting,1,0,86.82,2033.2,282.3,1.38,2802.2,1,80
132278,sitting,1,0,86.82,1981.5,293.4,1.41,2802.2,1,79
132679,sitting,1,0,86.82,1915.4,286.0,1.46,2802.2,1,79
133079,sitting,1,0,86.82,1886.6,266.6,1.49,2802.2,1,78
133479,sitting,1,0,86.82,1895.4,246.1,1.34,2537.0,1,78
133879,sitting,1,0,86.82,1901.3,260.7,1.35,2559.8,1,78
134280,sitting,1,0,86.82,1891.8,242.1,1.35,2559.8,1,77
134680,sitting,1,0,86.82,1918.3,270.5,1.39,2673.4,1,77
135079,sitting,1,0,86.82,1926.2,249.7,1.39,2673.4,1,76
135481,sitting,1,0,86.82,1927.9,240.1,1.39,2673.4,1,76
135881,sitting,1,0,86.82,1905.0,218.5,1.4,2673.4,1,76
136281,sitting,1,0,86.82,1879.1,208.2,1.42,2673.4,1,75
136680,sitting,1,0,86.82,1881.8,239.3,1.42,2673.4,1,75
137082,sitting,0,0,86.82,1870.7,232.9,1.56,2923.4,1,74
137481,sitting,0,0,86.82,1864.0,230.1,1.57,2923.4,1,74
137881,sitting,0,0,86.82,1849.3,224.7,1.58,2923.4,1,74
138281,sitting,0,0,86.82,1848.6,222.7,1.58,2923.4,1,73
138673,sitting,0,0,86.82,1839.4,219.7,1.59,2923.4,1,73
139073,sitting,0,0,86.82,1831.2,182.1,1.6,2923.4,1,72
139473,sitting,0,0,87.39,1816.4,107.9,1.13,2056.7,1,72
139874,sitting,0,0,87.39,1809.9,104.9,1.13,2036.9,1,72
140274,sitting,0,0,87.39,1796.5,102.2,1.13,2036.9,1,71
140673,sitting,0,0,87.39,1799.7,103.3,1.13,2036.9,1,71
141073,sitting,0,0,87.39,1815.5,76.1,1.12,2036.9,1,70
141475,sitting,0,0,87.39,1818.9,67.4,1.12,2036.9,1,70
141875,sitting,0,0,87.39,1815.6,56.9,1.08,1956.1,1,70
142275,sitting,0,0,87.39,1814.1,42.4,1.06,1920.5,1,69
142675,sitting,0,0,87.39,1823.3,25.7,1.05,1920.5,1,69
143076,sitting,0,0,87.39,1820.4,16.8,1.03,1870.6,1,68
143476,sitting,0,0,87.39,1821.0,14.1,1.03,1870.6,1,68
143876,sitting,0,0,87.39,1821.8,12.4,1.01,1844.9,1,68
144275,sitting,0,0,88.85,1820.1,13.6,1.01,1844.9,1,67
144677,sitting,0,0,88.85,1821.5,17.3,1.03,1871.6,1,67
145077,sitting,0,0,88.85,1823.3,16.5,1.03,1871.6,1,66
145477,sitting,0,0,88.85,1822.0,19.4,1.03,1871.6,1,66
145877,sitting,0,0,88.85,1821.4,19.3,1.03,1871.6,1,66
146277,sitting,0,0,88.85,1821.4,21.7,1.03,1871.6,1,65
146677,sitting,0,0,77.29,1822.4,21.4,1.03,1871.6,1,65
147077,sitting,0,0,77.29,1821.1,20.8,1.03,1870.7,1,64
147479,sitting,0,0,77.29,1819.1,20.9,1.03,1870.7,1,64
147878,sitting,0,0,77.29,1820.3,18.6,1.03,1870.7,1,64
148279,sitting,0,0,77.29,1821.3,18.7,1.03,1870.7,1,63
148678,sitting,0,0,77.29,1818.6,18.6,1.03,1865.3,1,63
149079,sitting,0,0,77.29,1819.6,19.2,1.03,1865.3,1,62
149480,sitting,0,0,77.29,1818.9,18.3,1.02,1852.8,1,62
149879,sitting,0,0,77.29,1819.2,18.2,1.02,1852.8,1,62
150280,sitting,0,0,77.29,1817.0,18.8,1.02,1852.8,1,61
150680,sitting,0,0,77.29,1814.4,22.0,1.03,1863.0,1,61
151080,sitting,0,0,77.29,1817.4,24.7,1.06,1918.8,1,60
151481,sitting,0,0,77.29,1816.8,24.1,1.06,1918.8,1,60
151881,sitting,0,0,77.29,1816.1,28.6,1.06,1918.8,1,60
152281,sitting,0,0,77.29,1815.7,30.8,1.06,1918.8,1,59
155474,sitting,0,0,79.23,1820.2,30.4,1.06,1933.7,1,56
157075,sitting,0,0,72.0,1816.6,40.1,1.06,1933.7,1,54
159077,sitting,0,0,72.0,1812.6,22.7,1.01,1837.5,1,52
159477,sitting,0,0,72.0,1815.1,13.0,1.01,1837.5,1,52
161879,sitting,0,0,72.0,1817.3,11.2,1.02,1847.4,1,50
164279,sitting,0,0,79.29,1811.3,26.6,1.04,1877.5,1,47
165481,sitting,0,0,79.29,1817.3,37.9,1.07,1946.6,1,46
166682,sitting,0,0,79.29,1827.1,42.1,1.07,1955.6,1,45
167472,sitting,0,0,79.29,1827.8,57.9,1.1,2008.0,1,44
167873,sitting,0,0,79.29,1822.0,59.9,1.1,2008.0,1,44
168273,sitting,0,0,79.29,1823.3,62.3,1.1,2008.0,1,43
171475,sitting,0,0,77.94,1819.9,40.6,1.05,1905.9,1,40
171876,sitting,0,0,77.94,1818.3,39.6,1.05,1905.9,1,40
172276,sitting,0,0,76.69,1817.9,39.6,1.05,1905.9,1,39
172676,sitting,0,0,90.54,1819.0,40.2,1.05,1905.9,1,39
173076,sitting,0,0,90.54,1817.9,41.9,1.05,1906.5,1,38
173477,sitting,0,0,90.54,1823.0,39.0,1.06,1933.8,1,38
173876,sitting,0,0,90.54,1819.0,39.3,1.06,1933.8,1,38
174276,sitting,0,0,90.54,1818.1,39.8,1.06,1933.8,1,37
174676,sitting,0,0,90.54,1817.2,55.2,1.09,1983.3,1,37
175077,sitting,0,0,90.54,1815.2,55.9,1.09,1983.3,1,36
175477,sitting,0,0,90.54,1817.4,56.4,1.09,1983.3,1,36
175877,sitting,0,0,90.54,1815.1,52.0,1.09,1983.3,1,36
176278,sitting,0,0,90.54,1814.5,48.5,1.09,1983.3,1,35
176679,sitting,0,0,90.54,1818.4,58.1,1.13,2063.4,1,35
177078,sitting,0,0,90.54,1815.3,45.0,1.14,2063.4,1,34
177479,sitting,0,0,78.81,1818.1,45.4,1.13,2063.4,1,34
177879,sitting,0,0,78.81,1814.8,43.9,1.14,2063.4,1,34
178279,sitting,0,0,78.81,1815.0,44.6,1.14,2063.4,1,33
178680,sitting,0,0,78.81,1813.6,52.6,1.14,2063.4,1,33
179080,sitting,0,0,78.81,1810.7,41.5,1.07,1933.4,1,32
179480,sitting,0,0,78.81,1814.0,42.2,1.07,1933.4,1,32
179880,sitting,0,0,78.81,1811.3,40.8,1.07,1933.4,1,32
180280,sitting,0,0,78.81,1811.1,42.6,1.07,1933.4,1,31
181482,sitting,0,0,78.81,1808.8,32.4,1.05,1902.9,1,30
182673,sitting,0,0,78.81,1817.6,38.2,1.07,1935.8,1,29
183073,sitting,0,0,78.81,1817.4,44.2,1.07,1935.8,1,28
183474,sitting,0,0,78.81,1812.1,48.8,1.07,1935.8,1,28
186676,sitting,0,0,78.81,1830.1,50.6,1.06,1942.6,1,25
187076,sitting,0,0,78.81,1830.2,53.7,1.06,1942.6,1,24
187477,sitting,0,0,78.81,1833.2,57.7,1.12,2046.6,1,24
187877,sitting,0,0,78.81,1826.0,51.9,1.12,2046.6,1,24
188277,sitting,0,0,78.81,1819.0,57.6,1.13,2046.6,1,23
188695,sitting,0,0,83.6,1816.0,61.0,1.13,2046.6,1,23
189077,sitting,0,0,83.6,1815.5,59.9,1.13,2046.6,1,22
189478,sitting,0,0,83.6,1813.5,58.2,1.13,2046.6,1,22
189878,sitting,0,0,83.6,1804.9,67.2,1.05,1897.9,1,22
190278,sitting,0,0,83.6,1810.0,72.2,1.07,1937.8,1,21
190679,sitting,0,0,83.6,1819.1,70.9,1.07,1946.3,1,21
191078,sitting,0,0,83.6,1830.1,75.5,1.1,2009.4,1,20
191479,sitting,0,0,84.44,1832.0,78.2,1.1,2009.4,1,20
191879,sitting,0,0,95.03,1840.6,80.5,1.09,2009.4,1,20
193481,sitting,0,0,95.03,1839.9,93.1,1.21,2234.5,1,18
193881,sitting,0,0,95.03,1836.9,94.8,1.22,2234.5,1,18
194282,sitting,0,0,95.03,1826.9,98.1,1.22,2234.5,1,17
194682,sitting,0,0,95.03,1831.0,100.0,1.22,2234.5,1,17
195082,sitting,0,0,95.03,1831.8,110.9,1.29,2361.2,1,16
195481,sitting,0,0,95.03,1834.5,115.9,1.29,2361.2,1,16
195872,sitting,0,0,95.03,1832.5,107.6,1.29,2361.2,1,16
196273,sitting,0,0,95.03,1839.1,104.1,1.28,2361.2,1,15
196673,sitting,0,0,95.03,1844.1,98.4,1.28,2361.2,1,15
197074,sitting,0,0,95.03,1828.4,93.4,1.29,2361.2,1,14
197473,sitting,0,0,95.03,1826.4,78.5,1.17,2134.5,1,14
197873,sitting,0,0,95.03,1826.1,69.1,1.17,2134.5,1,14
198275,sitting,0,0,95.03,1831.3,66.6,1.17,2134.5,1,13
198675,sitting,0,0,95.03,1827.7,66.1,1.17,2134.5,1,13
199074,sitting,0,0,95.03,1835.6,83.9,1.18,2162.5,1,12
199475,sitting,0,0,95.03,1843.4,81.8,1.17,2162.5,1,12
199876,sitting,0,0,95.03,1840.9,63.6,1.17,2162.5,1,12
200277,sitting,0,0,95.03,1838.2,64.2,1.18,2162.5,1,11
200676,sitting,0,0,95.03,1828.9,94.2,1.18,2162.5,1,11
201076,sitting,0,0,95.03,1830.5,95.0,1.18,2162.5,1,10
201477,sitting,0,0,95.03,1819.4,79.7,1.14,2069.8,1,10
201876,sitting,0,0,95.03,1822.3,87.7,1.18,2159.4,1,10
202277,sitting,0,0,95.03,1816.6,87.5,1.19,2159.4,1,9
202677,sitting,0,0,95.03,1814.5,87.4,1.19,2159.4,1,9
203078,sitting,0,0,95.03,1819.6,54.7,1.19,2159.4,1,8
203479,sitting,0,0,95.03,1817.0,50.8,1.19,2159.4,1,8
203878,sitting,0,0,95.03,1819.1,47.8,1.19,2159.4,1,8
204278,sitting,0,0,95.03,1812.8,18.1,1.03,1861.3,1,7
204678,sitting,0,0,95.03,1816.1,19.6,1.03,1862.7,1,7
205079,sitting,0,0,95.03,1815.6,23.4,1.03,1862.7,1,6
205479,sitting,0,0,95.03,1814.7,24.1,1.03,1862.7,1,6
205881,sitting,0,0,95.03,1818.3,35.2,1.1,1993.8,1,6
206281,sitting,0,0,95.03,1822.1,43.6,1.09,1993.8,1,5
206681,sitting,0,0,95.03,1816.4,56.3,1.1,1993.8,1,5
207080,sitting,0,0,95.03,1817.4,62.4,1.1,1993.8,1,4
207481,sitting,0,0,89.28,1818.0,68.9,1.1,1993.8,1,4
207882,sitting,0,0,89.28,1821.8,69.6,1.09,1993.8,1,4
208282,sitting,0,0,89.28,1817.8,65.8,1.09,1989.5,1,3
208682,sitting,0,0,89.28,1811.6,61.0,1.1,1989.5,1,3
209073,sitting,0,0,89.28,1818.9,51.8,1.09,1989.5,1,2
209473,sitting,0,0,89.28,1817.1,44.1,1.08,1963.3,1,2
209873,sitting,0,0,89.28,1818.7,28.9,1.05,1906.8,1,2
210274,sitting,0,0,87.8,1818.0,34.6,1.09,1972.6,1,1
210673,sitting,0,0,97.13,1817.8,34.3,1.09,1972.6,1,1
211073,sitting,0,0,97.13,1819.3,33.4,1.08,1972.6,1,0
211474,sitting,0,0,97.56,1813.8,39.1,1.09,1972.6,1,0
211875,sitting,0,0,97.56,1813.3,38.8,1.09,1972.6,1,0
212275,standing,1,0,97.56,1813.8,39.7,1.09,1972.6,1,89
212675,standing,1,0,97.56,1812.0,32.2,1.04,1880.1,1,89
213076,standing,1,0,97.56,1812.7,30.9,1.04,1880.1,1,88
213476,standing,1,0,97.56,1812.6,30.0,1.04,1880.1,1,88
213876,standing,1,0,97.56,1817.1,15.4,1.03,1880.1,1,88
214276,standing,1,0,97.56,1817.2,13.2,1.03,1880.1,1,87
214677,standing,1,0,97.56,1816.0,10.4,1.01,1835.4,1,87
215076,standing,1,0,97.56,1816.2,11.0,1.02,1847.9,1,86
215476,standing,1,0,97.56,1815.5,10.7,1.02,1847.9,1,86
215878,standing,1,0,97.56,1816.1,11.5,1.02,1847.9,1,86
216277,standing,1,0,97.56,1815.4,13.0,1.02,1849.7,1,85
216678,standing,1,0,84.04,1815.4,12.7,1.02,1849.7,1,85
217079,standing,1,0,84.04,1816.6,19.9,1.03,1866.9,1,84
217478,standing,1,0,84.04,1817.6,20.9,1.03,1866.9,1,84
217878,standing,1,0,84.04,1819.6,23.2,1.03,1872.5,1,84
218279,standing,1,0,84.04,1818.1,23.4,1.03,1872.5,1,83
218679,standing,1,0,84.04,1820.3,40.1,1.13,2050.7,1,83
219079,standing,1,0,84.04,1821.2,40.5,1.13,2050.7,1,82
219480,standing,1,0,84.04,1820.7,42.5,1.13,2050.7,1,82
268678,standing,0,0,90.97,1928.8,89.2,1.16,2230.0,1,33
269078,standing,0,0,90.97,1918.2,101.6,1.16,2230.0,1,32
269479,standing,0,0,90.97,1935.7,121.3,1.15,2230.0,1,32
269879,standing,0,0,90.97,1925.1,118.9,1.16,2230.0,1,32
270279,standing,0,0,90.97,1913.6,102.0,1.16,2223.1,1,31
270680,standing,0,0,90.97,1927.4,95.7,1.15,2223.1,1,31
271080,standing,0,0,90.97,1925.5,90.0,1.15,2223.1,1,30
271480,standing,0,0,99.11,1944.2,71.5,1.14,2223.1,1,30
271881,standing,0,0,99.11,1929.3,30.3,1.03,1992.4,1,30
272280,standing,0,0,89.43,1931.3,18.4,1.02,1968.1,1,29
272681,standing,0,0,89.43,1932.5,15.0,1.02,1968.1,1,29
273081,standing,0,0,89.43,1933.7,14.2,1.02,1968.1,1,28
273481,standing,0,0,89.43,1932.4,14.9,1.02,1968.1,1,28
273881,standing,0,0,89.43,1930.6,14.6,1.02,1968.1,1,28
274282,standing,0,0,89.43,1930.4,12.5,1.01,1956.3,1,27
274673,standing,0,0,89.43,1930.5,12.3,1.01,1954.6,1,27
275073,standing,0,0,89.43,1929.3,12.5,1.01,1954.6,1,26
275472,standing,0,0,89.43,1928.8,12.4,1.01,1954.6,1,26
275874,standing,0,0,96.59,1929.9,11.2,1.01,1949.8,1,26
276274,standing,0,0,96.59,1929.8,11.3,1.01,1949.8,1,25
276692,standing,0,0,96.42,1929.2,11.2,1.01,1949.8,1,25
277075,standing,0,0,96.42,1928.9,10.9,1.01,1947.8,1,24
277475,standing,0,0,92.09,1931.6,12.5,1.02,1967.9,1,24
277875,standing,0,0,92.09,1938.1,19.5,1.04,2006.7,1,24
278275,standing,0,0,92.09,1934.1,31.7,1.04,2018.4,1,23
278676,standing,0,0,92.09,1937.0,34.1,1.04,2018.4,1,23
279076,standing,0,0,92.09,1935.3,62.1,1.11,2145.2,1,22
415479,running,0,0,142.03,1984.6,277.1,1.43,2835.5,1,66
415879,running,0,0,142.03,1947.9,270.3,1.46,2835.5,1,66
416278,running,0,0,142.03,1947.1,297.9,1.46,2835.5,1,65
416679,running,0,0,142.03,1938.3,285.3,1.46,2835.5,1,65
417079,running,0,0,145.07,1926.9,274.7,1.39,2680.0,1,64
417479,running,0,0,145.07,1944.2,293.8,1.38,2674.2,1,64
417879,running,0,0,145.07,1944.1,271.2,1.38,2674.2,1,64
418280,running,0,0,145.07,1957.6,288.6,1.37,2674.2,1,63
418680,running,0,0,145.07,1953.3,257.1,1.37,2674.2,1,63
419080,running,0,0,145.07,1995.6,276.7,1.34,2674.2,1,62
419481,running,0,0,145.07,2007.6,373.1,1.44,2890.2,1,62
419881,running,0,0,145.07,1987.4,487.9,1.69,3354.2,1,62
420281,running,0,0,145.07,1980.8,568.0,1.69,3354.2,1,61
420681,running,0,0,145.07,2018.4,690.0,1.92,3866.2,1,61
421081,running,0,0,145.07,2007.5,780.5,1.93,3866.2,1,60
421473,running,0,0,145.07,1992.9,803.0,1.94,3866.2,1,60
421872,running,0,0,145.07,1939.9,825.8,1.99,3866.2,1,60
422273,running,0,0,145.07,2009.3,950.4,2.9,5822.6,1,59
422685,running,0,0,145.07,2002.9,1014.0,2.91,5822.6,1,59
464278,running,0,0,128.72,2016.1,1006.8,2.69,5418.2,1,17
464679,running,0,0,128.72,1963.4,967.4,2.76,5418.2,1,17
465079,running,0,0,128.72,1954.9,933.8,2.77,5418.2,1,16
465479,running,0,0,128.72,1972.2,888.2,2.75,5418.2,1,16
465879,running,0,0,128.72,1956.0,806.0,2.2,4303.7,1,16
466280,running,0,0,128.72,1951.5,781.3,2.21,4303.7,1,15
466679,running,0,0,128.72,1937.6,793.5,2.22,4303.7,1,15
467079,running,0,0,128.72,1951.2,813.3,2.21,4303.7,1,14
467479,running,0,0,128.72,1960.7,844.5,2.19,4303.7,1,14
467880,running,0,0,128.72,1928.4,825.6,2.23,4303.7,1,14
468281,running,0,0,128.72,1930.0,793.9,1.89,3652.9,1,13
468680,running,0,0,128.72,1977.8,773.7,1.85,3652.9,1,13
469081,running,0,0,128.72,1966.6,778.4,1.87,3680.0,1,12
469481,running,0,0,128.72,1985.4,774.9,1.85,3680.0,1,12
469881,running,0,0,128.72,1961.8,782.7,1.93,3778.4,1,12
470282,running,0,0,127.13,1982.1,803.9,1.95,3859.9,1,11
470682,running,0,0,127.13,1966.9,805.1,1.96,3859.9,1,11
471082,running,0,0,127.13,1906.1,795.1,2.02,3859.9,1,10
471482,running,0,0,127.13,1889.7,728.2,2.04,3859.9,1,10
471872,running,0,0,127.13,1858.4,726.1,2.08,3859.9,1,10
