elapsed_ms,ax,ay,az
117032,172,151,1987
117097,171,159,1991
117149,177,163,1987
117159,166,162,1981
117218,174,152,1984
117227,171,158,1978
117256,171,157,1982
117297,178,152,2005
117337,171,154,2005
117377,173,153,1988
117417,168,156,1982
117457,175,154,1972
117497,168,152,1991
117551,178,155,1973
117577,166,156,2001
117617,167,161,1985
117657,165,154,1986
117696,169,156,1985
117771,169,158,1990
117778,172,152,1975
117830,172,157,2003
117887,167,156,1986
117898,174,164,1998
117960,182,162,1962
117976,165,156,1974
118016,169,153,1990
118056,179,157,1991
118096,178,155,1995
118136,173,159,2004
118176,172,155,1998
118216,170,155,1982
118256,170,154,1986
118296,174,158,1991
118348,173,159,1978
118376,171,153,1985
118442,167,156,1994
118451,164,151,1980
118506,170,160,1982
118570,169,153,1992
118577,167,153,1989
118636,170,164,1989
118656,164,155,1984
118696,172,154,1987
118748,163,150,1991
118776,172,150,1987
118816,169,163,1991
118857,162,158,1976
118897,165,157,1996
118937,172,156,1993
118977,172,158,1988
119016,171,162,1990
119057,176,155,1983
119097,170,154,1981
119151,167,152,1979
119198,169,154,1976
119267,164,162,1979
119277,166,151,1966
119336,167,153,1972
119349,165,165,1988
119396,166,157,1987
119416,166,156,1978
119457,173,156,1992
119497,170,160,1978
119553,174,148,1994
119577,170,162,1982
119616,174,162,1988
119657,170,161,1984
119697,168,161,1990
119737,177,154,1981
119777,169,161,1997
119817,172,160,1985
119857,166,162,1999
119941,163,150,1975
119949,166,156,1989
119977,176,155,1986
120016,166,162,1974
120086,170,153,1991
120096,172,162,1996
120137,171,158,1978
120177,170,150,1983
120242,163,156,1995
120292,169,157,1974
120297,163,158,1980
120357,168,157,1985
120418,170,150,1979
120427,167,155,1991
120456,177,157,1985
120496,170,160,1986
120537,174,151,1985
120576,171,156,1985
120617,162,151,1990
120656,177,152,1989
120697,167,155,1984
120751,167,149,1985
120776,169,156,1984
120816,165,153,1972
120856,166,157,1977
120897,166,155,1975
120983,172,154,1983
120988,170,163,1982
121053,171,153,1984
121056,153,159,1988
121160,174,156,1985
121171,175,155,1991
121219,182,154,1980
121238,174,159,1968
121256,168,163,1992
121296,169,152,1965
121337,169,156,1983
121376,179,159,1978
121417,175,149,1989
121456,174,156,1969
121497,177,147,1987
121553,171,153,1989
121576,168,159,1986
121616,171,151,1992
121656,172,159,1980
121707,167,143,1987
121737,162,163,1988
121789,176,152,1991
121859,167,159,1971
121918,168,151,1991
121927,177,158,1992
121988,163,146,1990
121996,172,156,1983
122016,173,149,1983
122056,169,156,1989
122096,170,154,1989
122136,167,161,1985
122177,176,152,1986
122217,171,155,1994
122256,172,155,1984
122296,171,152,1977
122350,175,153,1994
122376,174,158,1980
122416,172,155,1989
122477,170,159,1977
122532,175,159,1977
122587,164,153,1991
122650,169,161,1991
122657,165,151,1990
122666,168,159,1987
122697,171,155,1980
122757,168,153,1996
122776,164,153,1976
122816,171,150,1994
122856,177,151,1987
122896,169,155,1971
122936,176,158,1986
122976,167,155,1977
123016,169,157,1957
123056,166,156,1982
123096,165,150,1994
123150,173,155,1994
123209,173,159,1985
123261,169,152,1999
123266,180,160,1990
123318,166,163,1975
123377,166,157,1988
123386,165,159,1992
123416,162,159,1986
123456,169,153,1989
123496,163,153,1982
123552,165,150,1988
123576,175,148,1994
123616,167,157,1981
123656,171,155,1985
123696,169,154,1996
123736,171,151,1980
123776,170,154,1982
123816,172,155,1995
123856,176,158,1985
123966,173,153,1989
123977,174,152,1986
124021,167,153,1992
124031,170,151,1988
124086,168,162,2006
124091,168,154,1996
124136,168,152,1981
124176,166,153,1985
124216,169,156,1978
124256,167,154,1975
124296,168,160,1984
124351,175,160,1976
124376,176,162,1982
124417,171,160,1979
124456,168,146,1984
124497,174,153,1986
124536,180,152,1993
124577,172,157,1981
124633,177,153,1976
124658,176,157,1993
124697,168,160,1989
124736,164,153,1975
124786,176,157,1983
124817,177,151,1978
124857,175,161,1988
124968,168,153,1979
125011,172,152,1993
125015,167,150,1978
125021,168,160,1979
125083,170,155,1988
125097,171,163,2000
125153,175,161,1971
125176,170,155,1982
125217,167,152,1982
125257,166,158,1971
125297,167,163,1977
125337,169,154,1976
125377,176,157,1988
125417,169,145,1978
125457,173,152,1996
125497,168,164,1975
125551,168,157,1999
125576,170,156,1981
125638,175,159,1985
125698,163,155,1992
125708,171,166,1993
125795,167,157,1977
125808,169,151,1979
125816,169,159,1985
125857,161,152,1972
125896,173,153,1985
125952,162,155,1985
125976,164,155,1979
126016,171,150,1992
126056,175,156,1981
126096,167,161,1991
126136,167,163,1992
126176,168,158,1987
126216,171,149,1992
126256,166,162,1978
126296,174,160,1998
126350,174,156,1996
126408,171,150,1997
126454,163,157,1985
126501,166,155,1995
126514,178,162,1999
126536,166,153,1978
126576,172,158,1975
126616,178,148,1975
126656,163,156,1973
126696,174,166,1984
126751,167,161,1982
126776,172,158,1985
126817,175,156,1979
126857,177,160,1984
126897,170,159,1980
126937,170,155,2005
126977,169,154,1977
127017,172,166,1992
127069,166,154,1988
127126,176,151,1987
127180,174,158,1987
127187,168,152,1991
127234,168,161,1987
127257,171,154,1987
127297,168,156,1980
127336,180,157,1983
127377,172,166,1982
127417,176,156,1992
127457,173,162,1986
127497,174,155,1995
127549,179,157,1984
127576,174,154,1984
127616,170,156,1990
127657,168,147,1986
127697,171,152,1983
127737,176,154,1970
127808,173,149,1998
127817,167,153,1989
127868,167,158,1992
127927,169,154,2001
127940,165,152,1990
128037,168,158,1986
128047,163,156,1988
128098,166,150,2005
128107,171,150,1988
128136,174,155,1999
128177,178,157,1985
128217,169,150,1984
128257,166,158,1993
128297,175,155,1981
128354,174,150,2002
128376,167,155,1992
128416,173,153,1998
128457,177,155,1993
128496,165,159,1985
128537,167,152,1980
128608,172,164,1976
128617,171,152,2002
128671,176,161,1988
128727,173,148,1993
128787,168,155,1981
128797,173,157,1986
128816,171,157,1985
128856,172,154,1989
128897,168,151,1981
128936,173,155,1979
128976,172,152,1996
129017,172,156,1990
129056,172,146,1982
129097,174,161,1974
129151,169,157,1989
129176,170,158,1979
129216,170,156,1989
129257,171,156,1984
129317,183,159,2003
129337,165,156,1983
129376,168,152,1999
129463,162,154,1984
129469,164,156,1994
129541,167,159,1978
129548,174,159,1987
129608,167,162,1995
129619,168,156,1983
129671,173,162,1975
129696,166,154,1986
129736,175,152,1988
129777,168,158,1984
129816,172,157,1989
129857,166,156,1986
129897,167,153,1996
129950,172,156,1990
129977,165,157,1978
130017,179,162,1986
130057,174,153,1991
130097,168,161,1974
130137,166,152,1985
130177,167,151,1986
130232,179,151,1986
130286,165,154,1975
130340,169,153,1983
130348,167,152,1978
130403,168,150,1983
130417,167,153,1988
130466,164,157,1991
130497,166,154,1993
130537,178,163,1983
130577,170,168,1980
130617,173,166,2000
130656,170,153,1980
130696,174,157,1987
130751,166,155,1990
130776,168,153,1987
130816,176,154,1980
130856,171,158,1986
130896,171,156,1996
130936,175,155,1978
130976,171,160,1993
131088,175,152,1995
131098,167,160,1989
131150,169,153,1988
131207,165,161,1991
131209,170,157,1983
131263,177,153,1991
131310,168,150,1982
131320,169,146,1991
131336,172,158,1996
131376,172,154,1988
131416,168,156,1982
131456,193,133,1998
131496,197,159,1985
131548,163,152,1976
131576,165,158,1991
131616,176,152,1976
131656,178,156,1992
131696,174,154,1986
131736,170,163,1976
131810,174,155,2012
131815,172,157,1986
131869,174,150,1981
131919,174,152,1985
131980,171,157,1987
131987,168,159,1957
132016,178,182,2003
132056,180,162,1993
132097,178,152,1981
132136,171,143,1992
132177,178,158,1979
132216,169,148,2004
132257,161,159,1965
132296,166,156,1984
132350,178,137,2004
132377,168,144,1972
132417,179,156,1978
132456,165,150,1988
132497,180,158,1995
132548,166,143,1970
132598,165,154,1981
132649,174,144,1996
132658,179,157,1962
132716,176,154,1983
132769,171,160,1976
132779,177,155,1989
132817,167,152,1982
132857,172,156,1994
132897,181,157,1973
132937,179,156,1991
132977,171,153,1992
133017,163,163,1972
133057,173,158,1992
133097,176,145,1980
133147,168,152,1990
133176,170,152,1988
133254,172,152,1986
133268,174,155,1983
133319,167,157,2008
133371,168,160,1983
133376,171,164,1994
133417,169,159,1980
133457,175,151,1989
133496,166,149,1985
133548,179,156,1977
133576,173,149,1985
133616,173,156,1984
133656,160,152,1979
133696,173,166,1987
133736,171,163,1996
133776,173,154,1988
133816,172,151,1995
133856,175,163,1984
133918,167,155,1974
133937,177,153,1992
133976,174,152,1978
134017,178,153,1984
134056,174,158,1986
134096,167,151,1970
134137,169,154,1984
134218,173,163,1987
134228,169,149,1997
134279,177,168,1995
134322,176,156,1981
134331,172,152,1981
134398,171,153,1983
134458,169,153,1978
134467,167,156,1977
134496,163,158,1979
134536,177,155,1988
134577,174,151,1990
134617,172,152,1994
134657,167,155,1993
134697,169,152,1994
134749,170,148,1973
134776,170,157,1980
134816,176,169,2002
134857,171,155,1979
134897,176,158,1993
134937,172,158,1974
135018,165,164,1981
135073,174,163,1979
135078,172,152,1990
135142,166,148,1983
135148,166,162,1980
135201,174,161,1988
135219,169,157,1991
135257,172,156,1991
135297,173,155,1971
135337,170,158,1987
135377,172,156,1993
135417,168,156,1992
135457,166,166,2012
135497,171,160,1986
135548,173,145,1987
135576,177,161,1980
135616,173,152,1990
135657,177,167,1988
135697,170,165,1989
135772,170,145,1988
135779,167,160,1985
135837,175,149,1995
135935,174,153,1974
135949,176,154,1991
135961,169,149,1988
136009,171,160,1994
136017,171,153,1993
136057,172,163,1986
136096,169,158,1988
136137,169,156,1984
136176,168,152,1980
136217,162,154,1995
136256,176,159,1993
136297,165,153,1984
136353,171,155,1985
136377,172,164,1982
136416,176,151,1977
136456,169,160,1988
136496,171,157,1986
136569,175,152,1979
136578,168,155,1988
136627,167,161,2000
136681,175,149,1988
136747,169,144,1969
136802,172,150,1983
136806,178,157,2000
136818,168,157,1984
136856,172,156,1986
136897,181,158,1999
136936,157,160,1980
136977,177,162,1994
137016,170,146,1989
137056,170,135,1944
137096,171,146,1997
137157,170,155,1993
137227,169,149,1980
137236,172,157,2000
137289,156,147,1974
137298,178,159,1977
137352,172,153,1994
137449,170,148,1973
137456,167,159,1987
137467,163,150,1984
137496,172,171,1978
137549,169,155,1976
137577,168,144,1964
137617,172,145,2039
137657,174,157,1957
137697,208,142,2016
137737,175,155,1984
137777,176,171,2016
137817,170,153,1997
137857,176,149,1985
137896,172,154,1990
138003,172,150,1990
138008,173,155,1986
138017,168,163,1991
138066,170,155,1975
138132,143,129,1896
138136,193,155,1948
138176,175,151,2028
138216,173,177,1978
138256,159,140,1981
138296,163,150,1977
138346,183,174,2019
138377,172,142,1983
138418,172,169,1990
138486,173,152,1982
138496,166,159,1987
138536,174,160,1983
138577,169,154,1974
138616,163,155,1930
138688,162,147,1968
138699,177,161,1999
138749,170,159,1987
138832,169,155,1983
138848,178,167,2002
138858,167,129,1987
138909,170,155,2018
138936,180,157,1996
138976,167,161,1993
139016,155,149,2001
139056,177,160,1961
139096,165,147,1977
139148,166,148,1981
139176,175,156,1997
139216,160,164,1971
139256,179,148,2007
139296,171,156,1989
139337,172,156,1973
139376,159,133,1970
139454,185,141,2010
139514,162,149,1997
139563,176,153,1976
139578,162,120,1948
139630,176,167,2056
139638,160,120,1971
139656,187,146,1997
139697,164,144,1971
139736,182,156,1984
139777,171,159,2001
139816,173,153,1992
139856,159,132,1928
139897,178,145,2010
139938,187,166,1956
139976,174,150,2000
140017,171,160,1967
140057,165,158,1988
140097,184,152,1988
140188,172,145,1961
140198,172,169,2004
140238,169,165,1979
140258,171,157,1993
140297,169,153,1988
140338,178,152,1984
140377,165,157,1987
140417,175,156,1989
140457,168,164,2007
140496,159,150,1976
140537,158,141,1979
140577,165,158,1978
140617,171,151,1996
140657,171,156,1971
140697,167,160,1997
140738,181,156,1973
140792,165,164,2008
140826,165,146,1982
140881,167,153,1990
140900,198,150,2030
140936,162,138,1980
140976,161,154,1984
141016,166,167,1974
141056,160,149,2001
141096,184,164,2013
141136,170,151,1997
141176,164,151,1947
141216,166,144,1983
141256,176,161,1978
141296,164,144,1999
141336,166,170,1972
141376,166,173,2010
141416,158,145,1940
141491,183,147,1973
141495,177,168,1985
141536,166,154,1996
141577,182,139,1915
141617,153,116,1962
141657,183,159,1970
141697,175,153,1998
141737,170,163,1966
141777,174,153,1996
141817,164,153,1974
141856,163,158,1996
141897,158,147,1974
141936,152,121,1971
141977,167,149,1988
142026,166,161,1971
142067,171,156,1998
142097,167,157,1999
142137,181,182,2037
142176,172,170,1986
142216,174,166,1990
142257,168,154,1978
142296,175,160,1980
142336,157,150,1999
142376,171,159,1958
142416,164,126,1971
142457,176,159,1988
142497,176,161,2010
142537,173,157,1974
142576,167,156,1976
142628,150,150,1938
142651,165,138,1922
142696,173,143,1991
142737,165,157,1982
142806,172,156,1985
142817,172,166,1993
142856,171,151,1981
142898,166,160,1993
142948,174,155,1980
142976,172,159,1994
143017,169,154,1992
143056,162,152,1973
143097,172,159,1997
143136,172,150,1996
143176,173,157,1999
143216,174,153,1972
143257,172,155,1983
143297,174,145,1992
143337,164,156,1999
143376,175,160,1982
143417,171,164,1986
143456,171,160,1987
143496,171,159,2029
143550,170,162,2009
143578,174,156,1990
143617,165,158,1987
143657,168,156,1992
143696,174,156,1999
143736,178,160,1985
143776,168,150,1986
143817,160,164,1987
143856,165,150,1980
143897,178,153,1979
143936,171,149,1978
143977,170,154,1993
144016,171,153,1987
144057,169,159,1982
144096,180,159,1992
144148,173,156,1979
144187,178,153,1979
144221,169,161,1989
144257,168,153,1983
144297,175,175,2036
144336,354,108,2059
144377,249,166,1994
144417,141,177,1969
144457,148,157,2005
144497,174,160,1988
144537,176,154,1982
144577,169,155,1973
144617,165,164,1993
144657,173,159,1996
144696,192,160,1984
144736,176,154,1986
144776,170,159,1985
144817,196,151,2009
144855,228,152,1984
144906,170,156,1978
144937,177,151,1978
144977,170,157,1983
145016,169,159,1979
145056,165,156,1992
145096,168,163,1994
145136,169,158,1984
145176,174,148,1987
145216,165,155,1989
145256,171,153,1984
145296,261,316,2115
145336,203,225,1923
145376,162,159,1996
145429,178,158,1994
145464,163,160,1982
145503,175,168,1980
145555,165,159,1988
145576,168,156,1980
145616,174,162,1991
145656,177,158,1985
145696,173,162,1999
145736,169,158,1982
145776,176,153,1985
145816,171,162,1976
145856,169,162,1982
145896,168,156,1993
145938,171,168,1988
145976,170,157,1981
146016,169,169,1991
146056,175,160,1992
146097,189,235,1856
146140,266,103,1991
146176,155,185,1998
146216,213,193,1980
146256,170,187,2001
146296,155,110,2009
146337,226,458,1911
146376,235,259,1936
146416,195,150,2015
146456,389,68,2129
146496,195,145,2014
146536,79,35,2025
146576,177,-33,2021
146617,294,3,2026
146656,217,156,1985
146708,137,133,2009
146787,163,160,1990
146791,175,154,1972
146837,171,145,1987
146878,170,157,1983
146897,179,155,1982
146936,182,161,1977
147007,104,600,1846
147016,404,297,1750
147056,77,35,1950
147096,-130,-242,2068
147143,203,-356,1850
147177,106,-307,2023
147216,47,-208,1985
147257,9,-164,2008
147296,141,-211,1990
147337,-4,-64,1984
147377,221,307,1981
147417,391,177,1864
147457,130,49,1997
147497,79,-81,1973
147536,-58,-324,1924
147577,385,-164,1904
147617,-90,-286,2026
147678,11,-284,1965
147717,-1,-268,1970
147736,33,-288,1974
147777,116,-283,1979
147817,20,-267,1978
147857,26,-275,1986
147897,24,-280,1975
147936,-19,-268,1974
147977,-24,-289,1973
148017,-54,-296,1997
148057,-47,-301,1989
148096,-63,-316,1964
148136,-64,-312,1989
148176,-54,-297,1971
148216,-37,-305,1963
148258,-44,-309,1991
148298,-43,-307,1970
148338,-51,-249,2057
148387,34,-269,1953
148416,-7,-317,2004
148456,-124,-405,2024
148496,10,-124,1990
148536,-470,439,1107
148576,1043,176,1170
148616,276,138,2188
148656,210,315,1965
148696,188,113,1969
148736,185,183,1975
148776,169,161,1993
148816,148,157,1974
148856,703,269,1688
148917,-24,-203,2023
148946,79,-243,1975
149008,156,-15,1923
149017,-138,-156,2130
149057,36,-260,1963
149097,-55,-284,2012
149135,-20,-287,1982
149177,-21,-290,1988
149217,-25,-280,1983
149256,-20,-280,1980
149296,-20,-285,1976
149337,-17,-286,1986
149377,-20,-288,1983
149417,-25,-290,1983
149457,-12,-276,1978
149496,-27,-296,1989
149559,-15,-256,2005
149597,5,-248,2000
149628,8,-209,1999
149657,16,-169,1999
149696,75,-74,1994
149736,147,8,1983
149776,126,89,1980
149816,227,198,1974
149856,150,130,2000
149896,141,115,2010
149936,157,139,2004
149977,157,161,1983
150016,149,143,1978
150056,154,148,1988
150097,151,143,1987
150159,148,145,1989
150184,152,136,2001
150213,158,141,1980
150257,125,283,2285
150296,163,172,2085
150337,188,145,2014
150376,141,125,2010
150416,153,155,1974
150456,155,139,1999
150497,156,122,1952
150536,160,132,1983
150577,136,153,2006
150616,87,162,2049
150657,125,153,1983
150696,132,146,1997
150758,145,151,1995
150801,143,147,1995
150840,142,143,1990
150857,179,141,1976
150896,176,205,1984
150936,144,91,2041
150977,170,118,1972
151017,141,131,1995
151056,152,192,1933
151097,179,141,1969
151137,166,129,1994
151176,157,148,1977
151217,155,141,1983
151256,165,149,1992
151297,166,121,1952
151336,144,169,2007
151377,165,136,1969
151417,150,156,1996
151457,199,132,1934
151497,167,172,2011
151566,150,152,1981
151577,169,153,1979
151616,157,149,1988
151656,149,151,1996
151699,154,143,1990
151737,152,149,1974
151777,252,126,1971
151816,185,164,1980
151856,195,168,2007
151897,151,113,1953
151937,156,151,1981
151976,158,145,1972
152016,159,159,1970
152056,161,151,2005
152097,137,119,2010
152137,134,129,1992
152177,161,132,1993
152217,142,146,1995
152257,160,168,1951
152298,160,123,2002
152356,173,178,1985
152378,135,187,1992
152417,137,155,1999
152457,151,166,1992
152497,153,140,1982
152537,251,166,2053
152577,122,84,2003
152616,87,166,2015
152656,98,160,1996
152696,151,152,1980
152736,163,149,1989
152776,194,199,1003
152816,32,53,2013
152856,219,165,2020
152896,249,109,2002
152948,178,138,1985
152989,131,143,1987
153027,137,152,1982
153058,153,146,1982
153096,150,147,1982
153147,150,143,1984
153176,154,149,1986
153216,146,142,1997
153256,151,150,1976
153296,147,151,1989
153336,158,146,1991
153376,150,148,1985
153416,157,144,1985
153456,144,155,1992
153496,141,147,1980
153537,149,146,1992
153597,143,156,1998
153669,146,146,1992
153675,162,156,1991
153696,145,154,1983
153736,146,148,1999
153776,150,142,1993
153816,147,150,1988
153856,146,151,1973
153896,154,152,1992
153935,148,143,1986
153976,155,149,1983
154016,147,150,1997
154056,145,151,2001
154096,147,148,1989
154136,150,146,1984
154176,146,144,1998
154217,149,147,1986
154257,153,150,1982
154297,150,156,1980
154330,149,145,1985
154376,143,143,1995
154416,157,152,1990
154457,150,154,1986
154496,158,146,1990
154537,158,147,1988
154576,148,149,1986
154617,155,149,1999
154656,153,145,1985
154696,144,158,1983
154736,153,141,1985
154776,156,154,1985
154828,146,148,1988
154866,143,148,1967
154897,156,145,1989
154938,151,145,1990
154976,140,146,1992
155017,146,150,1992
155056,155,144,1992
155096,157,150,1997
155135,147,153,1996
155177,148,147,1990
155217,152,151,1981
155257,149,150,1987
155297,159,155,1982
155336,151,149,1980
155377,150,150,1986
155417,151,147,1984
155480,162,154,1986
155506,149,151,1991
155545,148,150,1973
155598,146,149,1982
155639,151,153,1985
155657,153,153,1991
155697,152,141,1990
155737,146,154,1980
155777,150,149,1986
155817,149,153,1980
155857,152,152,1985
155897,157,152,1991
155935,154,150,1974
155976,160,151,1990
156016,155,148,1987
156077,145,159,1993
156095,145,138,1992
156136,153,144,1994
156177,155,151,1990
156214,149,148,2003
156274,154,148,1991
156298,147,147,1993
156336,150,145,1983
156376,146,139,1993
156416,155,150,1981
156456,152,148,1984
156496,144,142,1976
156536,148,151,1992
156576,147,147,1988
156616,157,151,2001
156656,146,153,1992
156697,151,148,1989
156737,142,146,1983
156776,152,145,1986
156817,153,155,1988
156858,155,148,1989
156891,152,149,1981
156969,147,150,1989
156977,148,154,1989
157017,155,148,1987
157056,148,150,1987
157096,159,142,1980
157137,151,148,1994
157177,153,143,1991
157216,153,149,2001
157257,152,152,1995
157297,145,149,1981
157337,156,149,1986
157377,148,149,1992
157417,151,147,1994
157457,152,148,1990
157560,155,148,1984
157566,148,152,1986
157601,156,149,1991
157616,156,147,1976
157657,148,149,1978
157697,144,151,1974
157736,152,145,1988
157777,149,151,1985
157817,148,156,1981
157857,158,144,1978
157897,158,149,1999
157937,145,145,1993
157978,153,150,1999
158016,144,154,1970
158056,155,151,1981
158097,145,149,1989
158158,151,155,1999
158177,151,149,1976
158216,149,153,1977
158257,150,147,1994
158296,150,151,1996
158337,147,148,1989
158377,153,147,1989
158417,152,154,1993
158456,152,148,2001
158497,145,153,1985
158536,147,153,1984
158577,158,150,2002
158616,148,157,1986
158657,152,154,1981
158700,144,149,1994
158742,156,154,1975
158777,147,154,1985
158817,149,150,1981
158856,148,153,1988
158896,152,158,1992
158937,146,149,1972
158976,157,159,1979
159017,142,152,1990
159056,153,146,1989
159097,149,149,1997
159136,153,151,1988
159176,144,152,1983
159216,154,142,1974
159256,150,158,1990
159296,150,156,1981
159354,140,151,1999
159394,152,143,1982
159434,148,147,1978
159477,149,145,1978
159497,148,156,1983
159536,150,158,1996
159576,143,148,2000
159616,145,153,1980
159656,147,159,1998
159696,141,148,1979
159737,150,149,1974
159777,150,147,1989
159817,156,151,1984
159857,144,155,1996
159897,147,149,1994
159937,143,158,1981
159976,151,144,1992
160017,152,146,1993
160057,152,152,1987
160097,144,150,1994
160187,153,151,1984
160196,155,148,1991
160216,146,154,1988
160257,153,152,1986
160318,154,145,1974
160356,158,146,1996
160398,143,150,1982
160416,147,162,1988
160457,151,149,1995
160497,149,150,2000
160536,144,145,1979
160576,146,151,1985
160616,154,148,1989
160656,157,148,1982
160696,148,149,1983
160736,145,151,1991
160777,158,148,1995
160816,144,149,2014
160856,152,150,1973
160900,145,153,1971
160939,151,151,1993
