elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,seconds_left
3469541,lying,0,0,71.18,1839.6,18.8,1.02,1873.5,1,67
3469941,lying,0,0,71.18,1841.7,25.2,1.07,1971.1,1,66
3470363,lying,0,0,71.18,1836.0,46.4,1.07,1972.9,1,66
3470742,lying,0,0,71.18,1841.9,49.9,1.07,1972.9,1,65
3471142,lying,0,0,71.18,1880.9,121.9,1.26,2369.1,1,65
3471542,lying,0,0,71.18,2026.6,436.8,1.86,3759.7,1,65
3471941,lying,0,0,71.18,2017.1,441.6,1.86,3759.7,1,64
3472343,lying,0,0,81.42,2039.0,438.0,1.84,3759.7,1,64
3472743,lying,0,0,81.42,2040.9,446.5,1.84,3759.7,1,63
3473143,lying,0,0,77.15,2054.7,470.0,1.83,3759.7,1,63
3473543,lying,0,0,77.15,2099.1,643.8,2.59,5437.4,1,63
3473944,lying,0,0,77.15,1963.4,508.1,2.77,5437.4,1,62
3474344,lying,0,0,77.15,1983.8,502.7,2.74,5437.4,1,62
3474744,lying,0,0,77.15,1970.7,501.9,2.76,5437.4,1,61
3475143,lying,0,0,77.15,1987.7,487.8,2.74,5437.4,1,61
3475544,lying,0,0,77.15,1981.4,461.8,2.74,5437.4,1,61
3475945,lying,0,0,77.15,1909.9,23.0,1.05,2000.5,1,60
3476344,lying,0,0,77.15,1910.6,15.5,1.02,1943.5,1,60
3476745,lying,0,0,77.15,1910.7,14.5,1.01,1938.1,1,59
3477145,lying,0,0,77.15,1911.7,13.4,1.01,1938.1,1,59
3477547,lying,0,0,77.15,1911.8,13.3,1.01,1938.1,1,59
3477945,lying,0,0,77.15,1910.8,11.5,1.01,1937.0,1,58
3478345,lying,0,0,77.15,1910.1,11.6,1.01,1937.0,1,58
3478745,lying,0,0,77.15,1909.2,11.9,1.01,1937.0,1,57
3479147,lying,0,0,77.15,1909.9,12.3,1.01,1937.0,1,57
3479547,lying,0,0,77.15,1909.1,11.8,1.01,1937.0,1,57
3479946,lying,0,0,77.15,1909.2,12.1,1.02,1946.7,1,56
3480347,lying,0,0,77.15,1910.4,15.4,1.02,1955.5,1,56
3480747,lying,0,0,77.15,1915.0,52.4,1.12,2141.2,1,55
3481148,lying,0,0,77.15,1919.9,71.1,1.12,2141.2,1,55
3481548,lying,0,0,77.15,1925.2,102.6,1.2,2307.8,1,55
3481948,lying,0,0,77.15,1936.0,110.6,1.19,2307.8,1,54
3482348,lying,0,0,77.15,1945.9,121.3,1.19,2307.8,1,54
3482749,lying,0,0,77.15,1959.1,143.1,1.18,2307.8,1,53
3483149,lying,0,0,77.15,1944.8,150.9,1.19,2307.8,1,53
3483548,lying,0,0,77.15,1949.8,171.3,1.24,2415.7,1,53
3483939,lying,0,0,77.15,1954.6,157.6,1.24,2415.7,1,52
3484340,lying,0,0,77.15,1941.8,154.0,1.24,2415.7,1,52
3484740,lying,0,0,77.15,1930.2,145.6,1.25,2415.7,1,51
3485139,lying,0,0,77.15,1911.3,122.8,1.26,2415.7,1,51
3485540,lying,0,0,77.15,1922.3,106.9,1.26,2415.7,1,51
3485940,lying,0,0,77.15,1909.3,56.5,1.1,2102.4,1,50
3486341,lying,0,0,77.15,1907.1,75.0,1.19,2269.8,1,50
3486741,lying,0,0,77.15,1912.9,77.1,1.19,2269.8,1,49
3487142,lying,0,0,77.15,1916.1,77.0,1.18,2269.8,1,49
3487541,lying,0,0,77.15,1922.2,73.8,1.18,2269.8,1,49
3487942,lying,0,0,77.15,1925.2,73.2,1.18,2269.8,1,48
3488341,lying,0,0,77.15,1938.2,74.1,1.17,2269.8,1,48
3488743,lying,0,0,77.15,1932.2,78.0,1.15,2216.9,1,47
3489142,lying,0,0,77.15,1926.9,89.1,1.15,2216.9,1,47
3489543,lying,0,0,77.15,1931.1,90.4,1.15,2216.9,1,47
3491945,lying,0,0,77.15,1910.2,19.5,1.03,1970.5,1,44
3493145,lying,0,0,77.15,1911.4,10.5,1.02,1942.5,1,43
3493546,lying,0,0,77.15,1911.2,10.7,1.02,1942.5,1,43
3494746,lying,0,0,77.15,1910.2,9.1,1.01,1934.4,1,41
3495156,lying,0,0,74.43,1909.6,8.7,1.01,1934.4,1,41
3495547,lying,0,0,74.43,1910.4,8.1,1.01,1934.4,1,41
3495947,lying,0,0,74.43,1910.7,8.2,1.01,1934.4,1,40
3496347,lying,0,0,74.43,1911.5,8.3,1.01,1934.4,1,40
3496748,lying,0,0,77.05,1911.5,8.9,1.01,1934.6,1,39
3497148,lying,0,0,84.94,1910.7,9.1,1.01,1934.6,1,39
3497548,lying,0,0,84.94,1910.5,10.6,1.01,1934.6,1,39
3497948,lying,0,0,84.94,1909.8,10.5,1.01,1934.6,1,38
3498348,lying,0,0,84.94,1909.9,10.4,1.01,1934.6,1,38
3498749,lying,0,0,84.94,1910.7,11.2,1.02,1941.8,1,37
3499149,lying,0,0,92.34,1910.9,10.9,1.02,1941.8,1,37
3499549,lying,0,0,92.34,1910.9,10.5,1.02,1941.8,1,37
3499949,lying,0,0,86.98,1911.9,9.3,1.02,1941.8,1,36
3500341,lying,0,0,86.98,1912.7,9.4,1.02,1941.8,1,36
3500740,lying,0,0,86.98,1912.5,9.2,1.02,1941.8,1,35
3501140,lying,0,0,75.0,1911.0,9.5,1.01,1931.2,1,35
3501540,lying,0,0,75.0,1910.0,9.5,1.01,1931.2,1,35
3501941,lying,0,0,75.0,1909.8,10.2,1.01,1931.2,1,34
3502341,lying,0,0,75.0,1910.0,10.9,1.01,1937.7,1,34
3502741,lying,0,0,75.0,1909.1,10.7,1.01,1937.7,1,33
3503141,lying,0,0,75.0,1908.5,10.8,1.02,1937.7,1,33
3503542,lying,0,0,75.0,1907.7,11.2,1.02,1937.7,1,33
3503942,lying,0,0,75.0,1909.1,11.3,1.01,1937.7,1,32
3504342,lying,0,0,75.0,1909.8,11.3,1.01,1937.7,1,32
3504742,lying,0,0,75.0,1910.0,10.8,1.01,1931.0,1,31
3505142,lying,0,0,75.0,1911.3,11.3,1.01,1932.3,1,31
3505543,lying,0,0,75.0,1912.3,11.2,1.01,1932.3,1,31
3505943,lying,0,0,75.0,1916.2,13.7,1.02,1962.1,1,30
3506343,lying,0,0,75.0,1916.5,17.1,1.02,1962.1,1,30
3506744,lying,0,0,75.0,1914.5,19.5,1.02,1962.1,1,29
3507144,lying,0,0,75.0,1914.1,20.3,1.03,1962.1,1,29
3507553,lying,0,0,75.0,1912.8,20.2,1.03,1962.1,1,29
3507944,lying,0,0,75.0,1913.2,20.3,1.03,1962.1,1,28
3508345,lying,0,0,75.0,1911.4,17.5,1.03,1960.8,1,28
3508745,lying,0,0,75.0,1910.4,14.8,1.02,1949.2,1,27
3509145,lying,0,0,75.0,1911.5,12.7,1.02,1940.3,1,27
3509545,lying,0,0,75.0,1910.1,11.8,1.01,1933.8,1,27
3509945,lying,0,0,75.0,1910.2,13.4,1.02,1941.8,1,26
3510346,lying,0,0,75.0,1908.9,14.2,1.02,1941.8,1,26
3510745,lying,0,0,75.0,1908.9,14.7,1.02,1941.8,1,25
3511145,lying,0,0,75.0,1908.7,16.5,1.02,1942.7,1,25
3511547,lying,0,0,75.0,1907.5,26.0,1.05,1998.4,1,25
3511946,lying,0,0,75.0,1909.6,29.2,1.05,1998.4,1,24
3512346,lying,0,0,75.0,1910.8,28.8,1.05,1998.4,1,24
3512747,lying,0,0,75.0,1910.8,28.3,1.05,1998.4,1,23
3513148,lying,0,0,75.0,1910.3,28.2,1.05,1998.4,1,23
3513547,lying,0,0,75.0,1910.5,26.9,1.05,1998.4,1,23
3513948,lying,0,0,75.0,1912.8,17.0,1.04,1995.5,1,22
3514348,lying,0,0,75.0,1912.1,10.7,1.01,1936.0,1,22
3514748,lying,0,0,75.0,1911.3,10.4,1.01,1932.5,1,21
3515148,lying,0,0,80.24,1912.2,10.1,1.01,1932.5,1,21
3515549,lying,0,0,91.0,1912.7,9.8,1.02,1945.9,1,21
3515949,lying,0,0,91.0,1912.7,10.6,1.02,1945.9,1,20
3516339,lying,0,0,91.0,1911.9,10.5,1.02,1945.9,1,20
3516740,lying,0,0,84.64,1911.4,10.4,1.02,1945.9,1,19
3517140,lying,0,0,84.64,1912.2,10.6,1.02,1945.9,1,19
3517540,lying,0,0,84.64,1912.7,11.4,1.02,1945.9,1,19
3517941,lying,0,0,80.75,1912.7,10.8,1.01,1936.2,1,18
3518340,lying,0,0,80.75,1913.3,10.1,1.01,1940.7,1,18
3518741,lying,0,0,80.75,1913.4,10.1,1.01,1940.7,1,17
3519141,lying,0,0,80.75,1913.4,10.2,1.01,1940.7,1,17
3519542,lying,0,0,80.75,1913.9,10.1,1.01,1940.7,1,17
3519952,lying,0,0,80.75,1913.0,10.9,1.01,1940.7,1,16
3520341,lying,0,0,80.75,1913.1,10.9,1.01,1940.7,1,16
3520742,lying,0,0,80.75,1912.9,10.6,1.01,1933.2,1,15
3521143,lying,0,0,80.75,1912.6,11.5,1.01,1933.2,1,15
3521543,lying,0,0,73.42,1915.2,14.4,1.02,1958.7,1,15
3521943,lying,0,0,73.42,1913.7,19.9,1.03,1972.3,1,14
3522344,lying,0,0,73.42,1915.6,22.0,1.04,1996.0,1,14
3522744,lying,0,0,73.42,1915.1,34.7,1.07,2047.9,1,13
3523144,lying,0,0,74.02,1913.3,39.2,1.07,2047.9,1,13
3523543,lying,0,0,74.02,1915.0,43.1,1.07,2047.9,1,13
3523944,lying,0,0,74.02,1913.6,48.3,1.07,2047.9,1,12
3524345,lying,0,0,74.02,1916.0,47.2,1.07,2047.9,1,12
3524745,lying,0,0,74.02,1916.6,48.6,1.07,2047.9,1,11
3525145,lying,0,0,74.02,1919.2,43.7,1.05,2024.0,1,11
3525545,lying,0,0,74.02,1922.1,40.0,1.05,2024.0,1,11
3525945,lying,0,0,74.02,1920.7,35.7,1.05,2024.0,1,10
3526346,lying,0,0,74.02,1920.7,27.2,1.03,1976.9,1,10
3526746,lying,0,0,74.02,1920.0,25.7,1.03,1976.9,1,9
3527147,lying,0,0,74.02,1918.2,20.7,1.03,1976.9,1,9
3527546,lying,0,0,74.02,1915.1,12.6,1.02,1954.0,1,9
3527946,lying,0,0,74.02,1915.2,10.6,1.01,1935.2,1,8
3528346,lying,0,0,74.02,1917.0,10.7,1.01,1935.2,1,8
3528748,lying,0,0,74.02,1916.6,10.2,1.01,1934.6,1,7
3529148,lying,0,0,74.02,1915.6,10.6,1.01,1934.6,1,7
3529548,lying,0,0,74.02,1915.4,10.2,1.01,1934.6,1,7
3529948,lying,0,0,74.02,1916.3,9.7,1.01,1934.6,1,6
3530349,lying,0,0,74.02,1915.7,9.7,1.01,1934.6,1,6
3530749,lying,0,0,74.02,1915.5,9.4,1.01,1937.0,1,5
3531149,lying,0,0,74.37,1915.0,9.4,1.01,1937.0,1,5
3531549,lying,0,0,86.07,1915.4,8.8,1.01,1937.0,1,5
3531939,lying,0,0,86.07,1915.5,9.6,1.01,1937.0,1,4
3532360,lying,0,0,86.07,1916.9,10.2,1.01,1943.1,1,4
3532739,lying,0,0,86.07,1917.3,10.1,1.01,1943.1,1,3
3533140,lying,0,0,86.07,1917.6,10.3,1.01,1944.2,1,3
3533541,lying,0,0,86.07,1919.1,11.2,1.02,1950.0,1,3
3533941,lying,0,0,86.07,1919.6,11.6,1.02,1950.0,1,2
3534340,lying,0,0,86.07,1919.4,11.4,1.02,1950.0,1,2
3534741,lying,0,0,86.07,1919.0,10.9,1.02,1950.0,1,1
3535142,lying,0,0,86.07,1917.9,11.6,1.02,1950.0,1,1
3535542,lying,0,0,86.07,1917.4,11.3,1.02,1950.0,1,1
3535941,lying,0,0,86.07,1916.9,10.3,1.01,1943.2,1,0
3536342,lying,0,0,86.07,1916.7,9.7,1.01,1937.1,1,0
3536742,sitting,1,0,96.01,1917.0,9.4,1.01,1937.1,1,89
3537143,sitting,1,0,96.01,1915.9,9.5,1.01,1937.1,1,89
3537543,sitting,1,0,91.69,1916.1,8.9,1.01,1933.4,1,89
3537944,sitting,1,0,91.69,1926.3,38.8,1.1,2119.8,1,88
3538344,sitting,1,0,91.69,1965.5,142.3,1.43,2807.0,1,88
3538743,sitting,1,0,91.69,1936.3,178.3,1.45,2807.0,1,87
3539144,sitting,1,0,91.69,1945.0,191.7,1.44,2807.0,1,87
3539545,sitting,1,0,91.69,1936.6,202.6,1.45,2807.0,1,87
3539945,sitting,1,0,91.69,1945.2,206.0,1.44,2807.0,1,86
3540345,sitting,1,0,91.69,1932.8,225.5,1.45,2807.0,1,86
3540746,sitting,1,0,91.69,1887.1,172.1,1.22,2300.4,1,85
3541146,sitting,1,0,91.69,1905.8,146.9,1.21,2300.4,1,85
3541546,sitting,1,0,91.69,1890.1,126.3,1.22,2300.4,1,85
3541946,sitting,1,0,91.69,1891.9,112.1,1.22,2300.4,1,84
3542347,sitting,1,0,91.69,1876.5,100.6,1.23,2300.4,1,84
3542747,sitting,1,0,91.69,1871.1,33.1,1.05,1958.0,1,83
3543147,sitting,1,0,91.69,1871.1,29.9,1.04,1947.2,1,83
3543547,sitting,1,0,91.69,1876.4,28.2,1.04,1947.2,1,83
3543948,sitting,1,0,91.69,1874.6,38.5,1.04,1947.2,1,82
3544348,sitting,1,0,91.69,1866.5,63.7,1.05,1967.8,1,82
3544763,sitting,1,0,91.69,1868.6,63.6,1.05,1967.8,1,81
3545149,sitting,1,0,91.69,1870.6,60.7,1.05,1967.8,1,81
3545549,sitting,1,0,91.69,1870.7,60.9,1.05,1967.8,1,81
3545948,sitting,1,0,91.69,1873.3,73.7,1.12,2100.6,1,80
3546348,sitting,1,0,91.69,1882.2,103.0,1.26,2380.1,1,80
3546739,sitting,1,0,91.69,1886.9,96.3,1.26,2380.1,1,79
3547139,sitting,1,0,82.57,1881.6,97.8,1.26,2380.1,1,79
3547539,sitting,1,0,82.57,1883.8,102.4,1.26,2380.1,1,79
3547940,sitting,1,0,82.57,1881.5,107.7,1.26,2380.1,1,78
3548341,sitting,1,0,82.57,1876.4,99.8,1.27,2380.1,1,78
3548741,sitting,1,0,82.57,1868.6,62.8,1.11,2066.9,1,77
3549141,sitting,1,0,82.57,1873.8,56.7,1.08,2032.0,1,77
3549541,sitting,1,0,82.57,1884.2,59.6,1.08,2032.0,1,77
3549942,sitting,1,0,82.57,1891.3,62.1,1.09,2057.1,1,76
3550341,sitting,1,0,82.57,1901.3,53.7,1.08,2057.1,1,76
3550742,sitting,1,0,82.57,1908.9,51.9,1.08,2057.1,1,75
3551142,sitting,1,0,82.57,1916.8,52.8,1.07,2057.1,1,75
3551543,sitting,1,0,82.57,1931.7,67.3,1.16,2244.1,1,75
3551943,sitting,0,0,82.57,1945.2,133.4,1.37,2655.6,1,74
3552343,sitting,0,0,82.57,1950.5,139.8,1.36,2655.6,1,74
3552743,sitting,0,0,82.57,1994.3,182.5,1.33,2655.6,1,73
3553144,sitting,0,0,82.57,2034.4,191.6,1.31,2655.6,1,73
3553544,sitting,0,0,82.57,2064.1,183.9,1.29,2655.6,1,73
3553944,sitting,0,0,82.57,2085.4,173.5,1.27,2655.6,1,72
3554345,sitting,0,0,82.57,2098.4,124.9,1.19,2494.8,1,72
3554745,sitting,0,0,82.57,2114.9,101.1,1.18,2494.8,1,71
3555145,sitting,0,0,82.57,2093.4,55.1,1.14,2379.8,1,71
3555545,sitting,0,0,82.57,2076.8,26.5,1.03,2145.3,1,71
3555946,sitting,0,0,82.57,2071.2,23.4,1.03,2140.5,1,70
3556346,sitting,0,0,82.57,2063.3,19.9,1.02,2107.6,1,70
3556746,sitting,0,0,82.57,2061.8,17.9,1.02,2105.6,1,69
3557169,sitting,0,0,82.57,2060.1,17.0,1.02,2102.4,1,69
3557547,sitting,0,0,82.57,2057.8,20.3,1.02,2102.4,1,69
3557947,sitting,0,0,82.57,2060.4,26.1,1.03,2120.1,1,68
3558347,sitting,0,0,82.57,2053.7,33.9,1.03,2120.1,1,68
3558747,sitting,0,0,82.57,2052.2,34.5,1.03,2120.1,1,67
3559148,sitting,0,0,82.57,2046.0,48.5,1.04,2120.1,1,67
3559548,sitting,0,0,82.57,2042.7,56.5,1.06,2156.6,1,67
3559948,sitting,0,0,82.57,2043.9,56.4,1.06,2156.6,1,66
3560348,sitting,0,0,82.57,2040.0,117.7,1.17,2384.3,1,66
3560749,sitting,0,0,82.57,2077.8,149.2,1.2,2492.9,1,65
3561149,sitting,0,0,82.57,2097.2,151.5,1.19,2492.9,1,65
3561549,sitting,0,0,82.57,2115.2,144.9,1.18,2492.9,1,65
3561949,sitting,0,0,82.57,2128.3,138.0,1.17,2492.9,1,64
3562340,sitting,0,0,82.57,2135.1,134.9,1.17,2492.9,1,64
3562740,sitting,0,0,82.57,2141.8,78.9,1.16,2492.9,1,63
3563140,sitting,0,0,82.57,2114.8,33.8,1.05,2220.4,1,63
3563540,sitting,0,0,82.57,2102.1,23.6,1.03,2171.7,1,63
3563941,sitting,0,0,82.57,2093.3,17.1,1.04,2171.7,1,62
3564341,sitting,0,0,82.57,2087.6,9.3,1.01,2111.1,1,62
3564741,sitting,0,0,82.57,2093.4,24.9,1.07,2238.4,1,61
3565142,sitting,0,0,82.57,2067.4,69.7,1.08,2238.4,1,61
3565542,sitting,0,0,82.57,2048.4,77.3,1.09,2238.4,1,61
3565942,sitting,0,0,82.57,2029.8,79.6,1.1,2238.4,1,60
3566342,sitting,0,0,82.57,2010.7,77.7,1.11,2238.4,1,60
3566743,sitting,0,0,82.57,1992.1,71.5,1.12,2238.4,1,59
3567143,sitting,0,0,82.57,1964.6,31.8,1.04,2033.9,1,59
3567543,sitting,0,0,82.57,1970.8,10.7,1.01,1996.7,1,59
3567944,sitting,0,0,82.57,1968.8,12.5,1.01,1996.7,1,58
3568344,sitting,0,0,82.57,1968.7,19.2,1.05,2059.3,1,58
3568744,sitting,0,0,82.57,1968.7,18.9,1.05,2059.3,1,57
3569144,sitting,0,0,82.57,1969.6,19.8,1.05,2059.3,1,57
3569579,sitting,0,0,82.57,1970.8,19.9,1.04,2059.3,1,57
3569945,sitting,0,0,82.57,1971.6,23.3,1.04,2059.3,1,56
3570345,sitting,0,0,82.57,1977.0,29.3,1.07,2110.9,1,56
3570745,sitting,0,0,85.85,1975.8,72.6,1.17,2308.5,1,55
3571146,sitting,0,0,85.85,1973.0,81.4,1.17,2308.5,1,55
3571546,sitting,0,0,85.41,1969.2,82.3,1.17,2308.5,1,55
3571946,sitting,0,0,85.41,1966.2,82.7,1.17,2308.5,1,54
3572347,sitting,0,0,85.41,1962.2,82.2,1.18,2308.5,1,54
3572747,sitting,0,0,85.41,1955.9,80.3,1.18,2308.5,1,53
3573147,sitting,0,0,85.41,1954.3,44.5,1.11,2177.2,1,53
3573547,sitting,0,0,85.41,1953.7,26.9,1.03,2019.2,1,53
3573948,sitting,0,0,85.41,1953.8,25.4,1.03,2019.2,1,52
3574348,sitting,0,0,95.53,1954.1,24.4,1.03,2019.2,1,52
3574748,sitting,0,0,95.53,1954.7,23.3,1.03,2019.2,1,51
3575149,sitting,0,0,95.53,1954.9,18.5,1.03,2009.9,1,51
3575549,sitting,0,0,95.53,1954.9,13.0,1.01,1978.8,1,51
3575949,sitting,0,0,95.53,1955.6,12.9,1.01,1978.8,1,50
3576349,sitting,0,0,95.53,1955.1,10.6,1.01,1977.6,1,50
3576740,sitting,0,0,95.53,1954.0,10.7,1.01,1976.8,1,49
3577140,sitting,0,0,95.53,1952.9,10.5,1.01,1976.8,1,49
3577540,sitting,0,0,95.53,1952.2,11.1,1.01,1976.8,1,49
3577941,sitting,0,0,95.53,1950.8,12.4,1.01,1976.8,1,48
3578341,sitting,0,0,95.53,1949.8,13.3,1.02,1988.4,1,48
3578741,sitting,0,0,95.53,1948.9,14.2,1.02,1988.4,1,47
3579141,sitting,0,0,95.53,1947.2,14.7,1.02,1988.4,1,47
3579542,sitting,0,0,95.53,1946.9,18.7,1.03,1999.8,1,47
3579942,sitting,0,0,95.53,1945.7,27.8,1.05,2033.9,1,46
3580342,sitting,0,0,95.53,1946.2,29.9,1.05,2033.9,1,46
3580742,sitting,0,0,95.53,1944.5,30.5,1.05,2033.9,1,45
3581143,sitting,0,0,95.53,1944.2,31.5,1.05,2033.9,1,45
3581543,sitting,0,0,95.53,1944.4,34.2,1.05,2033.9,1,45
3581943,sitting,0,0,95.53,1946.6,35.1,1.04,2033.9,1,44
3582343,sitting,0,0,95.53,1945.7,36.4,1.06,2053.8,1,44
3582744,sitting,0,0,95.53,1944.4,35.9,1.06,2053.8,1,43
3583144,sitting,0,0,95.53,1944.9,36.3,1.06,2053.8,1,43
3583544,sitting,0,0,95.53,1944.8,37.3,1.06,2053.8,1,43
3583945,sitting,0,0,95.53,1947.8,39.1,1.06,2066.8,1,42
3584345,sitting,0,0,95.53,1947.2,36.8,1.06,2066.8,1,42
3584745,sitting,0,0,95.53,1949.3,28.6,1.06,2066.8,1,41
3585145,sitting,0,0,95.53,1951.0,27.8,1.06,2066.8,1,41
3585546,sitting,0,0,95.53,1952.7,26.2,1.06,2066.8,1,41
3585946,sitting,0,0,95.53,1954.9,23.0,1.06,2066.8,1,40
3586346,sitting,0,0,95.53,1953.1,15.5,1.02,1994.8,1,40
3586746,sitting,0,0,95.53,1952.6,15.7,1.02,1994.8,1,39
3587147,sitting,0,0,95.53,1952.5,16.3,1.02,1994.8,1,39
3587547,sitting,0,0,95.53,1952.7,14.8,1.02,1989.0,1,39
3587947,sitting,0,0,95.53,1951.5,14.5,1.02,1982.7,1,38
3588348,sitting,0,0,95.53,1951.6,14.1,1.02,1982.7,1,38
3588748,sitting,0,0,95.53,1952.5,14.0,1.02,1983.6,1,37
3589148,sitting,0,0,95.53,1952.2,13.4,1.02,1983.6,1,37
3589548,sitting,0,0,95.53,1952.1,15.5,1.02,1993.6,1,37
3589949,sitting,0,0,87.32,1950.9,15.0,1.02,1993.6,1,36
3590349,sitting,0,0,100.39,1950.5,15.8,1.02,1993.6,1,36
3590749,sitting,0,0,100.39,1951.3,17.4,1.02,1998.7,1,35
3591149,sitting,0,0,100.39,1951.5,18.5,1.02,1998.7,1,35
3591540,sitting,0,0,100.39,1950.5,19.1,1.02,1998.7,1,35
3591940,sitting,0,0,100.39,1950.3,18.3,1.02,1998.7,1,34
3592340,sitting,0,0,100.39,1950.2,18.2,1.02,1998.7,1,34
3592741,sitting,0,0,100.39,1952.1,17.1,1.02,1998.7,1,33
3593141,sitting,0,0,100.39,1949.9,15.8,1.02,1984.4,1,33
3593541,sitting,0,0,100.39,1949.5,14.4,1.02,1984.4,1,33
3593941,sitting,0,0,100.39,1950.3,13.6,1.02,1984.4,1,32
3594352,sitting,0,0,100.39,1951.4,13.0,1.02,1988.7,1,32
3594742,sitting,0,0,100.39,1951.8,13.6,1.02,1988.7,1,31
3595142,sitting,0,0,100.39,1950.5,14.3,1.02,1988.7,1,31
3595542,sitting,0,0,100.39,1949.1,14.4,1.02,1988.7,1,31
3595943,sitting,0,0,100.39,1947.5,14.2,1.02,1988.7,1,30
3596343,sitting,0,0,100.39,1948.1,15.2,1.02,1988.7,1,30
3596743,sitting,0,0,100.39,1946.6,15.5,1.02,1981.5,1,29
3597144,sitting,0,0,100.39,1946.2,14.7,1.02,1981.5,1,29
3597544,sitting,0,0,100.39,1947.0,14.1,1.02,1981.5,1,29
3597944,sitting,0,0,100.39,1948.4,13.8,1.02,1981.5,1,28
