elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max
7768,lying,1,0,75.00,1831.0,7.5,1.01,1846.9
8168,lying,1,0,75.00,1831.7,8.2,1.01,1848.2
8568,lying,1,0,75.00,1831.8,8.5,1.01,1848.2
8968,lying,1,0,75.00,1832.3,8.8,1.01,1848.2
9368,lying,1,0,75.00,1831.9,8.9,1.01,1848.2
9768,lying,1,0,75.00,1832.0,9.3,1.01,1848.5
10169,lying,1,0,75.00,1832.7,9.0,1.01,1849.3
10568,lying,1,0,75.00,1831.9,8.6,1.01,1849.3
10968,lying,1,0,75.00,1831.5,8.8,1.01,1849.3
11369,lying,1,0,75.00,1832.5,9.1,1.01,1851.4
11768,lying,1,0,75.00,1833.5,9.2,1.01,1851.4
12168,lying,1,0,75.00,1832.4,9.2,1.01,1851.4
12568,lying,1,0,75.00,1831.5,8.9,1.01,1851.4
12968,lying,1,0,75.00,1832.1,8.7,1.01,1851.4
13368,lying,1,0,75.00,1833.2,8.5,1.01,1853.2
13768,lying,1,0,75.00,1831.9,8.4,1.01,1853.2
14168,lying,1,0,75.00,1830.7,8.4,1.01,1853.2
14568,lying,1,0,75.00,1831.6,8.5,1.01,1853.7
14968,lying,1,0,75.00,1831.9,9.0,1.01,1853.7
15368,lying,1,0,75.00,1832.5,9.5,1.01,1853.7
15768,lying,1,0,75.00,1832.1,9.2,1.01,1853.7
16168,lying,1,0,75.00,1833.5,8.9,1.01,1853.7
16568,lying,1,0,75.00,1833.9,9.1,1.01,1856.9
16968,lying,1,0,75.00,1834.5,9.2,1.01,1856.9
17368,lying,1,0,75.00,1835.1,8.8,1.01,1856.9
17769,lying,1,0,75.00,1833.6,9.2,1.01,1856.9
18168,lying,1,0,75.00,1834.5,9.6,1.01,1856.9
18569,lying,1,0,75.00,1833.5,9.6,1.01,1856.9
18968,lying,1,0,75.00,1832.8,10.1,1.01,1855.2
19368,lying,1,0,75.00,1831.8,9.9,1.01,1855.2
19768,lying,1,0,75.00,1831.4,9.6,1.01,1855.2
20168,lying,1,0,75.00,1831.8,9.8,1.01,1855.2
20568,lying,0,0,75.00,1831.3,9.6,1.01,1855.2
20968,lying,0,0,75.00,1831.2,10.0,1.01,1855.2
21368,lying,0,0,75.00,1832.2,9.5,1.01,1855.1
21768,lying,0,0,75.00,1832.6,9.4,1.01,1855.1
22168,lying,0,0,75.00,1832.8,9.5,1.01,1855.1
22568,lying,0,0,75.00,1832.7,9.2,1.01,1855.1
22969,lying,0,0,75.00,1832.5,9.0,1.01,1855.1
23368,lying,0,0,75.00,1832.6,8.5,1.01,1855.1
23768,lying,0,0,75.00,1832.7,8.4,1.01,1850.0
24168,lying,0,0,75.00,1832.6,8.3,1.01,1849.8
24568,lying,0,0,75.00,1832.8,8.5,1.01,1849.8
24968,lying,0,0,75.00,1833.2,8.3,1.01,1849.8
25368,lying,0,0,75.00,1834.4,8.1,1.01,1850.0
25768,lying,0,0,75.00,1834.5,8.6,1.01,1850.3
26168,lying,0,0,75.00,1835.1,8.3,1.01,1851.7
26569,lying,0,0,75.00,1835.0,8.7,1.01,1851.7
26968,lying,0,0,75.00,1834.9,8.6,1.01,1851.7
27368,lying,0,0,75.00,1835.0,8.6,1.01,1851.7
27768,lying,0,0,75.00,1833.6,8.7,1.01,1851.7
28168,lying,0,0,75.00,1833.6,9.1,1.01,1852.8
28568,lying,0,0,75.00,1832.6,10.0,1.01,1852.8
28968,lying,0,0,75.00,1832.4,9.7,1.01,1852.8
29368,lying,0,0,75.00,1833.2,10.0,1.01,1852.8
29768,lying,0,0,75.00,1833.3,10.5,1.01,1855.0
30168,lying,0,0,75.00,1833.2,10.5,1.01,1855.0
30568,lying,0,0,75.00,1832.7,10.3,1.01,1855.0
30968,lying,0,0,75.00,1833.3,9.9,1.01,1856.9
31369,lying,0,0,75.00,1832.4,10.3,1.01,1856.9
31768,lying,0,0,75.00,1831.0,10.1,1.01,1856.9
32168,lying,0,0,75.00,1831.3,9.9,1.02,1859.8
32569,lying,0,0,75.00,1831.4,10.0,1.02,1859.8
32968,lying,0,0,75.00,1832.3,9.8,1.02,1859.8
33368,lying,0,0,75.00,1832.1,8.9,1.02,1859.8
33768,lying,0,0,75.00,1832.3,8.8,1.01,1859.8
34168,lying,0,0,75.00,1832.1,8.6,1.02,1859.8
34568,lying,0,0,75.00,1831.0,7.9,1.01,1847.1
34968,lying,0,0,75.00,1831.5,9.5,1.02,1862.8
35368,lying,0,0,75.00,1831.0,9.3,1.02,1862.8
35769,lying,0,0,75.00,1831.4,10.4,1.02,1863.1
36168,lying,0,0,75.00,1831.8,10.0,1.02,1863.1
36568,lying,0,0,75.00,1833.0,10.4,1.02,1863.1
36968,lying,0,0,75.00,1833.5,10.6,1.02,1863.1
37368,lying,0,0,75.00,1833.3,9.1,1.02,1863.1
37768,lying,0,0,75.00,1832.9,9.0,1.02,1863.1
38168,lying,0,0,75.00,1832.2,8.1,1.01,1853.3
38568,lying,0,0,75.00,1832.7,8.7,1.01,1853.3
38968,lying,0,0,75.00,1831.2,8.9,1.01,1850.4
39368,lying,0,0,75.00,1830.9,8.8,1.01,1850.4
39768,lying,0,0,75.00,1830.4,8.4,1.01,1850.4
40168,lying,0,0,75.00,1831.6,8.7,1.01,1850.4
40568,lying,0,0,75.00,1831.7,8.6,1.01,1850.4
