elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max
89297,lying,0,0,75.00,1997.9,9.4,1.01,2018.0
89937,lying,0,0,75.00,1997.8,9.5,1.01,2018.0
90337,lying,0,0,75.00,1997.7,9.2,1.01,2018.0
90738,lying,0,0,75.00,1997.6,9.1,1.01,2018.0
91137,lying,0,0,75.00,1998.1,8.8,1.01,2018.0
91537,lying,0,0,75.00,1999.0,7.5,1.01,2016.2
91937,lying,0,0,75.00,2000.0,7.1,1.01,2016.2
92337,lying,0,0,75.00,1999.9,7.2,1.01,2015.6
92737,lying,0,0,75.00,1999.6,7.2,1.01,2015.6
93424,lying,0,0,75.00,1999.5,7.3,1.01,2015.6
93817,lying,0,0,75.00,1999.3,7.6,1.01,2015.6
94218,lying,0,0,75.00,1998.7,7.7,1.01,2016.9
94617,lying,0,0,75.00,1998.6,7.8,1.01,2016.9
95017,lying,0,0,75.00,2000.1,21.4,1.07,2142.1
95417,lying,0,0,75.00,2001.5,21.6,1.07,2142.1
95817,lying,0,0,75.00,2001.9,21.9,1.07,2142.1
96217,lying,0,0,75.00,2001.4,22.0,1.07,2142.1
96945,lying,0,0,75.00,2002.1,21.9,1.07,2142.1
97297,lying,0,0,75.00,2002.5,24.0,1.07,2142.1
97697,lying,0,0,75.00,2002.1,19.0,1.04,2072.2
98097,lying,0,0,75.00,1995.5,75.7,1.06,2111.0
98497,lying,0,0,75.00,2003.4,79.0,1.05,2111.0
98897,lying,0,0,75.00,2009.0,79.8,1.05,2111.0
99297,lying,0,0,75.00,2009.1,79.8,1.05,2111.0
99697,lying,0,0,75.00,2009.3,79.6,1.05,2111.0
100456,lying,0,0,75.00,2008.4,78.6,1.05,2111.0
100737,lying,0,0,75.00,2013.7,25.8,1.04,2101.1
101137,lying,0,0,75.00,2004.6,18.0,1.03,2057.5
101537,lying,0,0,75.00,1999.4,12.0,1.03,2057.5
101937,lying,0,0,75.00,1998.0,12.5,1.03,2057.5
102337,lying,0,0,75.00,1997.3,9.0,1.01,2017.3
102737,lying,0,0,75.00,1996.8,8.5,1.01,2017.3
103137,lying,0,0,75.00,1996.7,8.7,1.01,2017.3
103967,lying,0,0,75.00,1997.3,8.1,1.01,2017.3
104217,lying,0,0,75.00,1997.9,7.9,1.01,2012.3
104617,lying,0,0,75.00,1998.4,7.4,1.01,2014.3
105017,lying,0,0,75.00,1998.2,7.3,1.01,2014.3
105417,lying,0,0,75.00,1998.2,7.8,1.01,2014.4
105817,lying,0,0,75.00,1998.6,7.7,1.01,2014.4
106217,lying,0,0,75.00,1998.5,7.5,1.01,2014.4
106617,lying,0,0,75.00,1998.4,8.2,1.01,2024.3
107522,lying,0,0,75.00,1999.1,8.5,1.01,2024.3
107702,lying,0,0,75.00,1999.1,8.6,1.01,2024.3
108097,lying,0,0,75.00,1999.9,8.4,1.01,2024.3
108497,lying,0,0,75.00,2000.1,8.1,1.01,2024.3
108903,lying,0,0,75.00,2000.5,7.7,1.01,2024.3
109297,sitting,1,0,75.00,2000.4,6.8,1.01,2020.4
109697,sitting,1,0,75.00,2000.0,6.7,1.01,2014.5
110097,sitting,1,0,75.00,2000.1,7.1,1.01,2014.5
110536,sitting,1,0,75.00,1998.8,7.1,1.01,2013.4
111177,sitting,1,0,75.00,1997.9,7.8,1.01,2013.4
111577,sitting,1,0,75.00,1997.2,8.1,1.01,2013.4
111977,sitting,1,0,75.00,1996.8,8.3,1.01,2013.4
112377,sitting,1,0,75.00,1995.8,7.8,1.01,2013.4
112777,sitting,1,0,75.00,1995.5,7.5,1.01,2011.4
113177,sitting,1,0,75.00,1996.6,7.3,1.01,2011.4
113577,sitting,1,0,75.00,1997.6,7.3,1.01,2017.4
113977,sitting,1,0,75.00,1998.5,7.3,1.01,2017.4
114777,sitting,1,0,75.00,1998.8,7.1,1.01,2017.4
115177,sitting,1,0,75.00,1999.5,6.7,1.01,2017.4
115577,sitting,1,0,75.00,2000.2,6.7,1.01,2017.4
115977,sitting,1,0,75.00,2000.1,7.3,1.01,2017.4
116377,sitting,1,0,75.00,1999.9,7.4,1.01,2019.4
116777,sitting,1,0,75.00,1999.5,7.1,1.01,2019.4
117177,sitting,1,0,75.00,1999.1,7.7,1.01,2019.4
117577,sitting,1,0,75.00,1999.4,7.5,1.01,2019.4
118297,sitting,1,0,75.00,1998.7,7.6,1.01,2019.4
118697,sitting,1,0,75.00,1998.2,7.5,1.01,2019.4
119097,sitting,1,0,75.00,1999.3,7.8,1.01,2015.4
119497,sitting,1,0,75.00,1999.1,8.0,1.01,2015.4
119897,sitting,1,0,75.00,1999.4,7.1,1.01,2015.4
120297,sitting,1,0,75.00,1999.3,7.1,1.01,2015.4
120697,sitting,1,0,75.00,1999.6,6.7,1.01,2015.4
121097,sitting,1,0,75.00,2000.5,6.1,1.01,2015.4
121857,sitting,1,0,75.00,1999.5,5.5,1.00,2009.3
122257,sitting,1,0,75.00,1999.8,5.6,1.01,2010.3
122657,sitting,1,0,75.00,2000.3,5.9,1.01,2014.3
123057,sitting,1,0,75.00,2000.5,6.6,1.01,2015.4
123457,sitting,1,0,75.00,2000.8,6.4,1.01,2015.4
123857,sitting,1,0,75.00,2000.1,6.6,1.01,2015.4
124257,sitting,0,0,75.00,2000.0,6.9,1.01,2019.2
124657,sitting,0,0,75.00,2000.7,7.0,1.01,2019.2
125377,sitting,0,0,75.00,2000.8,7.6,1.01,2019.2
125777,sitting,0,0,75.00,2000.8,7.2,1.01,2019.2
126177,sitting,0,0,75.00,2000.3,7.5,1.01,2019.2
126579,sitting,0,0,75.00,2000.4,7.4,1.01,2019.2
126977,sitting,0,0,75.00,2000.1,7.2,1.01,2015.3
127377,sitting,0,0,75.00,1998.9,7.1,1.01,2014.3
127777,sitting,0,0,75.00,1997.5,6.7,1.01,2014.3
128177,sitting,0,0,75.00,1996.7,6.6,1.01,2014.3
128961,sitting,0,0,75.00,1996.7,6.7,1.01,2014.3
129337,sitting,0,0,75.00,1997.1,6.7,1.01,2014.3
129737,sitting,0,0,75.00,1997.2,6.4,1.01,2010.4
130137,sitting,0,0,75.00,1997.0,6.4,1.01,2010.4
130537,sitting,0,0,75.00,1998.3,6.2,1.01,2011.3
130937,sitting,0,0,75.00,1999.1,6.4,1.01,2012.4
131337,sitting,0,0,75.00,1999.4,6.0,1.01,2012.4
131737,sitting,0,0,75.00,1999.5,6.3,1.01,2012.4
132456,sitting,0,0,75.00,2000.2,7.0,1.01,2012.4
132777,sitting,0,0,75.00,2000.6,6.8,1.01,2012.4
133177,sitting,0,0,75.00,2000.4,7.3,1.01,2012.4
133577,sitting,0,0,75.00,2000.1,6.9,1.01,2012.4
133977,sitting,0,0,75.00,1999.3,7.7,1.01,2013.3
134377,sitting,0,0,75.00,1998.8,7.7,1.01,2013.3
134777,sitting,0,0,75.00,1999.0,7.7,1.01,2014.4
135177,sitting,0,0,75.00,1999.3,7.9,1.01,2014.4
135949,sitting,0,0,75.00,1999.3,7.6,1.01,2014.4
136257,sitting,0,0,75.00,1998.9,7.9,1.01,2014.4
136657,sitting,0,0,75.00,1998.6,8.0,1.01,2014.4
137057,sitting,0,0,75.00,1998.8,8.4,1.01,2014.4
137457,sitting,0,0,75.00,1997.8,8.1,1.01,2014.3
137857,sitting,0,0,75.00,1997.3,7.8,1.01,2013.3
138257,sitting,0,0,75.00,1997.9,8.3,1.01,2023.5
138657,sitting,0,0,75.00,1999.1,8.5,1.01,2023.5
139460,sitting,0,0,75.00,2000.3,8.2,1.01,2023.5
139737,sitting,0,0,75.00,2000.5,7.4,1.01,2023.5
140137,sitting,0,0,75.00,2001.1,7.4,1.01,2023.5
140537,sitting,0,0,75.00,2002.3,9.0,1.02,2034.4
140937,sitting,0,0,75.00,2001.2,8.8,1.02,2034.4
141337,sitting,0,0,75.00,2000.9,9.4,1.02,2034.4
141737,sitting,0,0,75.00,1999.4,43.5,1.08,2160.5
142137,sitting,0,0,75.00,2031.9,98.0,1.16,2351.1
143096,sitting,0,0,75.00,2006.1,129.1,1.17,2351.1
143297,sitting,0,0,75.00,2007.9,135.2,1.17,2351.1
143697,sitting,0,0,75.00,2012.2,135.6,1.17,2351.1
144097,sitting,0,0,75.00,2022.8,137.3,1.16,2351.1
144497,sitting,0,0,75.00,2027.8,135.2,1.16,2351.1
144897,sitting,0,0,75.00,2002.2,105.2,1.07,2142.4
145297,sitting,0,0,75.00,2057.4,86.6,1.10,2267.4
145697,sitting,0,0,75.00,2063.5,101.4,1.10,2267.4
146181,sitting,0,0,75.00,2073.9,104.5,1.09,2267.4
146778,sitting,0,0,75.00,2058.0,150.3,1.17,2401.1
147177,sitting,0,0,75.00,2076.5,223.3,1.37,2852.1
147577,sitting,0,0,75.00,2069.6,224.0,1.38,2852.1
147977,sitting,0,0,75.00,2040.2,218.2,1.40,2852.1
148377,sitting,0,0,75.00,2031.1,207.5,1.40,2852.1
148777,sitting,0,0,75.00,2017.3,203.7,1.41,2852.1
149177,sitting,0,0,75.00,2022.2,175.8,1.41,2852.1
149577,sitting,0,0,75.00,2000.4,11.5,1.02,2040.4
150257,sitting,0,0,75.00,2001.0,10.1,1.02,2040.4
150657,sitting,0,0,75.00,2000.6,9.9,1.02,2040.4
151057,sitting,0,0,75.00,2001.0,9.7,1.02,2040.4
151457,sitting,0,0,75.00,2000.7,8.3,1.01,2028.9
151857,sitting,0,0,75.00,2001.0,8.4,1.01,2028.9
